Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
1208,Literature,Historically Underperforming,53.0,13.2,66.0,17.0,3.8
5136,Algebra I,All Students,57.0,8.8,61.4,29.8,0.0
5136,Algebra I,Historically Underperforming,20.0,0.0,60.0,40.0,0.0
5136,Biology,All Students,56.0,12.5,57.1,26.8,3.6
5136,Biology,Historically Underperforming,19.0,10.5,63.2,26.3,0.0
5136,Literature,All Students,57.0,3.5,84.2,8.8,3.5
5136,Literature,Historically Underperforming,20.0,0.0,85.0,5.0,10.0
1225,Algebra I,All Students,45.0,11.1,55.6,33.3,0.0
1225,Algebra I,Historically Underperforming,30.0,6.7,60.0,33.3,0.0
1225,Biology,All Students,45.0,22.2,51.1,24.4,2.2
1225,Biology,Historically Underperforming,30.0,23.3,46.7,26.7,3.3
1225,Literature,All Students,45.0,6.7,80.0,8.9,4.4
1225,Literature,Historically Underperforming,30.0,3.3,80.0,10.0,6.7
1191,Algebra I,All Students,162.0,14.8,65.4,13.6,6.2
1191,Algebra I,Historically Underperforming,88.0,9.1,59.1,20.5,11.4
1191,Biology,All Students,162.0,18.5,51.2,21.0,9.3
1191,Biology,Historically Underperforming,88.0,9.1,42.0,31.8,17.0
1191,Literature,All Students,161.0,12.4,73.3,8.7,5.6
1191,Literature,Historically Underperforming,88.0,5.7,71.6,12.5,10.2
5288,Algebra I,All Students,3.0,,,,
5288,Algebra I,Historically Underperforming,2.0,,,,
5288,Biology,All Students,2.0,,,,
5288,Biology,Historically Underperforming,2.0,,,,
5288,Literature,All Students,2.0,,,,
5288,Literature,Historically Underperforming,2.0,,,,
1251,Algebra I,All Students,180.0,2.8,46.1,37.2,13.9
1251,Algebra I,Historically Underperforming,175.0,2.9,47.4,36.6,13.1
1251,Biology,All Students,173.0,2.3,34.7,33.5,29.5
1251,Biology,Historically Underperforming,168.0,2.4,35.7,33.3,28.6
1251,Literature,All Students,178.0,1.7,65.2,23.6,9.6
1251,Literature,Historically Underperforming,174.0,1.7,66.1,23.0,9.2
8314,Algebra I,All Students,9.0,,,,
8314,Algebra I,Historically Underperforming,9.0,,,,
8314,Biology,All Students,8.0,,,,
8314,Biology,Historically Underperforming,8.0,,,,
8314,Literature,All Students,8.0,,,,
8314,Literature,Historically Underperforming,8.0,,,,
6201,Algebra I,All Students,91.0,14.3,56.0,22.0,7.7
6201,Algebra I,Historically Underperforming,52.0,9.6,44.2,32.7,13.5
6201,Biology,All Students,91.0,11.0,50.5,23.1,15.4
6201,Biology,Historically Underperforming,52.0,5.8,44.2,25.0,25.0
6201,Literature,All Students,91.0,2.2,70.3,16.5,11.0
6201,Literature,Historically Underperforming,52.0,0.0,61.5,19.2,19.2
1213,Algebra I,All Students,128.0,30.5,51.6,15.6,2.3
1213,Algebra I,Historically Underperforming,53.0,20.8,45.3,28.3,5.7
1213,Biology,All Students,128.0,35.2,37.5,21.9,5.5
1213,Biology,Historically Underperforming,53.0,13.2,45.3,28.3,13.2
1213,Literature,All Students,128.0,21.9,68.8,6.3,3.1
1213,Literature,Historically Underperforming,53.0,7.5,71.7,13.2,7.5
1270,Algebra I,All Students,52.0,25.0,63.5,9.6,1.9
1270,Algebra I,Historically Underperforming,23.0,17.4,65.2,13.0,4.3
1270,Biology,All Students,52.0,32.7,38.5,19.2,9.6
1270,Biology,Historically Underperforming,23.0,21.7,34.8,26.1,17.4
1270,Literature,All Students,52.0,15.4,71.2,11.5,1.9
1270,Literature,Historically Underperforming,23.0,8.7,78.3,8.7,4.3
7941,Algebra I,All Students,120.0,20.8,50.0,27.5,1.7
7941,Algebra I,Historically Underperforming,31.0,16.1,35.5,41.9,6.5
7941,Biology,All Students,120.0,42.5,33.3,22.5,1.7
7941,Biology,Historically Underperforming,31.0,22.6,35.5,35.5,6.5
7941,Literature,All Students,120.0,12.5,78.3,9.2,0.0
7941,Literature,Historically Underperforming,31.0,6.5,61.3,32.3,0.0
1293,Algebra I,All Students,110.0,19.1,57.3,17.3,6.4
1293,Algebra I,Historically Underperforming,33.0,12.1,33.3,33.3,21.2
1293,Biology,All Students,109.0,45.0,33.9,13.8,7.3
1293,Biology,Historically Underperforming,32.0,21.9,40.6,18.8,18.8
1293,Literature,All Students,111.0,6.3,82.9,7.2,3.6
1293,Literature,Historically Underperforming,33.0,0.0,72.7,15.2,12.1
1299,Algebra I,All Students,44.0,9.1,59.1,27.3,4.5
1299,Algebra I,Historically Underperforming,19.0,5.3,36.8,47.4,10.5
1299,Biology,All Students,45.0,15.6,53.3,22.2,8.9
1299,Biology,Historically Underperforming,19.0,10.5,47.4,26.3,15.8
1299,Literature,All Students,45.0,0.0,71.1,26.7,2.2
1299,Literature,Historically Underperforming,19.0,0.0,47.4,47.4,5.3
4870,Algebra I,All Students,91.0,4.4,65.9,25.3,4.4
4870,Algebra I,Historically Underperforming,46.0,2.2,43.5,45.7,8.7
4870,Biology,All Students,91.0,17.6,63.7,15.4,3.3
4870,Biology,Historically Underperforming,46.0,10.9,54.3,28.3,6.5
4870,Literature,All Students,91.0,0.0,86.8,12.1,1.1
4870,Literature,Historically Underperforming,46.0,0.0,76.1,21.7,2.2
1307,Algebra I,All Students,136.0,19.9,54.4,20.6,5.1
1307,Algebra I,Historically Underperforming,74.0,14.9,48.6,27.0,9.5
1307,Biology,All Students,135.0,35.6,40.7,17.8,5.9
1307,Biology,Historically Underperforming,73.0,26.0,42.5,23.3,8.2
1307,Literature,All Students,136.0,6.6,80.1,11.8,1.5
1307,Literature,Historically Underperforming,74.0,5.4,74.3,17.6,2.7
1315,Algebra I,All Students,147.0,15.0,49.7,30.6,4.8
1315,Algebra I,Historically Underperforming,62.0,9.7,35.5,43.5,11.3
1315,Biology,All Students,145.0,22.8,38.6,28.3,10.3
1315,Biology,Historically Underperforming,60.0,15.0,26.7,35.0,23.3
1315,Literature,All Students,147.0,9.5,66.0,19.0,5.4
1315,Literature,Historically Underperforming,62.0,4.8,51.6,32.3,11.3
4734,Algebra I,All Students,82.0,11.0,62.2,20.7,6.1
4734,Algebra I,Historically Underperforming,29.0,10.3,34.5,37.9,17.2
4734,Biology,All Students,81.0,19.8,61.7,11.1,7.4
4734,Biology,Historically Underperforming,28.0,17.9,39.3,21.4,21.4
4734,Literature,All Students,82.0,9.8,76.8,9.8,3.7
4734,Literature,Historically Underperforming,29.0,3.4,62.1,24.1,10.3
8348,Algebra I,All Students,69.0,17.4,34.8,37.7,10.1
8348,Algebra I,Historically Underperforming,33.0,9.1,30.3,42.4,18.2
8348,Biology,All Students,64.0,15.6,39.1,34.4,10.9
8348,Biology,Historically Underperforming,29.0,6.9,37.9,34.5,20.7
8348,Literature,All Students,64.0,14.1,67.2,14.1,4.7
8348,Literature,Historically Underperforming,30.0,3.3,60.0,26.7,10.0
1327,Algebra I,All Students,64.0,21.9,45.3,25.0,7.8
1327,Algebra I,Historically Underperforming,34.0,11.8,44.1,29.4,14.7
1327,Biology,All Students,64.0,9.4,50.0,29.7,10.9
1327,Biology,Historically Underperforming,34.0,5.9,41.2,35.3,17.6
1327,Literature,All Students,64.0,4.7,71.9,21.9,1.6
1327,Literature,Historically Underperforming,34.0,0.0,70.6,26.5,2.9
1335,Algebra I,All Students,137.0,10.9,70.1,14.6,4.4
1335,Algebra I,Historically Underperforming,50.0,4.0,62.0,22.0,12.0
1335,Biology,All Students,136.0,17.6,60.3,17.6,4.4
1335,Biology,Historically Underperforming,50.0,12.0,52.0,26.0,10.0
1335,Literature,All Students,134.0,9.7,77.6,10.4,2.2
1335,Literature,Historically Underperforming,49.0,6.1,67.3,20.4,6.1
1343,Algebra I,All Students,178.0,18.0,47.8,25.8,8.4
1343,Algebra I,Historically Underperforming,60.0,10.0,31.7,35.0,23.3
1343,Biology,All Students,180.0,22.2,46.7,22.2,8.9
1343,Biology,Historically Underperforming,61.0,13.1,32.8,31.1,23.0
1343,Literature,All Students,182.0,7.1,65.4,23.1,4.4
1343,Literature,Historically Underperforming,62.0,0.0,45.2,41.9,12.9
5094,Algebra I,All Students,4.0,,,,
5094,Algebra I,Historically Underperforming,4.0,,,,
5094,Biology,All Students,5.0,,,,
5094,Biology,Historically Underperforming,5.0,,,,
5094,Literature,All Students,3.0,,,,
5094,Literature,Historically Underperforming,3.0,,,,
6231,Algebra I,All Students,116.0,32.8,48.3,12.9,6.0
6231,Algebra I,Historically Underperforming,35.0,20.0,37.1,25.7,17.1
6231,Biology,All Students,116.0,42.2,36.2,14.7,6.9
6231,Biology,Historically Underperforming,35.0,22.9,40.0,22.9,14.3
6231,Literature,All Students,116.0,24.1,62.1,10.3,3.4
6231,Literature,Historically Underperforming,35.0,17.1,51.4,20.0,11.4
1364,Algebra I,All Students,510.0,54.3,32.7,10.0,2.9
1364,Algebra I,Historically Underperforming,126.0,31.0,34.9,23.0,11.1
1364,Biology,All Students,507.0,55.6,34.1,6.3,3.9
1364,Biology,Historically Underperforming,125.0,28.8,41.6,15.2,14.4
1364,Literature,All Students,502.0,22.1,65.7,10.0,2.2
1364,Literature,Historically Underperforming,120.0,5.8,64.2,24.2,5.8
7691,Algebra I,All Students,128.0,10.9,56.3,27.3,5.5
7691,Algebra I,Historically Underperforming,38.0,0.0,50.0,36.8,13.2
7691,Biology,All Students,127.0,11.8,48.0,27.6,12.6
7691,Biology,Historically Underperforming,38.0,0.0,42.1,31.6,26.3
7691,Literature,All Students,124.0,5.6,80.6,11.3,2.4
7691,Literature,Historically Underperforming,36.0,0.0,72.2,19.4,8.3
7824,Algebra I,All Students,68.0,1.5,23.5,47.1,27.9
7824,Algebra I,Historically Underperforming,49.0,2.0,20.4,44.9,32.7
7824,Biology,All Students,67.0,3.0,22.4,38.8,35.8
7824,Biology,Historically Underperforming,49.0,2.0,20.4,32.7,44.9
7824,Literature,All Students,68.0,1.5,44.1,36.8,17.6
7824,Literature,Historically Underperforming,50.0,2.0,38.0,40.0,20.0
7858,Algebra I,All Students,931.0,3.4,19.8,49.7,27.1
7858,Algebra I,Historically Underperforming,656.0,1.8,17.1,47.3,33.8
7858,Biology,All Students,927.0,7.2,22.4,32.8,37.5
7858,Biology,Historically Underperforming,658.0,5.2,19.1,34.3,41.3
7858,Literature,All Students,927.0,1.4,52.9,33.0,12.7
7858,Literature,Historically Underperforming,656.0,1.1,47.3,35.7,16.0
7721,Algebra I,All Students,72.0,15.3,47.2,20.8,16.7
7721,Algebra I,Historically Underperforming,32.0,9.4,37.5,21.9,31.3
7721,Biology,All Students,73.0,17.8,50.7,17.8,13.7
7721,Biology,Historically Underperforming,33.0,12.1,39.4,21.2,27.3
7721,Literature,All Students,72.0,15.3,65.3,19.4,0.0
7721,Literature,Historically Underperforming,32.0,3.1,59.4,37.5,0.0
1367,Algebra I,All Students,443.0,39.3,44.7,13.1,2.9
1367,Algebra I,Historically Underperforming,129.0,14.0,48.8,27.9,9.3
1367,Biology,All Students,444.0,35.4,39.6,16.9,8.1
1367,Biology,Historically Underperforming,130.0,13.8,33.8,29.2,23.1
1367,Literature,All Students,445.0,13.0,73.9,9.9,3.1
1367,Literature,Historically Underperforming,130.0,3.1,60.0,26.9,10.0
7293,Algebra I,All Students,48.0,0.0,22.9,47.9,29.2
7293,Algebra I,Historically Underperforming,43.0,0.0,18.6,51.2,30.2
7293,Biology,All Students,45.0,2.2,24.4,35.6,37.8
7293,Biology,Historically Underperforming,40.0,2.5,20.0,37.5,40.0
7293,Literature,All Students,46.0,0.0,45.7,32.6,21.7
7293,Literature,Historically Underperforming,41.0,0.0,41.5,34.1,24.4
5012,Algebra I,All Students,442.0,16.5,41.9,31.4,10.2
5012,Algebra I,Historically Underperforming,204.0,7.8,33.8,38.7,19.6
5012,Biology,All Students,476.0,21.6,31.1,25.2,22.1
5012,Biology,Historically Underperforming,229.0,9.2,24.9,30.1,35.8
5012,Literature,All Students,472.0,7.2,60.2,24.8,7.8
5012,Literature,Historically Underperforming,226.0,3.1,45.1,36.7,15.0
7628,Algebra I,All Students,71.0,8.5,57.7,23.9,9.9
7628,Algebra I,Historically Underperforming,32.0,0.0,53.1,25.0,21.9
7628,Biology,All Students,71.0,33.8,45.1,16.9,4.2
7628,Biology,Historically Underperforming,32.0,15.6,43.8,31.3,9.4
7628,Literature,All Students,70.0,12.9,68.6,15.7,2.9
7628,Literature,Historically Underperforming,31.0,3.2,58.1,32.3,6.5
7759,Algebra I,All Students,426.0,26.3,62.0,9.6,2.1
7759,Algebra I,Historically Underperforming,95.0,10.5,50.5,29.5,9.5
7759,Biology,All Students,426.0,35.2,50.0,11.7,3.1
7759,Biology,Historically Underperforming,95.0,13.7,47.4,26.3,12.6
7759,Literature,All Students,423.0,12.8,79.7,7.1,0.5
7759,Literature,Historically Underperforming,93.0,4.3,72.0,21.5,2.2
1387,Algebra I,All Students,348.0,23.3,65.2,9.5,2.0
1387,Algebra I,Historically Underperforming,80.0,6.3,58.8,26.3,8.8
1387,Biology,All Students,349.0,40.1,44.7,12.9,2.3
1387,Biology,Historically Underperforming,80.0,17.5,42.5,31.3,8.8
1387,Literature,All Students,351.0,14.0,79.2,5.7,1.1
1387,Literature,Historically Underperforming,82.0,3.7,73.2,18.3,4.9
8174,Algebra I,All Students,178.0,64.0,36.0,0.0,0.0
8174,Algebra I,Historically Underperforming,11.0,45.5,54.5,0.0,0.0
8174,Biology,All Students,178.0,97.2,2.8,0.0,0.0
8174,Biology,Historically Underperforming,11.0,81.8,18.2,0.0,0.0
8174,Literature,All Students,178.0,36.5,63.5,0.0,0.0
8174,Literature,Historically Underperforming,11.0,36.4,63.6,0.0,0.0
1424,Algebra I,All Students,312.0,50.3,39.7,7.7,2.2
1424,Algebra I,Historically Underperforming,77.0,18.2,49.4,24.7,7.8
1424,Biology,All Students,312.0,56.7,35.9,5.1,2.2
1424,Biology,Historically Underperforming,78.0,24.4,53.8,14.1,7.7
1424,Literature,All Students,314.0,20.7,74.5,3.5,1.3
1424,Literature,Historically Underperforming,78.0,7.7,75.6,11.5,5.1
6482,Algebra I,All Students,289.0,32.2,46.7,15.9,5.2
6482,Algebra I,Historically Underperforming,131.0,10.7,45.8,32.1,11.5
6482,Biology,All Students,289.0,41.5,31.1,14.5,12.8
6482,Biology,Historically Underperforming,131.0,16.8,29.8,26.0,27.5
6482,Literature,All Students,288.0,19.4,66.0,10.8,3.8
6482,Literature,Historically Underperforming,130.0,4.6,64.6,22.3,8.5
1414,Algebra I,All Students,186.0,16.7,52.7,22.6,8.1
1414,Algebra I,Historically Underperforming,70.0,5.7,35.7,44.3,14.3
1414,Biology,All Students,191.0,24.1,27.7,26.7,21.5
1414,Biology,Historically Underperforming,75.0,12.0,12.0,36.0,40.0
1414,Literature,All Students,190.0,6.3,62.1,23.2,8.4
1414,Literature,Historically Underperforming,74.0,1.4,41.9,36.5,20.3
1406,Algebra I,All Students,341.0,33.4,52.2,12.3,2.1
1406,Algebra I,Historically Underperforming,91.0,12.1,50.5,29.7,7.7
1406,Biology,All Students,342.0,54.4,36.5,5.8,3.2
1406,Biology,Historically Underperforming,91.0,33.0,36.3,18.7,12.1
1406,Literature,All Students,341.0,19.4,73.3,5.0,2.3
1406,Literature,Historically Underperforming,91.0,5.5,71.4,15.4,7.7
1420,Algebra I,All Students,280.0,23.2,52.5,20.4,3.9
1420,Algebra I,Historically Underperforming,115.0,12.2,46.1,32.2,9.6
1420,Biology,All Students,283.0,27.9,41.3,19.4,11.3
1420,Biology,Historically Underperforming,113.0,14.2,34.5,27.4,23.9
1420,Literature,All Students,281.0,13.5,71.2,12.5,2.8
1420,Literature,Historically Underperforming,111.0,6.3,64.0,23.4,6.3
7819,Algebra I,All Students,247.0,16.2,42.1,33.6,8.1
7819,Algebra I,Historically Underperforming,133.0,8.3,34.6,44.4,12.8
7819,Biology,All Students,244.0,19.7,42.6,23.0,14.8
7819,Biology,Historically Underperforming,130.0,13.8,33.1,28.5,24.6
7819,Literature,All Students,245.0,5.3,70.2,19.6,4.9
7819,Literature,Historically Underperforming,131.0,3.1,58.8,29.0,9.2
1426,Algebra I,All Students,279.0,25.1,46.2,24.4,4.3
1426,Algebra I,Historically Underperforming,89.0,9.0,28.1,50.6,12.4
1426,Biology,All Students,278.0,32.7,35.6,16.2,15.5
1426,Biology,Historically Underperforming,88.0,10.2,25.0,26.1,38.6
1426,Literature,All Students,278.0,18.7,61.2,14.7,5.4
1426,Literature,Historically Underperforming,88.0,5.7,45.5,33.0,15.9
7636,Algebra I,All Students,73.0,17.8,69.9,9.6,2.7
7636,Algebra I,Historically Underperforming,29.0,6.9,72.4,13.8,6.9
7636,Biology,All Students,73.0,28.8,43.8,20.5,6.8
7636,Biology,Historically Underperforming,29.0,13.8,37.9,31.0,17.2
7636,Literature,All Students,72.0,8.3,83.3,6.9,1.4
7636,Literature,Historically Underperforming,28.0,3.6,78.6,14.3,3.6
1423,Algebra I,All Students,490.0,61.6,33.9,3.9,0.6
1423,Algebra I,Historically Underperforming,94.0,36.2,46.8,13.8,3.2
1423,Biology,All Students,494.0,66.4,28.9,3.8,0.8
1423,Biology,Historically Underperforming,96.0,38.5,41.7,15.6,4.2
1423,Literature,All Students,491.0,24.8,70.7,3.7,0.8
1423,Literature,Historically Underperforming,94.0,6.4,74.5,14.9,4.3
1443,Algebra I,All Students,279.0,64.5,29.4,3.9,2.2
1443,Algebra I,Historically Underperforming,43.0,46.5,27.9,11.6,14.0
1443,Biology,All Students,280.0,59.3,36.4,3.2,1.1
1443,Biology,Historically Underperforming,43.0,30.2,46.5,16.3,7.0
1443,Literature,All Students,281.0,24.6,72.2,2.8,0.4
1443,Literature,Historically Underperforming,43.0,4.7,81.4,11.6,2.3
6734,Algebra I,All Students,326.0,39.6,53.4,4.0,3.1
6734,Algebra I,Historically Underperforming,54.0,22.2,50.0,9.3,18.5
6734,Biology,All Students,324.0,44.8,44.8,7.1,3.4
6734,Biology,Historically Underperforming,53.0,15.1,43.4,24.5,17.0
6734,Literature,All Students,325.0,27.7,67.1,4.6,0.6
6734,Literature,Historically Underperforming,54.0,11.1,59.3,25.9,3.7
1453,Algebra I,All Students,298.0,36.9,56.0,5.0,2.0
1453,Algebra I,Historically Underperforming,54.0,9.3,64.8,16.7,9.3
1453,Biology,All Students,303.0,47.5,41.3,8.6,2.6
1453,Biology,Historically Underperforming,56.0,19.6,42.9,23.2,14.3
1453,Literature,All Students,303.0,18.2,76.2,4.3,1.3
1453,Literature,Historically Underperforming,55.0,5.5,70.9,16.4,7.3
7894,Algebra I,All Students,309.0,38.8,52.4,7.4,1.3
7894,Algebra I,Historically Underperforming,56.0,19.6,50.0,25.0,5.4
7894,Biology,All Students,309.0,48.9,42.1,7.8,1.3
7894,Biology,Historically Underperforming,55.0,16.4,52.7,23.6,7.3
7894,Literature,All Students,310.0,29.7,64.2,5.2,1.0
7894,Literature,Historically Underperforming,56.0,8.9,62.5,23.2,5.4
4664,Algebra I,All Students,45.0,17.8,51.1,20.0,11.1
4664,Algebra I,Historically Underperforming,20.0,15.0,35.0,25.0,25.0
4664,Biology,All Students,45.0,15.6,60.0,20.0,4.4
4664,Biology,Historically Underperforming,20.0,10.0,45.0,35.0,10.0
4664,Literature,All Students,45.0,2.2,77.8,20.0,0.0
4664,Literature,Historically Underperforming,20.0,5.0,55.0,40.0,0.0
1475,Algebra I,All Students,60.0,36.7,45.0,15.0,3.3
1475,Algebra I,Historically Underperforming,18.0,22.2,33.3,33.3,11.1
1475,Biology,All Students,59.0,23.7,59.3,13.6,3.4
1475,Biology,Historically Underperforming,17.0,23.5,41.2,23.5,11.8
1475,Literature,All Students,59.0,10.2,72.9,13.6,3.4
1475,Literature,Historically Underperforming,18.0,5.6,61.1,22.2,11.1
6909,Algebra I,All Students,6.0,,,,
6909,Algebra I,Historically Underperforming,6.0,,,,
6909,Biology,All Students,5.0,,,,
6909,Biology,Historically Underperforming,5.0,,,,
6909,Literature,All Students,5.0,,,,
6909,Literature,Historically Underperforming,5.0,,,,
1480,Algebra I,All Students,75.0,18.7,62.7,17.3,1.3
1480,Algebra I,Historically Underperforming,30.0,10.0,63.3,23.3,3.3
1480,Biology,All Students,75.0,25.3,49.3,21.3,4.0
1480,Biology,Historically Underperforming,30.0,13.3,43.3,33.3,10.0
1480,Literature,All Students,76.0,9.2,76.3,14.5,0.0
1480,Literature,Historically Underperforming,31.0,3.2,71.0,25.8,0.0
1486,Algebra I,All Students,80.0,20.0,60.0,17.5,2.5
1486,Algebra I,Historically Underperforming,35.0,5.7,57.1,31.4,5.7
1486,Biology,All Students,80.0,31.3,41.3,23.8,3.8
1486,Biology,Historically Underperforming,35.0,17.1,34.3,40.0,8.6
1486,Literature,All Students,80.0,18.8,67.5,12.5,1.3
1486,Literature,Historically Underperforming,35.0,17.1,57.1,22.9,2.9
1489,Algebra I,All Students,39.0,15.4,74.4,5.1,5.1
1489,Algebra I,Historically Underperforming,10.0,,,,
1489,Biology,All Students,39.0,15.4,69.2,7.7,7.7
1489,Biology,Historically Underperforming,10.0,,,,
1489,Literature,All Students,40.0,2.5,75.0,15.0,7.5
1489,Literature,Historically Underperforming,11.0,0.0,36.4,36.4,27.3
1495,Algebra I,All Students,89.0,5.6,71.9,21.3,1.1
1495,Algebra I,Historically Underperforming,43.0,7.0,60.5,30.2,2.3
1495,Biology,All Students,90.0,17.8,56.7,17.8,7.8
1495,Biology,Historically Underperforming,44.0,15.9,40.9,29.5,13.6
1495,Literature,All Students,90.0,6.7,81.1,6.7,5.6
1495,Literature,Historically Underperforming,44.0,6.8,68.2,13.6,11.4
1501,Algebra I,All Students,37.0,2.7,67.6,18.9,10.8
1501,Algebra I,Historically Underperforming,19.0,0.0,47.4,31.6,21.1
1501,Biology,All Students,37.0,5.4,51.4,27.0,16.2
1501,Biology,Historically Underperforming,19.0,5.3,31.6,36.8,26.3
1501,Literature,All Students,37.0,2.7,62.2,27.0,8.1
1501,Literature,Historically Underperforming,19.0,0.0,47.4,36.8,15.8
6236,Algebra I,All Students,188.0,13.8,46.3,30.9,9.0
6236,Algebra I,Historically Underperforming,104.0,7.7,37.5,38.5,16.3
6236,Biology,All Students,185.0,11.9,45.4,23.8,18.9
6236,Biology,Historically Underperforming,99.0,5.1,38.4,26.3,30.3
6236,Literature,All Students,186.0,7.5,65.6,20.4,6.5
6236,Literature,Historically Underperforming,100.0,4.0,52.0,32.0,12.0
5276,Algebra I,All Students,16.0,0.0,12.5,37.5,50.0
5276,Algebra I,Historically Underperforming,14.0,0.0,14.3,28.6,57.1
5276,Biology,All Students,16.0,6.3,6.3,12.5,75.0
5276,Biology,Historically Underperforming,14.0,7.1,7.1,7.1,78.6
5276,Literature,All Students,16.0,0.0,12.5,37.5,50.0
5276,Literature,Historically Underperforming,14.0,0.0,7.1,35.7,57.1
1529,Algebra I,All Students,89.0,3.4,40.4,44.9,11.2
1529,Algebra I,Historically Underperforming,46.0,4.3,23.9,54.3,17.4
1529,Biology,All Students,87.0,25.3,31.0,23.0,20.7
1529,Biology,Historically Underperforming,44.0,15.9,31.8,27.3,25.0
1529,Literature,All Students,86.0,2.3,59.3,26.7,11.6
1529,Literature,Historically Underperforming,45.0,0.0,51.1,33.3,15.6
6156,Algebra I,All Students,212.0,20.8,61.8,14.2,3.3
6156,Algebra I,Historically Underperforming,80.0,13.8,48.8,28.8,8.8
6156,Biology,All Students,214.0,25.2,52.3,14.5,7.9
6156,Biology,Historically Underperforming,81.0,13.6,45.7,23.5,17.3
6156,Literature,All Students,216.0,14.4,70.8,12.0,2.8
6156,Literature,Historically Underperforming,83.0,6.0,62.7,24.1,7.2
5219,Algebra I,All Students,57.0,3.5,56.1,35.1,5.3
5219,Algebra I,Historically Underperforming,27.0,0.0,33.3,55.6,11.1
5219,Biology,All Students,57.0,31.6,56.1,8.8,3.5
5219,Biology,Historically Underperforming,27.0,25.9,55.6,11.1,7.4
5219,Literature,All Students,57.0,1.8,86.0,10.5,1.8
5219,Literature,Historically Underperforming,27.0,3.7,74.1,18.5,3.7
8316,Algebra I,All Students,18.0,5.6,44.4,38.9,11.1
8316,Algebra I,Historically Underperforming,11.0,0.0,45.5,54.5,0.0
8316,Biology,All Students,18.0,22.2,33.3,16.7,27.8
8316,Biology,Historically Underperforming,11.0,18.2,36.4,27.3,18.2
8316,Literature,All Students,18.0,16.7,50.0,33.3,0.0
8316,Literature,Historically Underperforming,11.0,18.2,54.5,27.3,0.0
1550,Algebra I,All Students,71.0,14.1,45.1,36.6,4.2
1550,Algebra I,Historically Underperforming,34.0,5.9,35.3,50.0,8.8
1550,Biology,All Students,70.0,22.9,35.7,25.7,15.7
1550,Biology,Historically Underperforming,32.0,15.6,31.3,18.8,34.4
1550,Literature,All Students,71.0,4.2,69.0,15.5,11.3
1550,Literature,Historically Underperforming,33.0,0.0,48.5,27.3,24.2
1560,Algebra I,All Students,87.0,9.2,58.6,27.6,4.6
1560,Algebra I,Historically Underperforming,42.0,0.0,47.6,42.9,9.5
1560,Biology,All Students,86.0,39.5,31.4,20.9,8.1
1560,Biology,Historically Underperforming,40.0,12.5,35.0,35.0,17.5
1560,Literature,All Students,86.0,9.3,68.6,12.8,9.3
1560,Literature,Historically Underperforming,40.0,2.5,60.0,17.5,20.0
1566,Algebra I,All Students,81.0,6.2,51.9,34.6,7.4
1566,Algebra I,Historically Underperforming,42.0,4.8,40.5,40.5,14.3
1566,Biology,All Students,81.0,18.5,46.9,27.2,7.4
1566,Biology,Historically Underperforming,42.0,7.1,47.6,31.0,14.3
1566,Literature,All Students,80.0,5.0,53.8,35.0,6.3
1566,Literature,Historically Underperforming,41.0,2.4,46.3,41.5,9.8
7067,Algebra I,All Students,2.0,,,,
7067,Algebra I,Historically Underperforming,1.0,,,,
7067,Biology,All Students,2.0,,,,
7067,Biology,Historically Underperforming,1.0,,,,
7067,Literature,All Students,2.0,,,,
7067,Literature,Historically Underperforming,1.0,,,,
6241,Algebra I,All Students,28.0,25.0,39.3,25.0,10.7
6241,Algebra I,Historically Underperforming,20.0,25.0,30.0,30.0,15.0
6241,Biology,All Students,29.0,10.3,44.8,31.0,13.8
6241,Biology,Historically Underperforming,21.0,9.5,38.1,33.3,19.0
6241,Literature,All Students,28.0,3.6,53.6,39.3,3.6
6241,Literature,Historically Underperforming,20.0,0.0,50.0,45.0,5.0
7589,Algebra I,All Students,286.0,16.8,36.0,37.8,9.4
7589,Algebra I,Historically Underperforming,130.0,7.7,25.4,50.0,16.9
7589,Biology,All Students,289.0,17.0,36.7,34.9,11.4
7589,Biology,Historically Underperforming,131.0,8.4,28.2,45.0,18.3
7589,Literature,All Students,288.0,6.9,60.1,27.4,5.6
7589,Literature,Historically Underperforming,130.0,1.5,46.9,40.0,11.5
7635,Algebra I,All Students,23.0,8.7,17.4,43.5,30.4
7635,Algebra I,Historically Underperforming,16.0,6.3,12.5,43.8,37.5
7635,Biology,All Students,23.0,0.0,17.4,39.1,43.5
7635,Biology,Historically Underperforming,16.0,0.0,6.3,37.5,56.3
7635,Literature,All Students,22.0,0.0,31.8,54.5,13.6
7635,Literature,Historically Underperforming,16.0,0.0,18.8,62.5,18.8
1595,Algebra I,All Students,38.0,10.5,78.9,2.6,7.9
1595,Algebra I,Historically Underperforming,15.0,6.7,73.3,6.7,13.3
1595,Biology,All Students,38.0,28.9,65.8,2.6,2.6
1595,Biology,Historically Underperforming,15.0,40.0,53.3,0.0,6.7
1595,Literature,All Students,38.0,7.9,76.3,10.5,5.3
1595,Literature,Historically Underperforming,15.0,6.7,60.0,20.0,13.3
1605,Algebra I,All Students,176.0,21.6,53.4,21.6,3.4
1605,Algebra I,Historically Underperforming,75.0,10.7,42.7,38.7,8.0
1605,Biology,All Students,170.0,28.8,40.0,17.6,13.5
1605,Biology,Historically Underperforming,70.0,15.7,32.9,25.7,25.7
