county Name,AUN,LEA,School Code,School,Graduate Count,College Bound,Total College Bound %,2- or 4-Year College or University,2- Or 4-Year University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree Granting Institution,Specialized Assocate Degree Granting Institution %
,119665003,Lackawanna Trail SD,4528,Lackawanna Trail JSHS,84,54,64.29%,54,64.29%,60,71.43%,6,7.14%,0,0.00%
,,,9999,Lackawanna Trail SD,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
York,112671303,Central York SD,4545,Central York HS,403,309,76.67%,297,73.70%,316,78.41%,7,1.74%,12,2.98%
,,,9999,Central York SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112671603,Dallastown Area SD,4553,Dallastown Area SHS,435,349,80.23%,344,79.08%,360,82.76%,11,2.53%,5,1.15%
,,,9999,Dallastown Area SD,22,7,31.82%,7,31.82%,8,36.36%,1,4.55%,0,0.00%
,112671803,Dover Area SD,4558,Dover Area HS,212,121,57.08%,114,53.77%,126,59.43%,5,2.36%,7,3.30%
,,,9999,Dover Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112672203,Eastern York SD,4564,Eastern York HS,157,103,65.61%,100,63.69%,114,72.61%,11,7.01%,3,1.91%
,,,9999,Eastern York SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112672803,Hanover Public SD,4571,Hanover SHS,104,53,50.96%,51,49.04%,57,54.81%,4,3.85%,2,1.92%
,112673300,Crispus Attucks CS,7624,Crispus Attucks Youthbuild CS,74,3,4.05%,0,0.00%,3,4.05%,0,0.00%,3,4.05%
,112674403,Northeastern York SD,4577,Northeastern SHS,221,142,64.25%,138,62.44%,146,66.06%,4,1.81%,4,1.81%
,,,9999,Northeastern York SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112675503,Red Lion Area SD,4598,Red Lion Area SHS,382,311,81.41%,291,76.18%,369,96.60%,58,15.18%,20,5.24%
,,,9999,Red Lion Area SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112676203,South Eastern SD,4602,Kennard-Dale HS,170,111,65.29%,103,60.59%,113,66.47%,2,1.18%,8,4.71%
,,,9999,South Eastern SD,18,2,11.11%,2,11.11%,3,16.67%,1,5.56%,0,0.00%
,112676403,South Western SD,4608,South Western SHS,254,170,66.93%,165,64.96%,179,70.47%,9,3.54%,5,1.97%
,,,9999,South Western SD,25,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112676503,Southern York County SD,4614,Susquehannock HS,216,167,77.31%,159,73.61%,169,78.24%,2,0.93%,8,3.70%
,112676703,Spring Grove Area SD,4623,Spring Grove Area HS,254,168,66.14%,157,61.81%,172,67.72%,4,1.57%,11,4.33%
,,,9999,Spring Grove Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112678503,West York Area SD,6705,West York Area HS,218,154,70.64%,149,68.35%,157,72.02%,3,1.38%,5,2.29%
,,,9999,West York Area SD,11,7,63.64%,6,54.55%,10,90.91%,3,27.27%,1,9.09%
,112679002,York City SD,4647,William Penn SHS,164,95,57.93%,92,56.10%,97,59.15%,2,1.22%,3,1.83%
,112679107,York Co School of Technology,5168,York Co School of Technology,366,128,34.97%,126,34.43%,137,37.43%,9,2.46%,2,0.55%
,112679403,York Suburban SD,4658,York Suburban SHS,161,131,81.37%,131,81.37%,131,81.37%,0,0.00%,0,0.00%
,,,9999,York Suburban SD,13,6,46.15%,6,46.15%,7,53.85%,1,7.69%,0,0.00%
,115219002,West Shore SD,1732,Cedar Cliff HS,292,231,79.11%,226,77.40%,232,79.45%,1,0.34%,5,1.71%
,,,4704,Red Land SHS,258,182,70.54%,174,67.44%,183,70.93%,1,0.39%,8,3.10%
,,,9999,West Shore SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,115674603,Northern York County SD,6345,Northern HS,236,160,67.80%,157,66.53%,165,69.92%,5,2.12%,3,1.27%
,,,9999,Northern York County SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,134677866,Helen Thackston Charter School,8041,Helen Thackston Charter School,54,36,66.67%,35,64.81%,40,74.07%,4,7.41%,1,1.85%
Overall,,,,,"125,505","83,027",66.15%,"80,584",64.21%,"85,573",68.18%,"2,546",2.03%,"2,443",1.95%
"Jun 15, 2018",,,,,,- 2 -,,,,,www.pimsreports.state.pa.us,,,,
