Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2015 - 2016,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
125232407,Delaware County Technical High School,CTC,7058,Delaware County Technical High School-As,473,24,5.1%
125232407,Delaware County Technical High School,CTC,7057,Delaware County Technical High School-Fo,516,53,10.3%
125232407,Delaware County Technical High School,CTC,6504,Delaware County Technical High School-Ma,30,0,0.0%
126513470,Delaware Valley CHS,CS,7671,Delaware Valley CHS,594,561,94.4%
120522003,Delaware Valley SD,SD,7162,Delaware Valley El Sch,530,193,36.4%
120522003,Delaware Valley SD,SD,5261,Delaware Valley HS,"1,577",530,33.6%
120522003,Delaware Valley SD,SD,3865,Delaware Valley MS,506,100,19.8%
120522003,Delaware Valley SD,SD,3864,Dingman-Delaware El Sch,538,191,35.5%
120522003,Delaware Valley SD,SD,7408,Dingman-Delaware MS,618,200,32.4%
120522003,Delaware Valley SD,SD,7625,Dingman-Delaware Primary Sch,515,173,33.6%
120522003,Delaware Valley SD,SD,3866,Shohola El Sch,421,104,24.7%
107651603,Derry Area SD,SD,4351,Derry Area MS,446,189,42.4%
107651603,Derry Area SD,SD,4352,Derry Area SHS,682,264,38.7%
107651603,Derry Area SD,SD,6927,Grandview El Sch,933,482,51.7%
115221753,Derry Township SD,SD,7731,Hershey Early Childhood Ctr,392,64,16.3%
115221753,Derry Township SD,SD,4801,Hershey HS,"1,131",175,15.5%
115221753,Derry Township SD,SD,7186,Hershey Intrmd El Sch,520,131,25.2%
115221753,Derry Township SD,SD,6678,Hershey MS,871,171,19.6%
115221753,Derry Township SD,SD,1749,Hershey Primary El Sch,479,110,23.0%
126510011,Discovery Charter School,CS,7775,Discovery Charter School,755,621,82.3%
113362203,Donegal SD,SD,2539,Donegal HS,878,312,35.5%
113362203,Donegal SD,SD,8228,Donegal Intermediate School,902,382,42.4%
113362203,Donegal SD,SD,7165,Donegal JHS,474,189,39.9%
113362203,Donegal SD,SD,7786,Donegal Primary School,726,284,39.1%
112671803,Dover Area SD,SD,8229,Dover Area El Sch,467,174,37.3%
112671803,Dover Area SD,SD,4558,Dover Area HS,970,339,34.9%
112671803,Dover Area SD,SD,6283,Dover Area Intrmd Sch,569,247,43.4%
112671803,Dover Area SD,SD,4557,Leib El Sch,493,217,44.0%
112671803,Dover Area SD,SD,7555,North Salem El Sch,490,191,39.0%
112671803,Dover Area SD,SD,4556,Weigelstown El Sch,526,232,44.1%
124152003,Downingtown Area SD,SD,1391,Beaver Creek El Sch,436,72,16.5%
124152003,Downingtown Area SD,SD,7266,Bradford Hgts El Sch,511,77,15.1%
124152003,Downingtown Area SD,SD,1431,Brandywine-Wallace El Sch,547,15,2.7%
124152003,Downingtown Area SD,SD,7759,Downingtown HS East Campus,"1,722",218,12.7%
124152003,Downingtown Area SD,SD,1387,Downingtown HS West Campus,"1,460",208,14.2%
124152003,Downingtown Area SD,SD,7517,Downingtown MS,976,93,9.5%
124152003,Downingtown Area SD,SD,8174,Downingtown STEM Academy,789,29,3.7%
124152003,Downingtown Area SD,SD,5011,East Ward El Sch,566,118,20.8%
124152003,Downingtown Area SD,SD,6476,Lionville El Sch,610,91,14.9%
124152003,Downingtown Area SD,SD,7516,Lionville MS,"1,094",107,9.8%
124152003,Downingtown Area SD,SD,8309,Marsh Creek Sixth Grade Center,985,110,11.2%
124152003,Downingtown Area SD,SD,1432,Pickering Valley El Sch,479,14,2.9%
124152003,Downingtown Area SD,SD,7265,Shamona Creek El Sch,598,19,3.2%
124152003,Downingtown Area SD,SD,7990,Springton Manor El Sch,426,39,9.2%
124152003,Downingtown Area SD,SD,6621,Uwchlan Hills El Sch,498,32,6.4%
124152003,Downingtown Area SD,SD,6477,West Bradford El Sch,594,50,8.4%
107653040,"Dr Robert Ketterer CS, Inc.",CS,7550,"Dr Robert Ketterer CS, Inc.",190,183,96.3%
106172003,Dubois Area SD,SD,2385,C G Johnson El Sch,279,174,62.4%
106172003,Dubois Area SD,SD,1541,Dubois Area MS,902,501,55.5%
106172003,Dubois Area SD,SD,6156,Dubois Area SHS,"1,021",436,42.7%
106172003,Dubois Area SD,SD,6157,Juniata El Sch,401,192,47.9%
106172003,Dubois Area SD,SD,1530,Luthersburg El Sch,104,53,51.0%
106172003,Dubois Area SD,SD,1532,Oklahoma El Sch,369,170,46.1%
106172003,Dubois Area SD,SD,1540,Penfield El Sch,75,61,81.3%
106172003,Dubois Area SD,SD,2389,Sykesville El Sch,91,61,67.0%
106172003,Dubois Area SD,SD,6918,Wasson Avenue El Sch,400,288,72.0%
119352203,Dunmore SD,SD,6591,Dunmore El Ctr,798,337,42.2%
119352203,Dunmore SD,SD,8312,Dunmore JSHS,745,273,36.6%
103022503,Duquesne City SD,SD,7908,Duquesne El Sch,326,266,81.6%
103022803,East Allegheny SD,SD,8340,East Allegheny JSHS,778,424,54.5%
103022803,East Allegheny SD,SD,8339,Logan El Sch,872,517,59.3%
117412003,East Lycoming SD,SD,3021,Carl G Renn El Sch,238,117,49.2%
117412003,East Lycoming SD,SD,3018,George A Ferrell El Sch,153,49,32.0%
117412003,East Lycoming SD,SD,6364,Hughesville JSHS,737,227,30.8%
117412003,East Lycoming SD,SD,3019,Joseph C Ashkar El Sch,508,185,36.4%
121392303,East Penn SD,SD,2799,Alburtis El Sch,320,112,35.0%
121392303,East Penn SD,SD,2809,Emmaus HS,"2,626",636,24.2%
121392303,East Penn SD,SD,7560,Eyer MS,859,145,16.9%
121392303,East Penn SD,SD,2808,Jefferson El Sch,259,80,30.9%
121392303,East Penn SD,SD,2802,Lincoln El Sch,401,157,39.2%
121392303,East Penn SD,SD,7559,Lower Macungie MS,"1,140",345,30.3%
121392303,East Penn SD,SD,2804,Macungie El Sch,463,119,25.7%
121392303,East Penn SD,SD,5239,Shoemaker El Sch,707,124,17.5%
121392303,East Penn SD,SD,4827,Wescosville El Sch,517,139,26.9%
121392303,East Penn SD,SD,8133,Willow Lane El Sch,743,134,18.0%
107653102,Greater Latrobe SD,SD,6957,Greater Latrobe JHS,982,286,29.1%
115212503,East Pennsboro Area SD,SD,1707,East Pennsboro Area SHS,817,188,23.0%
115212503,East Pennsboro Area SD,SD,1705,East Pennsboro El Sch,544,176,32.4%
115212503,East Pennsboro Area SD,SD,4850,West Creek Hills El Sch,522,171,32.8%
120452003,East Stroudsburg Area SD,SD,7536,Bushkill El Sch,402,255,63.4%
120452003,East Stroudsburg Area SD,SD,8016,East Stroudsburg El Sch,620,309,49.8%
120452003,East Stroudsburg Area SD,SD,7641,East Stroudsburg SHS North,"1,063",538,50.6%
120452003,East Stroudsburg Area SD,SD,6935,East Stroudsburg SHS South,"1,376",569,41.4%
120452003,East Stroudsburg Area SD,SD,3204,J M Hill El Sch,443,300,67.7%
120452003,East Stroudsburg Area SD,SD,7366,J T Lambert Intermediate Sch,900,422,46.9%
120452003,East Stroudsburg Area SD,SD,7642,Lehman Intermediate Sch,690,395,57.2%
120452003,East Stroudsburg Area SD,SD,3201,Middle Smithfield El Sch,535,323,60.4%
120452003,East Stroudsburg Area SD,SD,7411,Resica El Sch,533,231,43.3%
120452003,East Stroudsburg Area SD,SD,3202,Smithfield El Sch,337,165,49.0%
123463507,Eastern Center for Arts & Technology,CTC,4822,Eastern Center for Arts & Technology,474,159,33.5%
113362303,Eastern Lancaster County SD,SD,2552,Blue Ball El Sch,622,277,44.5%
113362303,Eastern Lancaster County SD,SD,2500,Brecknock El Sch,431,198,45.9%
113362303,Eastern Lancaster County SD,SD,7209,Garden Spot MS,510,225,44.1%
113362303,Eastern Lancaster County SD,SD,2554,Garden Spot SHS,998,401,40.2%
113362303,Eastern Lancaster County SD,SD,4707,New Holland Elementary,569,280,49.2%
113382303,Eastern Lebanon County SD,SD,6612,Eastern Lebanon Co MS,555,199,35.9%
113382303,Eastern Lebanon County SD,SD,2740,Eastern Lebanon Co SHS,733,228,31.1%
113382303,Eastern Lebanon County SD,SD,8137,ELCO Intermd Sch,573,210,36.6%
113382303,Eastern Lebanon County SD,SD,6611,Fort Zeller El Sch,313,83,26.5%
113382303,Eastern Lebanon County SD,SD,2735,Jackson El Sch,249,52,20.9%
177518712,Eastern University Academy Charter Schoo,CS,8127,Eastern University Academy Charter Schoo,335,281,83.9%
107652207,Eastern Westmoreland CTC,CTC,6174,Eastern Westmoreland CTC,514,209,40.7%
112672203,Eastern York SD,SD,4559,Canadochly El Sch,444,217,48.9%
112672203,Eastern York SD,SD,4564,Eastern York HS,678,256,37.8%
112672203,Eastern York SD,SD,7439,Eastern York MS,649,292,45.0%
112672203,Eastern York SD,SD,6285,Kreutz Creek El Sch,373,169,45.3%
112672203,Eastern York SD,SD,4563,Wrightsville El Sch,391,188,48.1%
120483302,Easton Area SD,SD,4915,Cheston El Sch,550,401,72.9%
120483302,Easton Area SD,SD,3482,Easton Area HS,"2,671","1,244",46.6%
120483302,Easton Area SD,SD,8351,Easton Area MS,"2,759","1,437",52.1%
120483302,Easton Area SD,SD,3477,Forks El Sch,328,61,18.6%
120483302,Easton Area SD,SD,3478,March El Sch,391,214,54.7%
108116003,Penn Cambria SD,SD,1213,Penn Cambria HS,530,159,30.0%
120483302,Easton Area SD,SD,5350,Paxinosa El Sch,642,509,79.3%
120483302,Easton Area SD,SD,8058,Shawnee El Sch,526,115,21.9%
120483302,Easton Area SD,SD,5064,Tracy El Sch,334,78,23.4%
126519119,Education Plus Academy Cyber CS,CS,8223,Education Plus Academy Cyber CS,432,207,47.9%
103023153,Elizabeth Forward SD,SD,0136,Central El Sch,305,52,17.0%
103023153,Elizabeth Forward SD,SD,4804,Elizabeth Forward MS,506,182,36.0%
103023153,Elizabeth Forward SD,SD,0144,Elizabeth Forward SHS,763,264,34.6%
103023153,Elizabeth Forward SD,SD,8115,Greenock El Sch,196,69,35.2%
103023153,Elizabeth Forward SD,SD,0142,Mt Vernon El Sch,195,86,44.1%
103023153,Elizabeth Forward SD,SD,0139,William Penn El Sch,384,194,50.5%
113362403,Elizabethtown Area SD,SD,2555,Bainbridge El Sch,150,40,26.7%
113362403,Elizabethtown Area SD,SD,8190,Bear Creek School,929,297,32.0%
113362403,Elizabethtown Area SD,SD,2561,East High Street El Sch,505,213,42.2%
113362403,Elizabethtown Area SD,SD,6862,Elizabethtown Area MS,616,178,28.9%
113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,"1,241",335,27.0%
113362403,Elizabethtown Area SD,SD,2558,Mill Road El Sch,191,52,27.2%
113362403,Elizabethtown Area SD,SD,2559,Rheems El Sch,284,64,22.5%
119582503,Elk Lake SD,SD,6417,Elk Lake El Sch,659,277,42.0%
119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,546,229,41.9%
104372003,Ellwood City Area SD,SD,8166,Hartman Intrmd Sch,259,125,48.3%
104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,799,342,42.8%
104372003,Ellwood City Area SD,SD,8167,North Side Primary School,381,201,52.8%
104372003,Ellwood City Area SD,SD,8165,Perry Lower Intrmd Sch,253,135,53.4%
110148002,State College Area SD,SD,1358,Mount Nittany El Sch,335,98,29.3%
113362603,Ephrata Area SD,SD,2564,Akron El Sch,327,155,47.4%
113362603,Ephrata Area SD,SD,2568,Clay El Sch,462,167,36.1%
113362603,Ephrata Area SD,SD,6712,Ephrata MS,"1,264",565,44.7%
113362603,Ephrata Area SD,SD,6293,Ephrata SHS,"1,256",480,38.2%
113362603,Ephrata Area SD,SD,2563,Fulton El Sch,412,217,52.7%
113362603,Ephrata Area SD,SD,2570,Highland El Sch,448,216,48.2%
105252602,Erie City SD,SD,7294,Central Career & Technical Sch,913,749,82.0%
105252602,Erie City SD,SD,2003,Diehl Sch,526,427,81.2%
105252602,Erie City SD,SD,2026,East HS,975,768,78.8%
105252602,Erie City SD,SD,2004,Edison El Sch,523,414,79.2%
105252602,Erie City SD,SD,2022,Emerson-Gridley El Sch,600,481,80.2%
105252602,Erie City SD,SD,2001,Grover Cleveland El Sch,599,481,80.3%
105252602,Erie City SD,SD,2009,Harding Sch,595,467,78.5%
105252602,Erie City SD,SD,2011,Jefferson El Sch,522,412,78.9%
105252602,Erie City SD,SD,2021,JoAnna Connell Sch,604,476,78.8%
105252602,Erie City SD,SD,2013,Lincoln El Sch,479,380,79.3%
105252602,Erie City SD,SD,2016,McKinley El Sch,595,496,83.4%
105252602,Erie City SD,SD,7515,Northwest PA Collegiate Academy,771,621,80.5%
105252602,Erie City SD,SD,2018,Perry El Sch,518,409,79.0%
105252602,Erie City SD,SD,7035,Pfeiffer-Burleigh Sch,718,575,80.1%
105252602,Erie City SD,SD,2024,Roosevelt MS,616,489,79.4%
105252602,Erie City SD,SD,2027,Strong Vincent HS,673,540,80.2%
105252602,Erie City SD,SD,6959,Wayne Sch,653,535,81.9%
105252602,Erie City SD,SD,2025,Woodrow Wilson MS,720,561,77.9%
105252807,Erie County Technical School,CTC,5045,Erie County Technical School,768,374,48.7%
105257512,Erie Rise Leadership Academy Charter Sch,CS,8163,Erie Rise Leadership Academy Charter Sch,379,370,97.6%
126513440,Esperanza Academy Charter School,CS,7665,Esperanza Academy Charter School,"1,425","1,313",92.1%
126511563,Esperanza Cyber CS,CS,8216,Esperanza Cyber CS,149,139,93.3%
126513100,Eugenio Maria De Hostos CS,CS,7564,Eugenio Maria DE Hostos CS,487,353,72.5%
108053003,Everett Area SD,SD,0735,Breezewood El Sch,99,72,72.7%
108053003,Everett Area SD,SD,7006,Everett Area El Sch,473,291,61.5%
108053003,Everett Area SD,SD,7897,Everett Area HS,482,281,58.3%
108053003,Everett Area SD,SD,7898,Everett Area MS,305,193,63.3%
120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,98,0,0.0%
121398065,Executive Education Academy Charter Scho,CS,8325,Executive Education Academy Charter Scho,787,787,100.0%
114062003,Exeter Township SD,SD,0787,Exeter Twp JHS,652,207,31.7%
114062003,Exeter Township SD,SD,0788,Exeter Twp SHS,"1,372",385,28.1%
114062003,Exeter Township SD,SD,6731,Jacksonwald El Sch,342,129,37.7%
114062003,Exeter Township SD,SD,0786,Lorane El Sch,444,161,36.3%
114062003,Exeter Township SD,SD,0783,Owatin Creek El Sch,553,146,26.4%
114062003,Exeter Township SD,SD,7755,Reiffton Sch,621,205,33.0%
112013054,Fairfield Area SD,SD,6270,Fairfield Area El Sch,337,87,25.8%
112013054,Fairfield Area SD,SD,6269,Fairfield Area HS,366,71,19.4%
112013054,Fairfield Area SD,SD,7322,Fairfield Area MS,316,86,27.2%
105253303,Fairview SD,SD,7466,Fairview El Sch,595,134,22.5%
105253303,Fairview SD,SD,6737,Fairview HS,491,99,20.2%
105253303,Fairview SD,SD,2032,Fairview MS,513,117,22.8%
112282004,Fannett-Metal SD,SD,6826,Fannett-Metal El Sch,217,111,51.2%
112282004,Fannett-Metal SD,SD,7508,Fannett-Metal MS,113,43,38.1%
112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,161,59,36.6%
104432503,Farrell Area SD,SD,7119,Farrell Area ES/LMS,390,352,90.3%
104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,309,300,97.1%
101262507,Fayette County Career & Technical Instit,CTC,4842,Fayette County Career & Technical Instit,638,450,70.5%
119350001,Fell CS,CS,7746,Fell CS,175,138,78.9%
108112003,Ferndale Area SD,SD,1225,Ferndale Area JSHS,309,218,70.6%
108112003,Ferndale Area SD,SD,1223,Ferndale El Sch,364,277,76.1%
100510000,First Philadelphia Preparatory Charter S,CS,7744,First Philadelphia Preparatory Charter S,"1,680","1,465",87.2%
114062503,Fleetwood Area SD,SD,0791,Andrew Maier El Sch,213,66,31.0%
114062503,Fleetwood Area SD,SD,6311,Fleetwood MS,857,244,28.5%
114062503,Fleetwood Area SD,SD,5023,Fleetwood SHS,863,215,24.9%
114062503,Fleetwood Area SD,SD,0860,Richmond El Sch,159,43,27.0%
114062503,Fleetwood Area SD,SD,8057,Willow Creek El Sch,451,127,28.2%
126510021,Folk Arts-Cultural Treasures CS,CS,7857,Folk Arts-Cultural Treasures CS,480,368,76.7%
103023807,Forbes Road CTC,CTC,5016,Forbes Road CTC,679,213,31.4%
111292304,Forbes Road SD,SD,6840,Forbes Road El Sch,195,92,47.2%
111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,161,75,46.6%
106272003,Forest Area SD,SD,6160,East Forest El Sch,72,41,56.9%
106272003,Forest Area SD,SD,6159,East Forest JSHS,98,55,56.1%
106272003,Forest Area SD,SD,6701,West Forest El Sch,168,105,62.5%
106272003,Forest Area SD,SD,6161,West Forest JSHS,113,59,52.2%
119583003,Forest City Regional SD,SD,6420,Forest City Regional El Sch,426,272,63.8%
119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,349,199,57.0%
108112203,Forest Hills SD,SD,6899,Forest Hills El Sch,"1,027",501,48.8%
108112203,Forest Hills SD,SD,1191,Forest Hills HS,460,208,45.2%
108112203,Forest Hills SD,SD,1287,Forest Hills MS,411,205,49.9%
101632403,Fort Cherry SD,SD,7187,Fort Cherry El Ctr,535,243,45.4%
101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,521,206,39.5%
105253553,Fort LeBoeuf SD,SD,5328,Fort LeBoeuf MS,500,240,48.0%
105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,697,323,46.3%
105253553,Fort LeBoeuf SD,SD,5226,Mill Village El Sch,132,66,50.0%
105253553,Fort LeBoeuf SD,SD,2036,Robison El Sch,440,186,42.3%
105253553,Fort LeBoeuf SD,SD,2035,Waterford El Sch,399,234,58.6%
103023912,Fox Chapel Area SD,SD,0147,Dorseyville MS,971,182,18.7%
103023912,Fox Chapel Area SD,SD,0149,Fairview El Sch,353,8,2.3%
103023912,Fox Chapel Area SD,SD,0156,Fox Chapel Area HS,"1,404",232,16.5%
103023912,Fox Chapel Area SD,SD,6780,Hartwood El Sch,333,33,9.9%
103023912,Fox Chapel Area SD,SD,0153,Kerr El Sch,400,129,32.3%
103023912,Fox Chapel Area SD,SD,0461,OHara El Sch,704,69,9.8%
106612203,Franklin Area SD,SD,4667,Central El Sch,428,307,71.7%
106612203,Franklin Area SD,SD,4106,Franklin Area HS,608,288,47.4%
106612203,Franklin Area SD,SD,6984,Franklin Area MS,288,152,52.8%
106612203,Franklin Area SD,SD,4101,Sandycreek El Sch,343,177,51.6%
106612203,Franklin Area SD,SD,6166,Victory El Sch,242,125,51.7%
112282307,Franklin County CTC,CTC,5119,Franklin County CTC,473,197,41.6%
107652603,Franklin Regional SD,SD,7602,Franklin Regional MS,795,119,15.0%
107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,"1,224",161,13.2%
107652603,Franklin Regional SD,SD,7163,Heritage El Sch,618,118,19.1%
107652603,Franklin Regional SD,SD,4354,Newlonsburg El Sch,234,35,15.0%
107652603,Franklin Regional SD,SD,4357,Sloan El Sch,603,60,10.0%
147513703,Franklin Towne Charter Elementary School,CS,8123,Franklin Towne Charter Elementary School,908,508,55.9%
126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,"1,197",802,67.0%
101262903,Frazier SD,SD,6686,Frazier El Sch,563,241,42.8%
101262903,Frazier SD,SD,2126,Frazier HS,351,147,41.9%
101262903,Frazier SD,SD,7176,Frazier MS,296,132,44.6%
126518547,Frederick Douglass Mastery Charter Schoo,CS,8150,Frederick Douglass Mastery Charter Schoo,773,663,85.8%
127042853,Freedom Area SD,SD,8357,Freedom Area El Sch,509,275,54.0%
127042853,Freedom Area SD,SD,8356,Freedom Area MS,447,215,48.1%
127042853,Freedom Area SD,SD,6563,Freedom Area SHS,442,188,42.5%
128033053,Freeport Area SD,SD,0591,Buffalo El Sch,512,95,18.6%
128033053,Freeport Area SD,SD,8346,Freeport Area MS,439,144,32.8%
128033053,Freeport Area SD,SD,0594,Freeport Area SHS,609,151,24.8%
128033053,Freeport Area SD,SD,0592,South Buffalo El Sch,273,116,42.5%
126513270,Freire CS,CS,7586,Freire CS,"1,002",840,83.8%
111292507,Fulton County AVTS,CTC,7192,Fulton County AVTS,176,67,38.1%
109532804,Galeton Area SD,SD,6223,Galeton Area Sch,352,196,55.7%
125234103,Garnet Valley SD,SD,7714,Bethel Springs El Sch,524,32,6.1%
125234103,Garnet Valley SD,SD,6506,Concord El Sch,693,49,7.1%
125234103,Garnet Valley SD,SD,7486,Garnet Valley El Sch,715,79,11.0%
125234103,Garnet Valley SD,SD,1869,Garnet Valley HS,"1,633",145,8.9%
125234103,Garnet Valley SD,SD,7313,Garnet Valley MS,"1,192",114,9.6%
103024102,Gateway SD,SD,0161,Dr Cleveland Steward Jr El Sch,300,179,59.7%
103024102,Gateway SD,SD,0157,Evergreen El Sch,271,149,55.0%
103024102,Gateway SD,SD,0167,Gateway MS,521,248,47.6%
103024102,Gateway SD,SD,0170,Gateway SHS,"1,182",503,42.6%
103024102,Gateway SD,SD,0169,Moss Side MS,471,232,49.3%
103024102,Gateway SD,SD,5191,Ramsey El Sch,321,131,40.8%
103024102,Gateway SD,SD,0165,University Park El Sch,299,107,35.8%
105253903,General McLane SD,SD,2038,Edinboro El Sch,405,129,31.9%
112671303,Central York SD,SD,4545,Central York HS,"1,836",536,29.2%
105253903,General McLane SD,SD,5225,James W Parker MS,666,233,35.0%
105253903,General McLane SD,SD,2039,McKean El Sch,344,147,42.7%
112013753,Gettysburg Area SD,SD,8176,Franklin Twp El Sch,379,180,47.5%
112013753,Gettysburg Area SD,SD,6271,Gettysburg Area HS,"1,067",390,36.6%
112013753,Gettysburg Area SD,SD,0010,Gettysburg Area MS,678,309,45.6%
112013753,Gettysburg Area SD,SD,5126,James Gettys El Sch,428,242,56.5%
112013753,Gettysburg Area SD,SD,7592,Lincoln El Sch,435,236,54.3%
197010542,Gettysburg Montessori Charter School,CS,8147,Gettysburg Montessori Charter School,151,88,58.3%
129544907,Gillingham Charter School,CS,8161,Gillingham Charter School,239,153,64.0%
105254053,Girard SD,SD,2042,Elk Valley El Sch,661,368,55.7%
105254053,Girard SD,SD,2043,Girard HS,564,271,48.0%
105254053,Girard SD,SD,6777,Rice Avenue MS,523,265,50.7%
110173003,Glendale SD,SD,6952,Glendale El Sch,409,244,59.7%
110173003,Glendale SD,SD,5219,Glendale JSHS,378,201,53.2%
126513380,Global Leadership Academy CS,CS,7639,Global Leadership Academy CS,705,705,100.0%
114063003,Governor Mifflin SD,SD,0793,Brecknock El Sch,517,143,27.7%
114063003,Governor Mifflin SD,SD,0794,Cumru El Sch,461,164,35.6%
114063003,Governor Mifflin SD,SD,0801,Governor Mifflin MS,666,272,40.8%
114063003,Governor Mifflin SD,SD,0802,Governor Mifflin SHS,"1,308",480,36.7%
114063003,Governor Mifflin SD,SD,6794,Intermediate Sch,672,269,40.0%
114063003,Governor Mifflin SD,SD,8096,Mifflin Park El Sch,459,220,47.9%
124153503,Great Valley SD,SD,1368,Charlestown El Sch,284,25,8.8%
124153503,Great Valley SD,SD,7695,General Wayne El Sch,475,89,18.7%
124153503,Great Valley SD,SD,1424,Great Valley HS,"1,239",174,14.0%
124153503,Great Valley SD,SD,1422,Great Valley MS,980,119,12.1%
124153503,Great Valley SD,SD,6479,Kathryn D. Markley El Sch,529,72,13.6%
124153503,Great Valley SD,SD,1461,Sugartown El Sch,471,74,15.7%
108070607,Greater Altoona CTC,CTC,6193,Greater Altoona CTC,999,614,61.5%
108112607,Greater Johnstown CTC,CTC,5288,Greater Johnstown CTC,306,191,62.4%
108112502,Greater Johnstown SD,SD,5315,East Side El Sch,714,565,79.1%
108112502,Greater Johnstown SD,SD,1252,Greater Johnstown MS,634,607,95.7%
108112502,Greater Johnstown SD,SD,8314,Greater Johnstown School District's Cybe,26,19,73.1%
108112502,Greater Johnstown SD,SD,1251,Greater Johnstown SHS,802,747,93.1%
108112502,Greater Johnstown SD,SD,1250,West Side El Sch,813,641,78.8%
107653102,Greater Latrobe SD,SD,4379,Baggaley El Sch,595,194,32.6%
113380303,Annville-Cleona SD,SD,2723,Cleona El Sch,292,86,29.5%
107653102,Greater Latrobe SD,SD,4845,Greater Latrobe SHS,"1,004",258,25.7%
107653102,Greater Latrobe SD,SD,4386,Latrobe El Sch,755,365,48.3%
107653102,Greater Latrobe SD,SD,4380,Mountain View El Sch,641,86,13.4%
118402603,Greater Nanticoke Area SD,SD,7768,GNA El Ctr,498,335,67.3%
118402603,Greater Nanticoke Area SD,SD,7610,Greater Nanticoke Area Ed Ctr,374,246,65.8%
118402603,Greater Nanticoke Area SD,SD,5242,Greater Nanticoke Area SHS,864,511,59.1%
118402603,Greater Nanticoke Area SD,SD,2933,J F Kennedy El Sch,173,125,72.3%
118402603,Greater Nanticoke Area SD,SD,2939,K M Smith El Sch,350,231,66.0%
126510005,Green Woods CS,CS,7748,Green Woods CS,678,117,17.3%
112283003,Greencastle-Antrim SD,SD,2202,Greencastle-Antrim El Sch,722,261,36.1%
112283003,Greencastle-Antrim SD,SD,5117,Greencastle-Antrim MS,687,210,30.6%
112283003,Greencastle-Antrim SD,SD,7427,Greencastle-Antrim Pri Sch,673,236,35.1%
112283003,Greencastle-Antrim SD,SD,2206,Greencastle-Antrim SHS,980,280,28.6%
101302607,Greene County CTC,CTC,5282,Greene County CTC,337,199,59.1%
107653203,Greensburg Salem SD,SD,7329,Amos K Hutchinson El Sch,689,450,65.3%
107653203,Greensburg Salem SD,SD,4373,Greensburg-Salem HS,851,355,41.7%
107653203,Greensburg Salem SD,SD,4372,Greensburg-Salem MS,655,287,43.8%
107653203,Greensburg Salem SD,SD,5166,Metzgar El Sch,275,102,37.1%
107653203,Greensburg Salem SD,SD,5165,Nicely El Sch,384,172,44.8%
104432803,Greenville Area SD,SD,3135,East El Sch,297,165,55.6%
104432803,Greenville Area SD,SD,3137,Greenville JSHS,634,255,40.2%
104432803,Greenville Area SD,SD,3133,Hempfield El Sch,388,235,60.6%
115503004,Greenwood SD,SD,7062,Greenwood El Sch,348,118,33.9%
115503004,Greenwood SD,SD,6341,Greenwood HS,236,60,25.4%
115503004,Greenwood SD,SD,7468,Greenwood MS,187,62,33.2%
104432903,Grove City Area SD,SD,6125,George Jr Republic HS,344,344,100.0%
104432903,Grove City Area SD,SD,7316,George Jr Republic MS,59,59,100.0%
104432903,Grove City Area SD,SD,3145,Grove City Area HS,678,172,25.4%
104432903,Grove City Area SD,SD,8202,Grove City Area MS,465,165,35.5%
113385303,Palmyra Area SD,SD,2761,Forge Road El Sch,360,108,30.0%
104432903,Grove City Area SD,SD,6844,Hillview El Sch,600,214,35.7%
115222504,Halifax Area SD,SD,1753,Enders-Fisherville El Sch,142,53,37.3%
115222504,Halifax Area SD,SD,5038,Halifax Area El Sch,316,138,43.7%
115222504,Halifax Area SD,SD,6330,Halifax Area HS,292,88,30.1%
115222504,Halifax Area SD,SD,6331,Halifax Area MS,259,94,36.3%
114063503,Hamburg Area SD,SD,0808,Hamburg Area HS,725,280,38.6%
114063503,Hamburg Area SD,SD,7447,Hamburg Area Middle School,508,223,43.9%
114063503,Hamburg Area SD,SD,0809,Perry El Sch,373,139,37.3%
114063503,Hamburg Area SD,SD,7992,Tilden El Center,566,264,46.6%
103024603,Hampton Township SD,SD,0175,Central El Sch,486,49,10.1%
103024603,Hampton Township SD,SD,5190,Hampton HS,"1,037",107,10.3%
103024603,Hampton Township SD,SD,0179,Hampton MS,717,69,9.6%
103024603,Hampton Township SD,SD,0178,Poff El Sch,273,31,11.4%
103024603,Hampton Township SD,SD,0176,Wyland El Sch,397,74,18.6%
118403003,Hanover Area SD,SD,2891,Hanover Area JSHS,907,498,54.9%
118403003,Hanover Area SD,SD,7007,Hanover Area Memorial El Sch,483,309,64.0%
