Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year:  2008 - 2009,,,,,,,
,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
103027753,Quaker Valley SD,SD,6852,Osborne El Sch,400,70,17.5%
103027753,Quaker Valley SD,SD,0448,Quaker Valley HS,619,75,12.1%
103027753,Quaker Valley SD,SD,0447,Quaker Valley MS,475,66,13.9%
122098403,Quakertown Community SD,SD,1118,Haycock El Sch,115,11,9.6%
122098403,Quakertown Community SD,SD,6781,Milford MS,446,61,13.7%
122098403,Quakertown Community SD,SD,1122,Neidig El Sch,354,79,22.3%
122098403,Quakertown Community SD,SD,7836,Pfaff El Sch,490,47,9.6%
122098403,Quakertown Community SD,SD,7835,Quakertown Community Freshmen Ctr,419,73,17.4%
122098403,Quakertown Community SD,SD,1128,Quakertown Community SHS,"1,262",178,14.1%
122098403,Quakertown Community SD,SD,5132,Quakertown El Sch,305,108,35.4%
122098403,Quakertown Community SD,SD,1121,Richland El Sch,408,51,12.5%
122098403,Quakertown Community SD,SD,4965,Strayer MS,801,179,22.3%
122098403,Quakertown Community SD,SD,1123,Tohickon Valley El Sch,366,57,15.6%
122098403,Quakertown Community SD,SD,7630,Trumbauersville El Sch,477,53,11.1%
125237603,Radnor Township SD,SD,6510,Ithan El Sch,456,7,1.5%
125237603,Radnor Township SD,SD,7697,Radnor El Sch,543,4,0.7%
125237603,Radnor Township SD,SD,6511,Radnor MS,840,33,3.9%
125237603,Radnor Township SD,SD,1921,Radnor SHS,"1,232",51,4.1%
125237603,Radnor Township SD,SD,6512,Wayne El Sch,566,23,4.1%
114067107,Reading Muhlenberg CTC,CTC,5275,Reading Muhlenberg CTC,975,573,58.8%
114067002,Reading SD,SD,0840,Amanda E Stout El Sch,735,647,88.0%
114067002,Reading SD,SD,0844,Glenside El Sch,390,368,94.4%
114067002,Reading SD,SD,0852,Lauers Park El Sch,791,754,95.3%
114067002,Reading SD,SD,0851,Millmont El Sch,123,84,68.3%
114067002,Reading SD,SD,0858,Northeast MS,"1,048",901,86.0%
114067002,Reading SD,SD,5206,Northwest El Sch,798,722,90.5%
114067002,Reading SD,SD,0856,Northwest MS,832,756,90.9%
114067002,Reading SD,SD,0859,Reading SHS,"4,825","3,969",82.3%
114067002,Reading SD,SD,0845,Riverside El Sch,923,803,87.0%
114067002,Reading SD,SD,7927,School of Technology and Communication a,285,261,91.6%
114067002,Reading SD,SD,7928,School of the Performing Arts at Glensid,287,256,89.2%
114067002,Reading SD,SD,5028,Sixteenth & Haak El Sch,614,525,85.5%
114067002,Reading SD,SD,0855,Southern MS,724,648,89.5%
114067002,Reading SD,SD,0857,Southwest MS,481,453,94.2%
114067002,Reading SD,SD,5026,Tenth & Green El Sch,683,637,93.3%
114067002,Reading SD,SD,7484,Tenth & Penn El Sch,599,557,93.0%
114067002,Reading SD,SD,8027,"The School of Agriculture, Ecology and S",279,255,91.4%
114067002,Reading SD,SD,5027,Thirteenth & Green El Sch,743,679,91.4%
114067002,Reading SD,SD,0832,Thirteenth & Union El Sch,"1,005",739,73.5%
114067002,Reading SD,SD,0833,Thomas H Ford El Sch,502,379,75.5%
114067002,Reading SD,SD,5025,Twelfth & Marion El Sch,541,491,90.8%
114067002,Reading SD,SD,0831,Tyson-Schoener El Sch,652,599,91.9%
112675503,Red Lion Area SD,SD,4592,Chanceford El Sch,210,47,22.4%
112675503,Red Lion Area SD,SD,6837,Clearview El Sch,302,81,26.8%
112675503,Red Lion Area SD,SD,4596,Edgar Moore El Sch,340,111,32.6%
112675503,Red Lion Area SD,SD,4593,Locust Grove El Sch,588,49,8.3%
112675503,Red Lion Area SD,SD,4595,Mazie Gable El Sch,480,112,23.3%
112675503,Red Lion Area SD,SD,4589,N Hopewell-Winterstown El Sch,342,53,15.5%
112675503,Red Lion Area SD,SD,5362,Pleasant View El Sch,461,99,21.5%
112675503,Red Lion Area SD,SD,4597,Red Lion Area JHS,907,147,16.2%
112675503,Red Lion Area SD,SD,4598,Red Lion Area SHS,"1,711",212,12.4%
112675503,Red Lion Area SD,SD,7319,Windsor Manor El Sch,301,102,33.9%
106168003,Redbank Valley SD,SD,1491,Mahoning El Sch,161,50,31.1%
106168003,Redbank Valley SD,SD,1494,New Bethlehem-S Bethlehem El,295,94,31.9%
106168003,Redbank Valley SD,SD,1495,Redbank Valley HS,522,144,27.6%
106168003,Redbank Valley SD,SD,1493,Redbank-Hawthorn El Sch,257,92,35.8%
124153350,Renaissance Academy-Edison CS,CS,7636,Renaissance Academy-Edison CS,933,256,27.4%
126513290,Renaissance Advantage CS,CS,7588,Renaissance Advantage CS,879,879,100.0%
126513240,Renaissance CS,CS,7583,Renaissance CS,176,83,47.2%
104435303,Reynolds SD,SD,3164,Reynolds El Sch,597,273,45.7%
104435303,Reynolds SD,SD,3165,Reynolds JSHS,624,237,38.0%
126510008,Richard Allen Preparatory CS,CS,7684,Richard Allen Preparatory CS,427,239,56.0%
108116503,Richland SD,SD,1278,Richland El Sch,802,173,21.6%
108116503,Richland SD,SD,7941,Richland HS,818,141,17.2%
109246003,Ridgway Area SD,SD,7413,Francis S. Grandinetti El Sch,444,192,43.2%
109246003,Ridgway Area SD,SD,1989,Ridgway Area HS,315,111,35.2%
109246003,Ridgway Area SD,SD,6805,Ridgway Area MS,238,102,42.9%
125237702,Ridley SD,SD,1925,Amosland El Sch,505,87,17.2%
125237702,Ridley SD,SD,5043,Eddystone El Sch,220,140,63.6%
125237702,Ridley SD,SD,1926,Edgewood El Sch,333,47,14.1%
125237702,Ridley SD,SD,1928,Grace Park El Sch,301,36,12.0%
125237702,Ridley SD,SD,4705,Lakeview El Sch,432,64,14.8%
125237702,Ridley SD,SD,1930,Leedom El Sch,234,28,12.0%
125237702,Ridley SD,SD,1934,Ridley HS,"2,156",326,15.1%
125237702,Ridley SD,SD,7218,Ridley MS,"1,326",314,23.7%
125237702,Ridley SD,SD,1932,Woodlyn El Sch,251,121,48.2%
101637002,Ringgold SD,SD,4270,Carroll MS,234,129,55.1%
101637002,Ringgold SD,SD,7018,Donora El Ctr,322,213,66.1%
101637002,Ringgold SD,SD,4271,Finley MS,494,176,35.6%
101637002,Ringgold SD,SD,4268,Gastonville El Ctr,377,115,30.5%
101637002,Ringgold SD,SD,7017,Monongahela El Ctr,641,274,42.7%
101637002,Ringgold SD,SD,7019,Ringgold SHS,"1,149",345,30.0%
127045853,Riverside Beaver County SD,SD,0700,Riverside HS,584,178,30.5%
127045853,Riverside Beaver County SD,SD,7285,Riverside Intrmd Ctr,327,115,35.2%
127045853,Riverside Beaver County SD,SD,0696,Riverside MS,281,83,29.5%
127045853,Riverside Beaver County SD,SD,0698,Riverside Primary Ctr,450,160,35.6%
119357003,Riverside SD,SD,5093,Riverside El Sch East,480,184,38.3%
119357003,Riverside SD,SD,6748,Riverside El Sch West,317,150,47.3%
119357003,Riverside SD,SD,2496,Riverside JSHS,698,207,29.7%
103028203,Riverview SD,SD,6928,Riverview HS,575,211,36.7%
103028203,Riverview SD,SD,0295,Tenth Street El Sch,366,60,16.4%
103028203,Riverview SD,SD,6109,Verner El Sch,170,115,67.6%
105252920,Robert Benjamin Wiley Community CS,CS,7532,Robert Benjamin Wiley Community CS,357,354,99.2%
121393330,Roberto Clemente CS,CS,7629,Roberto Clemente CS,316,268,84.8%
127046903,Rochester Area SD,SD,7333,Rochester Area El Sch,404,236,58.4%
127046903,Rochester Area SD,SD,8000,Rochester Area HS,469,250,53.3%
108566303,Rockwood Area SD,SD,3996,Kingwood El Sch,79,22,27.8%
108566303,Rockwood Area SD,SD,6209,Rockwood Area El Sch,332,125,37.7%
108566303,Rockwood Area SD,SD,6210,Rockwood Area JSHS,401,138,34.4%
125237903,Rose Tree Media SD,SD,1940,Glenwood El Sch,369,30,8.1%
125237903,Rose Tree Media SD,SD,7365,Indian Lane El Sch,404,32,7.9%
125237903,Rose Tree Media SD,SD,6514,Media El Sch,411,50,12.2%
125237903,Rose Tree Media SD,SD,1942,Penncrest HS,"1,357",85,6.3%
125237903,Rose Tree Media SD,SD,1937,Rose Tree El Sch,315,21,6.7%
125237903,Rose Tree Media SD,SD,6625,Springton Lake MS,930,79,8.5%
126510001,Russell Byers CS,CS,7677,Russell Byers CS,409,220,53.8%
116606707,SUN Area CTC,CTC,5355,SUN Area CTC,257,62,24.1%
129546803,Saint Clair Area SD,SD,3930,Saint Clair Area El/MS,540,281,52.0%
109248003,Saint Marys Area SD,SD,1978,Bennetts Valley El Sch,134,53,39.6%
109248003,Saint Marys Area SD,SD,1991,Fox Twp El Sch,241,94,39.0%
109248003,Saint Marys Area SD,SD,6697,South St Marys Street El Sch,640,230,35.9%
109248003,Saint Marys Area SD,SD,1992,St Marys Area MS,512,174,34.0%
109248003,Saint Marys Area SD,SD,5169,St Marys Area SHS,829,192,23.2%
121395603,Salisbury Township SD,SD,6864,Harry S Truman El Sch,390,85,21.8%
121395603,Salisbury Township SD,SD,5365,Salisbury MS,560,89,15.9%
121395603,Salisbury Township SD,SD,2833,Salisbury SHS,487,60,12.3%
121395603,Salisbury Township SD,SD,2832,Western Salisbury El Sch,282,23,8.2%
108567004,Salisbury-Elk Lick SD,SD,6818,Salisbury-Elk Lick El Sch,142,60,42.3%
108567004,Salisbury-Elk Lick SD,SD,4002,Salisbury-Elk Lick JSHS,173,51,29.5%
124150005,Sankofa Academy CS,CS,7834,Sankofa Academy CS,37,18,48.6%
120486003,Saucon Valley SD,SD,3485,Saucon Valley El Sch,"1,023",107,10.5%
120486003,Saucon Valley SD,SD,7210,Saucon Valley MS,548,54,9.9%
120486003,Saucon Valley SD,SD,5352,Saucon Valley SHS,821,64,7.8%
117086003,Sayre Area SD,SD,4949,Litchfield Twp El Sch,86,41,47.7%
117086003,Sayre Area SD,SD,0965,Sayre Area HS,540,203,37.6%
117086003,Sayre Area SD,SD,6713,Snyder El Sch,550,265,48.2%
122093140,School Lane CS,CS,7568,School Lane CS,559,179,32.0%
129547303,Schuylkill Haven Area SD,SD,7331,Schuylkill Haven El Ctr,502,190,37.8%
129547303,Schuylkill Haven Area SD,SD,3935,Schuylkill Haven MS,318,103,32.4%
129547303,Schuylkill Haven Area SD,SD,5264,Schuylkill Haven SHS,530,156,29.4%
129546907,Schuylkill Technology Centers,CTC,6587,Schuylkill Technology Centers-North Camp,131,53,40.5%
129546907,Schuylkill Technology Centers,CTC,7066,Schuylkill Technology Centers-South Camp,208,75,36.1%
114067503,Schuylkill Valley SD,SD,7429,Schuylkill Valley El Sch,682,139,20.4%
114067503,Schuylkill Valley SD,SD,0864,Schuylkill Valley HS,681,110,16.2%
114067503,Schuylkill Valley SD,SD,6888,Schuylkill Valley Middle Sch,621,117,18.8%
119357402,Scranton SD,SD,5149,Charles Sumner #18,332,193,58.1%
119357402,Scranton SD,SD,2474,Frances Willard #32,576,317,55.0%
119357402,Scranton SD,SD,2476,George Bancroft #34,302,191,63.2%
119357402,Scranton SD,SD,2455,John Adams #4,200,153,76.5%
119357402,Scranton SD,SD,4736,John F. Kennedy #7,293,167,57.0%
119357402,Scranton SD,SD,4858,John G Whittier #2,335,153,45.7%
119357402,Scranton SD,SD,2482,John J. Audubon #42,270,193,71.5%
119357402,Scranton SD,SD,2481,John Marshall #41,396,101,25.5%
119357402,Scranton SD,SD,6971,Lincoln-Jackson #14,257,129,50.2%
119357402,Scranton SD,SD,6970,McNichols Plaza,470,293,62.3%
119357402,Scranton SD,SD,5232,Neil Armstrong #40,520,257,49.4%
119357402,Scranton SD,SD,7700,Northeast Intrmd Sch,750,451,60.1%
119357402,Scranton SD,SD,4952,Robert Morris #27,384,140,36.5%
119357402,Scranton SD,SD,6413,Scranton HS,"1,805",819,45.4%
119357402,Scranton SD,SD,2487,South Scranton Intrmd Sch,516,294,57.0%
119357402,Scranton SD,SD,2489,West Scranton HS,"1,139",471,41.4%
119357402,Scranton SD,SD,6791,West Scranton Intrmd Sch,767,370,48.2%
119357402,Scranton SD,SD,4857,William Prescott #38,293,144,49.1%
116557103,Selinsgrove Area SD,SD,3965,Jackson-Penn El Sch,214,71,33.2%
116557103,Selinsgrove Area SD,SD,3969,Selinsgrove Area HS,974,237,24.3%
116557103,Selinsgrove Area SD,SD,6817,Selinsgrove Area MS,619,186,30.0%
116557103,Selinsgrove Area SD,SD,3968,Selinsgrove El Sch,396,123,31.1%
116557103,Selinsgrove Area SD,SD,7507,Selinsgrove Intrmd Sch,539,191,35.4%
109420107,Seneca Highlands AVTS,CTC,7013,Seneca Highlands AVTS,328,151,46.0%
104107903,Seneca Valley SD,SD,1178,Connoquenessing Valley El Sch,761,69,9.1%
104107903,Seneca Valley SD,SD,1180,Evans City El Sch,539,91,16.9%
104107903,Seneca Valley SD,SD,7488,Evans City MS,506,70,13.8%
104107903,Seneca Valley SD,SD,4907,Haine El Sch,818,115,14.1%
104107903,Seneca Valley SD,SD,7489,Haine MS,649,64,9.9%
104107903,Seneca Valley SD,SD,1179,Rowan El Sch,685,7,1.0%
104107903,Seneca Valley SD,SD,7412,Seneca Valley IHS,"1,180",104,8.8%
104107903,Seneca Valley SD,SD,5311,Seneca Valley MS,"1,119",94,8.4%
104107903,Seneca Valley SD,SD,1183,Seneca Valley SHS,"1,092",82,7.5%
108567204,Shade-Central City SD,SD,6594,Cairnbrook El Sch,288,137,47.6%
108567204,Shade-Central City SD,SD,4006,Shade JSHS,304,131,43.1%
103028302,Shaler Area SD,SD,4696,Burchfield Primary Sch,383,83,21.7%
103028302,Shaler Area SD,SD,0457,Jeffery Primary Sch,214,59,27.6%
103028302,Shaler Area SD,SD,5101,Marzolf Primary Sch,319,128,40.1%
103028302,Shaler Area SD,SD,4843,Reserve Primary Sch,185,74,40.0%
103028302,Shaler Area SD,SD,0458,Rogers Primary Sch,203,26,12.8%
103028302,Shaler Area SD,SD,8001,Shaler Area El Sch,"1,092",310,28.4%
103028302,Shaler Area SD,SD,0460,Shaler Area HS,"1,912",325,17.0%
103028302,Shaler Area SD,SD,8002,Shaler Area MS,753,196,26.0%
116496503,Shamokin Area SD,SD,7009,Shamokin Area El Sch,"1,313",793,60.4%
116496503,Shamokin Area SD,SD,7893,Shamokin Area HS,741,349,47.1%
116496503,Shamokin Area SD,SD,7892,Shamokin Area MS,344,189,54.9%
108567404,Shanksville-Stonycreek SD,SD,7397,Shanksville-Stonycreek El Sch,192,53,27.6%
108567404,Shanksville-Stonycreek SD,SD,6800,Shanksville-Stonycreek HS,150,50,33.3%
108567404,Shanksville-Stonycreek SD,SD,7398,Shanksville-Stonycreek MS,90,25,27.8%
104435603,Sharon City SD,SD,3173,Case Avenue El Sch,532,259,48.7%
104435603,Sharon City SD,SD,3170,Musser El Sch,352,301,85.5%
104435603,Sharon City SD,SD,5246,Sharon MS/HS,998,630,63.1%
104435603,Sharon City SD,SD,3171,West Hill El Sch,306,269,87.9%
104435703,Sharpsville Area SD,SD,7705,Sharpsville Area El Sch,600,193,32.2%
104435703,Sharpsville Area SD,SD,7387,Sharpsville Area MS,303,87,28.7%
104435703,Sharpsville Area SD,SD,3124,Sharpsville Area SHS,405,88,21.7%
129547203,Shenandoah Valley SD,SD,3938,Shenandoah Valley El Sch,587,409,69.7%
129547203,Shenandoah Valley SD,SD,3940,Shenandoah Valley JSHS,557,305,54.8%
104376203,Shenango Area SD,SD,2706,Shenango El Sch,677,178,26.3%
104376203,Shenango Area SD,SD,2708,Shenango HS,638,122,19.1%
116496603,Shikellamy SD,SD,7741,Chief Shikellamy Sch,306,198,64.7%
116496603,Shikellamy SD,SD,6357,Grace S Beck Sch,265,160,60.4%
116496603,Shikellamy SD,SD,3567,Oaklyn Sch,386,124,32.1%
116496603,Shikellamy SD,SD,3549,Priestley Sch,382,104,27.2%
116496603,Shikellamy SD,SD,3552,Rice MS,311,103,33.1%
116496603,Shikellamy SD,SD,3569,Shikellamy HS,"1,003",327,32.6%
116496603,Shikellamy SD,SD,3568,Sunbury MS,368,148,40.2%
115218003,Shippensburg Area SD,SD,1724,Grace B Luhrs Univ Elem,126,9,7.1%
115218003,Shippensburg Area SD,SD,7925,James Burd El Sch,423,143,33.8%
115218003,Shippensburg Area SD,SD,7924,Nancy Grayson El Sch,463,143,30.9%
115218003,Shippensburg Area SD,SD,1729,Shippensburg Area MS,808,220,27.2%
115218003,Shippensburg Area SD,SD,5221,Shippensburg Area SHS,"1,004",195,19.4%
115218003,Shippensburg Area SD,SD,7921,Shippensburg Intrm Sch,504,168,33.3%
104107503,Slippery Rock Area SD,SD,1167,Har-Mer El Sch,137,42,30.7%
104107503,Slippery Rock Area SD,SD,1169,Moraine El Sch,441,114,25.9%
104107503,Slippery Rock Area SD,SD,1171,Slippery Rock Area El Sch,422,117,27.7%
104107503,Slippery Rock Area SD,SD,1172,Slippery Rock Area HS,810,175,21.6%
104107503,Slippery Rock Area SD,SD,6647,Slippery Rock Area MS,526,147,27.9%
109427503,Smethport Area SD,SD,3116,Smethport Area El Sch,491,170,34.6%
109427503,Smethport Area SD,SD,3117,Smethport Area JSHS,475,152,32.0%
113367003,Solanco SD,SD,2656,Bart-Colerain El Sch,275,87,31.6%
113367003,Solanco SD,SD,7354,Clermont El Sch,529,175,33.1%
113367003,Solanco SD,SD,2654,Providence El Sch,331,116,35.0%
113367003,Solanco SD,SD,2655,Quarryville El Sch,495,140,28.3%
113367003,Solanco SD,SD,2657,Smith MS,428,109,25.5%
113367003,Solanco SD,SD,2658,Solanco HS,"1,254",221,17.6%
113367003,Solanco SD,SD,5054,Swift MS,464,124,26.7%
108567703,Somerset Area SD,SD,7481,Eagle View El Sch,552,214,38.8%
108567703,Somerset Area SD,SD,4012,Friedens El Sch,157,60,38.2%
108567703,Somerset Area SD,SD,4009,Maple Ridge El Sch,489,223,45.6%
108567703,Somerset Area SD,SD,4011,Sipesville El Sch,80,26,32.5%
108567703,Somerset Area SD,SD,4014,Somerset Area JHS,574,171,29.8%
108567703,Somerset Area SD,SD,4015,Somerset Area SHS,626,164,26.2%
108567807,Somerset County Technology Center,CTC,6660,Somerset County Technology Center,422,197,46.7%
123467103,Souderton Area SD,SD,3357,E M Crouthamel El Sch,321,79,24.6%
123467103,Souderton Area SD,SD,3266,Franconia El Sch,505,84,16.6%
123467103,Souderton Area SD,SD,4721,Indian Crest JHS,"1,105",112,10.1%
123467103,Souderton Area SD,SD,4722,Indian Valley MS,"1,064",130,12.2%
123467103,Souderton Area SD,SD,3306,Lower Salford El Sch,451,37,8.2%
123467103,Souderton Area SD,SD,7262,Oak Ridge El Sch,540,40,7.4%
123467103,Souderton Area SD,SD,3350,Salford Hills El Sch,353,24,6.8%
123467103,Souderton Area SD,SD,3354,Souderton Area SHS,"1,525",133,8.7%
123467103,Souderton Area SD,SD,7752,Vernfield El Sch,431,12,2.8%
123467103,Souderton Area SD,SD,4900,West Broad Street El Sch,487,71,14.6%
123463370,Souderton CS Collaborative,CS,7638,Souderton CS Collaborative,150,6,4.0%
103028653,South Allegheny SD,SD,0438,South Allegheny Early Childhood Ctr,193,93,48.2%
103028653,South Allegheny SD,SD,7751,South Allegheny El Sch,579,266,45.9%
103028653,South Allegheny SD,SD,0440,South Allegheny MS/HS,827,328,39.7%
104107803,South Butler County SD,SD,1177,Knoch HS,"1,000",141,14.1%
104107803,South Butler County SD,SD,7460,Knoch MS,703,140,19.9%
104107803,South Butler County SD,SD,7718,South Butler Intermediate EL Sch,425,80,18.8%
104107803,South Butler County SD,SD,7717,South Butler Primary Sch,730,142,19.5%
112676203,South Eastern SD,SD,4599,Delta-Peach Bottom El Sch,340,91,26.8%
112676203,South Eastern SD,SD,4601,Fawn Area El Sch,291,58,19.9%
112676203,South Eastern SD,SD,4602,Kennard-Dale HS,926,105,11.3%
112676203,South Eastern SD,SD,6832,South Eastern MS West,470,81,17.2%
112676203,South Eastern SD,SD,7699,South Eastern MS-East,548,87,15.9%
112676203,South Eastern SD,SD,4600,Stewartstown El Sch,532,65,12.2%
103028703,South Fayette Township SD,SD,7490,South Fayette MS,727,107,14.7%
103028703,South Fayette Township SD,SD,0468,South Fayette Twp El Sch,902,91,10.1%
103028703,South Fayette Township SD,SD,0470,South Fayette Twp HS,650,71,10.9%
115218303,South Middleton SD,SD,6328,Boiling Springs HS,745,44,5.9%
115218303,South Middleton SD,SD,6853,Iron Forge Educnl Ctr,328,40,12.2%
115218303,South Middleton SD,SD,1730,W.G. Rice El Sch,607,81,13.3%
115218303,South Middleton SD,SD,7611,Yellow Breeches MS,516,46,8.9%
103028753,South Park SD,SD,7682,South Park Elem Center,752,150,19.9%
103028753,South Park SD,SD,6906,South Park MS,680,111,16.3%
103028753,South Park SD,SD,0467,South Park SHS,732,101,13.8%
127047404,South Side Area SD,SD,6568,South Side El Sch,529,181,34.2%
127047404,South Side Area SD,SD,0714,South Side HS,440,143,32.5%
127047404,South Side Area SD,SD,6937,South Side MS,284,91,32.0%
112676403,South Western SD,SD,4603,Baresville El Sch,505,115,22.8%
112676403,South Western SD,SD,4605,Manheim El Sch,126,9,7.1%
112676403,South Western SD,SD,6641,Markle Intrmd Sch,963,173,18.0%
112676403,South Western SD,SD,4606,Park Hills El Sch,519,132,25.4%
112676403,South Western SD,SD,4608,South Western SHS,"1,357",197,14.5%
112676403,South Western SD,SD,4607,West Manheim El Sch,610,76,12.5%
117416103,South Williamsport Area SD,SD,3054,Central El Sch,486,182,37.4%
117416103,South Williamsport Area SD,SD,7719,Rommelt El Sch,209,68,32.5%
117416103,South Williamsport Area SD,SD,3056,South Williamsport Area JSHS,671,183,27.3%
125238402,Southeast Delco SD,SD,6516,Academy Park HS,"1,305",616,47.2%
125238402,Southeast Delco SD,SD,1861,Darby Twp Sch,618,326,52.8%
125238402,Southeast Delco SD,SD,6505,Delcroft Sch,516,324,62.8%
125238402,Southeast Delco SD,SD,6501,Harris Sch,820,532,64.9%
125238402,Southeast Delco SD,SD,1943,Sharon Hill Sch,519,335,64.5%
125238402,Southeast Delco SD,SD,7946,Southeast Delco Kindergarten Center,301,176,58.5%
101306503,Southeastern Greene SD,SD,2271,Bobtown El Sch,353,141,39.9%
101306503,Southeastern Greene SD,SD,2284,Mapletown JSHS,284,144,50.7%
116197503,Southern Columbia Area SD,SD,6900,Hartman El Ctr,543,147,27.1%
116197503,Southern Columbia Area SD,SD,1627,Southern Columbia HS,416,67,16.1%
116197503,Southern Columbia Area SD,SD,7668,Southern Columbia MS,454,104,22.9%
111297504,Southern Fulton SD,SD,7391,Southern Fulton El Sch,492,204,41.5%
111297504,Southern Fulton SD,SD,2253,Southern Fulton JSHS,431,162,37.6%
111317503,Southern Huntingdon County SD,SD,2309,Rockhill El Sch,187,101,54.0%
111317503,Southern Huntingdon County SD,SD,2310,Shade Gap El Sch,136,54,39.7%
111317503,Southern Huntingdon County SD,SD,2313,Southern Huntingdon Co HS/MS,725,258,35.6%
111317503,Southern Huntingdon County SD,SD,2312,Spring Farms El Sch,187,91,48.7%
111317503,Southern Huntingdon County SD,SD,2311,Trough Creek Valley El Sch,110,56,50.9%
121395703,Southern Lehigh SD,SD,5240,Hopewell El Sch,486,37,7.6%
121395703,Southern Lehigh SD,SD,2838,Liberty Bell El Sch,535,45,8.4%
121395703,Southern Lehigh SD,SD,2837,Lower Milford El Sch,292,17,5.8%
121395703,Southern Lehigh SD,SD,4808,Southern Lehigh MS,721,58,8.0%
121395703,Southern Lehigh SD,SD,2839,Southern Lehigh SHS,"1,004",65,6.5%
117597003,Southern Tioga SD,SD,4070,Blossburg El Sch,328,206,62.8%
117597003,Southern Tioga SD,SD,4062,Liberty El Sch,251,122,48.6%
117597003,Southern Tioga SD,SD,4064,Liberty JSHS,261,103,39.5%
117597003,Southern Tioga SD,SD,4068,Mansfield JSHS,499,195,39.1%
117597003,Southern Tioga SD,SD,4071,North Penn JSHS,295,163,55.3%
117597003,Southern Tioga SD,SD,4839,Warren L Miller El Sch,445,204,45.8%
112676503,Southern York County SD,SD,4613,Friendship El Sch,464,111,23.9%
112676503,Southern York County SD,SD,7556,Shrewsbury El Sch,577,67,11.6%
112676503,Southern York County SD,SD,6692,Southern El Sch,608,68,11.2%
112676503,Southern York County SD,SD,6286,Southern MS,503,65,12.9%
112676503,Southern York County SD,SD,4614,Susquehannock HS,"1,051",107,10.2%
107657503,Southmoreland SD,SD,6932,Southmoreland El Sch,608,300,49.3%
107657503,Southmoreland SD,SD,4502,Southmoreland JHS,484,216,44.6%
107657503,Southmoreland SD,SD,7978,Southmoreland Primary Center,327,164,50.2%
107657503,Southmoreland SD,SD,6191,Southmoreland SHS,744,252,33.9%
108515107,Southwest Leadership Academy CS,CS,7960,Southwest Leadership Academy CS,244,184,75.4%
103023410,Spectrum CS,CS,7648,Spectrum CS,33,6,18.2%
108077503,Spring Cove SD,SD,0941,Central HS,645,196,30.4%
108077503,Spring Cove SD,SD,0934,East Freedom El Sch,163,71,43.6%
108077503,Spring Cove SD,SD,0936,Martinsburg El Sch,337,129,38.3%
108077503,Spring Cove SD,SD,0939,Roaring Spring El Sch,315,126,40.0%
108077503,Spring Cove SD,SD,5130,Spring Cove MS,402,159,39.6%
112676703,Spring Grove Area SD,SD,4617,New Salem El Sch,419,132,31.5%
112676703,Spring Grove Area SD,SD,4620,Paradise El Sch,365,126,34.5%
112676703,Spring Grove Area SD,SD,4622,Spring Grove Area Intrmd Sch,589,165,28.0%
112676703,Spring Grove Area SD,SD,6725,Spring Grove Area MS,620,140,22.6%
112676703,Spring Grove Area SD,SD,4623,Spring Grove Area SHS,"1,211",224,18.5%
112676703,Spring Grove Area SD,SD,4618,Spring Grove El Sch,626,168,26.8%
123467303,Spring-Ford Area SD,SD,7321,Brooke El Sch,433,20,4.6%
123467303,Spring-Ford Area SD,SD,7940,Evans El Sch,603,43,7.1%
123467303,Spring-Ford Area SD,SD,3358,Limerick El Sch,390,16,4.1%
123467303,Spring-Ford Area SD,SD,4809,Oaks El Sch,470,28,6.0%
123467303,Spring-Ford Area SD,SD,3364,Royersford El Sch,422,60,14.2%
123467303,Spring-Ford Area SD,SD,7458,Spring City El Sch,148,36,24.3%
123467303,Spring-Ford Area SD,SD,3365,Spring-Ford Intrmd Sch 5th/6th,"1,192",120,10.1%
123467303,Spring-Ford Area SD,SD,7817,Spring-Ford MS 7th Grade Ctr,596,51,8.6%
123467303,Spring-Ford Area SD,SD,7818,Spring-Ford MS 8th Grade Ctr,607,57,9.4%
123467303,Spring-Ford Area SD,SD,3367,Spring-Ford SHS 10-12 Gr Ctr,"1,516",137,9.0%
123467303,Spring-Ford Area SD,SD,7599,Spring-Ford SHS 9th Grade Ctr,582,58,10.0%
123467303,Spring-Ford Area SD,SD,7763,Upper Providence El Sch,552,12,2.2%
125238502,Springfield SD,SD,1949,Richardson MS,"1,048",92,8.8%
125238502,Springfield SD,SD,6518,Sabold El Sch,610,60,9.8%
125238502,Springfield SD,SD,6519,Scenic Hills El Sch,644,25,3.9%
125238502,Springfield SD,SD,1950,Springfield HS,"1,145",77,6.7%
123467203,Springfield Township SD,SD,3368,Springfield Twp El Sch-Enfield,420,38,9.0%
123467203,Springfield Township SD,SD,3370,Springfield Twp El Sch-Erdenhm,391,40,10.2%
123467203,Springfield Township SD,SD,3376,Springfield Twp HS,798,50,6.3%
123467203,Springfield Township SD,SD,3375,Springfield Twp MS,434,35,8.1%
110148002,State College Area SD,SD,1358,Boalsburg/Panorama Village El,305,78,25.6%
110148002,State College Area SD,SD,1354,Corl Street El Sch,242,29,12.0%
110148002,State College Area SD,SD,1356,Easterly Parkway El Sch,339,88,26.0%
110148002,State College Area SD,SD,1350,Ferguson Twp El Sch,320,45,14.1%
110148002,State College Area SD,SD,7735,Gray's Woods El Sch,419,45,10.7%
