Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2012 - 2013,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
112672203,Eastern York SD,SD,7439,Eastern York MS,580,228,39.3%
112672203,Eastern York SD,SD,9999,Eastern York SD,12,4,33.3%
112672203,Eastern York SD,SD,6285,Kreutz Creek El Sch,377,143,37.9%
112672203,Eastern York SD,SD,4563,Wrightsville El Sch,407,182,44.7%
120483302,Easton Area SD,SD,4915,Cheston El Sch,589,438,74.4%
120483302,Easton Area SD,SD,3482,Easton Area HS,"2,631","1,048",39.8%
120483302,Easton Area SD,SD,7008,Easton Area MS Campus Grades 5-6,"1,360",615,45.2%
120483302,Easton Area SD,SD,6925,Easton Area MS Campus Grades 7-8,"1,377",641,46.6%
120483302,Easton Area SD,SD,9999,Easton Area SD,21,18,85.7%
120483302,Easton Area SD,SD,3477,Forks El Sch,370,54,14.6%
120483302,Easton Area SD,SD,3478,March El Sch,379,207,54.6%
120483302,Easton Area SD,SD,3473,Palmer El Sch,564,148,26.2%
120483302,Easton Area SD,SD,5350,Paxinosa El Sch,684,576,84.2%
120483302,Easton Area SD,SD,8058,Shawnee El Sch,561,95,16.9%
120483302,Easton Area SD,SD,5064,Tracy El Sch,402,77,19.2%
126519119,Education Plus Academy Cyber CS,CS,8223,Education Plus Academy Cyber CS,220,29,13.2%
103023153,Elizabeth Forward SD,SD,0136,Central El Sch,311,51,16.4%
103023153,Elizabeth Forward SD,SD,4804,Elizabeth Forward MS,550,180,32.7%
103023153,Elizabeth Forward SD,SD,9999,Elizabeth Forward SD,17,10,58.8%
103023153,Elizabeth Forward SD,SD,0144,Elizabeth Forward SHS,853,222,26.0%
103023153,Elizabeth Forward SD,SD,8115,Greenock El Sch,177,68,38.4%
103023153,Elizabeth Forward SD,SD,0142,Mt Vernon El Sch,167,64,38.3%
103023153,Elizabeth Forward SD,SD,0139,William Penn El Sch,344,152,44.2%
113362403,Elizabethtown Area SD,SD,2555,Bainbridge El Sch,178,54,30.3%
113362403,Elizabethtown Area SD,SD,8190,Bear Creek School,932,269,28.9%
113362403,Elizabethtown Area SD,SD,2561,East High Street El Sch,492,154,31.3%
113362403,Elizabethtown Area SD,SD,6862,Elizabethtown Area MS,651,158,24.3%
113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,"1,230",259,21.1%
113362403,Elizabethtown Area SD,SD,2558,Mill Road El Sch,211,39,18.5%
113362403,Elizabethtown Area SD,SD,2559,Rheems El Sch,284,42,14.8%
119582503,Elk Lake SD,SD,6417,Elk Lake El Sch,672,320,47.6%
119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,596,238,39.9%
104372003,Ellwood City Area SD,SD,8166,Hartman Intrmd Sch,294,143,48.6%
104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,904,401,44.4%
104372003,Ellwood City Area SD,SD,8167,North Side Primary School,410,208,50.7%
104372003,Ellwood City Area SD,SD,8165,Perry Lower Intrmd Sch,292,136,46.6%
199025446,Environmental Charter School at Frick Pa,CS,8028,Environmental Charter School at Frick Pa,525,157,29.9%
113362603,Ephrata Area SD,SD,2564,Akron El Sch,328,131,39.9%
113362603,Ephrata Area SD,SD,2568,Clay El Sch,506,163,32.2%
113362603,Ephrata Area SD,SD,6712,Ephrata MS,"1,253",492,39.3%
113362603,Ephrata Area SD,SD,6293,Ephrata SHS,"1,271",410,32.3%
113362603,Ephrata Area SD,SD,2563,Fulton El Sch,406,205,50.5%
113362603,Ephrata Area SD,SD,2570,Highland El Sch,438,187,42.7%
105252602,Erie City SD,SD,7294,Central HS,"1,089",797,73.2%
105252602,Erie City SD,SD,2001,Cleveland El Sch,655,437,66.7%
105252602,Erie City SD,SD,2021,Connell El Sch,675,467,69.2%
105252602,Erie City SD,SD,2003,Diehl El Sch,518,463,89.4%
105252602,Erie City SD,SD,2026,East SHS,990,771,77.9%
105252602,Erie City SD,SD,2004,Edison El Sch,498,470,94.4%
105252602,Erie City SD,SD,2022,Emerson-Gridley El Sch,576,509,88.4%
105252602,Erie City SD,SD,2009,Harding El Sch,635,407,64.1%
105252602,Erie City SD,SD,2011,Jefferson El Sch,527,434,82.4%
105252602,Erie City SD,SD,2013,Lincoln El Sch,329,269,81.8%
105252602,Erie City SD,SD,2016,McKinley El Sch,627,573,91.4%
105252602,Erie City SD,SD,7515,Northwest PA Collegiate Academy,803,245,30.5%
105252602,Erie City SD,SD,2018,Perry El Sch,503,407,80.9%
105252602,Erie City SD,SD,7035,Pfeiffer-Burleigh El Sch,746,668,89.5%
105252602,Erie City SD,SD,2024,Roosevelt MS,655,499,76.2%
105252602,Erie City SD,SD,2027,Strong Vincent HS,719,514,71.5%
105252602,Erie City SD,SD,6959,Wayne MS,629,562,89.3%
105252602,Erie City SD,SD,2025,Wilson MS,734,627,85.4%
105252807,Erie County Technical School,CTC,5045,Erie County Technical School,795,353,44.4%
105257512,Erie Rise Leadership Academy Charter Sch,CS,8163,Erie Rise Leadership Academy Charter Sch,252,223,88.5%
126513440,Esperanza Academy Charter High School,CS,7665,Esperanza Academy Charter High School,798,729,91.4%
126511563,Esperanza Cyber CS,CS,8216,Esperanza Cyber CS,141,100,70.9%
126513100,Eugenio Maria De Hostos CS,CS,7564,Eugenio Maria DE Hostos CS,454,376,82.8%
108053003,Everett Area SD,SD,0735,Breezewood El Sch,102,64,62.7%
108053003,Everett Area SD,SD,7006,Everett Area El Sch,466,261,56.0%
108053003,Everett Area SD,SD,7897,Everett Area HS,461,183,39.7%
108053003,Everett Area SD,SD,7898,Everett Area MS,237,106,44.7%
108053003,Everett Area SD,SD,0734,Mann-Monroe El Sch,81,45,55.6%
120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,89,0,0.0%
114062003,Exeter Township SD,SD,0787,Exeter Twp JHS,700,169,24.1%
114062003,Exeter Township SD,SD,0788,Exeter Twp SHS,"1,376",297,21.6%
114062003,Exeter Township SD,SD,6731,Jacksonwald El Sch,388,115,29.6%
114062003,Exeter Township SD,SD,0786,Lorane El Sch,454,125,27.5%
114062003,Exeter Township SD,SD,0783,Owatin Creek El Sch,611,128,20.9%
114062003,Exeter Township SD,SD,7755,Reiffton Sch,632,161,25.5%
112013054,Fairfield Area SD,SD,6270,Fairfield Area El Sch,358,73,20.4%
112013054,Fairfield Area SD,SD,6269,Fairfield Area HS,404,59,14.6%
112013054,Fairfield Area SD,SD,7322,Fairfield Area MS,355,76,21.4%
105253303,Fairview SD,SD,7466,Fairview El Sch,570,138,24.2%
105253303,Fairview SD,SD,6737,Fairview HS,522,108,20.7%
105253303,Fairview SD,SD,2032,Fairview MS,513,132,25.7%
112282004,Fannett-Metal SD,SD,6826,Fannett-Metal El Sch,245,100,40.8%
112282004,Fannett-Metal SD,SD,7508,Fannett-Metal MS,111,40,36.0%
112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,178,61,34.3%
104432503,Farrell Area SD,SD,7119,Farrell Area ES/LMS,420,418,99.5%
104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,361,319,88.4%
101262507,Fayette County Career & Technical Instit,CTC,4842,Fayette County Career & Technical Instit,587,417,71.0%
119350001,Fell CS,CS,7746,Fell CS,157,124,79.0%
108112003,Ferndale Area SD,SD,1225,Ferndale Area JSHS,337,197,58.5%
108112003,Ferndale Area SD,SD,1223,Ferndale El Sch,412,260,63.1%
100510000,First Philadelphia Preparatory Charter S,CS,7744,First Phila CS For Literacy,964,717,74.4%
114062503,Fleetwood Area SD,SD,0791,Andrew Maier El Sch,253,64,25.3%
114062503,Fleetwood Area SD,SD,6311,Fleetwood MS,833,150,18.0%
114062503,Fleetwood Area SD,SD,5023,Fleetwood SHS,865,153,17.7%
114062503,Fleetwood Area SD,SD,0860,Richmond El Sch,192,28,14.6%
114062503,Fleetwood Area SD,SD,8057,Willow Creek El Sch,507,100,19.7%
126510021,Folk Arts-Cultural Treasures CS,CS,7857,Folk Arts-Cultural Treasures CS,477,404,84.7%
103023807,Forbes Road CTC,CTC,5016,Forbes Road CTC,740,326,44.1%
111292304,Forbes Road SD,SD,6840,Forbes Road El Sch,222,122,55.0%
111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,182,94,51.6%
106272003,Forest Area SD,SD,6160,East Forest El Sch,114,66,57.9%
106272003,Forest Area SD,SD,6159,East Forest JSHS,100,49,49.0%
106272003,Forest Area SD,SD,6701,West Forest El Sch,173,104,60.1%
106272003,Forest Area SD,SD,6161,West Forest JSHS,138,69,50.0%
119583003,Forest City Regional SD,SD,6420,Forest City Regional El Sch,438,254,58.0%
119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,360,193,53.6%
108112203,Forest Hills SD,SD,6899,Forest Hills El Sch,"1,001",497,49.7%
108112203,Forest Hills SD,SD,1191,Forest Hills HS,476,225,47.3%
108112203,Forest Hills SD,SD,1287,Forest Hills MS,456,235,51.5%
101632403,Fort Cherry SD,SD,7187,Fort Cherry El Ctr,623,201,32.3%
101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,520,176,33.8%
105253553,Fort LeBoeuf SD,SD,5328,Fort LeBoeuf MS,519,196,37.8%
105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,701,226,32.2%
105253553,Fort LeBoeuf SD,SD,5226,Mill Village El Sch,125,49,39.2%
105253553,Fort LeBoeuf SD,SD,2036,Robison El Sch,396,152,38.4%
105253553,Fort LeBoeuf SD,SD,2035,Waterford El Sch,392,192,49.0%
103023912,Fox Chapel Area SD,SD,0147,Dorseyville MS,"1,008",172,17.1%
103023912,Fox Chapel Area SD,SD,0149,Fairview El Sch,365,12,3.3%
103023912,Fox Chapel Area SD,SD,0156,Fox Chapel Area HS,"1,425",219,15.4%
103023912,Fox Chapel Area SD,SD,6780,Hartwood El Sch,340,59,17.4%
103023912,Fox Chapel Area SD,SD,0153,Kerr El Sch,431,182,42.2%
103023912,Fox Chapel Area SD,SD,0461,OHara El Sch,739,88,11.9%
106612203,Franklin Area SD,SD,4667,Central El Sch,402,275,68.4%
106612203,Franklin Area SD,SD,4106,Franklin Area HS,614,249,40.6%
106612203,Franklin Area SD,SD,6984,Franklin Area MS,309,140,45.3%
106612203,Franklin Area SD,SD,9999,Franklin Area SD,4,0,0.0%
106612203,Franklin Area SD,SD,4101,Sandycreek El Sch,327,131,40.1%
106612203,Franklin Area SD,SD,4102,Utica El Sch,92,37,40.2%
106612203,Franklin Area SD,SD,6166,Victory El Sch,224,97,43.3%
112282307,Franklin County CTC,CTC,5119,Franklin County CTC,355,122,34.4%
107652603,Franklin Regional SD,SD,7602,Franklin Regional MS,897,99,11.0%
107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,"1,222",117,9.6%
107652603,Franklin Regional SD,SD,7163,Heritage El Sch,621,112,18.0%
107652603,Franklin Regional SD,SD,4354,Newlonsburg El Sch,248,37,14.9%
107652603,Franklin Regional SD,SD,4357,Sloan El Sch,653,70,10.7%
126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,"1,013",519,51.2%
147513703,Franklin Towne Charter Elementary School,CS,8123,Franklin Towne Charter Elementary School,902,496,55.0%
101262903,Frazier SD,SD,6687,Central El Sch,181,78,43.1%
101262903,Frazier SD,SD,2126,Frazier HS,357,137,38.4%
101262903,Frazier SD,SD,7176,Frazier MS,263,106,40.3%
101262903,Frazier SD,SD,6686,Perry El Sch,412,91,22.1%
127042853,Freedom Area SD,SD,7052,Big Knob El Sch,352,144,40.9%
127042853,Freedom Area SD,SD,7050,Conway El Sch,184,91,49.5%
127042853,Freedom Area SD,SD,7865,Freedom Area Intrmd Sch,212,91,42.9%
127042853,Freedom Area SD,SD,6564,Freedom Area MS,236,101,42.8%
127042853,Freedom Area SD,SD,9999,Freedom Area SD,23,10,43.5%
127042853,Freedom Area SD,SD,6563,Freedom Area SHS,493,149,30.2%
128033053,Freeport Area SD,SD,0591,Buffalo El Sch,539,113,21.0%
128033053,Freeport Area SD,SD,0593,Freeport Area JHS,338,109,32.2%
128033053,Freeport Area SD,SD,0594,Freeport Area SHS,598,170,28.4%
128033053,Freeport Area SD,SD,0590,Freeport Kdg Ctr,124,45,36.3%
128033053,Freeport Area SD,SD,0592,South Buffalo El Sch,322,135,41.9%
126513270,Freire CS,CS,7586,Freire CS,948,835,88.1%
111292507,Fulton County AVTS,CTC,7192,Fulton County AVTS,158,62,39.2%
109532804,Galeton Area SD,SD,6223,Galeton Area Sch,366,189,51.6%
125234103,Garnet Valley SD,SD,7714,Bethel Springs El Sch,550,20,3.6%
125234103,Garnet Valley SD,SD,6506,Concord El Sch,731,42,5.7%
125234103,Garnet Valley SD,SD,7486,Garnet Valley El Sch,816,58,7.1%
125234103,Garnet Valley SD,SD,1869,Garnet Valley HS,"1,522",107,7.0%
125234103,Garnet Valley SD,SD,7313,Garnet Valley MS,"1,266",80,6.3%
103024102,Gateway SD,SD,0161,Dr Cleveland Steward Jr El Sch,320,186,58.1%
103024102,Gateway SD,SD,0157,Evergreen El Sch,273,122,44.7%
103024102,Gateway SD,SD,0167,Gateway MS,602,242,40.2%
103024102,Gateway SD,SD,0170,Gateway SHS,"1,304",411,31.5%
103024102,Gateway SD,SD,0169,Moss Side MS,498,201,40.4%
103024102,Gateway SD,SD,5191,Ramsey El Sch,322,115,35.7%
103024102,Gateway SD,SD,0165,University Park El Sch,280,84,30.0%
105253903,General McLane SD,SD,2038,Edinboro El Sch,390,130,33.3%
105253903,General McLane SD,SD,2040,General McLane HS,750,180,24.0%
105253903,General McLane SD,SD,9999,General McLane SD,10,5,50.0%
105253903,General McLane SD,SD,5225,James W Parker MS,690,211,30.6%
105253903,General McLane SD,SD,2039,McKean El Sch,341,123,36.1%
112013753,Gettysburg Area SD,SD,8176,Franklin Twp El Sch,376,174,46.3%
112013753,Gettysburg Area SD,SD,6271,Gettysburg Area HS,"1,054",361,34.3%
112013753,Gettysburg Area SD,SD,0010,Gettysburg Area MS,689,283,41.1%
112013753,Gettysburg Area SD,SD,9999,Gettysburg Area SD,8,4,50.0%
112013753,Gettysburg Area SD,SD,5126,James Gettys El Sch,417,203,48.7%
112013753,Gettysburg Area SD,SD,7592,Lincoln El Sch,453,233,51.4%
197010542,Gettysburg Montessori Charter School,CS,8147,Gettysburg Montessori Charter School,107,29,27.1%
129544907,Gillingham Charter School,CS,8161,Gillingham Charter School,221,137,62.0%
105254053,Girard SD,SD,2042,Elk Valley El Sch,697,387,55.5%
105254053,Girard SD,SD,2043,Girard HS,589,297,50.4%
105254053,Girard SD,SD,6777,Rice Avenue MS,566,327,57.8%
110173003,Glendale SD,SD,6952,Glendale El Sch,412,217,52.7%
110173003,Glendale SD,SD,5219,Glendale JSHS,390,195,50.0%
126513380,Global Leadership Academy CS,CS,7639,Global Leadership Academy CS,707,541,76.5%
114063003,Governor Mifflin SD,SD,0793,Brecknock El Sch,431,111,25.8%
114063003,Governor Mifflin SD,SD,0794,Cumru El Sch,623,220,35.3%
114063003,Governor Mifflin SD,SD,0801,Governor Mifflin MS,661,213,32.2%
114063003,Governor Mifflin SD,SD,0802,Governor Mifflin SHS,"1,313",404,30.8%
114063003,Governor Mifflin SD,SD,6794,Intermediate Sch,646,200,31.0%
114063003,Governor Mifflin SD,SD,8096,Mifflin Park El Sch,543,209,38.5%
124153510,Graystone Academy CS,CS,7728,Graystone Academy CS,268,230,85.8%
124153503,Great Valley SD,SD,1368,Charlestown El Sch,249,11,4.4%
124153503,Great Valley SD,SD,7695,General Wayne El Sch,444,75,16.9%
124153503,Great Valley SD,SD,1424,Great Valley HS,"1,235",157,12.7%
124153503,Great Valley SD,SD,1422,Great Valley MS,992,140,14.1%
124153503,Great Valley SD,SD,6479,Kathryn D. Markley El Sch,576,68,11.8%
124153503,Great Valley SD,SD,1461,Sugartown El Sch,499,85,17.0%
108070607,Greater Altoona CTC,CTC,6193,Greater Altoona CTC,931,556,59.7%
108112607,Greater Johnstown CTC,CTC,5288,Greater Johnstown CTC,319,171,53.6%
108112502,Greater Johnstown SD,SD,5315,East Side El Sch,762,653,85.7%
108112502,Greater Johnstown SD,SD,1252,Greater Johnstown MS,651,518,79.6%
108112502,Greater Johnstown SD,SD,1251,Greater Johnstown SHS,849,624,73.5%
108112502,Greater Johnstown SD,SD,1250,West Side El Sch,856,713,83.3%
107653102,Greater Latrobe SD,SD,4379,Baggaley El Sch,638,190,29.8%
107653102,Greater Latrobe SD,SD,6957,Greater Latrobe JHS,"1,048",261,24.9%
107653102,Greater Latrobe SD,SD,4845,Greater Latrobe SHS,969,182,18.8%
107653102,Greater Latrobe SD,SD,4386,Latrobe El Sch,794,310,39.0%
107653102,Greater Latrobe SD,SD,4380,Mountain View El Sch,701,64,9.1%
118402603,Greater Nanticoke Area SD,SD,7768,GNA El Ctr,529,336,63.5%
118402603,Greater Nanticoke Area SD,SD,7610,Greater Nanticoke Area Ed Ctr,360,213,59.2%
118402603,Greater Nanticoke Area SD,SD,5242,Greater Nanticoke Area SHS,803,439,54.7%
118402603,Greater Nanticoke Area SD,SD,2933,J F Kennedy El Sch,165,99,60.0%
118402603,Greater Nanticoke Area SD,SD,2939,K M Smith El Sch,323,203,62.8%
126510005,Green Woods CS,CS,7748,Green Woods CS,413,67,16.2%
112283003,Greencastle-Antrim SD,SD,2202,Greencastle-Antrim El Sch,670,162,24.2%
112283003,Greencastle-Antrim SD,SD,5117,Greencastle-Antrim MS,732,187,25.5%
112283003,Greencastle-Antrim SD,SD,7427,Greencastle-Antrim Pri Sch,705,201,28.5%
112283003,Greencastle-Antrim SD,SD,2206,Greencastle-Antrim SHS,"1,000",183,18.3%
101302607,Greene County CTC,CTC,5282,Greene County CTC,339,199,58.7%
107653203,Greensburg Salem SD,SD,7329,Amos K Hutchinson El Sch,674,347,51.5%
107653203,Greensburg Salem SD,SD,9999,Greensburg Salem SD,25,10,40.0%
107653203,Greensburg Salem SD,SD,4373,Greensburg-Salem HS,883,283,32.0%
107653203,Greensburg Salem SD,SD,4372,Greensburg-Salem MS,642,253,39.4%
107653203,Greensburg Salem SD,SD,5166,Metzgar El Sch,321,114,35.5%
107653203,Greensburg Salem SD,SD,5165,Nicely El Sch,350,136,38.9%
104432803,Greenville Area SD,SD,3135,East El Sch,315,131,41.6%
104432803,Greenville Area SD,SD,3137,Greenville JSHS,669,223,33.3%
104432803,Greenville Area SD,SD,3133,Hempfield El Sch,407,196,48.2%
115503004,Greenwood SD,SD,7062,Greenwood El Sch,362,106,29.3%
115503004,Greenwood SD,SD,6341,Greenwood HS,248,55,22.2%
115503004,Greenwood SD,SD,7468,Greenwood MS,176,47,26.7%
104432903,Grove City Area SD,SD,6125,George Jr Republic HS,420,420,100.0%
104432903,Grove City Area SD,SD,7316,George Jr Republic MS,61,61,100.0%
104432903,Grove City Area SD,SD,3145,Grove City Area HS,722,195,27.0%
104432903,Grove City Area SD,SD,8202,Grove City Area MS,538,176,32.7%
104432903,Grove City Area SD,SD,3143,Highland El Sch,295,95,32.2%
104432903,Grove City Area SD,SD,6844,Hillview El Sch,606,230,38.0%
108057079,HOPE for Hyndman CS,CS,8154,HOPE for Hyndman Charter School,336,188,56.0%
115222504,Halifax Area SD,SD,1753,Enders-Fisherville El Sch,166,65,39.2%
115222504,Halifax Area SD,SD,5038,Halifax Area El Sch,344,123,35.8%
115222504,Halifax Area SD,SD,6330,Halifax Area HS,331,81,24.5%
115222504,Halifax Area SD,SD,6331,Halifax Area MS,236,85,36.0%
114063503,Hamburg Area SD,SD,0808,Hamburg Area HS,771,247,32.0%
114063503,Hamburg Area SD,SD,7447,Hamburg Area Middle School,580,226,39.0%
114063503,Hamburg Area SD,SD,0809,Perry El Sch,373,122,32.7%
114063503,Hamburg Area SD,SD,7992,Tilden El Center,644,281,43.6%
103024603,Hampton Township SD,SD,0175,Central El Sch,528,53,10.0%
103024603,Hampton Township SD,SD,5190,Hampton HS,"1,122",104,9.3%
103024603,Hampton Township SD,SD,0179,Hampton MS,743,87,11.7%
103024603,Hampton Township SD,SD,0178,Poff El Sch,270,26,9.6%
103024603,Hampton Township SD,SD,0176,Wyland El Sch,420,61,14.5%
118403003,Hanover Area SD,SD,2891,Hanover Area JSHS,932,483,51.8%
118403003,Hanover Area SD,SD,7007,Hanover Area Memorial El Sch,460,285,62.0%
118403003,Hanover Area SD,SD,8199,Hanover Green El Sch,314,207,65.9%
118403003,Hanover Area SD,SD,2888,Lee Park El Sch,336,204,60.7%
112672803,Hanover Public SD,SD,4565,Clearview El Sch,245,118,48.2%
112672803,Hanover Public SD,SD,4570,Hanover MS,456,218,47.8%
112672803,Hanover Public SD,SD,9999,Hanover Public SD,15,8,53.3%
112672803,Hanover Public SD,SD,4571,Hanover SHS,435,161,37.0%
112672803,Hanover Public SD,SD,4566,Hanover Street El Sch,271,184,67.9%
112672803,Hanover Public SD,SD,4568,Washington El Sch,208,83,39.9%
105254353,Harbor Creek SD,SD,2047,Clark El Sch,280,84,30.0%
105254353,Harbor Creek SD,SD,2048,Harbor Creek Junior HS,350,90,25.7%
105254353,Harbor Creek SD,SD,7948,Harbor Creek Senior HS,633,129,20.4%
105254353,Harbor Creek SD,SD,2046,Klein El Sch,298,74,24.8%
105254353,Harbor Creek SD,SD,5227,Rolling Ridge El Sch,471,117,24.8%
126513290,Hardy Williams Academy CS,CS,7588,Hardy Williams Academy CS,948,409,43.1%
110173504,Harmony Area SD,SD,7195,Harmony Area El Sch,185,105,56.8%
110173504,Harmony Area SD,SD,1547,Harmony Area HS,81,45,55.6%
110173504,Harmony Area SD,SD,7196,Harmony Area MS,76,41,53.9%
115222752,Harrisburg City SD,SD,1764,Benjamin Franklin Sch,592,466,78.7%
115222752,Harrisburg City SD,SD,1769,Camp Curtin Sch,683,559,81.8%
115222752,Harrisburg City SD,SD,1765,Downey Sch,591,489,82.7%
115222752,Harrisburg City SD,SD,1766,Foose Sch,644,572,88.8%
115222752,Harrisburg City SD,SD,6333,Harrisburg HS,"1,158",761,65.7%
115222752,Harrisburg City SD,SD,7902,Harrisburg HS - SciTech Cmp,366,222,60.7%
115222752,Harrisburg City SD,SD,1759,Marshall Sch,461,350,75.9%
115222752,Harrisburg City SD,SD,7901,Math Science Academy,196,122,62.2%
115222752,Harrisburg City SD,SD,1767,Melrose Sch,469,384,81.9%
115222752,Harrisburg City SD,SD,7623,Rowland Sch,604,525,86.9%
115222752,Harrisburg City SD,SD,7667,Scott Sch,547,480,87.8%
123463603,Hatboro-Horsham SD,SD,5079,Blair Mill El Sch,436,83,19.0%
123463603,Hatboro-Horsham SD,SD,3268,Crooked Billet El Sch,265,76,28.7%
123463603,Hatboro-Horsham SD,SD,3271,Hallowell El Sch,279,48,17.2%
123463603,Hatboro-Horsham SD,SD,9999,Hatboro-Horsham SD,21,7,33.3%
123463603,Hatboro-Horsham SD,SD,3272,Hatboro-Horsham SHS,"1,621",196,12.1%
123463603,Hatboro-Horsham SD,SD,6639,Keith Valley MS,"1,214",179,14.7%
123463603,Hatboro-Horsham SD,SD,7600,Limekiln-Simmons El Sch,90,6,6.7%
123463603,Hatboro-Horsham SD,SD,3267,Pennypack El Sch,254,69,27.2%
123463603,Hatboro-Horsham SD,SD,3270,Simmons El Sch,701,43,6.1%
125234502,Haverford Township SD,SD,1871,Chatham Park El Sch,558,68,12.2%
125234502,Haverford Township SD,SD,1876,Chestnutwold El Sch,476,53,11.1%
125234502,Haverford Township SD,SD,1877,Coopertown El Sch,424,44,10.4%
125234502,Haverford Township SD,SD,1878,Haverford MS,"1,303",198,15.2%
125234502,Haverford Township SD,SD,1879,Haverford SHS,"1,707",219,12.8%
125234502,Haverford Township SD,SD,1874,Lynnewood El Sch,556,67,12.1%
125234502,Haverford Township SD,SD,1875,Manoa El Sch,613,81,13.2%
118403207,Hazleton Area Career Center,CTC,5151,Hazleton Area Career Center,783,566,72.3%
118403302,Hazleton Area SD,SD,7937,Arthur Street El Sch,461,407,88.3%
118403302,Hazleton Area SD,SD,7661,Drums El/MS,832,252,30.3%
118403302,Hazleton Area SD,SD,6718,Freeland El/MS,950,607,63.9%
118403302,Hazleton Area SD,SD,7348,Hazleton Area HS,"3,219","2,017",62.7%
118403302,Hazleton Area SD,SD,9999,Hazleton Area SD,7,7,100.0%
118403302,Hazleton Area SD,SD,7936,Hazleton El/MS,997,892,89.5%
118403302,Hazleton Area SD,SD,6930,Heights Terrace El/MS,"1,114",981,88.1%
118403302,Hazleton Area SD,SD,8245,McAdoo-Kelayres El/MS,821,558,68.0%
118403302,Hazleton Area SD,SD,7340,Valley El/MS,985,283,28.7%
118403302,Hazleton Area SD,SD,7569,West Hazleton El/MS,"1,043",925,88.7%
134677866,Helen Thackston Charter School,CS,8041,Helen Thackston Charter School,506,382,75.5%
113363103,Hempfield  SD,SD,5236,Centerville El Sch,516,90,17.4%
113363103,Hempfield  SD,SD,5055,Centerville MS,614,153,24.9%
113363103,Hempfield  SD,SD,2574,East Petersburg El Sch,465,135,29.0%
113363103,Hempfield  SD,SD,2577,Farmdale El Sch,512,127,24.8%
113363103,Hempfield  SD,SD,9999,Hempfield  SD,52,20,38.5%
113363103,Hempfield  SD,SD,2578,Hempfield SHS,"2,161",416,19.3%
113363103,Hempfield  SD,SD,6294,Landisville Intrmd Ctr,448,92,20.5%
113363103,Hempfield  SD,SD,7421,Landisville MS,488,118,24.2%
113363103,Hempfield  SD,SD,7442,Landisville Pri Ctr,526,102,19.4%
113363103,Hempfield  SD,SD,2576,Mountville El Sch,550,183,33.3%
113363103,Hempfield  SD,SD,2575,Rohrerstown El Sch,581,169,29.1%
107653802,Hempfield Area SD,SD,6851,Bovard El Sch,281,68,24.2%
107653802,Hempfield Area SD,SD,7747,Crossroads Sch,29,22,75.9%
107653802,Hempfield Area SD,SD,4389,Fort Allen El Sch,570,163,28.6%
107653802,Hempfield Area SD,SD,7268,Harrold MS,444,81,18.2%
107653802,Hempfield Area SD,SD,4404,Hempfield Area SHS,"1,939",307,15.8%
107653802,Hempfield Area SD,SD,4394,Maxwell El Sch,341,56,16.4%
107653802,Hempfield Area SD,SD,5359,Stanwood El Sch,628,198,31.5%
107653802,Hempfield Area SD,SD,7269,Wendover MS,466,63,13.5%
107653802,Hempfield Area SD,SD,4399,West Hempfield El Sch,493,187,37.9%
107653802,Hempfield Area SD,SD,7270,West Hempfield MS,503,145,28.8%
107653802,Hempfield Area SD,SD,4400,West Point El Sch,384,60,15.6%
104433303,Hermitage SD,SD,3146,Artman El Sch,645,212,32.9%
104433303,Hermitage SD,SD,8069,Delahunty MS,306,94,30.7%
104433303,Hermitage SD,SD,8070,Hermitage MS,168,55,32.7%
104433303,Hermitage SD,SD,3150,Hickory HS,668,180,26.9%
104433303,Hermitage SD,SD,3147,Karen A. Ionta El Sch,311,108,34.7%
103024753,Highlands SD,SD,0182,Fairmount Primary Center,306,157,51.3%
103024753,Highlands SD,SD,0180,Fawn Primary Center,279,158,56.6%
103024753,Highlands SD,SD,0191,Grandview Upper El Sch,613,351,57.3%
103024753,Highlands SD,SD,7202,Highlands MS,581,313,53.9%
103024753,Highlands SD,SD,5153,Highlands SHS,820,393,47.9%
108073503,Hollidaysburg Area SD,SD,7097,Charles W Longer El Sch,519,222,42.8%
108073503,Hollidaysburg Area SD,SD,7381,Foot of Ten El Sch,594,204,34.3%
108073503,Hollidaysburg Area SD,SD,6195,Frankstown El Sch,670,210,31.3%
108073503,Hollidaysburg Area SD,SD,0927,Hollidaysburg Area JHS,839,242,28.8%
108073503,Hollidaysburg Area SD,SD,5207,Hollidaysburg Area SHS,822,214,26.0%
128323303,Homer-Center SD,SD,6797,Homer-Center El Sch,459,212,46.2%
