Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2013 - 2014,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
113381303,Cornwall-Lebanon SD,SD,6301,Cedar Crest MS,"1,098",350,31.9%
113381303,Cornwall-Lebanon SD,SD,6302,Cornwall El Sch,553,127,23.0%
113381303,Cornwall-Lebanon SD,SD,2728,Ebenezer El Sch,587,212,36.1%
113381303,Cornwall-Lebanon SD,SD,2729,South Lebanon El Sch,497,154,31.0%
113381303,Cornwall-Lebanon SD,SD,7300,Union Canal El Sch,402,184,45.8%
105251453,Corry Area SD,SD,1997,Columbus El Sch,360,207,57.5%
105251453,Corry Area SD,SD,1994,Conelway El Sch,135,80,59.3%
105251453,Corry Area SD,SD,1998,Corry Area HS,693,348,50.2%
105251453,Corry Area SD,SD,7793,Corry Area MS,342,204,59.6%
105251453,Corry Area SD,SD,7935,Corry El Sch,501,349,69.7%
105251453,Corry Area SD,SD,6141,Sparta El Sch,143,80,55.9%
109531304,Coudersport Area SD,SD,3868,Coudersport Area El Sch,436,178,40.8%
109531304,Coudersport Area SD,SD,3869,Coudersport Area JSHS,385,141,36.6%
122092353,Council Rock SD,SD,1088,Churchville El Sch,638,81,12.7%
122092353,Council Rock SD,SD,5096,Council Rock HS North,"1,833",99,5.4%
122092353,Council Rock SD,SD,7749,Council Rock HS South,"2,111",220,10.4%
122092353,Council Rock SD,SD,1086,Goodnoe El Sch,773,52,6.7%
122092353,Council Rock SD,SD,7208,Hillcrest El Sch,522,60,11.5%
122092353,Council Rock SD,SD,4680,Holland El Sch,335,27,8.1%
122092353,Council Rock SD,SD,6833,Holland MS,516,49,9.5%
122092353,Council Rock SD,SD,7657,Maureen M Welch El Sch,625,32,5.1%
122092353,Council Rock SD,SD,7432,Newtown El Sch,662,53,8.0%
122092353,Council Rock SD,SD,6453,Newtown MS,863,58,6.7%
122092353,Council Rock SD,SD,1087,Richboro El Sch,451,36,8.0%
122092353,Council Rock SD,SD,6454,Richboro MS,510,47,9.2%
122092353,Council Rock SD,SD,5308,Rolling Hills El Sch,404,55,13.6%
122092353,Council Rock SD,SD,1130,Sol Feinstone El Sch,677,15,2.2%
122092353,Council Rock SD,SD,1133,Wrightstown El Sch,321,23,7.2%
106611303,Cranberry Area SD,SD,4098,Cranberry Area JSHS,536,193,36.0%
106611303,Cranberry Area SD,SD,9999,Cranberry Area SD,1,0,0.0%
106611303,Cranberry Area SD,SD,6595,Cranberry El Sch,527,243,46.1%
106611303,Cranberry Area SD,SD,4095,Pinegrove El Sch,84,29,34.5%
105201352,Crawford Central SD,SD,5037,Cochranton El Sch,442,188,42.5%
105201352,Crawford Central SD,SD,1632,Cochranton JSHS,458,195,42.6%
105201352,Crawford Central SD,SD,1651,First District El Sch,403,260,64.5%
105201352,Crawford Central SD,SD,1654,Meadville Area SHS,819,375,45.8%
105201352,Crawford Central SD,SD,1653,Meadville MS,484,264,54.5%
105201352,Crawford Central SD,SD,1650,Neason Hill El Sch,367,205,55.9%
105201352,Crawford Central SD,SD,1645,Second District El Sch,366,288,78.7%
105201352,Crawford Central SD,SD,7194,West End El Sch,481,207,43.0%
105201407,Crawford County CTC,CTC,5179,Crawford County CTC,546,278,50.9%
118401403,Crestwood SD,SD,2860,Crestwood HS,949,104,11.0%
118401403,Crestwood SD,SD,7655,Crestwood MS,461,61,13.2%
118401403,Crestwood SD,SD,2858,Fairview El Sch,693,120,17.3%
118401403,Crestwood SD,SD,5341,Rice El Sch,825,148,17.9%
112673300,Crispus Attucks Youthbuild CS,CS,7624,Crispus Attucks Youthbuild CS,98,95,96.9%
115211657,Cumberland Perry AVTS,CTC,5277,Cumberland Perry AVTS,968,5,0.5%
115211603,Cumberland Valley SD,SD,1701,Cumberland Valley HS,"2,645",296,11.2%
115211603,Cumberland Valley SD,SD,9999,Cumberland Valley SD,27,9,33.3%
115211603,Cumberland Valley SD,SD,6714,Eagle View MS,913,169,18.5%
115211603,Cumberland Valley SD,SD,4849,Good Hope MS,"1,014",115,11.3%
115211603,Cumberland Valley SD,SD,1700,Green Ridge El Sch,503,65,12.9%
115211603,Cumberland Valley SD,SD,5020,Hampden El Sch,704,51,7.2%
115211603,Cumberland Valley SD,SD,1697,Middlesex El Sch,398,128,32.2%
115211603,Cumberland Valley SD,SD,1698,Monroe El Sch,372,71,19.1%
115211603,Cumberland Valley SD,SD,1696,Shaull El Sch,615,51,8.3%
115211603,Cumberland Valley SD,SD,1699,Silver Spring El Sch,499,74,14.8%
115211603,Cumberland Valley SD,SD,1695,Sporting Hill El Sch,621,126,20.3%
110171803,Curwensville Area SD,SD,6238,Curwensville Area El Sch,485,252,52.0%
110171803,Curwensville Area SD,SD,1529,Curwensville Area JSHS,537,240,44.7%
110171803,Curwensville Area SD,SD,6613,Penn-Grampian El Sch,83,42,50.6%
118401603,Dallas SD,SD,2868,Dallas El Sch,596,110,18.5%
118401603,Dallas SD,SD,5150,Dallas MS,668,120,18.0%
118401603,Dallas SD,SD,2869,Dallas SHS,886,133,15.0%
118401603,Dallas SD,SD,7596,Wycallis El Sch,530,83,15.7%
112671603,Dallastown Area SD,SD,8132,Dallastown Area Intermediate Sch,"1,393",436,31.3%
112671603,Dallastown Area SD,SD,6598,Dallastown Area MS,"1,016",289,28.4%
112671603,Dallastown Area SD,SD,9999,Dallastown Area SD,15,2,13.3%
112671603,Dallastown Area SD,SD,4553,Dallastown Area SHS,"1,789",415,23.2%
112671603,Dallastown Area SD,SD,4546,Dallastown El Sch,184,83,45.1%
112671603,Dallastown Area SD,SD,4701,Leaders Heights El Sch,163,28,17.2%
112671603,Dallastown Area SD,SD,4547,Loganville-Springfield El Sch,432,81,18.8%
112671603,Dallastown Area SD,SD,4551,Ore Valley El Sch,552,201,36.4%
112671603,Dallastown Area SD,SD,4549,York Twp El Sch,467,175,37.5%
114061503,Daniel Boone Area SD,SD,8285,Amity El Ctr,743,77,10.4%
114061503,Daniel Boone Area SD,SD,7272,Birdsboro El Ctr,396,155,39.1%
114061503,Daniel Boone Area SD,SD,4810,Daniel Boone Area HS,"1,126",237,21.0%
114061503,Daniel Boone Area SD,SD,7544,Daniel Boone Area MS,923,195,21.1%
114061503,Daniel Boone Area SD,SD,9999,Daniel Boone Area SD,19,5,26.3%
114061503,Daniel Boone Area SD,SD,8007,Monocacy El Ctr,439,126,28.7%
116471803,Danville Area SD,SD,3424,Danville Area MS,543,176,32.4%
116471803,Danville Area SD,SD,3425,Danville Area SHS,643,110,17.1%
116471803,Danville Area SD,SD,8201,Danville Primary Sch,536,179,33.4%
116471803,Danville Area SD,SD,4833,Liberty-Valley El Sch,539,160,29.7%
115221607,Dauphin County Technical School,CTC,5278,Dauphin County Technical School,996,492,49.4%
103022253,Deer Lakes SD,SD,0511,Curtisville Pri Ctr,455,143,31.4%
103022253,Deer Lakes SD,SD,0513,Deer Lakes HS,618,162,26.2%
103022253,Deer Lakes SD,SD,7595,Deer Lakes MS,439,113,25.7%
103022253,Deer Lakes SD,SD,9999,Deer Lakes SD,39,0,0.0%
103022253,Deer Lakes SD,SD,6695,East Union Intrmd Sch,457,108,23.6%
125000000,Delaware County IU 25,IU,0000,Delaware County IU 25,511,0,0.0%
125232407,Delaware County Technical High School,CTC,7058,Delaware County Technical High School-As,438,1,0.2%
125232407,Delaware County Technical High School,CTC,7057,Delaware County Technical High School-Fo,514,21,4.1%
125232407,Delaware County Technical High School,CTC,6504,Delaware County Technical High School-Ma,17,1,5.9%
126513470,Delaware Valley CHS,CS,7671,Delaware Valley CHS,680,512,75.3%
120522003,Delaware Valley SD,SD,7162,Delaware Valley El Sch,517,178,34.4%
120522003,Delaware Valley SD,SD,5261,Delaware Valley HS,"1,625",438,27.0%
120522003,Delaware Valley SD,SD,3865,Delaware Valley MS,514,144,28.0%
120522003,Delaware Valley SD,SD,3864,Dingman-Delaware El Sch,554,194,35.0%
120522003,Delaware Valley SD,SD,7408,Dingman-Delaware MS,663,230,34.7%
120522003,Delaware Valley SD,SD,7625,Dingman-Delaware Primary Sch,539,190,35.3%
120522003,Delaware Valley SD,SD,3866,Shohola El Sch,469,89,19.0%
107651603,Derry Area SD,SD,4351,Derry Area MS,454,221,48.7%
107651603,Derry Area SD,SD,9999,Derry Area SD,12,0,0.0%
107651603,Derry Area SD,SD,4352,Derry Area SHS,742,283,38.1%
107651603,Derry Area SD,SD,6927,Grandview El Sch,954,468,49.1%
115221753,Derry Township SD,SD,9999,Derry Township SD,12,0,0.0%
115221753,Derry Township SD,SD,7731,Hershey Early Childhood Ctr,409,77,18.8%
115221753,Derry Township SD,SD,4801,Hershey HS,"1,156",150,13.0%
115221753,Derry Township SD,SD,7186,Hershey Intrmd El Sch,551,106,19.2%
115221753,Derry Township SD,SD,6678,Hershey MS,849,144,17.0%
115221753,Derry Township SD,SD,1749,Hershey Primary El Sch,491,102,20.8%
126510011,Discovery Charter School,CS,7775,Discovery Charter School,760,600,78.9%
113362203,Donegal SD,SD,8228,Donegal Intermediate School,908,366,40.3%
113362203,Donegal SD,SD,7165,Donegal JHS,487,185,38.0%
113362203,Donegal SD,SD,7786,Donegal Primary School,665,257,38.6%
113362203,Donegal SD,SD,2539,Donegal SHS,835,291,34.9%
112671803,Dover Area SD,SD,8229,Dover Area El Sch,481,184,38.3%
112671803,Dover Area SD,SD,4558,Dover Area HS,"1,009",305,30.2%
112671803,Dover Area SD,SD,6283,Dover Area Intrmd Sch,607,228,37.6%
112671803,Dover Area SD,SD,4557,Leib El Sch,511,212,41.5%
112671803,Dover Area SD,SD,7555,North Salem El Sch,528,221,41.9%
112671803,Dover Area SD,SD,4556,Weigelstown El Sch,509,220,43.2%
124152003,Downingtown Area SD,SD,1391,Beaver Creek El Sch,466,61,13.1%
124152003,Downingtown Area SD,SD,7266,Bradford Hgts El Sch,502,50,10.0%
124152003,Downingtown Area SD,SD,1431,Brandywine-Wallace El Sch,421,13,3.1%
124152003,Downingtown Area SD,SD,7517,Downington MS,"1,350",122,9.0%
124152003,Downingtown Area SD,SD,7759,Downingtown HS East Campus,"1,609",153,9.5%
124152003,Downingtown Area SD,SD,1387,Downingtown HS West Campus,"1,467",150,10.2%
124152003,Downingtown Area SD,SD,8174,Downingtown STEM Academy,763,11,1.4%
124152003,Downingtown Area SD,SD,5011,East Ward El Sch,572,82,14.3%
124152003,Downingtown Area SD,SD,6476,Lionville El Sch,663,57,8.6%
124152003,Downingtown Area SD,SD,7516,Lionville MS,"1,607",95,5.9%
124152003,Downingtown Area SD,SD,1432,Pickering Valley El Sch,675,17,2.5%
124152003,Downingtown Area SD,SD,7265,Shamona Creek El Sch,414,9,2.2%
124152003,Downingtown Area SD,SD,7990,Springton Manor El Sch,397,21,5.3%
124152003,Downingtown Area SD,SD,6621,Uwchlan Hills El Sch,529,3,0.6%
124152003,Downingtown Area SD,SD,6477,West Bradford El Sch,593,25,4.2%
107653040,Dr Robert Ketterer CS Inc.,CS,7550,Dr Robert Ketterer CS Inc.,181,169,93.4%
106172003,Dubois Area SD,SD,2385,C G Johnson El Sch,304,191,62.8%
106172003,Dubois Area SD,SD,1541,Dubois Area MS,932,497,53.3%
106172003,Dubois Area SD,SD,9999,Dubois Area SD,31,18,58.1%
106172003,Dubois Area SD,SD,6156,Dubois Area SHS,"1,108",463,41.8%
106172003,Dubois Area SD,SD,6157,Juniata El Sch,383,172,44.9%
106172003,Dubois Area SD,SD,1530,Luthersburg El Sch,109,53,48.6%
106172003,Dubois Area SD,SD,1532,Oklahoma El Sch,377,157,41.6%
106172003,Dubois Area SD,SD,1540,Penfield El Sch,96,76,79.2%
106172003,Dubois Area SD,SD,2389,Sykesville El Sch,92,65,70.7%
106172003,Dubois Area SD,SD,6918,Wasson Avenue El Sch,406,297,73.2%
119352203,Dunmore SD,SD,6591,Dunmore El Ctr,828,266,32.1%
119352203,Dunmore SD,SD,2429,Dunmore HS,471,114,24.2%
119352203,Dunmore SD,SD,7712,Dunmore MS,261,83,31.8%
103022503,Duquesne City SD,SD,7908,Duquesne El Sch,366,366,100.0%
103022803,East Allegheny SD,SD,5193,East Allegheny HS,529,350,66.2%
103022803,East Allegheny SD,SD,0542,Green Valley Primary Sch,495,334,67.5%
103022803,East Allegheny SD,SD,7926,Logan MS,668,473,70.8%
117412003,East Lycoming SD,SD,3021,Carl G Renn El Sch,222,94,42.3%
117412003,East Lycoming SD,SD,3018,George A Ferrell El Sch,157,39,24.8%
117412003,East Lycoming SD,SD,6364,Hughesville JSHS,764,216,28.3%
117412003,East Lycoming SD,SD,3019,Joseph C Ashkar El Sch,526,170,32.3%
121392303,East Penn SD,SD,2799,Alburtis El Sch,326,86,26.4%
121392303,East Penn SD,SD,2809,Emmaus HS,"2,575",531,20.6%
121392303,East Penn SD,SD,7560,Eyer MS,851,146,17.2%
121392303,East Penn SD,SD,2808,Jefferson El Sch,278,77,27.7%
121392303,East Penn SD,SD,2802,Lincoln El Sch,420,144,34.3%
121392303,East Penn SD,SD,7559,Lower Macungie MS,"1,068",316,29.6%
121392303,East Penn SD,SD,2804,Macungie El Sch,481,99,20.6%
121392303,East Penn SD,SD,5239,Shoemaker El Sch,720,103,14.3%
121392303,East Penn SD,SD,4827,Wescosville El Sch,602,119,19.8%
121392303,East Penn SD,SD,8133,Willow Lane El Sch,737,81,11.0%
115212503,East Pennsboro Area SD,SD,5220,East Pennsboro Area MS,850,227,26.7%
115212503,East Pennsboro Area SD,SD,9999,East Pennsboro Area SD,14,6,42.9%
115212503,East Pennsboro Area SD,SD,1707,East Pennsboro Area SHS,830,196,23.6%
115212503,East Pennsboro Area SD,SD,1705,East Pennsboro El Sch,552,165,29.9%
115212503,East Pennsboro Area SD,SD,4850,West Creek Hills El Sch,506,157,31.0%
120452003,East Stroudsburg Area SD,SD,7536,Bushkill El Sch,449,292,65.0%
120452003,East Stroudsburg Area SD,SD,8016,East Stroudsburg El Sch,672,342,50.9%
120452003,East Stroudsburg Area SD,SD,7641,East Stroudsburg SHS North,"1,124",565,50.3%
120452003,East Stroudsburg Area SD,SD,6935,East Stroudsburg SHS South,"1,421",655,46.1%
120452003,East Stroudsburg Area SD,SD,3204,J M Hill El Sch,418,267,63.9%
120452003,East Stroudsburg Area SD,SD,7366,J T Lambert Intermediate Sch,"1,004",496,49.4%
120452003,East Stroudsburg Area SD,SD,7642,Lehman Intermediate Sch,764,418,54.7%
120452003,East Stroudsburg Area SD,SD,3201,Middle Smithfield El Sch,556,343,61.7%
120452003,East Stroudsburg Area SD,SD,7411,Resica El Sch,547,252,46.1%
120452003,East Stroudsburg Area SD,SD,3202,Smithfield El Sch,328,151,46.0%
123463507,Eastern Center for Arts & Technology,CTC,4822,Eastern Center for Arts & Technology,464,132,28.4%
113362303,Eastern Lancaster County SD,SD,2552,Blue Ball El Sch,630,225,35.7%
113362303,Eastern Lancaster County SD,SD,2500,Brecknock El Sch,479,173,36.1%
113362303,Eastern Lancaster County SD,SD,7209,Garden Spot MS,527,204,38.7%
113362303,Eastern Lancaster County SD,SD,2554,Garden Spot SHS,986,313,31.7%
113362303,Eastern Lancaster County SD,SD,4707,New Holland Elementary,552,217,39.3%
113382303,Eastern Lebanon County SD,SD,8137,ELCO Intermd Sch,573,197,34.4%
113382303,Eastern Lebanon County SD,SD,6612,Eastern Lebanon Co MS,566,187,33.0%
113382303,Eastern Lebanon County SD,SD,2740,Eastern Lebanon Co SHS,729,196,26.9%
113382303,Eastern Lebanon County SD,SD,6611,Fort Zeller El Sch,320,100,31.3%
113382303,Eastern Lebanon County SD,SD,2735,Jackson El Sch,240,44,18.3%
177518712,Eastern University Academy Charter Schoo,CS,8127,Eastern University Academy Charter Schoo,363,210,57.9%
107652207,Eastern Westmoreland CTC,CTC,6174,Eastern Westmoreland CTC,543,190,35.0%
112672203,Eastern York SD,SD,4559,Canadochly El Sch,478,194,40.6%
112672203,Eastern York SD,SD,4564,Eastern York HS,697,175,25.1%
112672203,Eastern York SD,SD,7439,Eastern York MS,602,225,37.4%
112672203,Eastern York SD,SD,9999,Eastern York SD,9,0,0.0%
112672203,Eastern York SD,SD,6285,Kreutz Creek El Sch,349,137,39.3%
112672203,Eastern York SD,SD,4563,Wrightsville El Sch,406,166,40.9%
120483302,Easton Area SD,SD,4915,Cheston El Sch,544,432,79.4%
120483302,Easton Area SD,SD,3482,Easton Area HS,"2,573","1,082",42.1%
120483302,Easton Area SD,SD,7008,Easton Area MS Campus Grades 5-6,"1,378",650,47.2%
120483302,Easton Area SD,SD,6925,Easton Area MS Campus Grades 7-8,"1,330",637,47.9%
120483302,Easton Area SD,SD,3477,Forks El Sch,363,52,14.3%
120483302,Easton Area SD,SD,3478,March El Sch,367,202,55.0%
120483302,Easton Area SD,SD,3473,Palmer El Sch,562,152,27.0%
120483302,Easton Area SD,SD,5350,Paxinosa El Sch,691,592,85.7%
120483302,Easton Area SD,SD,8058,Shawnee El Sch,561,97,17.3%
120483302,Easton Area SD,SD,5064,Tracy El Sch,367,68,18.5%
126519119,Education Plus Academy Cyber CS,CS,8223,Education Plus Academy Cyber CS,487,221,45.4%
103023153,Elizabeth Forward SD,SD,0136,Central El Sch,302,53,17.5%
103023153,Elizabeth Forward SD,SD,4804,Elizabeth Forward MS,552,210,38.0%
103023153,Elizabeth Forward SD,SD,9999,Elizabeth Forward SD,14,8,57.1%
103023153,Elizabeth Forward SD,SD,0144,Elizabeth Forward SHS,798,260,32.6%
103023153,Elizabeth Forward SD,SD,8115,Greenock El Sch,192,72,37.5%
103023153,Elizabeth Forward SD,SD,0142,Mt Vernon El Sch,165,67,40.6%
103023153,Elizabeth Forward SD,SD,0139,William Penn El Sch,332,158,47.6%
113362403,Elizabethtown Area SD,SD,2555,Bainbridge El Sch,149,44,29.5%
113362403,Elizabethtown Area SD,SD,8190,Bear Creek School,918,268,29.2%
113362403,Elizabethtown Area SD,SD,2561,East High Street El Sch,497,171,34.4%
113362403,Elizabethtown Area SD,SD,6862,Elizabethtown Area MS,647,187,28.9%
113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,"1,195",275,23.0%
113362403,Elizabethtown Area SD,SD,2558,Mill Road El Sch,211,41,19.4%
113362403,Elizabethtown Area SD,SD,2559,Rheems El Sch,292,55,18.8%
119582503,Elk Lake SD,SD,6417,Elk Lake El Sch,672,321,47.8%
119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,583,244,41.9%
104372003,Ellwood City Area SD,SD,9999,Ellwood City Area SD,5,1,20.0%
104372003,Ellwood City Area SD,SD,8166,Hartman Intrmd Sch,280,138,49.3%
104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,867,368,42.4%
104372003,Ellwood City Area SD,SD,8167,North Side Primary School,407,205,50.4%
104372003,Ellwood City Area SD,SD,8165,Perry Lower Intrmd Sch,270,130,48.1%
199025446,Environmental Charter School at Frick Pa,CS,8028,Environmental Charter School at Frick Pa,604,179,29.6%
113362603,Ephrata Area SD,SD,2564,Akron El Sch,351,166,47.3%
113362603,Ephrata Area SD,SD,2568,Clay El Sch,483,162,33.5%
113362603,Ephrata Area SD,SD,6712,Ephrata MS,"1,242",519,41.8%
113362603,Ephrata Area SD,SD,6293,Ephrata SHS,"1,272",433,34.0%
113362603,Ephrata Area SD,SD,2563,Fulton El Sch,413,222,53.8%
113362603,Ephrata Area SD,SD,2570,Highland El Sch,442,209,47.3%
105252602,Erie City SD,SD,7294,Central HS,"1,046",778,74.4%
105252602,Erie City SD,SD,2001,Cleveland El Sch,627,494,78.8%
105252602,Erie City SD,SD,2021,Connell El Sch,630,469,74.4%
105252602,Erie City SD,SD,2003,Diehl El Sch,539,483,89.6%
105252602,Erie City SD,SD,2026,East SHS,962,762,79.2%
105252602,Erie City SD,SD,2004,Edison El Sch,506,474,93.7%
105252602,Erie City SD,SD,2022,Emerson-Gridley El Sch,596,541,90.8%
105252602,Erie City SD,SD,2009,Harding El Sch,616,431,70.0%
105252602,Erie City SD,SD,2011,Jefferson El Sch,530,468,88.3%
105252602,Erie City SD,SD,2013,Lincoln El Sch,383,341,89.0%
105252602,Erie City SD,SD,2016,McKinley El Sch,575,528,91.8%
105252602,Erie City SD,SD,7515,Northwest PA Collegiate Academy,788,266,33.8%
105252602,Erie City SD,SD,2018,Perry El Sch,507,447,88.2%
105252602,Erie City SD,SD,7035,Pfeiffer-Burleigh El Sch,795,713,89.7%
105252602,Erie City SD,SD,2024,Roosevelt MS,624,483,77.4%
105252602,Erie City SD,SD,2027,Strong Vincent HS,676,509,75.3%
105252602,Erie City SD,SD,6959,Wayne MS,586,541,92.3%
105252602,Erie City SD,SD,2025,Wilson MS,754,649,86.1%
105252807,Erie County Technical School,CTC,5045,Erie County Technical School,785,361,46.0%
105257512,Erie Rise Leadership Academy Charter Sch,CS,8163,Erie Rise Leadership Academy Charter Sch,305,213,69.8%
126513440,Esperanza Academy Charter High School,CS,7665,Esperanza Academy Charter High School,928,818,88.1%
126511563,Esperanza Cyber CS,CS,8216,Esperanza Cyber CS,152,118,77.6%
126513100,Eugenio Maria De Hostos CS,CS,7564,Eugenio Maria DE Hostos CS,471,340,72.2%
108053003,Everett Area SD,SD,0735,Breezewood El Sch,99,64,64.6%
108053003,Everett Area SD,SD,7006,Everett Area El Sch,448,274,61.2%
108053003,Everett Area SD,SD,7897,Everett Area HS,455,249,54.7%
108053003,Everett Area SD,SD,7898,Everett Area MS,291,168,57.7%
120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,95,0,0.0%
114062003,Exeter Township SD,SD,9999,Exeter Township SD,22,1,4.5%
114062003,Exeter Township SD,SD,0787,Exeter Twp JHS,669,174,26.0%
114062003,Exeter Township SD,SD,0788,Exeter Twp SHS,"1,389",325,23.4%
114062003,Exeter Township SD,SD,6731,Jacksonwald El Sch,356,117,32.9%
114062003,Exeter Township SD,SD,0786,Lorane El Sch,455,138,30.3%
114062003,Exeter Township SD,SD,0783,Owatin Creek El Sch,575,118,20.5%
114062003,Exeter Township SD,SD,7755,Reiffton Sch,634,175,27.6%
112013054,Fairfield Area SD,SD,6270,Fairfield Area El Sch,353,64,18.1%
112013054,Fairfield Area SD,SD,6269,Fairfield Area HS,394,69,17.5%
112013054,Fairfield Area SD,SD,7322,Fairfield Area MS,358,79,22.1%
105253303,Fairview SD,SD,7466,Fairview El Sch,574,138,24.0%
105253303,Fairview SD,SD,6737,Fairview HS,487,92,18.9%
105253303,Fairview SD,SD,2032,Fairview MS,504,114,22.6%
105253303,Fairview SD,SD,9999,Fairview SD,12,3,25.0%
112282004,Fannett-Metal SD,SD,6826,Fannett-Metal El Sch,239,101,42.3%
112282004,Fannett-Metal SD,SD,7508,Fannett-Metal MS,112,43,38.4%
112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,159,64,40.3%
104432503,Farrell Area SD,SD,7119,Farrell Area ES/LMS,436,436,100.0%
104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,349,324,92.8%
101262507,Fayette County Career & Technical Instit,CTC,4842,Fayette County Career & Technical Instit,581,412,70.9%
119350001,Fell CS,CS,7746,Fell CS,164,81,49.4%
108112003,Ferndale Area SD,SD,1225,Ferndale Area JSHS,337,197,58.5%
108112003,Ferndale Area SD,SD,9999,Ferndale Area SD,6,0,0.0%
108112003,Ferndale Area SD,SD,1223,Ferndale El Sch,407,275,67.6%
100510000,First Philadelphia Preparatory Charter S,CS,7744,First Phila CS For Literacy,"1,290",887,68.8%
114062503,Fleetwood Area SD,SD,0791,Andrew Maier El Sch,252,59,23.4%
114062503,Fleetwood Area SD,SD,9999,Fleetwood Area SD,18,8,44.4%
114062503,Fleetwood Area SD,SD,6311,Fleetwood MS,829,156,18.8%
114062503,Fleetwood Area SD,SD,5023,Fleetwood SHS,856,129,15.1%
114062503,Fleetwood Area SD,SD,0860,Richmond El Sch,179,29,16.2%
114062503,Fleetwood Area SD,SD,8057,Willow Creek El Sch,504,107,21.2%
126510021,Folk Arts-Cultural Treasures CS,CS,7857,Folk Arts-Cultural Treasures CS,481,402,83.6%
103023807,Forbes Road CTC,CTC,5016,Forbes Road CTC,773,418,54.1%
111292304,Forbes Road SD,SD,6840,Forbes Road El Sch,197,103,52.3%
111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,178,93,52.2%
106272003,Forest Area SD,SD,6160,East Forest El Sch,95,58,61.1%
106272003,Forest Area SD,SD,6159,East Forest JSHS,107,61,57.0%
106272003,Forest Area SD,SD,6701,West Forest El Sch,178,120,67.4%
106272003,Forest Area SD,SD,6161,West Forest JSHS,135,66,48.9%
119583003,Forest City Regional SD,SD,6420,Forest City Regional El Sch,421,266,63.2%
119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,379,207,54.6%
108112203,Forest Hills SD,SD,6899,Forest Hills El Sch,"1,023",527,51.5%
108112203,Forest Hills SD,SD,1191,Forest Hills HS,454,224,49.3%
108112203,Forest Hills SD,SD,1287,Forest Hills MS,469,249,53.1%
101632403,Fort Cherry SD,SD,7187,Fort Cherry El Ctr,599,249,41.6%
101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,516,200,38.8%
105253553,Fort LeBoeuf SD,SD,5328,Fort LeBoeuf MS,521,212,40.7%
105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,658,244,37.1%
105253553,Fort LeBoeuf SD,SD,5226,Mill Village El Sch,130,56,43.1%
105253553,Fort LeBoeuf SD,SD,2036,Robison El Sch,415,154,37.1%
105253553,Fort LeBoeuf SD,SD,2035,Waterford El Sch,401,192,47.9%
103023912,Fox Chapel Area SD,SD,0147,Dorseyville MS,"1,022",190,18.6%
103023912,Fox Chapel Area SD,SD,0149,Fairview El Sch,340,10,2.9%
103023912,Fox Chapel Area SD,SD,0156,Fox Chapel Area HS,"1,396",242,17.3%
103023912,Fox Chapel Area SD,SD,6780,Hartwood El Sch,325,45,13.8%
103023912,Fox Chapel Area SD,SD,0153,Kerr El Sch,434,200,46.1%
103023912,Fox Chapel Area SD,SD,0461,OHara El Sch,728,97,13.3%
106612203,Franklin Area SD,SD,4667,Central El Sch,409,291,71.1%
106612203,Franklin Area SD,SD,4106,Franklin Area HS,616,252,40.9%
106612203,Franklin Area SD,SD,6984,Franklin Area MS,316,145,45.9%
106612203,Franklin Area SD,SD,9999,Franklin Area SD,1,0,0.0%
106612203,Franklin Area SD,SD,4101,Sandycreek El Sch,338,145,42.9%
106612203,Franklin Area SD,SD,4102,Utica El Sch,89,42,47.2%
106612203,Franklin Area SD,SD,6166,Victory El Sch,211,98,46.4%
112282307,Franklin County CTC,CTC,5119,Franklin County CTC,352,134,38.1%
107652603,Franklin Regional SD,SD,7602,Franklin Regional MS,908,142,15.6%
107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,"1,221",160,13.1%
107652603,Franklin Regional SD,SD,7163,Heritage El Sch,611,121,19.8%
107652603,Franklin Regional SD,SD,4354,Newlonsburg El Sch,243,38,15.6%
107652603,Franklin Regional SD,SD,4357,Sloan El Sch,639,76,11.9%
126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,"1,190",669,56.2%
147513703,Franklin Towne Charter Elementary School,CS,8123,Franklin Towne Charter Elementary School,917,469,51.1%
101262903,Frazier SD,SD,6687,Central El Sch,144,58,40.3%
101262903,Frazier SD,SD,2126,Frazier HS,342,110,32.2%
101262903,Frazier SD,SD,7176,Frazier MS,279,115,41.2%
101262903,Frazier SD,SD,6686,Perry El Sch,482,137,28.4%
127042853,Freedom Area SD,SD,7052,Big Knob El Sch,335,137,40.9%
127042853,Freedom Area SD,SD,7050,Conway El Sch,212,121,57.1%
127042853,Freedom Area SD,SD,7865,Freedom Area Intrmd Sch,234,109,46.6%
