Percent Of Enrollments from Low-Income Families,,,,,,,,,
,,,,,,,,,
School Level,,,,,,,,,
Year: 2023-2024,,,,,,,,,
SUBMITTING AUN,LEA NAME,LEA TYPE,SCHOOL NUMBER,SCHOOL NAME,TOTAL ENROLLMENT,LOW INCOME ENROLLMENT,PERCENT OF ENROLLMENT FROM LOW INCOME FAMILIES,,
121392303,East Penn SD,SD,2799,Alburtis El Sch,371,132,35.57%,,
121392303,East Penn SD,SD,2809,Emmaus HS,2869,945,32.93%,,
121392303,East Penn SD,SD,7560,Eyer MS,830,213,25.66%,,
121392303,East Penn SD,SD,2808,Jefferson El Sch,267,115,43.07%,,
121392303,East Penn SD,SD,2802,Lincoln El Sch,399,168,42.10%,,
121392303,East Penn SD,SD,7559,Lower Macungie MS,1083,424,39.15%,,
121392303,East Penn SD,SD,2804,Macungie El Sch,516,180,34.88%,,
121392303,East Penn SD,SD,5239,Shoemaker El Sch,541,131,24.21%,,
121392303,East Penn SD,SD,4827,Wescosville El Sch,489,156,31.90%,,
121392303,East Penn SD,SD,8133,Willow Lane El Sch,607,161,26.52%,,
115212503,East Pennsboro Area SD,SD,5220,East Pennsboro Area MS,575,309,53.73%,,
115212503,East Pennsboro Area SD,SD,1707,East Pennsboro Area SHS,791,332,41.97%,,
115212503,East Pennsboro Area SD,SD,1705,East Pennsboro El Sch,610,323,52.95%,,
115212503,East Pennsboro Area SD,SD,4850,West Creek Hills El Sch,584,336,57.53%,,
120452003,East Stroudsburg Area SD,SD,7536,Bushkill El Sch,404,211,52.22%,,
120452003,East Stroudsburg Area SD,SD,8016,East Stroudsburg El Sch,601,290,48.25%,,
120452003,East Stroudsburg Area SD,SD,7641,East Stroudsburg SHS North,944,490,51.90%,,
120452003,East Stroudsburg Area SD,SD,6935,East Stroudsburg SHS South,1333,686,51.46%,,
120452003,East Stroudsburg Area SD,SD,3204,J M Hill El Sch,432,239,55.32%,,
120452003,East Stroudsburg Area SD,SD,7366,J T Lambert Intermediate Sch,929,509,54.79%,,
120452003,East Stroudsburg Area SD,SD,7642,Lehman Intermediate Sch,613,316,51.54%,,
120452003,East Stroudsburg Area SD,SD,3201,Middle Smithfield El Sch,433,240,55.42%,,
120452003,East Stroudsburg Area SD,SD,7411,Resica El Sch,430,216,50.23%,,
120452003,East Stroudsburg Area SD,SD,3202,Smithfield El Sch,314,132,42.03%,,
123463507,Eastern Center for Arts & Technology,OCCCTC,4822,Eastern Center for Arts & Technology,633,222,35.07%,,
113362303,Eastern Lancaster County SD,SD,2552,Blue Ball El Sch,397,214,53.90%,,
113362303,Eastern Lancaster County SD,SD,2500,Brecknock El Sch,436,183,41.97%,,
113362303,Eastern Lancaster County SD,SD,7209,Garden Spot MS,392,174,44.38%,,
113362303,Eastern Lancaster County SD,SD,2554,Garden Spot SHS,914,417,45.62%,,
113362303,Eastern Lancaster County SD,SD,4707,New Holland Elementary,528,289,54.73%,,
113382303,Eastern Lebanon County SD,SD,6612,Eastern Lebanon Co MS,558,249,44.62%,,
113382303,Eastern Lebanon County SD,SD,2740,Eastern Lebanon Co SHS,752,328,43.61%,,
113382303,Eastern Lebanon County SD,SD,8137,ELCO Intermd Sch,520,249,47.88%,,
113382303,Eastern Lebanon County SD,SD,6611,Fort Zeller El Sch,270,143,52.96%,,
113382303,Eastern Lebanon County SD,SD,2735,Jackson El Sch,214,105,49.06%,,
107652207,Eastern Westmoreland CTC,OCCCTC,6174,Eastern Westmoreland CTC,557,307,55.11%,,
112672203,Eastern York SD,SD,4559,Canadochly El Sch,381,209,54.85%,,
112672203,Eastern York SD,SD,4564,Eastern York HS,643,287,44.63%,,
112672203,Eastern York SD,SD,7439,Eastern York MS,542,267,49.26%,,
112672203,Eastern York SD,SD,6285,Kreutz Creek El Sch,332,183,55.12%,,
112672203,Eastern York SD,SD,4563,Wrightsville El Sch,353,201,56.94%,,
120483302,Easton Area SD,SD,4915,Cheston El Sch,570,438,76.84%,,
120483302,Easton Area SD,SD,3482,Easton Area HS,2862,1484,51.85%,,
120483302,Easton Area SD,SD,8351,Easton Area MS,1951,1045,53.56%,,
120483302,Easton Area SD,SD,3477,Forks El Sch,340,104,30.58%,,
120483302,Easton Area SD,SD,3478,March El Sch,292,164,56.16%,,
120483302,Easton Area SD,SD,3473,Palmer El Sch,553,252,45.56%,,
120483302,Easton Area SD,SD,5350,Paxinosa El Sch,570,444,77.89%,,
120483302,Easton Area SD,SD,8058,Shawnee El Sch,560,189,33.75%,,
120483302,Easton Area SD,SD,5064,Tracy El Sch,422,157,37.20%,,
120486892,Easton Arts Academy Elementary CS,CS,8391,Easton Arts Academy Elementary CS,279,151,54.12%,,
103023153,Elizabeth Forward SD,SD,0136,Central El Sch,300,101,33.66%,,
103023153,Elizabeth Forward SD,SD,4804,Elizabeth Forward MS,541,220,40.66%,,
103023153,Elizabeth Forward SD,SD,0144,Elizabeth Forward SHS,744,290,38.97%,,
103023153,Elizabeth Forward SD,SD,8115,Greenock El Sch,194,87,44.84%,,
103023153,Elizabeth Forward SD,SD,0142,Mt Vernon El Sch,199,93,46.73%,,
103023153,Elizabeth Forward SD,SD,0139,William Penn El Sch,329,180,54.71%,,
113362403,Elizabethtown Area SD,SD,2555,Bainbridge El Sch,216,72,33.33%,,
113362403,Elizabethtown Area SD,SD,8190,Bear Creek School,807,359,44.48%,,
113362403,Elizabethtown Area SD,SD,2561,East High Street El Sch,480,237,49.37%,,
113362403,Elizabethtown Area SD,SD,6862,Elizabethtown Area MS,851,340,39.95%,,
113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,1293,479,37.04%,,
119582503,Elk Lake SD,SD,6417,Elk Lake El Sch,577,256,44.36%,,
119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,512,244,47.65%,,
104372003,Ellwood City Area SD,SD,8166,Hartman Intrmd Sch,250,144,57.60%,,
104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,679,345,50.81%,,
104372003,Ellwood City Area SD,SD,8167,North Side Primary School,355,191,53.80%,,
104372003,Ellwood City Area SD,SD,8165,Perry Lower Intrmd Sch,236,132,55.93%,,
199025446,Environmental CS at Frick Park,CS,8028,Environmental CS at Frick Park,1029,376,36.54%,,
113362603,Ephrata Area SD,SD,2564,Akron El Sch,292,179,61.30%,,
113362603,Ephrata Area SD,SD,2568,Clay El Sch,378,179,47.35%,,
113362603,Ephrata Area SD,SD,8458,Ephrata Intermediate Sch,569,294,51.66%,,
113362603,Ephrata Area SD,SD,6712,Ephrata MS,607,305,50.24%,,
113362603,Ephrata Area SD,SD,6293,Ephrata SHS,1357,653,48.12%,,
113362603,Ephrata Area SD,SD,2563,Fulton El Sch,305,177,58.03%,,
113362603,Ephrata Area SD,SD,2570,Highland El Sch,466,228,48.92%,,
105252602,Erie City SD,SD,2003,Diehl Sch,458,448,97.81%,,
105252602,Erie City SD,SD,8419,East MS,709,679,95.76%,,
105252602,Erie City SD,SD,2004,Edison El Sch,428,415,96.96%,,
105252602,Erie City SD,SD,8417,Erie HS,2417,2183,90.31%,,
105252602,Erie City SD,SD,2001,Grover Cleveland El Sch,571,481,84.23%,,
105252602,Erie City SD,SD,2009,Harding Sch,678,606,89.38%,,
105252602,Erie City SD,SD,2011,Jefferson El Sch,438,405,92.46%,,
105252602,Erie City SD,SD,2021,JoAnna Connell Sch,540,478,88.51%,,
105252602,Erie City SD,SD,2013,Lincoln El Sch,337,311,92.28%,,
105252602,Erie City SD,SD,2016,McKinley El Sch,511,495,96.86%,,
105252602,Erie City SD,SD,7515,Northwest PA Collegiate Academy,748,441,58.95%,,
105252602,Erie City SD,SD,2018,Perry El Sch,479,447,93.31%,,
105252602,Erie City SD,SD,7035,Pfeiffer-Burleigh Sch,612,595,97.22%,,
105252602,Erie City SD,SD,8420,Strong Vincent MS,722,627,86.84%,,
105252602,Erie City SD,SD,2025,Woodrow Wilson MS,739,654,88.49%,,
105252807,Erie County Technical School,OCCCTC,5045,Erie County Technical School,827,464,56.10%,,
126513440,Esperanza Academy CS,CS,7665,Esperanza Academy CS,1641,1470,89.57%,,
126511563,Esperanza Cyber CS,Cyber CS,8216,Esperanza Cyber CS,1115,1069,95.87%,,
126513100,Eugenio Maria De Hostos CS,CS,7564,Eugenio Maria DE Hostos CS,486,422,86.83%,,
108053003,Everett Area SD,SD,0735,Breezewood El Sch,63,44,69.84%,,
108053003,Everett Area SD,SD,7006,Everett Area El Sch,438,323,73.74%,,
108053003,Everett Area SD,SD,7897,Everett Area HS,383,237,61.87%,,
108053003,Everett Area SD,SD,7898,Everett Area MS,290,174,60.00%,,
120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,103,0,0.00%,,
121398065,Executive Education Academy CS,CS,8325,Executive Education Academy CS,1431,1028,71.83%,,
114062003,Exeter Township SD,SD,0787,Exeter Twp JHS,636,267,41.98%,,
114062003,Exeter Township SD,SD,0788,Exeter Twp SHS,1309,522,39.87%,,
114062003,Exeter Township SD,SD,6731,Jacksonwald El Sch,371,188,50.67%,,
114062003,Exeter Township SD,SD,0786,Lorane El Sch,434,205,47.23%,,
114062003,Exeter Township SD,SD,0783,Owatin Creek El Sch,554,191,34.47%,,
114062003,Exeter Township SD,SD,7755,Reiffton Sch,580,245,42.24%,,
112013054,Fairfield Area SD,SD,6270,Fairfield Area El Sch,364,149,40.93%,,
112013054,Fairfield Area SD,SD,6269,Fairfield Area HS,289,72,24.91%,,
112013054,Fairfield Area SD,SD,7322,Fairfield Area MS,284,88,30.98%,,
105253303,Fairview SD,SD,7466,Fairview El Sch,690,183,26.52%,,
105253303,Fairview SD,SD,6737,Fairview HS,604,162,26.82%,,
105253303,Fairview SD,SD,2032,Fairview MS,598,175,29.26%,,
112282004,Fannett-Metal SD,SD,6826,Fannett-Metal El Sch,182,94,51.64%,,
112282004,Fannett-Metal SD,SD,7508,Fannett-Metal MS,76,38,50.00%,,
112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,123,53,43.08%,,
104432503,Farrell Area SD,SD,7119,Farrell Area ES/LMS,394,393,99.74%,,
104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,275,271,98.54%,,
101262507,Fayette County Career & Technical Instit,OCCCTC,4842,Fayette County Career & Technical Instit,771,413,53.56%,,
119350001,Fell CS,CS,7746,Fell CS,98,66,67.34%,,
108112003,Ferndale Area SD,SD,1225,Ferndale Area JSHS,284,207,72.88%,,
108112003,Ferndale Area SD,SD,1223,Ferndale El Sch,323,321,99.38%,,
100510000,First Philadelphia Preparatory CS,CS,7744,First Philadelphia Preparatory CS,1818,1523,83.77%,,
114062503,Fleetwood Area SD,SD,0791,Andrew Maier El Sch,244,99,40.57%,,
114062503,Fleetwood Area SD,SD,6311,Fleetwood MS,654,253,38.68%,,
114062503,Fleetwood Area SD,SD,5023,Fleetwood SHS,760,265,34.86%,,
114062503,Fleetwood Area SD,SD,8057,Willow Creek El Sch,554,224,40.43%,,
126510021,Folk Arts-Cultural Treasures CS,CS,7857,Folk Arts-Cultural Treasures CS,494,248,50.20%,,
103023807,Forbes Road CTC,OCCCTC,5016,Forbes Road CTC,1010,558,55.24%,,
111292304,Forbes Road SD,SD,6840,Forbes Road El Sch,227,147,64.75%,,
111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,160,92,57.50%,,
106272003,Forest Area SD,SD,6160,East Forest El Sch,65,43,66.15%,,
106272003,Forest Area SD,SD,6159,East Forest JSHS,64,32,50.00%,,
106272003,Forest Area SD,SD,6701,West Forest El Sch,111,70,63.06%,,
106272003,Forest Area SD,SD,6161,West Forest JSHS,118,72,61.01%,,
119583003,Forest City Regional SD,SD,6420,Forest City Regional El Sch,420,272,64.76%,,
119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,343,202,58.89%,,
108112203,Forest Hills SD,SD,6899,Forest Hills El Sch,966,437,45.23%,,
108112203,Forest Hills SD,SD,8382,Forest Hills JSHS,792,337,42.55%,,
101632403,Fort Cherry SD,SD,7187,Fort Cherry El Ctr,475,236,49.68%,,
101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,456,244,53.50%,,
105253553,Fort LeBoeuf SD,SD,5328,Fort LeBoeuf MS,478,240,50.20%,,
105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,679,371,54.63%,,
105253553,Fort LeBoeuf SD,SD,5226,Mill Village El Sch,107,55,51.40%,,
105253553,Fort LeBoeuf SD,SD,2036,Robison El Sch,364,146,40.10%,,
105253553,Fort LeBoeuf SD,SD,2035,Waterford El Sch,353,231,65.43%,,
103023912,Fox Chapel Area SD,SD,0147,Dorseyville MS,960,217,22.60%,,
103023912,Fox Chapel Area SD,SD,0149,Fairview El Sch,371,30,8.08%,,
103023912,Fox Chapel Area SD,SD,0156,Fox Chapel Area HS,1280,308,24.06%,,
103023912,Fox Chapel Area SD,SD,6780,Hartwood El Sch,392,121,30.86%,,
103023912,Fox Chapel Area SD,SD,0153,Kerr El Sch,434,156,35.94%,,
103023912,Fox Chapel Area SD,SD,0461,OHara El Sch,719,100,13.90%,,
106612203,Franklin Area SD,SD,4667,Central El Sch,398,306,76.88%,,
106612203,Franklin Area SD,SD,4106,Franklin Area JSHS,820,372,45.36%,,
106612203,Franklin Area SD,SD,4101,Sandycreek El Sch,306,136,44.44%,,
106612203,Franklin Area SD,SD,6166,Victory El Sch,211,111,52.60%,,
112282307,Franklin County CTC,OCCCTC,5119,Franklin County CTC,510,227,44.50%,,
107652603,Franklin Regional SD,SD,7163,Franklin Regional Intermediate Sch,774,172,22.22%,,
107652603,Franklin Regional SD,SD,7602,Franklin Regional MS,753,145,19.25%,,
107652603,Franklin Regional SD,SD,4357,Franklin Regional Primary Sch,695,130,18.70%,,
107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,1106,246,22.24%,,
147513703,Franklin Towne Charter Elementary School,CS,8123,Franklin Towne Charter Elementary School,957,665,69.48%,,
126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,1314,904,68.79%,,
101262903,Frazier SD,SD,6686,Frazier El Sch,458,263,57.42%,,
101262903,Frazier SD,SD,2126,Frazier HS,316,153,48.41%,,
101262903,Frazier SD,SD,7176,Frazier MS,234,124,52.99%,,
126518547,Frederick Douglass Mastery CS,CS,8150,Frederick Douglass Mastery CS,557,479,85.99%,,
127042853,Freedom Area SD,SD,8357,Freedom Area El Sch,436,238,54.58%,,
127042853,Freedom Area SD,SD,8356,Freedom Area MS,356,198,55.61%,,
127042853,Freedom Area SD,SD,6563,Freedom Area SHS,357,195,54.62%,,
128033053,Freeport Area SD,SD,0591,Buffalo El Sch,577,149,25.82%,,
128033053,Freeport Area SD,SD,8346,Freeport Area MS,426,124,29.10%,,
128033053,Freeport Area SD,SD,0594,Freeport Area SHS,527,142,26.94%,,
128033053,Freeport Area SD,SD,0592,South Buffalo El Sch,211,92,43.60%,,
126513270,Freire CS,CS,7586,Freire CS,953,775,81.32%,,
111292507,Fulton County Center for Career and Tech,OCCCTC,7192,Fulton County Center for Career and Tech,149,30,20.13%,,
109532804,Galeton Area SD,SD,8517,Galeton Area Sch,161,107,66.45%,,
109532804,Galeton Area SD,SD,8518,Galeton JSHS,147,94,63.94%,,
125234103,Garnet Valley SD,SD,7714,Bethel Springs El Sch,547,74,13.52%,,
125234103,Garnet Valley SD,SD,6506,Concord El Sch,622,82,13.18%,,
125234103,Garnet Valley SD,SD,7486,Garnet Valley El Sch,701,87,12.41%,,
125234103,Garnet Valley SD,SD,1869,Garnet Valley HS,1500,238,15.86%,,
125234103,Garnet Valley SD,SD,7313,Garnet Valley MS,1078,145,13.45%,,
103024102,Gateway SD,SD,0161,Dr Cleveland Steward Jr El Sch,307,235,76.54%,,
103024102,Gateway SD,SD,0157,Evergreen El Sch,303,155,51.15%,,
103024102,Gateway SD,SD,0167,Gateway MS,1013,544,53.70%,,
103024102,Gateway SD,SD,0170,Gateway SHS,1129,563,49.86%,,
103024102,Gateway SD,SD,5191,Ramsey El Sch,318,167,52.51%,,
103024102,Gateway SD,SD,0165,University Park El Sch,307,157,51.14%,,
105253903,General McLane SD,SD,2038,Edinboro El Sch,410,198,48.29%,,
105253903,General McLane SD,SD,2040,General McLane HS,689,304,44.12%,,
105253903,General McLane SD,SD,5225,James W Parker MS,639,257,40.21%,,
105253903,General McLane SD,SD,2039,McKean El Sch,317,124,39.11%,,
112013753,Gettysburg Area SD,SD,8176,Franklin Twp El Sch,365,176,48.21%,,
112013753,Gettysburg Area SD,SD,6271,Gettysburg Area HS,1074,473,44.04%,,
112013753,Gettysburg Area SD,SD,0010,Gettysburg Area MS,696,320,45.97%,,
112013753,Gettysburg Area SD,SD,5126,James Gettys El Sch,346,190,54.91%,,
112013753,Gettysburg Area SD,SD,7592,Lincoln El Sch,400,217,54.25%,,
197010542,Gettysburg Montessori CS,CS,8147,Gettysburg Montessori CS,271,163,60.14%,,
129544907,Gillingham Charter School,CS,8161,Gillingham Charter School,250,190,76.00%,,
105254053,Girard SD,SD,2042,Elk Valley El Sch,553,346,62.56%,,
105254053,Girard SD,SD,2043,Girard HS,505,283,56.03%,,
105254053,Girard SD,SD,6777,Rice Avenue MS,445,274,61.57%,,
110173003,Glendale SD,SD,6952,Glendale El Sch,325,185,56.92%,,
110173003,Glendale SD,SD,5219,Glendale JSHS,346,170,49.13%,,
126513380,Global Leadership Academy CS,CS,7639,Global Leadership Academy CS,668,544,81.43%,,
126518004,Global Leadership Academy CS Southwest a,CS,8390,Global Leadership Academy CS Southwest a,599,555,92.65%,,
114063003,Governor Mifflin SD,SD,0793,Brecknock El Sch,490,226,46.12%,,
114063003,Governor Mifflin SD,SD,0794,Cumru El Sch,435,267,61.37%,,
114063003,Governor Mifflin SD,SD,0801,Governor Mifflin MS,596,308,51.67%,,
114063003,Governor Mifflin SD,SD,0802,Governor Mifflin SHS,1469,744,50.64%,,
114063003,Governor Mifflin SD,SD,6794,Intermediate Sch,609,320,52.54%,,
114063003,Governor Mifflin SD,SD,8096,Mifflin Park El Sch,486,317,65.22%,,
124153503,Great Valley SD,SD,1368,Charlestown El Sch,358,38,10.61%,,
124153503,Great Valley SD,SD,7695,General Wayne El Sch,657,94,14.30%,,
124153503,Great Valley SD,SD,1424,Great Valley HS,1433,321,22.40%,,
124153503,Great Valley SD,SD,1422,Great Valley MS,1120,242,21.60%,,
124153503,Great Valley SD,SD,6479,Kathryn D. Markley El Sch,668,159,23.80%,,
124153503,Great Valley SD,SD,1461,Sugartown El Sch,542,136,25.09%,,
108070607,Greater Altoona CTC,OCCCTC,6193,Greater Altoona CTC,1086,636,58.56%,,
108112607,Greater Johnstown CTC,OCCCTC,5288,Greater Johnstown CTC,612,182,29.73%,,
108112502,Greater Johnstown SD,SD,8405,Greater Johnstown El Sch,1181,1163,98.47%,,
108112502,Greater Johnstown SD,SD,1252,Greater Johnstown MS,631,621,98.41%,,
108112502,Greater Johnstown SD,SD,8314,Greater Johnstown School District's Cybe,120,117,97.50%,,
108112502,Greater Johnstown SD,SD,1251,Greater Johnstown SHS,856,798,93.22%,,
107653102,Greater Latrobe SD,SD,4379,Baggaley El Sch,521,189,36.27%,,
107653102,Greater Latrobe SD,SD,6957,Greater Latrobe JHS,489,167,34.15%,,
107653102,Greater Latrobe SD,SD,4845,Greater Latrobe SHS,1152,409,35.50%,,
107653102,Greater Latrobe SD,SD,4386,Latrobe El Sch,655,333,50.83%,,
107653102,Greater Latrobe SD,SD,4380,Mountain View El Sch,545,101,18.53%,,
118402603,Greater Nanticoke Area SD,SD,7768,GNA El Ctr,493,364,73.83%,,
118402603,Greater Nanticoke Area SD,SD,8430,Greater Nanticoke Area Ed Ctr,531,355,66.85%,,
118402603,Greater Nanticoke Area SD,SD,5242,Greater Nanticoke Area SHS,723,463,64.03%,,
118402603,Greater Nanticoke Area SD,SD,8429,Kennedy Early Childhood Center,512,389,75.97%,,
126510005,Green Woods CS,CS,7748,Green Woods CS,702,279,39.74%,,
112283003,Greencastle-Antrim SD,SD,2202,Greencastle-Antrim El Sch,661,244,36.91%,,
112283003,Greencastle-Antrim SD,SD,5117,Greencastle-Antrim MS,672,270,40.17%,,
112283003,Greencastle-Antrim SD,SD,7427,Greencastle-Antrim Pri Sch,575,224,38.95%,,
112283003,Greencastle-Antrim SD,SD,2206,Greencastle-Antrim SHS,1057,377,35.66%,,
101302607,Greene County CTC,OCCCTC,5282,Greene County CTC,327,237,72.47%,,
107653203,Greensburg Salem SD,SD,7329,Amos K Hutchinson El Sch,532,376,70.67%,,
107653203,Greensburg Salem SD,SD,4373,Greensburg-Salem HS,786,377,47.96%,,
107653203,Greensburg Salem SD,SD,4372,Greensburg-Salem MS,598,348,58.19%,,
107653203,Greensburg Salem SD,SD,5166,Metzgar El Sch,275,147,53.45%,,
107653203,Greensburg Salem SD,SD,5165,Nicely El Sch,289,170,58.82%,,
104432803,Greenville Area SD,SD,8428,Greenville El Sch,601,389,64.72%,,
104432803,Greenville Area SD,SD,3137,Greenville JSHS,621,330,53.14%,,
115503004,Greenwood SD,SD,7062,Greenwood El Sch,326,104,31.90%,,
115503004,Greenwood SD,SD,6341,Greenwood HS,239,70,29.28%,,
115503004,Greenwood SD,SD,7468,Greenwood MS,175,59,33.71%,,
104432903,Grove City Area SD,SD,3145,Grove City Area HS,650,282,43.38%,,
104432903,Grove City Area SD,SD,8202,Grove City Area MS,408,186,45.58%,,
104432903,Grove City Area SD,SD,6844,Hillview El Sch,772,336,43.52%,,
115222504,Halifax Area SD,SD,5038,Halifax Area El Sch,352,176,50.00%,,
115222504,Halifax Area SD,SD,6330,Halifax Area HS,249,88,35.34%,,
115222504,Halifax Area SD,SD,6331,Halifax Area MS,296,136,45.94%,,
114063503,Hamburg Area SD,SD,0808,Hamburg Area HS,687,339,49.34%,,
114063503,Hamburg Area SD,SD,7447,Hamburg Area Middle School,499,262,52.50%,,
114063503,Hamburg Area SD,SD,0809,Perry El Sch,334,142,42.51%,,
114063503,Hamburg Area SD,SD,7992,Tilden El Center,584,334,57.19%,,
103024603,Hampton Township SD,SD,0175,Central El Sch,463,56,12.09%,,
103024603,Hampton Township SD,SD,5190,Hampton HS,895,174,19.44%,,
103024603,Hampton Township SD,SD,0179,Hampton MS,624,112,17.94%,,
103024603,Hampton Township SD,SD,0178,Poff El Sch,316,41,12.97%,,
103024603,Hampton Township SD,SD,0176,Wyland El Sch,355,61,17.18%,,
118403003,Hanover Area SD,SD,2891,Hanover Area JSHS,956,650,67.99%,,
118403003,Hanover Area SD,SD,7007,Hanover Area Memorial El Sch,331,236,71.29%,,
118403003,Hanover Area SD,SD,8199,Hanover Green El Sch,289,233,80.62%,,
118403003,Hanover Area SD,SD,2888,Lee Park El Sch,298,210,70.46%,,
118403003,Hanover Area SD,SD,8479,Lyndwood El Sch,235,82,34.89%,,
112672803,Hanover Public SD,SD,4565,Clearview El Sch,273,195,71.42%,,
112672803,Hanover Public SD,SD,4570,Hanover MS,611,421,68.90%,,
112672803,Hanover Public SD,SD,4571,Hanover SHS,590,385,65.25%,,
112672803,Hanover Public SD,SD,4566,Hanover Street El Sch,240,196,81.66%,,
112672803,Hanover Public SD,SD,4568,Washington El Sch,225,138,61.33%,,
126512850,Harambee Institute of Science and Techno,CS,7511,Harambee Institute of Science and Techno,569,444,78.03%,,
105254353,Harbor Creek SD,SD,2047,Clark El Sch,296,118,39.86%,,
105254353,Harbor Creek SD,SD,2048,Harbor Creek Junior HS,343,151,44.02%,,
105254353,Harbor Creek SD,SD,7948,Harbor Creek Senior HS,682,296,43.40%,,
105254353,Harbor Creek SD,SD,2046,Klein El Sch,298,137,45.97%,,
105254353,Harbor Creek SD,SD,5227,Rolling Ridge El Sch,469,214,45.62%,,
110173504,Harmony Area SD,SD,7195,Harmony Area El Sch,129,77,59.68%,,
110173504,Harmony Area SD,SD,8316,Harmony Area JSHS,83,41,49.39%,,
115222752,Harrisburg City SD,SD,8268,Benjamin Franklin Sch,740,675,91.21%,,
115222752,Harrisburg City SD,SD,8264,Camp Curtin Academy,470,448,95.31%,,
115222752,Harrisburg City SD,SD,8376,Cougar Academy,322,320,99.37%,,
115222752,Harrisburg City SD,SD,8265,Downey Sch,408,384,94.11%,,
115222752,Harrisburg City SD,SD,1766,Foose Sch,511,485,94.91%,,
115222752,Harrisburg City SD,SD,6333,Harrisburg HS,1335,1215,91.01%,,
115222752,Harrisburg City SD,SD,7902,Harrisburg HS - SciTech Cmp,323,322,99.69%,,
115222752,Harrisburg City SD,SD,8266,Marshall Academy,73,70,95.89%,,
115222752,Harrisburg City SD,SD,7901,Marshall Math Science Academy,380,377,99.21%,,
115222752,Harrisburg City SD,SD,8267,Melrose Sch,605,566,93.55%,,
115222752,Harrisburg City SD,SD,7623,Rowland Academy,577,553,95.84%,,
115222752,Harrisburg City SD,SD,7667,Scott Sch,489,433,88.54%,,
123463603,Hatboro-Horsham SD,SD,5079,Blair Mill El Sch,392,194,49.48%,,
123463603,Hatboro-Horsham SD,SD,8483,Crooked Billet El Sch,451,197,43.68%,,
123463603,Hatboro-Horsham SD,SD,3271,Hallowell El Sch,429,162,37.76%,,
123463603,Hatboro-Horsham SD,SD,3272,Hatboro-Horsham SHS,1339,502,37.49%,,
123463603,Hatboro-Horsham SD,SD,6639,Keith Valley MS,987,382,38.70%,,
123463603,Hatboro-Horsham SD,SD,3270,Simmons El Sch,581,108,18.58%,,
125234502,Haverford Township SD,SD,1871,Chatham Park El Sch,586,91,15.52%,,
125234502,Haverford Township SD,SD,1876,Chestnutwold El Sch,600,86,14.33%,,
125234502,Haverford Township SD,SD,1877,Coopertown El Sch,482,47,9.75%,,
125234502,Haverford Township SD,SD,1878,Haverford MS,1597,282,17.65%,,
125234502,Haverford Township SD,SD,1879,Haverford SHS,2023,426,21.05%,,
125234502,Haverford Township SD,SD,1874,Lynnewood El Sch,590,92,15.59%,,
125234502,Haverford Township SD,SD,1875,Manoa El Sch,704,165,23.43%,,
118403207,Hazleton Area Career Center,OCCCTC,5151,Hazleton Area Career Center,606,426,70.29%,,
118403302,Hazleton Area SD,SD,7937,Arthur Street El Sch,454,377,83.03%,,
118403302,Hazleton Area SD,SD,7661,Drums El/MS,801,342,42.69%,,
118403302,Hazleton Area SD,SD,6718,Freeland El/MS,945,682,72.16%,,
118403302,Hazleton Area SD,SD,8333,Hazle Township Early Learning Center,545,458,84.03%,,
118403302,Hazleton Area SD,SD,7348,Hazleton Area HS,3884,2414,62.15%,,
118403302,Hazleton Area SD,SD,7936,Hazleton El/MS,890,687,77.19%,,
118403302,Hazleton Area SD,SD,6930,Heights Terrace El/MS,1209,944,78.08%,,
118403302,Hazleton Area SD,SD,8334,Maple Manor El/MS,1022,838,81.99%,,
118403302,Hazleton Area SD,SD,8245,McAdoo-Kelayres El/MS,877,578,65.90%,,
118403302,Hazleton Area SD,SD,7340,Valley El/MS,910,371,40.76%,,
118403302,Hazleton Area SD,SD,7569,West Hazleton El/MS,999,777,77.77%,,
107653802,Hempfield Area SD,SD,4389,Fort Allen El Sch,481,226,46.98%,,
107653802,Hempfield Area SD,SD,8511,Harrold School,429,168,39.16%,,
107653802,Hempfield Area SD,SD,4404,Hempfield Area SHS,1226,435,35.48%,,
107653802,Hempfield Area SD,SD,4394,Maxwell El Sch,392,102,26.02%,,
107653802,Hempfield Area SD,SD,5359,Stanwood El Sch,510,245,48.03%,,
107653802,Hempfield Area SD,SD,7269,Wendover MS,599,198,33.05%,,
107653802,Hempfield Area SD,SD,4399,West Hempfield El Sch,504,262,51.98%,,
107653802,Hempfield Area SD,SD,7270,West Hempfield MS,559,257,45.97%,,
107653802,Hempfield Area SD,SD,4400,West Point El Sch,403,131,32.50%,,
113363103,Hempfield SD,SD,5236,Centerville El Sch,553,170,30.74%,,
