Percent of Enrollments from Low-Income Families,,,,,,,
School Level,,,,,,,
Year: 2016 - 2017,,,,,,,
 ,,,,,,,
AUN,LEA,LEA Type,School Number,School,Total Enrollment,Low Income Enrollment,Percent of Enrollment from Low Income Families
124152003,Downingtown Area SD,SD,7266,Bradford Hgts El Sch,514,80,15.6%
124152003,Downingtown Area SD,SD,1431,Brandywine-Wallace El Sch,520,17,3.3%
124152003,Downingtown Area SD,SD,7759,Downingtown HS East Campus,"1,791",223,12.5%
124152003,Downingtown Area SD,SD,1387,Downingtown HS West Campus,"1,482",212,14.3%
124152003,Downingtown Area SD,SD,7517,Downingtown MS,"1,041",105,10.1%
124152003,Downingtown Area SD,SD,8174,Downingtown STEM Academy,791,25,3.2%
124152003,Downingtown Area SD,SD,5011,East Ward El Sch,572,108,18.9%
124152003,Downingtown Area SD,SD,6476,Lionville El Sch,662,83,12.5%
124152003,Downingtown Area SD,SD,7516,Lionville MS,"1,061",110,10.4%
124152003,Downingtown Area SD,SD,8309,Marsh Creek Sixth Grade Center,"1,033",105,10.2%
124152003,Downingtown Area SD,SD,1432,Pickering Valley El Sch,506,19,3.8%
124152003,Downingtown Area SD,SD,7265,Shamona Creek El Sch,611,19,3.1%
124152003,Downingtown Area SD,SD,7990,Springton Manor El Sch,499,42,8.4%
124152003,Downingtown Area SD,SD,6621,Uwchlan Hills El Sch,518,33,6.4%
124152003,Downingtown Area SD,SD,6477,West Bradford El Sch,606,45,7.4%
107653040,"Dr Robert Ketterer CS, Inc.",CS,7550,"Dr Robert Ketterer CS, Inc.",167,161,96.4%
106172003,Dubois Area SD,SD,2385,C G Johnson El Sch,269,177,65.8%
106172003,Dubois Area SD,SD,1541,Dubois Area MS,893,492,55.1%
106172003,Dubois Area SD,SD,6156,Dubois Area SHS,991,452,45.6%
106172003,Dubois Area SD,SD,6157,Juniata El Sch,401,207,51.6%
106172003,Dubois Area SD,SD,1530,Luthersburg El Sch,102,50,49.0%
106172003,Dubois Area SD,SD,1532,Oklahoma El Sch,348,155,44.5%
106172003,Dubois Area SD,SD,1540,Penfield El Sch,79,65,82.3%
106172003,Dubois Area SD,SD,2389,Sykesville El Sch,98,68,69.4%
106172003,Dubois Area SD,SD,6918,Wasson Avenue El Sch,380,294,77.4%
119352203,Dunmore SD,SD,6591,Dunmore El Ctr,800,357,44.6%
119352203,Dunmore SD,SD,8312,Dunmore JSHS,759,279,36.8%
103022503,Duquesne City SD,SD,7908,Duquesne El Sch,325,259,79.7%
103022803,East Allegheny SD,SD,8340,East Allegheny JSHS,793,432,54.5%
103022803,East Allegheny SD,SD,8339,Logan El Sch,880,448,50.9%
117412003,East Lycoming SD,SD,3021,Carl G Renn El Sch,241,110,45.6%
117412003,East Lycoming SD,SD,3018,George A Ferrell El Sch,152,50,32.9%
117412003,East Lycoming SD,SD,6364,Hughesville JSHS,725,252,34.8%
117412003,East Lycoming SD,SD,3019,Joseph C Ashkar El Sch,548,211,38.5%
121392303,East Penn SD,SD,2799,Alburtis El Sch,344,118,34.3%
121392303,East Penn SD,SD,2809,Emmaus HS,"2,654",665,25.1%
121392303,East Penn SD,SD,7560,Eyer MS,903,162,17.9%
121392303,East Penn SD,SD,2808,Jefferson El Sch,267,110,41.2%
121392303,East Penn SD,SD,2802,Lincoln El Sch,388,171,44.1%
121392303,East Penn SD,SD,7559,Lower Macungie MS,"1,163",372,32.0%
121392303,East Penn SD,SD,2804,Macungie El Sch,482,130,27.0%
121392303,East Penn SD,SD,5239,Shoemaker El Sch,670,116,17.3%
121392303,East Penn SD,SD,4827,Wescosville El Sch,497,126,25.4%
121392303,East Penn SD,SD,8133,Willow Lane El Sch,709,119,16.8%
115212503,East Pennsboro Area SD,SD,5220,East Pennsboro Area MS,808,288,35.6%
115212503,East Pennsboro Area SD,SD,1707,East Pennsboro Area SHS,809,240,29.7%
115212503,East Pennsboro Area SD,SD,1705,East Pennsboro El Sch,549,194,35.3%
115212503,East Pennsboro Area SD,SD,4850,West Creek Hills El Sch,499,182,36.5%
120452003,East Stroudsburg Area SD,SD,7536,Bushkill El Sch,412,253,61.4%
120452003,East Stroudsburg Area SD,SD,8016,East Stroudsburg El Sch,649,332,51.2%
120452003,East Stroudsburg Area SD,SD,7641,East Stroudsburg SHS North,"1,017",468,46.0%
120452003,East Stroudsburg Area SD,SD,6935,East Stroudsburg SHS South,"1,364",561,41.1%
120452003,East Stroudsburg Area SD,SD,3204,J M Hill El Sch,460,297,64.6%
120452003,East Stroudsburg Area SD,SD,7366,J T Lambert Intermediate Sch,936,438,46.8%
120452003,East Stroudsburg Area SD,SD,7642,Lehman Intermediate Sch,691,364,52.7%
120452003,East Stroudsburg Area SD,SD,3201,Middle Smithfield El Sch,544,320,58.8%
120452003,East Stroudsburg Area SD,SD,7411,Resica El Sch,533,220,41.3%
120452003,East Stroudsburg Area SD,SD,3202,Smithfield El Sch,322,133,41.3%
123463507,Eastern Center for Arts & Technology,CTC,4822,Eastern Center for Arts & Technology,488,131,26.8%
113362303,Eastern Lancaster County SD,SD,2552,Blue Ball El Sch,571,271,47.5%
113362303,Eastern Lancaster County SD,SD,2500,Brecknock El Sch,418,180,43.1%
113362303,Eastern Lancaster County SD,SD,7209,Garden Spot MS,509,211,41.5%
113362303,Eastern Lancaster County SD,SD,2554,Garden Spot SHS,978,359,36.7%
113362303,Eastern Lancaster County SD,SD,4707,New Holland Elementary,573,256,44.7%
113382303,Eastern Lebanon County SD,SD,8137,ELCO Intermd Sch,567,196,34.6%
113382303,Eastern Lebanon County SD,SD,6612,Eastern Lebanon Co MS,569,201,35.3%
113382303,Eastern Lebanon County SD,SD,2740,Eastern Lebanon Co SHS,694,202,29.1%
113382303,Eastern Lebanon County SD,SD,6611,Fort Zeller El Sch,304,78,25.7%
113382303,Eastern Lebanon County SD,SD,2735,Jackson El Sch,262,50,19.1%
177518712,Eastern University Academy Charter Schoo,CS,8127,Eastern University Academy Charter Schoo,348,319,91.7%
107652207,Eastern Westmoreland CTC,CTC,6174,Eastern Westmoreland CTC,516,222,43.0%
112672203,Eastern York SD,SD,4559,Canadochly El Sch,423,208,49.2%
112672203,Eastern York SD,SD,4564,Eastern York HS,675,251,37.2%
112672203,Eastern York SD,SD,7439,Eastern York MS,638,293,45.9%
112672203,Eastern York SD,SD,6285,Kreutz Creek El Sch,398,158,39.7%
112672203,Eastern York SD,SD,4563,Wrightsville El Sch,381,172,45.1%
120483302,Easton Area SD,SD,4915,Cheston El Sch,597,442,74.0%
120483302,Easton Area SD,SD,3482,Easton Area HS,"2,726","1,290",47.3%
120483302,Easton Area SD,SD,8351,Easton Area MS,"2,097","1,084",51.7%
120483302,Easton Area SD,SD,3477,Forks El Sch,466,133,28.5%
120483302,Easton Area SD,SD,3478,March El Sch,424,263,62.0%
120483302,Easton Area SD,SD,3473,Palmer El Sch,627,266,42.4%
120483302,Easton Area SD,SD,5350,Paxinosa El Sch,673,578,85.9%
120483302,Easton Area SD,SD,8058,Shawnee El Sch,646,164,25.4%
120483302,Easton Area SD,SD,5064,Tracy El Sch,573,216,37.7%
103023153,Elizabeth Forward SD,SD,0136,Central El Sch,312,54,17.3%
103023153,Elizabeth Forward SD,SD,4804,Elizabeth Forward MS,519,185,35.6%
103023153,Elizabeth Forward SD,SD,0144,Elizabeth Forward SHS,738,234,31.7%
103023153,Elizabeth Forward SD,SD,8115,Greenock El Sch,201,92,45.8%
103023153,Elizabeth Forward SD,SD,0142,Mt Vernon El Sch,198,88,44.4%
103023153,Elizabeth Forward SD,SD,0139,William Penn El Sch,352,169,48.0%
113362403,Elizabethtown Area SD,SD,2555,Bainbridge El Sch,133,41,30.8%
113362403,Elizabethtown Area SD,SD,8190,Bear Creek School,938,317,33.8%
113362403,Elizabethtown Area SD,SD,2561,East High Street El Sch,478,202,42.3%
113362403,Elizabethtown Area SD,SD,6862,Elizabethtown Area MS,623,194,31.1%
113362403,Elizabethtown Area SD,SD,2562,Elizabethtown Area SHS,"1,215",326,26.8%
113362403,Elizabethtown Area SD,SD,2558,Mill Road El Sch,200,61,30.5%
113362403,Elizabethtown Area SD,SD,2559,Rheems El Sch,268,67,25.0%
119582503,Elk Lake SD,SD,6417,Elk Lake El Sch,647,346,53.5%
119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,528,266,50.4%
104372003,Ellwood City Area SD,SD,8166,Hartman Intrmd Sch,241,118,49.0%
104372003,Ellwood City Area SD,SD,2675,Lincoln JSHS,770,297,38.6%
104372003,Ellwood City Area SD,SD,8167,North Side Primary School,370,195,52.7%
104372003,Ellwood City Area SD,SD,8165,Perry Lower Intrmd Sch,264,128,48.5%
199025446,Environmental Charter School at Frick Pa,CS,8028,Environmental Charter School at Frick Pa,633,175,27.6%
113362603,Ephrata Area SD,SD,2564,Akron El Sch,291,142,48.8%
113362603,Ephrata Area SD,SD,2568,Clay El Sch,497,171,34.4%
113362603,Ephrata Area SD,SD,6712,Ephrata MS,"1,302",577,44.3%
113362603,Ephrata Area SD,SD,6293,Ephrata SHS,"1,253",518,41.3%
113362603,Ephrata Area SD,SD,2563,Fulton El Sch,377,209,55.4%
113362603,Ephrata Area SD,SD,2570,Highland El Sch,450,211,46.9%
105252602,Erie City SD,SD,7294,Central Career & Technical Sch,930,579,62.3%
105252602,Erie City SD,SD,2003,Diehl Sch,480,429,89.4%
105252602,Erie City SD,SD,2026,East HS,945,785,83.1%
105252602,Erie City SD,SD,2004,Edison El Sch,524,481,91.8%
105252602,Erie City SD,SD,2022,Emerson-Gridley El Sch,531,448,84.4%
105252602,Erie City SD,SD,2001,Grover Cleveland El Sch,575,390,67.8%
105252602,Erie City SD,SD,2009,Harding Sch,567,384,67.7%
105252602,Erie City SD,SD,2011,Jefferson El Sch,507,394,77.7%
105252602,Erie City SD,SD,2021,JoAnna Connell Sch,582,338,58.1%
105252602,Erie City SD,SD,2013,Lincoln El Sch,483,351,72.7%
105252602,Erie City SD,SD,2016,McKinley El Sch,580,497,85.7%
105252602,Erie City SD,SD,7515,Northwest PA Collegiate Academy,779,224,28.8%
105252602,Erie City SD,SD,2018,Perry El Sch,492,367,74.6%
105252602,Erie City SD,SD,7035,Pfeiffer-Burleigh Sch,722,671,92.9%
105252602,Erie City SD,SD,2024,Roosevelt MS,692,499,72.1%
105252602,Erie City SD,SD,2027,Strong Vincent HS,624,483,77.4%
105252602,Erie City SD,SD,6959,Wayne Sch,619,569,91.9%
105252602,Erie City SD,SD,2025,Woodrow Wilson MS,688,527,76.6%
105252807,Erie County Technical School,CTC,5045,Erie County Technical School,790,404,51.1%
105257512,Erie Rise Leadership Academy Charter Sch,CS,8163,Erie Rise Leadership Academy Charter Sch,357,357,100.0%
126513440,Esperanza Academy Charter School,CS,7665,Esperanza Academy Charter School,"1,430","1,390",97.2%
126511563,Esperanza Cyber CS,CS,8216,Esperanza Cyber CS,174,173,99.4%
126513100,Eugenio Maria De Hostos CS,CS,7564,Eugenio Maria DE Hostos CS,510,302,59.2%
108053003,Everett Area SD,SD,0735,Breezewood El Sch,92,62,67.4%
108053003,Everett Area SD,SD,7006,Everett Area El Sch,473,271,57.3%
108053003,Everett Area SD,SD,7897,Everett Area HS,453,261,57.6%
108053003,Everett Area SD,SD,7898,Everett Area MS,288,176,61.1%
120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,100,0,0.0%
121398065,Executive Education Academy Charter Scho,CS,8325,Executive Education Academy Charter Scho,981,981,100.0%
114062003,Exeter Township SD,SD,0787,Exeter Twp JHS,651,204,31.3%
114062003,Exeter Township SD,SD,0788,Exeter Twp SHS,"1,354",399,29.5%
114062003,Exeter Township SD,SD,6731,Jacksonwald El Sch,341,138,40.5%
114062003,Exeter Township SD,SD,0786,Lorane El Sch,454,152,33.5%
114062003,Exeter Township SD,SD,0783,Owatin Creek El Sch,577,150,26.0%
114062003,Exeter Township SD,SD,7755,Reiffton Sch,590,187,31.7%
112013054,Fairfield Area SD,SD,6270,Fairfield Area El Sch,319,78,24.5%
112013054,Fairfield Area SD,SD,6269,Fairfield Area HS,354,63,17.8%
112013054,Fairfield Area SD,SD,7322,Fairfield Area MS,305,68,22.3%
105253303,Fairview SD,SD,7466,Fairview El Sch,579,127,21.9%
105253303,Fairview SD,SD,6737,Fairview HS,502,97,19.3%
105253303,Fairview SD,SD,2032,Fairview MS,518,117,22.6%
112282004,Fannett-Metal SD,SD,6826,Fannett-Metal El Sch,214,102,47.7%
112282004,Fannett-Metal SD,SD,7508,Fannett-Metal MS,120,51,42.5%
112282004,Fannett-Metal SD,SD,2201,Fannett-Metal SHS,154,52,33.8%
104432503,Farrell Area SD,SD,7119,Farrell Area ES/LMS,379,346,91.3%
104432503,Farrell Area SD,SD,5248,Farrell Area HS/UMS,333,328,98.5%
101262507,Fayette County Career & Technical Instit,CTC,4842,Fayette County Career & Technical Instit,637,463,72.7%
119350001,Fell CS,CS,7746,Fell CS,171,134,78.4%
108112003,Ferndale Area SD,SD,1225,Ferndale Area JSHS,302,214,70.9%
108112003,Ferndale Area SD,SD,1223,Ferndale El Sch,402,283,70.4%
100510000,First Philadelphia Preparatory Charter S,CS,7744,First Philadelphia Preparatory Charter S,"1,863","1,579",84.8%
114062503,Fleetwood Area SD,SD,0791,Andrew Maier El Sch,204,75,36.8%
114062503,Fleetwood Area SD,SD,6311,Fleetwood MS,838,251,30.0%
114062503,Fleetwood Area SD,SD,5023,Fleetwood SHS,832,221,26.6%
114062503,Fleetwood Area SD,SD,0860,Richmond El Sch,161,45,28.0%
114062503,Fleetwood Area SD,SD,8057,Willow Creek El Sch,458,146,31.9%
126510021,Folk Arts-Cultural Treasures CS,CS,7857,Folk Arts-Cultural Treasures CS,484,377,77.9%
103023807,Forbes Road CTC,CTC,5016,Forbes Road CTC,661,286,43.3%
111292304,Forbes Road SD,SD,6840,Forbes Road El Sch,208,83,39.9%
111292304,Forbes Road SD,SD,2246,Forbes Road JSHS,158,67,42.4%
106272003,Forest Area SD,SD,6160,East Forest El Sch,80,57,71.3%
106272003,Forest Area SD,SD,6159,East Forest JSHS,98,50,51.0%
106272003,Forest Area SD,SD,6701,West Forest El Sch,178,111,62.4%
106272003,Forest Area SD,SD,6161,West Forest JSHS,108,52,48.1%
119583003,Forest City Regional SD,SD,6420,Forest City Regional El Sch,436,252,57.8%
119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,341,186,54.5%
108112203,Forest Hills SD,SD,6899,Forest Hills El Sch,"1,018",481,47.2%
108112203,Forest Hills SD,SD,8382,Forest Hills JSHS,870,365,42.0%
101632403,Fort Cherry SD,SD,7187,Fort Cherry El Ctr,524,219,41.8%
101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,499,204,40.9%
105253553,Fort LeBoeuf SD,SD,5328,Fort LeBoeuf MS,486,219,45.1%
105253553,Fort LeBoeuf SD,SD,2037,Fort LeBoeuf SHS,711,316,44.4%
105253553,Fort LeBoeuf SD,SD,5226,Mill Village El Sch,128,71,55.5%
105253553,Fort LeBoeuf SD,SD,2036,Robison El Sch,434,162,37.3%
105253553,Fort LeBoeuf SD,SD,2035,Waterford El Sch,396,207,52.3%
103023912,Fox Chapel Area SD,SD,0147,Dorseyville MS,923,169,18.3%
103023912,Fox Chapel Area SD,SD,0149,Fairview El Sch,346,22,6.4%
103023912,Fox Chapel Area SD,SD,0156,Fox Chapel Area HS,"1,380",268,19.4%
103023912,Fox Chapel Area SD,SD,6780,Hartwood El Sch,352,61,17.3%
103023912,Fox Chapel Area SD,SD,0153,Kerr El Sch,387,169,43.7%
103023912,Fox Chapel Area SD,SD,0461,OHara El Sch,700,105,15.0%
106612203,Franklin Area SD,SD,4667,Central El Sch,456,343,75.2%
106612203,Franklin Area SD,SD,4106,Franklin Area HS,610,293,48.0%
106612203,Franklin Area SD,SD,6984,Franklin Area MS,271,145,53.5%
106612203,Franklin Area SD,SD,4101,Sandycreek El Sch,355,185,52.1%
106612203,Franklin Area SD,SD,6166,Victory El Sch,239,129,54.0%
112282307,Franklin County CTC,CTC,5119,Franklin County CTC,478,181,37.9%
107652603,Franklin Regional SD,SD,7602,Franklin Regional MS,808,126,15.6%
107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,"1,227",192,15.6%
107652603,Franklin Regional SD,SD,7163,Heritage El Sch,609,117,19.2%
107652603,Franklin Regional SD,SD,4354,Newlonsburg El Sch,247,46,18.6%
107652603,Franklin Regional SD,SD,4357,Sloan El Sch,591,55,9.3%
126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,"1,193",798,66.9%
147513703,Franklin Towne Charter Elementary School,CS,8123,Franklin Towne Charter Elementary School,910,493,54.2%
101262903,Frazier SD,SD,6686,Frazier El Sch,567,255,45.0%
101262903,Frazier SD,SD,2126,Frazier HS,357,151,42.3%
101262903,Frazier SD,SD,7176,Frazier MS,280,126,45.0%
126518547,Frederick Douglass Mastery Charter Schoo,CS,8150,Frederick Douglass Mastery Charter Schoo,769,669,87.0%
127042853,Freedom Area SD,SD,8357,Freedom Area El Sch,510,279,54.7%
127042853,Freedom Area SD,SD,8356,Freedom Area MS,438,215,49.1%
127042853,Freedom Area SD,SD,6563,Freedom Area SHS,426,180,42.3%
128033053,Freeport Area SD,SD,0591,Buffalo El Sch,532,96,18.0%
128033053,Freeport Area SD,SD,8346,Freeport Area MS,459,139,30.3%
128033053,Freeport Area SD,SD,0594,Freeport Area SHS,607,157,25.9%
128033053,Freeport Area SD,SD,0592,South Buffalo El Sch,277,124,44.8%
126513270,Freire CS,CS,7586,Freire CS,"1,005",762,75.8%
111292507,Fulton County AVTS,CTC,7192,Fulton County AVTS,165,59,35.8%
109532804,Galeton Area SD,SD,6223,Galeton Area Sch,354,219,61.9%
125234103,Garnet Valley SD,SD,7714,Bethel Springs El Sch,533,38,7.1%
125234103,Garnet Valley SD,SD,6506,Concord El Sch,704,72,10.2%
125234103,Garnet Valley SD,SD,7486,Garnet Valley El Sch,729,75,10.3%
125234103,Garnet Valley SD,SD,1869,Garnet Valley HS,"1,653",149,9.0%
125234103,Garnet Valley SD,SD,7313,Garnet Valley MS,"1,190",112,9.4%
103024102,Gateway SD,SD,0161,Dr Cleveland Steward Jr El Sch,323,206,63.8%
103024102,Gateway SD,SD,0157,Evergreen El Sch,235,233,99.1%
103024102,Gateway SD,SD,0167,Gateway MS,524,243,46.4%
103024102,Gateway SD,SD,0170,Gateway SHS,"1,132",478,42.2%
103024102,Gateway SD,SD,0169,Moss Side MS,486,241,49.6%
103024102,Gateway SD,SD,5191,Ramsey El Sch,319,100,31.3%
103024102,Gateway SD,SD,0165,University Park El Sch,314,108,34.4%
105253903,General McLane SD,SD,2038,Edinboro El Sch,396,139,35.1%
105253903,General McLane SD,SD,2040,General McLane HS,734,240,32.7%
105253903,General McLane SD,SD,5225,James W Parker MS,694,270,38.9%
105253903,General McLane SD,SD,2039,McKean El Sch,375,159,42.4%
112013753,Gettysburg Area SD,SD,8176,Franklin Twp El Sch,377,171,45.4%
112013753,Gettysburg Area SD,SD,6271,Gettysburg Area HS,"1,065",405,38.0%
112013753,Gettysburg Area SD,SD,0010,Gettysburg Area MS,744,354,47.6%
112013753,Gettysburg Area SD,SD,5126,James Gettys El Sch,423,245,57.9%
112013753,Gettysburg Area SD,SD,7592,Lincoln El Sch,454,250,55.1%
197010542,Gettysburg Montessori Charter School,CS,8147,Gettysburg Montessori Charter School,187,86,46.0%
129544907,Gillingham Charter School,CS,8161,Gillingham Charter School,220,145,65.9%
105254053,Girard SD,SD,2042,Elk Valley El Sch,649,385,59.3%
105254053,Girard SD,SD,2043,Girard HS,554,281,50.7%
105254053,Girard SD,SD,6777,Rice Avenue MS,528,285,54.0%
110173003,Glendale SD,SD,6952,Glendale El Sch,396,226,57.1%
110173003,Glendale SD,SD,5219,Glendale JSHS,378,203,53.7%
126513380,Global Leadership Academy CS,CS,7639,Global Leadership Academy CS,698,698,100.0%
126518004,Global Leadership Academy CS Southwest a,CS,8390,Global Leadership Academy CS Southwest a,543,543,100.0%
114063003,Governor Mifflin SD,SD,0793,Brecknock El Sch,534,138,25.8%
114063003,Governor Mifflin SD,SD,0794,Cumru El Sch,445,212,47.6%
114063003,Governor Mifflin SD,SD,0801,Governor Mifflin MS,700,277,39.6%
114063003,Governor Mifflin SD,SD,0802,Governor Mifflin SHS,"1,315",519,39.5%
114063003,Governor Mifflin SD,SD,6794,Intermediate Sch,653,278,42.6%
114063003,Governor Mifflin SD,SD,8096,Mifflin Park El Sch,461,221,47.9%
124153503,Great Valley SD,SD,1368,Charlestown El Sch,295,22,7.5%
124153503,Great Valley SD,SD,7695,General Wayne El Sch,437,72,16.5%
124153503,Great Valley SD,SD,1424,Great Valley HS,"1,280",207,16.2%
124153503,Great Valley SD,SD,1422,Great Valley MS,984,130,13.2%
124153503,Great Valley SD,SD,6479,Kathryn D. Markley El Sch,557,94,16.9%
124153503,Great Valley SD,SD,1461,Sugartown El Sch,460,84,18.3%
108070607,Greater Altoona CTC,CTC,6193,Greater Altoona CTC,950,583,61.4%
108112607,Greater Johnstown CTC,CTC,5288,Greater Johnstown CTC,319,196,61.4%
108112502,Greater Johnstown SD,SD,5315,East Side El Sch,691,567,82.1%
108112502,Greater Johnstown SD,SD,1252,Greater Johnstown MS,620,563,90.8%
108112502,Greater Johnstown SD,SD,1251,Greater Johnstown SHS,826,746,90.3%
108112502,Greater Johnstown SD,SD,8314,Greater Johnstown School District's Cybe,33,24,72.7%
108112502,Greater Johnstown SD,SD,1250,West Side El Sch,790,655,82.9%
107653102,Greater Latrobe SD,SD,4379,Baggaley El Sch,557,208,37.3%
107653102,Greater Latrobe SD,SD,6957,Greater Latrobe JHS,657,213,32.4%
107653102,Greater Latrobe SD,SD,4845,Greater Latrobe SHS,"1,324",411,31.0%
107653102,Greater Latrobe SD,SD,4386,Latrobe El Sch,727,396,54.5%
107653102,Greater Latrobe SD,SD,4380,Mountain View El Sch,651,120,18.4%
118402603,Greater Nanticoke Area SD,SD,7768,GNA El Ctr,494,343,69.4%
118402603,Greater Nanticoke Area SD,SD,7610,Greater Nanticoke Area Ed Ctr,347,228,65.7%
118402603,Greater Nanticoke Area SD,SD,5242,Greater Nanticoke Area SHS,898,549,61.1%
118402603,Greater Nanticoke Area SD,SD,2933,J F Kennedy El Sch,168,108,64.3%
118402603,Greater Nanticoke Area SD,SD,2939,K M Smith El Sch,356,237,66.6%
126510005,Green Woods CS,CS,7748,Green Woods CS,684,105,15.4%
112283003,Greencastle-Antrim SD,SD,2202,Greencastle-Antrim El Sch,760,286,37.6%
112283003,Greencastle-Antrim SD,SD,5117,Greencastle-Antrim MS,707,219,31.0%
112283003,Greencastle-Antrim SD,SD,7427,Greencastle-Antrim Pri Sch,635,227,35.7%
112283003,Greencastle-Antrim SD,SD,2206,Greencastle-Antrim SHS,921,274,29.8%
101302607,Greene County CTC,CTC,5282,Greene County CTC,328,201,61.3%
107653203,Greensburg Salem SD,SD,7329,Amos K Hutchinson El Sch,637,419,65.8%
107653203,Greensburg Salem SD,SD,4373,Greensburg-Salem HS,826,361,43.7%
107653203,Greensburg Salem SD,SD,4372,Greensburg-Salem MS,661,333,50.4%
107653203,Greensburg Salem SD,SD,5166,Metzgar El Sch,313,121,38.7%
107653203,Greensburg Salem SD,SD,5165,Nicely El Sch,374,176,47.1%
104432803,Greenville Area SD,SD,3135,East El Sch,280,139,49.6%
104432803,Greenville Area SD,SD,3137,Greenville JSHS,652,267,41.0%
104432803,Greenville Area SD,SD,3133,Hempfield El Sch,387,216,55.8%
115503004,Greenwood SD,SD,7062,Greenwood El Sch,341,110,32.3%
115503004,Greenwood SD,SD,6341,Greenwood HS,232,68,29.3%
115503004,Greenwood SD,SD,7468,Greenwood MS,184,69,37.5%
104432903,Grove City Area SD,SD,6125,George Jr Republic HS,356,356,100.0%
104432903,Grove City Area SD,SD,7316,George Jr Republic MS,65,65,100.0%
104432903,Grove City Area SD,SD,3145,Grove City Area HS,667,190,28.5%
104432903,Grove City Area SD,SD,8202,Grove City Area MS,465,149,32.0%
104432903,Grove City Area SD,SD,3143,Highland El Sch,257,86,33.5%
104432903,Grove City Area SD,SD,6844,Hillview El Sch,618,216,35.0%
108057079,HOPE for Hyndman CS,CS,8154,HOPE for Hyndman CS,257,165,64.2%
115222504,Halifax Area SD,SD,1753,Enders-Fisherville El Sch,160,72,45.0%
115222504,Halifax Area SD,SD,5038,Halifax Area El Sch,312,136,43.6%
115222504,Halifax Area SD,SD,6330,Halifax Area HS,280,94,33.6%
115222504,Halifax Area SD,SD,6331,Halifax Area MS,242,90,37.2%
114063503,Hamburg Area SD,SD,0808,Hamburg Area HS,708,275,38.8%
114063503,Hamburg Area SD,SD,7447,Hamburg Area Middle School,504,225,44.6%
114063503,Hamburg Area SD,SD,0809,Perry El Sch,380,151,39.7%
114063503,Hamburg Area SD,SD,7992,Tilden El Center,574,285,49.7%
103024603,Hampton Township SD,SD,0175,Central El Sch,492,59,12.0%
103024603,Hampton Township SD,SD,5190,Hampton HS,"1,011",103,10.2%
103024603,Hampton Township SD,SD,0179,Hampton MS,702,82,11.7%
103024603,Hampton Township SD,SD,0178,Poff El Sch,297,26,8.8%
103024603,Hampton Township SD,SD,0176,Wyland El Sch,389,72,18.5%
118403003,Hanover Area SD,SD,2891,Hanover Area JSHS,951,467,49.1%
118403003,Hanover Area SD,SD,7007,Hanover Area Memorial El Sch,456,243,53.3%
118403003,Hanover Area SD,SD,8199,Hanover Green El Sch,333,201,60.4%
118403003,Hanover Area SD,SD,2888,Lee Park El Sch,298,167,56.0%
112672803,Hanover Public SD,SD,4565,Clearview El Sch,244,151,61.9%
112672803,Hanover Public SD,SD,4570,Hanover MS,555,334,60.2%
112672803,Hanover Public SD,SD,4571,Hanover SHS,472,260,55.1%
112672803,Hanover Public SD,SD,4566,Hanover Street El Sch,335,264,78.8%
112672803,Hanover Public SD,SD,4568,Washington El Sch,253,136,53.8%
126512850,Harambee Institute of Science and Techno,CS,7511,Harambee Institute of Science and Techno,481,396,82.3%
105254353,Harbor Creek SD,SD,2047,Clark El Sch,280,118,42.1%
105254353,Harbor Creek SD,SD,2048,Harbor Creek Junior HS,341,114,33.4%
105254353,Harbor Creek SD,SD,7948,Harbor Creek Senior HS,701,224,32.0%
105254353,Harbor Creek SD,SD,2046,Klein El Sch,320,117,36.6%
105254353,Harbor Creek SD,SD,5227,Rolling Ridge El Sch,459,171,37.3%
110173504,Harmony Area SD,SD,7195,Harmony Area El Sch,145,78,53.8%
110173504,Harmony Area SD,SD,8316,Harmony Area JSHS,133,69,51.9%
115222752,Harrisburg City SD,SD,8268,Benjamin Franklin Sch,829,708,85.4%
115222752,Harrisburg City SD,SD,8264,Camp Curtin Academy,581,488,84.0%
115222752,Harrisburg City SD,SD,8376,Cougar Academy,208,169,81.3%
115222752,Harrisburg City SD,SD,8265,Downey Sch,408,375,91.9%
115222752,Harrisburg City SD,SD,1766,Foose Sch,448,436,97.3%
115222752,Harrisburg City SD,SD,6333,Harrisburg HS,"1,056",872,82.6%
115222752,Harrisburg City SD,SD,7902,Harrisburg HS - SciTech Cmp,295,165,55.9%
115222752,Harrisburg City SD,SD,8266,Marshall Academy,121,93,76.9%
115222752,Harrisburg City SD,SD,7901,Marshall Math Science Academy,344,236,68.6%
115222752,Harrisburg City SD,SD,8267,Melrose Sch,604,544,90.1%
115222752,Harrisburg City SD,SD,7623,Rowland Academy,724,648,89.5%
115222752,Harrisburg City SD,SD,7667,Scott Sch,527,479,90.9%
123463603,Hatboro-Horsham SD,SD,5079,Blair Mill El Sch,464,178,38.4%
123463603,Hatboro-Horsham SD,SD,3268,Crooked Billet El Sch,286,108,37.8%
123463603,Hatboro-Horsham SD,SD,3271,Hallowell El Sch,307,69,22.5%
