Fiscal Year,AUN,LEA Name,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20192020,116493503,Line Mountain SD,Northumberland,"$405,221,977","$180,013,089","1,363.395","$297,215",0.6571,"$132,032",0.6380,0.6494
20192020,116495003,Milton Area SD,Northumberland,"$824,545,414","$318,221,399","2,433.757","$338,795",0.6092,"$130,753",0.6415,0.6221
20192020,116495103,Mount Carmel Area SD,Northumberland,"$253,617,756","$179,379,107","1,764.658","$143,720",0.8342,"$101,650",0.7213,0.7890
20192020,116496503,Shamokin Area SD,Northumberland,"$433,400,079","$273,759,827","2,716.831","$159,524",0.8160,"$100,764",0.7237,0.7790
20192020,116496603,Shikellamy SD,Northumberland,"$911,115,364","$446,924,925","3,501.551","$260,203",0.6998,"$127,636",0.6500,0.6798
20192020,116498003,Warrior Run SD,Northumberland,"$698,767,231","$273,402,171","1,819.047","$384,139",0.5569,"$150,299",0.5879,0.5692
20192020,115503004,Greenwood SD,Perry,"$349,266,978","$125,545,009",909.292,"$384,108",0.5569,"$138,068",0.6214,0.5826
20192020,115504003,Newport SD,Perry,"$413,592,320","$149,274,437","1,322.531","$312,727",0.6392,"$112,870",0.6905,0.6597
20192020,115506003,Susquenita SD,Perry,"$781,125,060","$332,949,452","2,118.840","$368,656",0.5747,"$157,137",0.5691,0.5724
20192020,115508003,West Perry SD,Perry,"$1,128,476,852","$418,401,437","2,920.342","$386,419",0.5542,"$143,271",0.6072,0.5753
20192020,126515001,Philadelphia City SD,Philadelphia,"$49,119,054,584","$28,588,131,425","234,228.174","$209,706",0.7581,"$122,052",0.6653,0.7209
20192020,120522003,Delaware Valley SD,Pike,"$2,427,466,480","$495,631,858","5,385.802","$450,715",0.4800,"$92,025",0.7477,0.5870
20192020,119648303,Wallenpaupack Area SD,Pike,"$4,030,335,065","$450,573,632","3,552.775","$1,134,418",0.1000,"$126,823",0.6523,0.3209
20192020,109530304,Austin Area SD,Potter,"$100,558,086","$21,438,003",179.890,"$558,997",0.3551,"$119,172",0.6732,0.4822
20192020,109531304,Coudersport Area SD,Potter,"$333,357,662","$112,146,226",917.192,"$363,454",0.5807,"$122,271",0.6647,0.6142
20192020,109532804,Galeton Area SD,Potter,"$271,131,887","$44,642,470",423.692,"$639,926",0.2617,"$105,365",0.7111,0.4414
20192020,109535504,Northern Potter SD,Potter,"$270,986,272","$54,220,305",625.312,"$433,361",0.5001,"$86,709",0.7623,0.6049
20192020,109537504,Oswayo Valley SD,Potter,"$145,436,980","$42,504,940",479.961,"$303,018",0.6504,"$88,559",0.7572,0.6930
20192020,129540803,Blue Mountain SD,Schuylkill,"$1,255,293,274","$568,325,356","3,153.166","$398,105",0.5407,"$180,239",0.5058,0.5267
20192020,129544503,Mahanoy Area SD,Schuylkill,"$206,070,425","$117,454,318","1,255.733","$164,103",0.8107,"$93,534",0.7435,0.7838
20192020,129544703,Minersville Area SD,Schuylkill,"$364,505,759","$156,200,266","1,391.807","$261,893",0.6979,"$112,228",0.6923,0.6956
20192020,129545003,North Schuylkill SD,Schuylkill,"$513,670,820","$286,709,468","2,304.031","$222,944",0.7428,"$124,438",0.6588,0.7091
20192020,129546003,Pine Grove Area SD,Schuylkill,"$607,314,775","$243,002,700","2,005.601","$302,809",0.6507,"$121,162",0.6678,0.6575
20192020,129546103,Pottsville Area SD,Schuylkill,"$669,445,121","$432,028,794","3,052.455","$219,313",0.7470,"$141,534",0.6119,0.6929
20192020,129546803,Saint Clair Area SD,Schuylkill,"$248,716,912","$110,939,631",912.799,"$272,477",0.6857,"$121,537",0.6668,0.6781
20192020,129547303,Schuylkill Haven Area SD,Schuylkill,"$375,286,778","$181,908,049","1,428.809","$262,657",0.6970,"$127,314",0.6509,0.6785
20192020,129547203,Shenandoah Valley SD,Schuylkill,"$153,029,832","$96,435,552","1,394.460","$109,741",0.8734,"$69,156",0.8104,0.8481
20192020,129547603,Tamaqua Area SD,Schuylkill,"$812,384,060","$319,618,906","2,541.099","$319,697",0.6312,"$125,779",0.6551,0.6407
20192020,129547803,Tri-Valley SD,Schuylkill,"$372,682,101","$150,354,565","1,086.585","$342,984",0.6043,"$138,373",0.6206,0.6107
20192020,129548803,Williams Valley SD,Schuylkill,"$241,574,278","$131,493,892","1,259.916","$191,738",0.7788,"$104,367",0.7138,0.7527
20192020,116555003,Midd-West SD,Snyder,"$984,484,006","$324,590,388","2,643.100","$372,473",0.5703,"$122,806",0.6633,0.6074
20192020,116557103,Selinsgrove Area SD,Snyder,"$1,389,771,821","$474,616,778","3,143.164","$442,156",0.4899,"$150,999",0.5860,0.5283
20192020,108561003,Berlin Brothersvalley SD,Somerset,"$311,200,185","$114,623,824",856.013,"$363,546",0.5806,"$133,904",0.6328,0.6014
20192020,108561803,Conemaugh Township Area SD,Somerset,"$307,976,720","$160,423,679","1,146.064","$268,725",0.6900,"$139,977",0.6162,0.6604
20192020,108565203,Meyersdale Area SD,Somerset,"$286,944,978","$117,860,963","1,000.978","$286,664",0.6693,"$117,745",0.6772,0.6723
20192020,108565503,North Star SD,Somerset,"$379,596,726","$153,328,871","1,333.236","$284,718",0.6716,"$115,005",0.6847,0.6767
20192020,108566303,Rockwood Area SD,Somerset,"$701,583,820","$124,156,985",843.046,"$832,201",0.1000,"$147,271",0.5962,0.2984
20192020,108567004,Salisbury-Elk Lick SD,Somerset,"$126,656,860","$44,688,672",310.184,"$408,328",0.5289,"$144,071",0.6050,0.5593
20192020,108567204,Shade-Central City SD,Somerset,"$142,993,726","$59,759,249",515.322,"$277,484",0.6799,"$115,964",0.6820,0.6807
20192020,108567404,Shanksville-Stonycreek SD,Somerset,"$354,519,906","$60,842,646",365.129,"$970,944",0.1000,"$166,633",0.5431,0.2772
20192020,108567703,Somerset Area SD,Somerset,"$1,216,483,347","$377,910,276","2,507.526","$485,132",0.4403,"$150,710",0.5868,0.4988
20192020,108568404,Turkeyfoot Valley Area SD,Somerset,"$188,554,297","$41,074,952",419.432,"$449,546",0.4814,"$97,929",0.7315,0.5814
20192020,108569103,Windber Area SD,Somerset,"$316,378,924","$162,466,015","1,417.122","$223,254",0.7425,"$114,645",0.6857,0.7197
20192020,117576303,Sullivan County SD,Sullivan,"$876,334,364","$118,793,519",764.523,"$1,146,249",0.1000,"$155,382",0.5739,0.2895
20192020,119581003,Blue Ridge SD,Susquehanna,"$437,902,515","$119,562,230","1,138.622","$384,589",0.5563,"$105,006",0.7121,0.6185
20192020,119582503,Elk Lake SD,Susquehanna,"$506,962,230","$197,614,071","1,362.990","$371,948",0.5709,"$144,985",0.6025,0.5835
20192020,119583003,Forest City Regional SD,Susquehanna,"$447,860,478","$108,132,277",907.198,"$493,674",0.4305,"$119,193",0.6732,0.5275
20192020,119584503,Montrose Area SD,Susquehanna,"$811,789,801","$206,675,339","1,609.424","$504,397",0.4181,"$128,415",0.6479,0.5099
20192020,119584603,Mountain View SD,Susquehanna,"$601,990,186","$242,378,485","1,135.416","$530,193",0.3884,"$213,471",0.4146,0.3988
20192020,119586503,Susquehanna Community SD,Susquehanna,"$261,834,590","$72,485,194",963.255,"$271,822",0.6864,"$75,250",0.7937,0.7292
20192020,117596003,Northern Tioga SD,Tioga,"$705,609,918","$192,497,735","2,482.139","$284,274",0.6721,"$77,553",0.7874,0.7181
20192020,117597003,Southern Tioga SD,Tioga,"$960,431,266","$279,052,961","2,190.626","$438,427",0.4942,"$127,385",0.6507,0.5567
20192020,117598503,Wellsboro Area SD,Tioga,"$864,198,177","$234,678,209","1,821.636","$474,407",0.4527,"$128,828",0.6468,0.5303
20192020,116604003,Lewisburg Area SD,Union,"$1,152,725,125","$493,219,904","2,337.212","$493,205",0.4310,"$211,029",0.4213,0.4271
20192020,116605003,Mifflinburg Area SD,Union,"$1,029,902,731","$321,378,522","2,477.721","$415,665",0.5205,"$129,707",0.6443,0.5700
20192020,106611303,Cranberry Area SD,Venango,"$518,679,661","$169,242,640","1,374.623","$377,325",0.5647,"$123,119",0.6624,0.6037
20192020,106612203,Franklin Area SD,Venango,"$665,963,779","$267,296,105","2,305.640","$288,841",0.6668,"$115,931",0.6821,0.6728
20192020,106616203,Oil City Area SD,Venango,"$365,369,092","$235,175,400","2,395.103","$152,548",0.8241,"$98,190",0.7308,0.7867
20192020,106617203,Titusville Area SD,Venango,"$453,874,642","$204,911,564","2,278.317","$199,214",0.7702,"$89,939",0.7534,0.7634
20192020,106618603,Valley Grove SD,Venango,"$260,295,179","$108,959,069","1,030.197","$252,665",0.7085,"$105,765",0.7100,0.7091
20192020,105628302,Warren County SD,Warren,"$1,433,033,956","$668,431,975","5,408.689","$264,950",0.6944,"$123,584",0.6611,0.6810
20192020,101630504,Avella Area SD,Washington,"$240,202,779","$111,194,829",647.447,"$370,999",0.5720,"$171,743",0.5291,0.5548
20192020,101630903,Bentworth SD,Washington,"$410,287,835","$213,078,642","1,344.279","$305,210",0.6479,"$158,507",0.5654,0.6148
20192020,101631003,Bethlehem-Center SD,Washington,"$317,519,927","$180,910,253","1,457.326","$217,878",0.7487,"$124,138",0.6596,0.7130
20192020,101631203,Burgettstown Area SD,Washington,"$476,948,867","$213,792,503","1,412.522","$337,657",0.6105,"$151,355",0.5850,0.6003
20192020,101631503,California Area SD,Washington,"$352,518,457","$147,980,535","1,109.351","$317,769",0.6334,"$133,393",0.6342,0.6336
20192020,101631703,Canon-McMillan SD,Washington,"$3,392,589,161","$1,390,369,194","6,238.222","$543,839",0.3726,"$222,879",0.3888,0.3790
20192020,101631803,Charleroi SD,Washington,"$411,625,032","$216,074,725","1,821.942","$225,926",0.7394,"$118,595",0.6748,0.7135
20192020,101631903,Chartiers-Houston SD,Washington,"$577,407,233","$247,187,534","1,391.965","$414,814",0.5215,"$177,581",0.5131,0.5181
20192020,101632403,Fort Cherry SD,Washington,"$419,160,434","$221,328,437","1,233.232","$339,887",0.6079,"$179,470",0.5079,0.5678
20192020,101633903,McGuffey SD,Washington,"$884,112,872","$338,660,060","1,912.490","$462,283",0.4667,"$177,078",0.5144,0.4857
20192020,101636503,Peters Township SD,Washington,"$2,463,130,221","$1,357,552,795","4,732.556","$520,465",0.3996,"$286,854",0.2134,0.3250
20192020,101637002,Ringgold SD,Washington,"$1,139,761,860","$547,242,456","3,478.473","$327,661",0.6220,"$157,322",0.5686,0.6006
20192020,101638003,Trinity Area SD,Washington,"$1,792,617,291","$783,719,577","3,777.411","$474,562",0.4525,"$207,475",0.4311,0.4439
20192020,101638803,Washington SD,Washington,"$490,674,711","$266,210,707","1,802.999","$272,143",0.6861,"$147,648",0.5951,0.6496
20192020,119648703,Wayne Highlands SD,Wayne,"$2,383,999,648","$380,357,031","3,122.005","$763,611",0.1190,"$121,831",0.6659,0.3377
20192020,119648903,Western Wayne SD,Wayne,"$1,741,463,583","$292,506,453","2,234.409","$779,384",0.1009,"$130,909",0.6411,0.3169
20192020,107650603,Belle Vernon Area SD,Westmoreland,"$1,017,127,884","$449,497,295","2,946.576","$345,189",0.6018,"$152,549",0.5817,0.5936
20192020,107650703,Burrell SD,Westmoreland,"$837,707,186","$340,328,934","2,122.956","$394,594",0.5448,"$160,308",0.5604,0.5509
20192020,107651603,Derry Area SD,Westmoreland,"$751,216,345","$320,671,953","2,384.707","$315,014",0.6366,"$134,470",0.6313,0.6344
20192020,107652603,Franklin Regional SD,Westmoreland,"$1,954,849,089","$1,051,097,124","4,138.727","$472,331",0.4551,"$253,966",0.3036,0.3944
20192020,107653102,Greater Latrobe SD,Westmoreland,"$1,870,376,010","$875,290,261","4,538.522","$412,111",0.5246,"$192,857",0.4712,0.5031
20192020,107653203,Greensburg Salem SD,Westmoreland,"$1,216,552,230","$557,461,578","3,275.706","$371,386",0.5716,"$170,180",0.5334,0.5562
20192020,107653802,Hempfield Area SD,Westmoreland,"$3,213,367,392","$1,285,484,472","6,801.305","$472,463",0.4550,"$189,005",0.4817,0.4656
20192020,107654103,Jeannette City SD,Westmoreland,"$272,888,544","$146,391,888","1,233.963","$221,148",0.7449,"$118,635",0.6747,0.7167
20192020,107654403,Kiski Area SD,Westmoreland,"$1,324,051,820","$635,518,463","4,402.152","$300,773",0.6530,"$144,365",0.6042,0.6334
20192020,107654903,Ligonier Valley SD,Westmoreland,"$1,162,180,689","$453,929,030","1,998.366","$581,565",0.3291,"$227,150",0.3771,0.3482
20192020,107655803,Monessen City SD,Westmoreland,"$179,815,223","$109,212,021",906.096,"$198,450",0.7711,"$120,530",0.6695,0.7304
20192020,107655903,Mount Pleasant Area SD,Westmoreland,"$861,812,974","$381,601,760","2,539.150","$339,410",0.6085,"$150,287",0.5879,0.6002
20192020,107656303,New Kensington-Arnold SD,Westmoreland,"$465,727,796","$281,136,704","2,351.431","$198,061",0.7715,"$119,559",0.6722,0.7317
20192020,107656502,Norwin SD,Westmoreland,"$2,261,296,760","$1,122,918,901","6,284.769","$359,805",0.5849,"$178,673",0.5101,0.5549
20192020,107657103,Penn-Trafford SD,Westmoreland,"$1,683,458,809","$849,266,035","4,569.421","$368,418",0.5750,"$185,858",0.4904,0.5411
20192020,107657503,Southmoreland SD,Westmoreland,"$788,869,415","$291,477,344","2,222.196","$354,995",0.5905,"$131,166",0.6403,0.6104
20192020,107658903,Yough SD,Westmoreland,"$757,677,934","$345,278,014","2,401.773","$315,466",0.6361,"$143,759",0.6058,0.6239
20192020,119665003,Lackawanna Trail SD,Wyoming,"$494,261,034","$208,726,506","1,198.072","$412,547",0.5241,"$174,218",0.5223,0.5233
20192020,118667503,Tunkhannock Area SD,Wyoming,"$1,548,357,537","$437,186,717","2,768.018","$559,374",0.3547,"$157,942",0.5669,0.4395
20192020,112671303,Central York SD,York,"$3,101,591,572","$1,177,889,192","7,047.136","$440,120",0.4923,"$167,144",0.5417,0.5119
20192020,112671603,Dallastown Area SD,York,"$3,051,543,311","$1,332,075,516","7,616.456","$400,651",0.5378,"$174,894",0.5204,0.5307
20192020,112671803,Dover Area SD,York,"$1,443,537,545","$626,973,422","4,414.642","$326,988",0.6228,"$142,021",0.6106,0.6178
20192020,112672203,Eastern York SD,York,"$1,164,257,073","$493,577,340","3,074.867","$378,636",0.5632,"$160,519",0.5599,0.5618
20192020,112672803,Hanover Public SD,York,"$941,567,106","$451,126,207","2,396.085","$392,960",0.5467,"$188,276",0.4837,0.5214
20192020,112674403,Northeastern York SD,York,"$1,681,181,024","$632,545,232","4,762.221","$353,024",0.5928,"$132,825",0.6358,0.6099
20192020,115674603,Northern York County SD,York,"$1,565,625,014","$696,242,930","3,753.967","$417,058",0.5189,"$185,468",0.4914,0.5078
20192020,112675503,Red Lion Area SD,York,"$2,227,131,888","$955,211,180","6,371.263","$349,558",0.5968,"$149,924",0.5889,0.5935
20192020,112676203,South Eastern SD,York,"$1,428,241,535","$519,326,418","3,207.151","$445,330",0.4863,"$161,927",0.5560,0.5141
20192020,112676403,South Western SD,York,"$2,248,134,177","$742,532,069","5,070.117","$443,408",0.4885,"$146,452",0.5984,0.5324
20192020,112676503,Southern York County SD,York,"$1,700,367,492","$651,865,354","3,737.296","$454,972",0.4751,"$174,421",0.5217,0.4936
20192020,112676703,Spring Grove Area SD,York,"$1,906,113,645","$803,099,437","4,661.793","$408,879",0.5283,"$172,272",0.5276,0.5279
20192020,115219002,West Shore SD,York,"$4,656,974,878","$1,888,677,384","9,041.287","$515,078",0.4058,"$208,894",0.4272,0.4142
20192020,112678503,West York Area SD,York,"$1,595,775,985","$559,916,048","3,809.478","$418,896",0.5168,"$146,979",0.5970,0.5488
20192020,112679002,York City SD,York,"$975,058,802","$635,039,821","9,409.476","$103,625",0.8805,"$67,489",0.8150,0.8543
20192020,112679403,York Suburban SD,York,"$1,764,622,830","$804,850,976","3,714.210","$475,100",0.4519,"$216,695",0.4058,0.4334
,,,,,,,,,,,
,,,,"$841,859,300,511","$352,789,390,440","1,995,432.440",,,,,
