Fiscal Year,AUN,School District,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20222023,115222752,Harrisburg City SD,Dauphin,"$2,211,889,679","$728,015,174","9,137.013","$242,080",0.7483,"$79,677",0.8016,0.7695
20222023,115224003,Lower Dauphin SD,Dauphin,"$2,214,999,059","$950,087,830","4,441.417","$498,714",0.4813,"$213,915",0.4671,0.4755
20222023,115226003,Middletown Area SD,Dauphin,"$1,492,952,099","$442,922,344","2,987.783","$499,685",0.4803,"$148,244",0.6307,0.5403
20222023,115226103,Millersburg Area SD,Dauphin,"$339,428,689","$165,211,929",948.414,"$357,890",0.6278,"$174,198",0.5661,0.6030
20222023,115228003,Steelton-Highspire SD,Dauphin,"$259,418,079","$122,319,194","1,815.791","$142,867",0.8514,"$67,364",0.8322,0.8436
20222023,115228303,Susquehanna Township SD,Dauphin,"$2,307,837,151","$739,983,753","3,766.747","$612,687",0.3628,"$196,451",0.5106,0.4218
20222023,115229003,Upper Dauphin Area SD,Dauphin,"$517,670,082","$199,351,343","1,334.860","$387,808",0.5967,"$149,342",0.6280,0.6092
20222023,125231232,Chester-Upland SD,Delaware,"$1,311,339,229","$439,530,731","7,761.175","$168,961",0.8243,"$56,631",0.8590,0.8381
20222023,125231303,Chichester SD,Delaware,"$1,692,569,315","$516,150,688","3,848.374","$439,814",0.5426,"$134,121",0.6659,0.5918
20222023,125234103,Garnet Valley SD,Delaware,"$3,947,157,015","$1,347,090,167","5,375.774","$734,249",0.2363,"$250,585",0.3758,0.2920
20222023,125234502,Haverford Township SD,Delaware,"$5,138,664,063","$2,469,728,443","7,592.370","$676,819",0.2961,"$325,290",0.1897,0.2534
20222023,125235103,Interboro SD,Delaware,"$1,782,934,302","$581,991,285","3,907.695","$456,262",0.5255,"$148,934",0.6290,0.5669
20222023,125235502,Marple Newtown SD,Delaware,"$5,481,621,556","$2,338,949,823","4,164.710","$1,316,207",0.1000,"$561,611",0.1000,0.1500
20222023,125236903,Penn-Delco SD,Delaware,"$2,062,812,513","$759,887,864","3,941.465","$523,361",0.4557,"$192,793",0.5198,0.4813
20222023,125237603,Radnor Township SD,Delaware,"$5,586,911,054","$2,783,814,852","4,297.749","$1,299,962",0.1000,"$647,737",0.1000,0.1500
20222023,125237702,Ridley SD,Delaware,"$2,658,631,834","$1,070,947,346","6,519.545","$407,794",0.5759,"$164,267",0.5908,0.5818
20222023,125237903,Rose Tree Media SD,Delaware,"$4,577,645,388","$2,038,787,009","4,549.992","$1,006,077",0.1000,"$448,085",0.1000,0.1500
20222023,125238402,Southeast Delco SD,Delaware,"$1,279,566,899","$479,337,657","5,541.892","$230,889",0.7599,"$86,493",0.7846,0.7697
20222023,125238502,Springfield SD,Delaware,"$2,746,671,477","$1,067,904,363","4,942.412","$555,735",0.4220,"$216,069",0.4618,0.4379
20222023,125239452,Upper Darby SD,Delaware,"$3,797,468,229","$2,000,260,922","15,110.248","$251,317",0.7386,"$132,377",0.6703,0.7112
20222023,125239603,Wallingford-Swarthmore SD,Delaware,"$2,235,192,974","$1,125,757,460","4,291.450","$520,847",0.4583,"$262,325",0.3465,0.4135
20222023,125239652,William Penn SD,Delaware,"$1,485,511,563","$854,683,956","6,488.728","$228,937",0.7619,"$131,718",0.6719,0.7258
20222023,109243503,Johnsonburg Area SD,Elk,"$165,942,659","$83,251,187",649.772,"$255,385",0.7344,"$128,123",0.6809,0.7129
20222023,109246003,Ridgway Area SD,Elk,"$253,065,536","$139,731,042",926.263,"$273,211",0.7159,"$150,854",0.6242,0.6791
20222023,109248003,Saint Marys Area SD,Elk,"$1,007,975,957","$437,968,584","2,295.434","$439,122",0.5433,"$190,799",0.5247,0.5357
20222023,105251453,Corry Area SD,Erie,"$553,913,929","$219,989,186","2,234.159","$247,929",0.7422,"$98,466",0.7547,0.7471
20222023,105252602,Erie City SD,Erie,"$2,957,755,113","$1,435,681,235","14,512.299","$203,810",0.7881,"$98,928",0.7536,0.7742
20222023,105253303,Fairview SD,Erie,"$913,729,657","$439,687,084","2,120.011","$431,002",0.5518,"$207,398",0.4834,0.5243
20222023,105253553,Fort LeBoeuf SD,Erie,"$1,351,171,461","$341,173,031","2,440.608","$553,620",0.4242,"$139,790",0.6518,0.5152
20222023,105253903,General McLane SD,Erie,"$985,085,652","$372,592,918","2,323.379","$423,988",0.5590,"$160,366",0.6005,0.5756
20222023,105254053,Girard SD,Erie,"$507,448,644","$220,394,242","1,854.543","$273,624",0.7154,"$118,840",0.7040,0.7108
20222023,105254353,Harbor Creek SD,Erie,"$998,662,051","$358,344,035","2,456.466","$406,544",0.5772,"$145,877",0.6366,0.6009
20222023,105256553,Iroquois SD,Erie,"$274,161,776","$115,876,363","1,394.039","$196,667",0.7955,"$83,122",0.7930,0.7945
20222023,105257602,Millcreek Township SD,Erie,"$3,787,813,863","$1,862,670,647","7,588.225","$499,169",0.4808,"$245,468",0.3885,0.4438
20222023,105258303,North East SD,Erie,"$603,551,315","$241,067,818","1,960.321","$307,883",0.6798,"$122,973",0.6937,0.6852
20222023,105258503,Northwestern SD,Erie,"$447,280,854","$171,619,184","1,504.777","$297,240",0.6909,"$114,049",0.7159,0.7008
20222023,105259103,Union City Area SD,Erie,"$272,585,286","$111,493,849","1,206.668","$225,899",0.7651,"$92,398",0.7699,0.7669
20222023,105259703,Wattsburg Area SD,Erie,"$589,303,686","$230,788,373","1,551.204","$379,900",0.6049,"$148,780",0.6294,0.6146
20222023,101260303,Albert Gallatin Area SD,Fayette,"$1,034,602,259","$420,777,807","3,805.420","$271,875",0.7173,"$110,573",0.7246,0.7201
20222023,101260803,Brownsville Area SD,Fayette,"$424,252,262","$197,860,665","1,946.296","$217,979",0.7733,"$101,660",0.7468,0.7626
20222023,101261302,Connellsville Area SD,Fayette,"$1,547,669,485","$629,783,957","5,010.515","$308,884",0.6788,"$125,692",0.6869,0.6819
20222023,101262903,Frazier SD,Fayette,"$419,997,226","$168,963,987","1,310.409","$320,508",0.6667,"$128,939",0.6788,0.6715
20222023,101264003,Laurel Highlands SD,Fayette,"$1,415,658,263","$472,089,679","3,398.302","$416,578",0.5668,"$138,919",0.6540,0.6016
20222023,101268003,Uniontown Area SD,Fayette,"$1,369,519,577","$441,057,753","3,128.030","$437,821",0.5447,"$141,001",0.6488,0.5863
20222023,106272003,Forest Area SD,Forest,"$498,731,148","$74,184,782",498.802,"$999,857",0.1000,"$148,725",0.6295,0.3118
20222023,112281302,Chambersburg Area SD,Franklin,"$5,250,137,746","$1,715,788,905","11,233.089","$467,381",0.5139,"$152,744",0.6195,0.5561
20222023,112282004,Fannett-Metal SD,Franklin,"$346,470,019","$94,549,050",522.246,"$663,423",0.3100,"$181,043",0.5490,0.4056
20222023,112283003,Greencastle-Antrim SD,Franklin,"$1,773,825,315","$577,129,882","3,606.793","$491,801",0.4885,"$160,011",0.6014,0.5336
20222023,112286003,Tuscarora SD,Franklin,"$1,324,988,902","$442,393,538","2,829.952","$468,201",0.5131,"$156,325",0.6106,0.5520
20222023,112289003,Waynesboro Area SD,Franklin,"$1,919,575,485","$748,325,394","5,249.998","$365,633",0.6197,"$142,538",0.6450,0.6298
20222023,111291304,Central Fulton SD,Fulton,"$414,201,441","$137,146,487","1,109.138","$373,444",0.6116,"$123,651",0.6920,0.6437
20222023,111292304,Forbes Road SD,Fulton,"$181,710,821","$57,866,030",429.222,"$423,349",0.5597,"$134,816",0.6642,0.6014
20222023,111297504,Southern Fulton SD,Fulton,"$372,066,586","$118,749,662",822.143,"$452,557",0.5293,"$144,439",0.6402,0.5735
20222023,101301303,Carmichaels Area SD,Greene,"$268,657,337","$132,513,798","1,184.104","$226,886",0.7641,"$111,910",0.7213,0.7469
20222023,101301403,Central Greene SD,Greene,"$853,681,492","$302,165,402","1,914.121","$445,991",0.5362,"$157,861",0.6068,0.5644
20222023,101303503,Jefferson-Morgan SD,Greene,"$238,927,633","$111,495,398",921.422,"$259,303",0.7303,"$121,003",0.6986,0.7175
20222023,101306503,Southeastern Greene SD,Greene,"$182,710,879","$104,772,852",687.675,"$265,693",0.7237,"$152,358",0.6205,0.6824
20222023,101308503,West Greene SD,Greene,"$957,861,757","$136,542,730",774.674,"$1,236,470",0.1000,"$176,258",0.5610,0.2844
20222023,111312503,Huntingdon Area SD,Huntingdon,"$1,067,351,366","$323,653,246","2,210.778","$482,794",0.4979,"$146,397",0.6353,0.5528
20222023,111312804,Juniata Valley SD,Huntingdon,"$298,628,853","$103,796,290",871.152,"$342,797",0.6435,"$119,148",0.7032,0.6673
20222023,111316003,Mount Union Area SD,Huntingdon,"$449,622,718","$151,921,497","1,538.949","$292,162",0.6962,"$98,717",0.7541,0.7193
20222023,111317503,Southern Huntingdon County SD,Huntingdon,"$527,929,756","$153,117,699","1,332.134","$396,303",0.5878,"$114,941",0.7137,0.6380
20222023,128323303,Homer-Center SD,Indiana,"$280,077,611","$120,250,248",996.651,"$281,018",0.7078,"$120,654",0.6995,0.7044
20222023,128323703,Indiana Area SD,Indiana,"$1,612,417,594","$582,459,547","3,256.845","$495,085",0.4851,"$178,841",0.5545,0.5128
20222023,128325203,Marion Center Area SD,Indiana,"$471,638,028","$188,736,313","1,494.294","$315,625",0.6718,"$126,304",0.6854,0.6771
20222023,128326303,Penns Manor Area SD,Indiana,"$232,027,091","$107,435,955",915.461,"$253,453",0.7364,"$117,357",0.7077,0.7248
20222023,128327303,Purchase Line SD,Indiana,"$264,066,289","$107,625,672","1,018.615","$259,240",0.7304,"$105,658",0.7368,0.7329
20222023,128321103,River Valley SD,Indiana,"$610,214,357","$268,720,994","1,750.918","$348,511",0.6376,"$153,474",0.6177,0.6295
20222023,128328003,United SD,Indiana,"$350,930,446","$140,160,526","1,139.600","$307,941",0.6798,"$122,990",0.6937,0.6852
20222023,106330703,Brockway Area SD,Jefferson,"$349,917,216","$160,342,314","1,163.445","$300,759",0.6872,"$137,816",0.6567,0.6749
20222023,106330803,Brookville Area SD,Jefferson,"$669,944,589","$236,669,307","1,779.417","$376,496",0.6084,"$133,003",0.6687,0.6324
20222023,106338003,Punxsutawney Area SD,Jefferson,"$877,181,775","$389,142,081","2,510.866","$349,354",0.6367,"$154,983",0.6140,0.6276
20222023,111343603,Juniata County SD,Juniata,"$1,606,034,167","$488,867,988","3,080.778","$521,307",0.4578,"$158,683",0.6047,0.5164
20222023,119350303,Abington Heights SD,Lackawanna,"$2,089,500,407","$1,039,324,250","4,043.156","$516,799",0.4625,"$257,057",0.3597,0.4213
20222023,119351303,Carbondale Area SD,Lackawanna,"$373,557,932","$181,072,793","1,905.332","$196,059",0.7961,"$95,034",0.7633,0.7829
20222023,119352203,Dunmore SD,Lackawanna,"$719,824,806","$370,894,253","1,814.435","$396,721",0.5874,"$204,413",0.4908,0.5487
20222023,119354603,Lakeland SD,Lackawanna,"$769,341,268","$344,284,026","1,772.693","$433,995",0.5486,"$194,215",0.5162,0.5355
20222023,119355503,Mid Valley SD,Lackawanna,"$1,058,033,755","$337,391,131","2,311.778","$457,671",0.5240,"$145,944",0.6365,0.5690
20222023,119356503,North Pocono SD,Lackawanna,"$1,796,575,409","$622,798,994","3,580.320","$501,791",0.4781,"$173,950",0.5667,0.5134
20222023,119356603,Old Forge SD,Lackawanna,"$443,026,365","$216,758,065","1,183.833","$374,230",0.6108,"$183,098",0.5439,0.5839
20222023,119357003,Riverside SD,Lackawanna,"$1,009,118,558","$332,343,890","1,840.691","$548,228",0.4298,"$180,553",0.5503,0.4779
20222023,119357402,Scranton SD,Lackawanna,"$2,481,348,019","$1,172,334,546","11,806.349","$210,170",0.7814,"$99,296",0.7527,0.7698
20222023,119358403,Valley View SD,Lackawanna,"$1,278,720,666","$483,709,302","2,835.192","$451,017",0.5309,"$170,609",0.5750,0.5485
20222023,113361303,Cocalico SD,Lancaster,"$1,861,079,395","$750,244,886","3,525.223","$527,932",0.4509,"$212,821",0.4699,0.4584
20222023,113361503,Columbia Borough SD,Lancaster,"$385,462,240","$198,444,007","1,559.956","$247,098",0.7430,"$127,211",0.6831,0.7190
20222023,113361703,Conestoga Valley SD,Lancaster,"$3,359,373,093","$1,033,861,322","5,002.050","$671,599",0.3015,"$206,687",0.4851,0.3749
20222023,113362203,Donegal SD,Lancaster,"$1,534,771,801","$612,651,515","3,483.967","$440,524",0.5418,"$175,848",0.5620,0.5498
20222023,113362303,Eastern Lancaster County SD,Lancaster,"$2,821,139,510","$984,220,484","3,502.422","$805,482",0.1622,"$281,011",0.3000,0.2173
20222023,113362403,Elizabethtown Area SD,Lancaster,"$2,076,722,103","$932,035,209","4,393.685","$472,660",0.5084,"$212,130",0.4716,0.4936
20222023,113362603,Ephrata Area SD,Lancaster,"$2,383,830,507","$1,000,453,532","4,809.976","$495,601",0.4846,"$207,995",0.4819,0.4834
20222023,113363103,Hempfield SD,Lancaster,"$4,682,928,641","$1,754,964,245","8,168.528","$573,289",0.4038,"$214,844",0.4648,0.4281
20222023,113363603,Lampeter-Strasburg SD,Lancaster,"$2,038,280,859","$864,928,225","3,327.474","$612,561",0.3629,"$259,935",0.3525,0.3587
20222023,113364002,Lancaster SD,Lancaster,"$3,590,894,894","$1,572,665,991","12,178.207","$294,862",0.6934,"$129,137",0.6783,0.6873
20222023,113364403,Manheim Central SD,Lancaster,"$2,356,845,763","$819,088,101","3,523.897","$668,818",0.3044,"$232,438",0.4210,0.3510
20222023,113364503,Manheim Township SD,Lancaster,"$4,210,689,208","$1,981,972,095","7,102.279","$592,864",0.3834,"$279,061",0.3048,0.3519
20222023,113365203,Penn Manor SD,Lancaster,"$3,002,654,515","$1,208,508,749","6,350.302","$472,836",0.5082,"$190,307",0.5260,0.5153
20222023,113365303,Pequea Valley SD,Lancaster,"$1,736,991,437","$584,535,717","1,795.158","$967,598",0.1000,"$325,617",0.1889,0.1500
20222023,113367003,Solanco SD,Lancaster,"$2,470,695,243","$717,545,242","3,763.768","$656,441",0.3173,"$190,645",0.5251,0.4003
20222023,113369003,Warwick SD,Lancaster,"$2,793,398,457","$1,475,294,326","4,709.691","$593,117",0.3831,"$313,246",0.2197,0.3176
20222023,104372003,Ellwood City Area SD,Lawrence,"$601,883,682","$289,272,491","2,035.353","$295,714",0.6925,"$142,123",0.6460,0.6739
20222023,104374003,Laurel SD,Lawrence,"$479,781,835","$190,859,425","1,237.405","$387,732",0.5968,"$154,241",0.6158,0.6043
20222023,104375003,Mohawk Area SD,Lawrence,"$565,252,239","$239,998,033","1,787.787","$316,174",0.6712,"$134,243",0.6656,0.6689
20222023,104375203,Neshannock Township SD,Lawrence,"$745,774,277","$326,424,742","1,515.111","$492,224",0.4881,"$215,446",0.4633,0.4781
20222023,104375302,New Castle Area SD,Lawrence,"$536,188,693","$315,738,517","3,893.237","$137,723",0.8568,"$81,099",0.7980,0.8332
20222023,104376203,Shenango Area SD,Lawrence,"$439,870,069","$190,658,693","1,341.384","$327,922",0.6590,"$142,135",0.6460,0.6538
20222023,104377003,Union Area SD,Lawrence,"$275,507,171","$98,510,605",893.481,"$308,352",0.6793,"$110,254",0.7254,0.6976
20222023,104378003,Wilmington Area SD,Lawrence,"$606,366,658","$238,897,521","1,246.731","$486,365",0.4942,"$191,619",0.5227,0.5055
20222023,113380303,Annville-Cleona SD,Lebanon,"$832,803,479","$318,174,364","1,725.800","$482,560",0.4981,"$184,363",0.5408,0.5151
20222023,113381303,Cornwall-Lebanon SD,Lebanon,"$2,852,842,902","$1,074,937,527","5,729.690","$497,905",0.4822,"$187,608",0.5327,0.5023
20222023,113382303,Eastern Lebanon County SD,Lebanon,"$1,531,179,101","$578,410,469","2,867.911","$533,900",0.4447,"$201,683",0.4976,0.4658
20222023,113384603,Lebanon SD,Lebanon,"$803,053,874","$384,666,607","6,022.821","$133,335",0.8614,"$63,868",0.8409,0.8531
20222023,113385003,Northern Lebanon SD,Lebanon,"$1,435,008,186","$487,844,595","2,685.897","$534,275",0.4443,"$181,631",0.5476,0.4855
20222023,113385303,Palmyra Area SD,Lebanon,"$1,897,646,944","$791,297,029","4,230.435","$448,570",0.5335,"$187,048",0.5341,0.5337
20222023,121390302,Allentown City SD,Lehigh,"$5,122,163,508","$1,917,903,753","24,771.893","$206,773",0.7850,"$77,422",0.8072,0.7938
20222023,121391303,Catasauqua Area SD,Lehigh,"$1,024,724,286","$233,519,895","1,909.635","$536,607",0.4419,"$122,285",0.6954,0.5432
20222023,121392303,East Penn SD,Lehigh,"$5,773,991,582","$2,134,962,134","10,184.887","$566,917",0.4104,"$209,620",0.4778,0.4373
20222023,121394503,Northern Lehigh SD,Lehigh,"$721,720,561","$327,113,836","1,924.792","$374,960",0.6100,"$169,947",0.5767,0.5966
20222023,121394603,Northwestern Lehigh SD,Lehigh,"$1,717,319,574","$555,247,388","2,556.788","$671,670",0.3014,"$217,165",0.4590,0.3644
20222023,121395103,Parkland SD,Lehigh,"$8,647,369,545","$2,726,988,378","11,705.434","$738,748",0.2317,"$232,967",0.4197,0.3068
20222023,121395603,Salisbury Township SD,Lehigh,"$1,240,691,028","$503,728,124","1,981.658","$626,087",0.3488,"$254,195",0.3668,0.3559
20222023,121395703,Southern Lehigh SD,Lehigh,"$2,894,861,893","$1,518,779,247","3,800.703","$761,664",0.2078,"$399,604",0.1000,0.1646
20222023,121397803,Whitehall-Coplay SD,Lehigh,"$2,301,542,883","$814,581,010","5,384.068","$427,472",0.5554,"$151,294",0.6231,0.5824
20222023,118401403,Crestwood SD,Luzerne,"$1,582,857,756","$744,980,262","3,412.830","$463,796",0.5176,"$218,288",0.4562,0.4929
20222023,118401603,Dallas SD,Luzerne,"$1,454,998,311","$803,507,292","2,916.855","$498,824",0.4812,"$275,470",0.3138,0.4142
20222023,118402603,Greater Nanticoke Area SD,Luzerne,"$559,354,969","$298,099,320","2,772.340","$201,762",0.7902,"$107,526",0.7322,0.7669
20222023,118403003,Hanover Area SD,Luzerne,"$714,868,104","$291,369,469","2,531.741","$282,362",0.7064,"$115,086",0.7133,0.7091
20222023,118403302,Hazleton Area SD,Luzerne,"$4,317,242,334","$1,511,376,216","14,034.085","$307,625",0.6801,"$107,693",0.7318,0.7007
20222023,118403903,Lake-Lehman SD,Luzerne,"$1,171,411,040","$466,885,368","2,073.548","$564,930",0.4124,"$225,162",0.4391,0.4230
20222023,118406003,Northwest Area SD,Luzerne,"$525,949,901","$185,450,063","1,210.505","$434,488",0.5481,"$153,200",0.6184,0.5761
20222023,118406602,Pittston Area SD,Luzerne,"$1,603,640,121","$649,648,422","3,873.973","$413,952",0.5695,"$167,695",0.5823,0.5746
20222023,118408852,Wilkes-Barre Area SD,Luzerne,"$2,931,505,245","$1,066,474,388","9,317.994","$314,606",0.6728,"$114,453",0.7149,0.6895
20222023,118409203,Wyoming Area SD,Luzerne,"$920,324,518","$472,045,638","2,599.537","$354,034",0.6318,"$181,588",0.5477,0.5980
20222023,118409302,Wyoming Valley West SD,Luzerne,"$1,690,965,476","$869,287,316","6,113.259","$276,606",0.7123,"$142,197",0.6458,0.6856
20222023,117412003,East Lycoming SD,Lycoming,"$721,063,625","$247,347,068","1,925.051","$374,568",0.6104,"$128,488",0.6800,0.6382
20222023,117414003,Jersey Shore Area SD,Lycoming,"$1,095,319,991","$401,246,001","2,815.331","$389,055",0.5954,"$142,521",0.6450,0.6152
20222023,117414203,Loyalsock Township SD,Lycoming,"$920,806,838","$353,308,883","1,870.277","$492,337",0.4880,"$188,907",0.5294,0.5045
20222023,117415004,Montgomery Area SD,Lycoming,"$403,015,867","$142,861,926","1,056.433","$381,487",0.6033,"$135,230",0.6632,0.6271
20222023,117415103,Montoursville Area SD,Lycoming,"$1,073,188,492","$359,374,317","2,241.133","$478,859",0.5020,"$160,353",0.6006,0.5414
20222023,117415303,Muncy SD,Lycoming,"$626,957,301","$179,639,047","1,188.124","$527,686",0.4512,"$151,195",0.6234,0.5200
20222023,117416103,South Williamsport Area SD,Lycoming,"$489,053,231","$202,900,706","1,475.461","$331,457",0.6553,"$137,516",0.6575,0.6561
20222023,117417202,Williamsport Area SD,Lycoming,"$1,881,209,464","$710,224,498","5,812.630","$323,641",0.6634,"$122,186",0.6957,0.6762
20222023,109420803,Bradford Area SD,McKean,"$555,576,242","$334,704,745","2,946.393","$188,561",0.8039,"$113,598",0.7171,0.7691
20222023,109422303,Kane Area SD,McKean,"$224,380,644","$135,320,575","1,264.200","$177,488",0.8154,"$107,040",0.7334,0.7825
20222023,109426003,Otto-Eldred SD,McKean,"$99,363,818","$60,716,408",678.606,"$146,423",0.8478,"$89,472",0.7772,0.8194
20222023,109426303,Port Allegany SD,McKean,"$205,229,420","$94,119,355","1,058.093","$193,961",0.7983,"$88,951",0.7785,0.7903
20222023,109427503,Smethport Area SD,McKean,"$216,895,961","$95,831,980",889.516,"$243,835",0.7464,"$107,734",0.7317,0.7404
20222023,104431304,Commodore Perry SD,Mercer,"$188,341,505","$79,835,402",543.190,"$346,732",0.6394,"$146,975",0.6339,0.6371
20222023,104432503,Farrell Area SD,Mercer,"$134,627,243","$56,334,971",812.553,"$165,684",0.8277,"$69,330",0.8273,0.8275
20222023,104432803,Greenville Area SD,Mercer,"$382,438,391","$178,994,541","1,506.440","$253,868",0.7360,"$118,819",0.7040,0.7232
20222023,104432903,Grove City Area SD,Mercer,"$947,287,361","$389,391,880","2,205.352","$429,540",0.5533,"$176,566",0.5602,0.5559
20222023,104433303,Hermitage SD,Mercer,"$1,138,086,806","$425,087,567","2,446.982","$465,098",0.5163,"$173,719",0.5673,0.5366
20222023,104433604,Jamestown Area SD,Mercer,"$229,807,259","$71,929,729",462.422,"$496,964",0.4831,"$155,549",0.6125,0.5348
20222023,104433903,Lakeview SD,Mercer,"$480,284,043","$173,413,998","1,084.122","$443,016",0.5393,"$159,958",0.6016,0.5641
20222023,104435003,Mercer Area SD,Mercer,"$511,733,841","$196,023,754","1,219.282","$419,700",0.5635,"$160,769",0.5995,0.5779
20222023,104435303,Reynolds SD,Mercer,"$385,259,771","$154,307,942","1,161.138","$331,794",0.6549,"$132,893",0.6690,0.6605
20222023,104435603,Sharon City SD,Mercer,"$351,204,459","$180,104,558","2,416.373","$145,343",0.8489,"$74,535",0.8144,0.8350
20222023,104435703,Sharpsville Area SD,Mercer,"$308,972,424","$172,411,356","1,290.941","$239,338",0.7511,"$133,554",0.6673,0.7175
20222023,104437503,West Middlesex Area SD,Mercer,"$350,060,621","$151,370,064",925.973,"$378,046",0.6068,"$163,471",0.5928,0.6011
20222023,111444602,Mifflin County SD,Mifflin,"$1,977,758,133","$865,345,982","5,846.110","$338,303",0.6482,"$148,020",0.6313,0.6414
20222023,120452003,East Stroudsburg Area SD,Monroe,"$2,890,627,034","$774,065,365","8,084.659","$357,544",0.6282,"$95,744",0.7615,0.6815
20222023,120455203,Pleasant Valley SD,Monroe,"$1,964,030,215","$722,065,119","5,275.896","$372,264",0.6128,"$136,861",0.6591,0.6312
20222023,120455403,Pocono Mountain SD,Monroe,"$5,527,329,349","$1,167,356,299","10,877.704","$508,133",0.4715,"$107,316",0.7327,0.5759
20222023,120456003,Stroudsburg Area SD,Monroe,"$2,362,350,432","$813,151,786","6,107.169","$386,815",0.5977,"$133,147",0.6684,0.6259
20222023,123460302,Abington SD,Montgomery,"$5,938,534,215","$2,743,145,299","9,937.097","$597,612",0.3785,"$276,050",0.3123,0.3520
20222023,123460504,Bryn Athyn SD,Montgomery,"$177,495,249","$200,152,286",4.223,"$42,030,605",0.1000,"$47,395,757",0.1000,0.1500
20222023,123461302,Cheltenham SD,Montgomery,"$3,091,550,373","$1,273,850,292","5,111.348","$604,840",0.3709,"$249,220",0.3792,0.3741
20222023,123461602,Colonial SD,Montgomery,"$7,775,540,991","$2,866,802,940","6,163.857","$1,261,473",0.1000,"$465,098",0.1000,0.1500
20222023,123463603,Hatboro-Horsham SD,Montgomery,"$4,484,696,085","$1,748,263,577","5,166.901","$867,966",0.1000,"$338,358",0.1571,0.1500
20222023,123463803,Jenkintown SD,Montgomery,"$465,405,956","$204,528,483",857.890,"$542,500",0.4358,"$238,408",0.4061,0.4238
20222023,123464502,Lower Merion SD,Montgomery,"$14,309,259,282","$8,899,879,707","10,006.284","$1,430,027",0.1000,"$889,429",0.1000,0.1500
20222023,123464603,Lower Moreland Township SD,Montgomery,"$1,781,836,362","$869,773,154","2,902.072","$613,987",0.3614,"$299,707",0.2534,0.3181
20222023,123465303,Methacton SD,Montgomery,"$4,169,535,938","$1,931,755,636","5,459.986","$763,653",0.2057,"$353,802",0.1187,0.1708
20222023,123465602,Norristown Area SD,Montgomery,"$4,377,827,695","$1,626,537,244","9,644.552","$453,917",0.5279,"$168,648",0.5799,0.5486
20222023,123465702,North Penn SD,Montgomery,"$12,284,950,150","$4,138,215,333","15,097.325","$813,717",0.1537,"$274,102",0.3172,0.2190
20222023,123466103,Perkiomen Valley SD,Montgomery,"$3,520,026,415","$1,711,080,307","6,112.791","$575,846",0.4011,"$279,918",0.3027,0.3616
20222023,123466303,Pottsgrove SD,Montgomery,"$1,566,075,876","$657,180,271","3,832.186","$408,663",0.5750,"$171,489",0.5728,0.5741
20222023,123466403,Pottstown SD,Montgomery,"$1,001,786,546","$451,604,669","3,912.364","$256,056",0.7337,"$115,430",0.7125,0.7252
20222023,123467103,Souderton Area SD,Montgomery,"$4,655,111,189","$1,993,696,289","7,523.897","$618,710",0.3565,"$264,981",0.3399,0.3498
20222023,123467203,Springfield Township SD,Montgomery,"$2,461,527,032","$1,029,828,934","2,991.378","$822,873",0.1442,"$344,265",0.1424,0.1500
20222023,123467303,Spring-Ford Area SD,Montgomery,"$6,812,298,297","$2,506,002,544","9,423.282","$722,922",0.2481,"$265,937",0.3375,0.2838
20222023,123468303,Upper Dublin SD,Montgomery,"$3,709,097,620","$1,843,227,785","4,722.451","$785,417",0.1831,"$390,311",0.1000,0.1500
20222023,123468402,Upper Merion Area SD,Montgomery,"$7,720,059,605","$1,847,800,676","4,980.539","$1,550,045",0.1000,"$371,004",0.1000,0.1500
20222023,123468503,Upper Moreland Township SD,Montgomery,"$2,510,208,730","$843,432,897","3,842.497","$653,275",0.3206,"$219,501",0.4532,0.3735
20222023,123468603,Upper Perkiomen SD,Montgomery,"$1,984,233,458","$861,778,297","3,877.387","$511,745",0.4678,"$222,257",0.4464,0.4591
20222023,123469303,Wissahickon SD,Montgomery,"$6,231,947,061","$3,074,685,295","5,675.643","$1,098,016",0.1000,"$541,733",0.1000,0.1500
20222023,116471803,Danville Area SD,Montour,"$1,615,599,277","$647,671,390","2,747.656","$587,991",0.3885,"$235,717",0.4128,0.3982
20222023,120480803,Bangor Area SD,Northampton,"$1,585,960,763","$581,067,060","3,556.766","$445,899",0.5363,"$163,369",0.5931,0.5589
20222023,120481002,Bethlehem Area SD,Northampton,"$10,697,469,240","$3,318,200,394","17,958.946","$595,662",0.3805,"$184,765",0.5398,0.4442
20222023,120483302,Easton Area SD,Northampton,"$4,747,740,500","$1,763,060,081","10,741.591","$441,996",0.5403,"$164,133",0.5912,0.5605
20222023,120484803,Nazareth Area SD,Northampton,"$3,506,889,812","$1,148,922,406","5,842.296","$600,258",0.3757,"$196,655",0.5101,0.4294
20222023,120484903,Northampton Area SD,Northampton,"$3,316,363,196","$1,321,535,258","6,702.095","$494,824",0.4854,"$197,182",0.5088,0.4947
20222023,120485603,Pen Argyl Area SD,Northampton,"$901,063,513","$332,111,409","1,872.911","$481,103",0.4996,"$177,323",0.5583,0.5230
20222023,120486003,Saucon Valley SD,Northampton,"$1,816,000,109","$853,692,217","2,495.906","$727,591",0.2433,"$342,037",0.1480,0.2051
20222023,120488603,Wilson Area SD,Northampton,"$1,193,824,647","$465,104,295","2,747.591","$434,498",0.5481,"$169,277",0.5783,0.5601
