Fiscal Year,AUN,LEA Name,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20172018,115222752,Harrisburg City SD,Dauphin,"$1,993,566,384","$627,705,688","8,630.741","$230,984",0.7220,"$72,729",0.7938,0.7507
20172018,115224003,Lower Dauphin SD,Dauphin,"$2,052,878,815","$830,284,471","4,369.880","$469,779",0.4346,"$190,001",0.4612,0.4451
20172018,115226003,Middletown Area SD,Dauphin,"$1,179,889,201","$406,744,948","2,862.707","$412,158",0.5039,"$142,084",0.5971,0.5411
20172018,115226103,Millersburg Area SD,Dauphin,"$318,462,003","$320,975,861",964.724,"$330,106",0.6027,"$332,712",0.1000,0.4016
20172018,115228003,Steelton-Highspire SD,Dauphin,"$258,352,357","$119,354,835","1,656.802","$155,934",0.8124,"$72,039",0.7957,0.8056
20172018,115228303,Susquehanna Township SD,Dauphin,"$1,949,235,392","$707,911,878","3,372.674","$577,949",0.3044,"$209,896",0.4048,0.3445
20172018,115229003,Upper Dauphin Area SD,Dauphin,"$469,748,997","$182,161,319","1,483.144","$316,725",0.6188,"$122,821",0.6517,0.6318
20172018,125231232,Chester-Upland SD,Delaware,"$1,128,552,015","$372,200,898","8,092.286","$139,460",0.8322,"$45,994",0.8696,0.8471
20172018,125231303,Chichester SD,Delaware,"$1,439,374,573","$478,685,996","3,995.799","$360,221",0.5665,"$119,797",0.6603,0.6040
20172018,125234103,Garnet Valley SD,Delaware,"$3,425,563,324","$1,150,329,403","5,586.483","$613,187",0.2620,"$205,912",0.4161,0.3236
20172018,125234502,Haverford Township SD,Delaware,"$4,564,783,354","$2,321,615,623","6,730.225","$678,251",0.1836,"$344,953",0.1000,0.1501
20172018,125235103,Interboro SD,Delaware,"$1,562,413,280","$490,645,128","4,051.421","$385,645",0.5359,"$121,104",0.6566,0.5841
20172018,125235502,Marple Newtown SD,Delaware,"$4,720,226,206","$2,021,608,486","3,850.143","$1,225,987",0.1000,"$525,073",0.1000,0.1500
20172018,125236903,Penn-Delco SD,Delaware,"$1,881,693,321","$708,730,850","3,951.666","$476,177",0.4269,"$179,349",0.4914,0.4526
20172018,125237603,Radnor Township SD,Delaware,"$5,040,443,014","$2,673,863,553","4,414.168","$1,141,878",0.1000,"$605,745",0.1000,0.1500
20172018,125237702,Ridley SD,Delaware,"$2,366,066,981","$977,446,526","6,436.003","$367,629",0.5575,"$151,871",0.5693,0.5622
20172018,125237903,Rose Tree Media SD,Delaware,"$4,022,971,014","$1,709,631,570","4,394.190","$915,520",0.1000,"$389,066",0.1000,0.1500
20172018,125238402,Southeast Delco SD,Delaware,"$1,228,929,985","$467,176,690","5,260.901","$233,596",0.7189,"$88,801",0.7482,0.7305
20172018,125238502,Springfield SD,Delaware,"$2,563,633,314","$936,482,885","4,576.792","$560,137",0.3258,"$204,615",0.4197,0.3632
20172018,125239452,Upper Darby SD,Delaware,"$3,734,333,577","$1,778,405,922","14,692.330","$254,168",0.6941,"$121,043",0.6568,0.6791
20172018,125239603,Wallingford-Swarthmore SD,Delaware,"$2,019,621,298","$1,042,288,429","4,091.565","$493,606",0.4059,"$254,740",0.2776,0.3545
20172018,125239652,William Penn SD,Delaware,"$1,365,203,664","$761,131,612","6,509.764","$209,716",0.7476,"$116,921",0.6684,0.7158
20172018,109243503,Johnsonburg Area SD,Elk,"$145,149,989","$88,947,464",687.305,"$211,187",0.7458,"$129,414",0.6330,0.7006
20172018,109246003,Ridgway Area SD,Elk,"$230,266,153","$140,932,674","1,009.229","$228,160",0.7254,"$139,643",0.6040,0.6768
20172018,109248003,Saint Marys Area SD,Elk,"$871,483,272","$472,894,613","2,486.706","$350,456",0.5782,"$190,169",0.4607,0.5311
20172018,105251453,Corry Area SD,Erie,"$497,123,564","$228,815,522","2,454.942","$202,499",0.7563,"$93,206",0.7357,0.7479
20172018,105252602,Erie City SD,Erie,"$2,606,565,679","$1,369,988,860","15,800.596","$164,966",0.8015,"$86,704",0.7541,0.7825
20172018,105253303,Fairview SD,Erie,"$793,124,010","$443,689,074","1,895.938","$418,328",0.4965,"$234,020",0.3363,0.4324
20172018,105253553,Fort LeBoeuf SD,Erie,"$1,282,633,866","$324,020,492","2,587.618","$495,681",0.4034,"$125,219",0.6449,0.4999
20172018,105253903,General McLane SD,Erie,"$882,785,920","$365,023,124","2,570.079","$343,485",0.5866,"$142,027",0.5972,0.5907
20172018,105254053,Girard SD,Erie,"$454,726,289","$212,274,723","2,089.648","$217,609",0.7381,"$101,583",0.7119,0.7275
20172018,105254353,Harbor Creek SD,Erie,"$858,402,853","$376,915,344","2,563.640","$334,837",0.5970,"$147,023",0.5831,0.5914
20172018,105256553,Iroquois SD,Erie,"$220,809,649","$118,734,638","1,428.747","$154,547",0.8140,"$83,104",0.7644,0.7941
20172018,105257602,Millcreek Township SD,Erie,"$3,500,672,667","$1,640,103,188","8,067.228","$433,937",0.4777,"$203,304",0.4234,0.4559
20172018,105258303,North East SD,Erie,"$527,689,792","$232,627,184","1,972.509","$267,522",0.6780,"$117,934",0.6656,0.6730
20172018,105258503,Northwestern  SD,Erie,"$400,166,406","$172,754,079","1,687.813","$237,091",0.7147,"$102,353",0.7098,0.7127
20172018,105259103,Union City Area SD,Erie,"$242,643,386","$104,425,314","1,332.166","$182,142",0.7808,"$78,387",0.7777,0.7794
20172018,105259703,Wattsburg Area SD,Erie,"$534,207,647","$228,490,864","1,635.242","$326,684",0.6068,"$139,729",0.6038,0.6055
20172018,101260303,Albert Gallatin Area SD,Fayette,"$914,431,042","$389,340,943","4,114.852","$222,226",0.7326,"$94,618",0.7317,0.7321
20172018,101260803,Brownsville Area SD,Fayette,"$362,164,541","$195,360,181","2,038.980","$177,620",0.7863,"$95,812",0.7283,0.7630
20172018,101261302,Connellsville Area SD,Fayette,"$1,344,499,435","$609,932,263","5,536.086","$242,861",0.7077,"$110,173",0.6876,0.6996
20172018,101262903,Frazier SD,Fayette,"$360,945,523","$165,388,998","1,419.792","$254,224",0.6940,"$116,488",0.6697,0.6842
20172018,101264003,Laurel Highlands SD,Fayette,"$1,238,980,960","$459,970,978","3,568.113","$347,237",0.5821,"$128,911",0.6344,0.6029
20172018,101268003,Uniontown Area SD,Fayette,"$1,171,275,296","$429,829,525","3,380.981","$346,430",0.5831,"$127,131",0.6395,0.6056
20172018,106272003,Forest Area SD,Forest,"$415,892,173","$76,966,995",571.174,"$728,135",0.1236,"$134,752",0.6179,0.3212
20172018,112281302,Chambersburg Area SD,Franklin,"$4,767,794,360","$1,530,504,653","11,080.310","$430,294",0.4821,"$138,128",0.6083,0.5325
20172018,112282004,Fannett-Metal SD,Franklin,"$279,002,558","$79,745,291",598.119,"$466,466",0.4386,"$133,326",0.6219,0.5118
20172018,112283003,Greencastle-Antrim SD,Franklin,"$1,419,471,680","$513,235,268","3,595.512","$394,789",0.5248,"$142,743",0.5952,0.5528
20172018,112286003,Tuscarora SD,Franklin,"$1,210,739,828","$380,788,229","2,982.494","$405,948",0.5114,"$127,674",0.6379,0.5619
20172018,112289003,Waynesboro Area SD,Franklin,"$1,793,059,374","$658,798,820","5,244.354","$341,902",0.5885,"$125,620",0.6438,0.6106
20172018,111291304,Central Fulton SD,Fulton,"$418,437,027","$119,107,857","1,148.210","$364,425",0.5614,"$103,733",0.7058,0.6191
20172018,111292304,Forbes Road SD,Fulton,"$156,695,631","$53,568,130",428.746,"$365,474",0.5601,"$124,941",0.6457,0.5942
20172018,111297504,Southern Fulton SD,Fulton,"$330,220,966","$104,718,680",893.098,"$369,747",0.5550,"$117,253",0.6675,0.6000
20172018,101301303,Carmichaels Area SD,Greene,"$225,367,541","$133,431,104","1,314.711","$171,419",0.7937,"$101,490",0.7122,0.7610
20172018,101301403,Central Greene SD,Greene,"$855,794,941","$329,585,206","2,169.901","$394,393",0.5253,"$151,889",0.5693,0.5428
20172018,101303503,Jefferson-Morgan SD,Greene,"$229,769,643","$127,426,638",945.808,"$242,934",0.7076,"$134,727",0.6179,0.6716
20172018,101306503,Southeastern Greene SD,Greene,"$142,977,262","$88,059,053",736.795,"$194,052",0.7665,"$119,516",0.6611,0.7243
20172018,101308503,West Greene SD,Greene,"$937,747,749","$130,356,381",809.407,"$1,158,561",0.1000,"$161,051",0.5433,0.2773
20172018,111312503,Huntingdon Area SD,Huntingdon,"$908,782,167","$302,306,818","2,434.895","$373,232",0.5508,"$124,155",0.6479,0.5895
20172018,111312804,Juniata Valley SD,Huntingdon,"$274,294,461","$97,478,148",876.172,"$313,060",0.6232,"$111,254",0.6845,0.6477
20172018,111316003,Mount Union Area SD,Huntingdon,"$389,916,857","$138,658,831","1,778.351","$219,257",0.7361,"$77,970",0.7789,0.7531
20172018,111317503,Southern Huntingdon County SD,Huntingdon,"$475,050,789","$138,781,520","1,451.112","$327,370",0.6060,"$95,638",0.7288,0.6551
20172018,128321103,Blairsville-Saltsburg SD,Indiana,"$504,180,544","$259,656,599","1,901.661","$265,126",0.6809,"$136,542",0.6128,0.6536
20172018,128323303,Homer-Center SD,Indiana,"$259,938,822","$122,038,152","1,028.298","$252,785",0.6958,"$118,679",0.6635,0.6828
20172018,128323703,Indiana Area SD,Indiana,"$1,451,395,901","$582,976,646","3,284.779","$441,854",0.4682,"$177,478",0.4967,0.4795
20172018,128325203,Marion Center Area SD,Indiana,"$458,678,780","$197,694,793","1,590.438","$288,397",0.6529,"$124,302",0.6475,0.6507
20172018,128326303,Penns Manor Area SD,Indiana,"$200,036,338","$104,130,689","1,036.063","$193,073",0.7677,"$100,506",0.7150,0.7466
20172018,128327303,Purchase Line SD,Indiana,"$218,167,495","$109,545,103","1,089.341","$200,274",0.7590,"$100,560",0.7148,0.7413
20172018,128328003,United SD,Indiana,"$315,728,076","$139,175,746","1,333.166","$236,825",0.7150,"$104,394",0.7040,0.7106
20172018,106330703,Brockway Area SD,Jefferson,"$289,447,148","$155,996,760","1,221.223","$237,014",0.7148,"$127,738",0.6378,0.6839
20172018,106330803,Brookville Area SD,Jefferson,"$577,613,147","$229,749,841","1,847.650","$312,620",0.6238,"$124,347",0.6474,0.6331
20172018,106338003,Punxsutawney Area SD,Jefferson,"$786,329,673","$365,911,578","2,741.589","$286,815",0.6548,"$133,466",0.6215,0.6414
20172018,111343603,Juniata County SD,Juniata,"$1,383,969,175","$453,520,991","3,520.536","$393,113",0.5269,"$128,821",0.6347,0.5699
20172018,119350303,Abington Heights SD,Lackawanna,"$1,788,432,478","$916,264,959","3,853.996","$464,046",0.4415,"$237,744",0.3258,0.3952
20172018,119351303,Carbondale Area SD,Lackawanna,"$345,639,612","$164,754,263","2,056.748","$168,051",0.7978,"$80,104",0.7729,0.7877
20172018,119352203,Dunmore SD,Lackawanna,"$678,387,883","$324,969,697","1,848.042","$367,084",0.5582,"$175,845",0.5013,0.5354
20172018,119354603,Lakeland SD,Lackawanna,"$630,370,165","$266,892,979","1,816.687","$346,988",0.5824,"$146,911",0.5834,0.5827
20172018,119355503,Mid Valley SD,Lackawanna,"$856,758,259","$313,407,314","2,111.945","$405,672",0.5117,"$148,397",0.5792,0.5386
20172018,119356503,North Pocono SD,Lackawanna,"$1,554,225,783","$539,905,459","3,579.864","$434,157",0.4775,"$150,817",0.5723,0.5154
20172018,119356603,Old Forge SD,Lackawanna,"$385,356,374","$187,466,231","1,143.154","$337,099",0.5943,"$163,990",0.5349,0.5704
20172018,119357003,Riverside SD,Lackawanna,"$764,114,993","$285,506,984","1,825.793","$418,511",0.4963,"$156,374",0.5565,0.5203
20172018,119357402,Scranton SD,Lackawanna,"$2,273,875,550","$1,046,535,267","11,724.381","$193,944",0.7666,"$89,261",0.7469,0.7586
20172018,119358403,Valley View SD,Lackawanna,"$962,252,120","$409,576,900","2,908.856","$330,800",0.6019,"$140,803",0.6007,0.6013
20172018,113361303,Cocalico SD,Lancaster,"$1,634,266,272","$639,390,218","3,589.343","$455,310",0.4520,"$178,135",0.4948,0.4691
20172018,113361503,Columbia Borough SD,Lancaster,"$356,407,255","$171,388,909","1,699.190","$209,751",0.7476,"$100,865",0.7140,0.7341
20172018,113361703,Conestoga Valley SD,Lancaster,"$2,929,799,573","$920,291,417","5,203.393","$563,055",0.3223,"$176,863",0.4984,0.3926
20172018,113362203,Donegal SD,Lancaster,"$1,316,906,985","$590,045,949","3,583.367","$367,505",0.5577,"$164,662",0.5330,0.5478
20172018,113362303,Eastern Lancaster County SD,Lancaster,"$2,451,950,784","$841,021,851","3,620.123","$677,311",0.1848,"$232,318",0.3412,0.2472
20172018,113362403,Elizabethtown Area SD,Lancaster,"$1,748,439,647","$843,619,193","4,535.945","$385,463",0.5361,"$185,985",0.4726,0.5106
20172018,113362603,Ephrata Area SD,Lancaster,"$2,105,059,597","$871,704,959","4,763.003","$441,960",0.4681,"$183,015",0.4810,0.4732
20172018,113363103,Hempfield  SD,Lancaster,"$4,066,147,953","$1,659,133,343","7,978.481","$509,639",0.3866,"$207,951",0.4103,0.3960
20172018,113363603,Lampeter-Strasburg SD,Lancaster,"$1,802,031,703","$712,059,613","3,526.847","$510,946",0.3850,"$201,896",0.4274,0.4019
20172018,113364002,Lancaster SD,Lancaster,"$3,064,906,785","$1,399,332,369","13,128.827","$233,448",0.7191,"$106,584",0.6978,0.7105
20172018,113364403,Manheim Central SD,Lancaster,"$1,994,894,642","$772,789,153","3,479.136","$573,387",0.3099,"$222,120",0.3701,0.3339
20172018,113364503,Manheim Township SD,Lancaster,"$3,496,360,806","$1,560,516,979","6,825.329","$512,262",0.3834,"$228,636",0.3516,0.3706
20172018,113365203,Penn Manor SD,Lancaster,"$2,648,511,779","$1,057,396,175","6,089.628","$434,921",0.4765,"$173,638",0.5076,0.4889
20172018,113365303,Pequea Valley SD,Lancaster,"$1,497,955,280","$467,247,205","1,928.898","$776,586",0.1000,"$242,235",0.3130,0.1852
20172018,113367003,Solanco SD,Lancaster,"$2,211,606,376","$658,962,692","4,195.823","$527,097",0.3656,"$157,052",0.5546,0.4411
20172018,113369003,Warwick SD,Lancaster,"$2,268,122,009","$989,259,294","4,892.944","$463,549",0.4421,"$202,180",0.4266,0.4358
20172018,104372003,Ellwood City Area SD,Lawrence,"$517,174,882","$290,921,720","2,063.645","$250,612",0.6984,"$140,974",0.6002,0.6590
20172018,104374003,Laurel SD,Lawrence,"$403,826,672","$173,846,196","1,458.086","$276,956",0.6667,"$119,229",0.6619,0.6647
20172018,104375003,Mohawk Area SD,Lawrence,"$481,850,660","$221,934,793","1,751.231","$275,149",0.6689,"$126,730",0.6406,0.6575
20172018,104375203,Neshannock Township SD,Lawrence,"$664,769,937","$310,448,220","1,493.682","$445,054",0.4643,"$207,840",0.4106,0.4427
20172018,104375302,New Castle Area SD,Lawrence,"$547,165,926","$286,280,140","3,885.000","$140,840",0.8305,"$73,688",0.7911,0.8147
20172018,104376203,Shenango Area SD,Lawrence,"$386,025,493","$171,306,642","1,408.295","$274,108",0.6701,"$121,641",0.6551,0.6640
20172018,104377003,Union Area SD,Lawrence,"$235,875,838","$91,108,399",948.763,"$248,614",0.7008,"$96,028",0.7277,0.7114
20172018,104378003,Wilmington Area SD,Lawrence,"$533,847,542","$241,589,889","1,406.941","$379,438",0.5433,"$171,712",0.5130,0.5311
20172018,113380303,Annville-Cleona SD,Lebanon,"$758,863,401","$297,281,292","1,760.951","$430,939",0.4813,"$168,818",0.5213,0.4972
20172018,113381303,Cornwall-Lebanon SD,Lebanon,"$2,564,362,184","$910,182,079","5,484.869","$467,533",0.4373,"$165,944",0.5294,0.4740
20172018,113382303,Eastern Lebanon County SD,Lebanon,"$1,455,848,918","$502,428,143","2,780.580","$523,577",0.3698,"$180,691",0.4876,0.4168
20172018,113384603,Lebanon SD,Lebanon,"$733,602,720","$388,464,371","5,719.898","$128,254",0.8457,"$67,914",0.8074,0.8303
20172018,113385003,Northern Lebanon SD,Lebanon,"$1,272,412,553","$419,716,043","2,697.631","$471,677",0.4323,"$155,586",0.5588,0.4828
20172018,113385303,Palmyra Area SD,Lebanon,"$1,680,804,265","$684,145,252","4,137.502","$406,236",0.5111,"$165,352",0.5311,0.5190
20172018,121390302,Allentown City SD,Lehigh,"$4,257,813,000","$1,581,974,407","22,796.625","$186,773",0.7752,"$69,395",0.8032,0.7863
20172018,121391303,Catasauqua Area SD,Lehigh,"$847,727,100","$220,306,379","1,829.271","$463,423",0.4422,"$120,433",0.6585,0.5287
20172018,121392303,East Penn SD,Lehigh,"$4,733,941,529","$1,941,795,185","9,752.471","$485,409",0.4158,"$199,108",0.4353,0.4235
20172018,121394503,Northern Lehigh SD,Lehigh,"$682,059,204","$277,815,657","1,970.931","$346,059",0.5835,"$140,956",0.6003,0.5902
20172018,121394603,Northwestern Lehigh SD,Lehigh,"$1,391,109,706","$538,884,004","2,628.700","$529,200",0.3631,"$205,000",0.4186,0.3852
20172018,121395103,Parkland SD,Lehigh,"$7,321,549,382","$2,405,356,658","10,923.508","$670,256",0.1933,"$220,200",0.3755,0.2661
20172018,121395603,Salisbury Township SD,Lehigh,"$1,178,658,485","$479,422,286","1,991.660","$591,797",0.2877,"$240,714",0.3173,0.2995
20172018,121395703,Southern Lehigh SD,Lehigh,"$2,450,391,092","$1,094,524,392","3,737.545","$655,615",0.2109,"$292,845",0.1695,0.1943
20172018,121397803,Whitehall-Coplay SD,Lehigh,"$2,059,507,715","$682,936,720","5,208.483","$395,414",0.5241,"$131,120",0.6282,0.5656
20172018,118401403,Crestwood SD,Luzerne,"$1,409,095,769","$638,831,127","3,416.392","$412,451",0.5036,"$186,989",0.4697,0.4899
20172018,118401603,Dallas SD,Luzerne,"$1,276,891,302","$730,988,438","3,159.899","$404,092",0.5137,"$231,332",0.3440,0.4458
20172018,118402603,Greater Nanticoke Area SD,Luzerne,"$524,690,816","$273,106,595","2,777.298","$188,921",0.7726,"$98,335",0.7212,0.7519
20172018,118403003,Hanover Area SD,Luzerne,"$681,468,272","$293,709,777","2,507.420","$271,780",0.6729,"$117,136",0.6678,0.6708
20172018,118403302,Hazleton Area SD,Luzerne,"$3,947,585,946","$1,360,791,649","13,009.282","$303,443",0.6348,"$104,601",0.7034,0.6621
20172018,118403903,Lake-Lehman SD,Luzerne,"$1,008,812,681","$394,675,273","2,284.307","$441,627",0.4685,"$172,776",0.5100,0.4851
20172018,118406003,Northwest Area SD,Luzerne,"$456,862,237","$182,879,694","1,315.688","$347,242",0.5821,"$138,999",0.6058,0.5915
20172018,118406602,Pittston Area SD,Luzerne,"$1,314,054,463","$592,400,320","3,932.339","$334,166",0.5978,"$150,648",0.5728,0.5877
20172018,118408852,Wilkes-Barre Area SD,Luzerne,"$2,645,980,227","$944,780,415","8,723.931","$303,301",0.6350,"$108,297",0.6929,0.6581
20172018,118409203,Wyoming Area SD,Luzerne,"$882,528,873","$422,144,235","2,779.438","$317,520",0.6179,"$151,881",0.5693,0.5984
20172018,118409302,Wyoming Valley West SD,Luzerne,"$1,526,414,351","$801,217,079","5,985.924","$255,000",0.6931,"$133,850",0.6204,0.6639
20172018,117412003,East Lycoming SD,Lycoming,"$622,911,266","$232,134,997","1,886.472","$330,199",0.6026,"$123,052",0.6511,0.6219
20172018,117414003,Jersey Shore Area SD,Lycoming,"$960,397,751","$350,657,752","3,038.229","$316,104",0.6196,"$115,415",0.6727,0.6407
20172018,117414203,Loyalsock Township SD,Lycoming,"$824,266,087","$326,769,394","1,778.365","$463,496",0.4421,"$183,747",0.4789,0.4567
20172018,117415004,Montgomery Area SD,Lycoming,"$334,791,438","$124,088,949","1,026.647","$326,101",0.6075,"$120,868",0.6572,0.6273
20172018,117415103,Montoursville Area SD,Lycoming,"$904,134,061","$340,230,973","2,362.557","$382,693",0.5394,"$144,009",0.5916,0.5602
20172018,117415303,Muncy SD,Lycoming,"$506,427,953","$160,499,374","1,240.403","$408,276",0.5086,"$129,392",0.6331,0.5583
20172018,117416103,South Williamsport Area SD,Lycoming,"$426,404,778","$185,378,437","1,510.426","$282,307",0.6602,"$122,732",0.6520,0.6569
20172018,117417202,Williamsport Area SD,Lycoming,"$1,676,183,682","$687,097,522","5,909.668","$283,634",0.6586,"$116,266",0.6703,0.6632
20172018,109420803,Bradford Area SD,McKean,"$530,805,986","$364,228,047","3,018.390","$175,857",0.7884,"$120,669",0.6578,0.7361
20172018,109422303,Kane Area SD,McKean,"$216,701,786","$140,690,672","1,387.784","$156,149",0.8121,"$101,377",0.7125,0.7722
20172018,109426003,Otto-Eldred SD,McKean,"$97,121,229","$55,885,537",803.877,"$120,816",0.8546,"$69,520",0.8029,0.8338
20172018,109426303,Port Allegany SD,McKean,"$207,319,431","$104,997,018","1,041.679","$199,024",0.7605,"$100,795",0.7142,0.7419
20172018,109427503,Smethport Area SD,McKean,"$224,079,524","$100,928,174",975.580,"$229,688",0.7236,"$103,454",0.7066,0.7167
20172018,104431304,Commodore Perry SD,Mercer,"$167,570,618","$72,675,891",599.735,"$279,407",0.6637,"$121,180",0.6564,0.6607
20172018,104432503,Farrell Area SD,Mercer,"$117,300,566","$56,316,085",895.991,"$130,917",0.8425,"$62,853",0.8218,0.8342
20172018,104432803,Greenville Area SD,Mercer,"$353,755,388","$171,727,024","1,577.051","$224,314",0.7300,"$108,891",0.6912,0.7144
20172018,104432903,Grove City Area SD,Mercer,"$819,190,530","$359,380,733","2,380.378","$344,143",0.5858,"$150,976",0.5719,0.5801
20172018,104433303,Hermitage SD,Mercer,"$1,009,146,550","$416,197,330","2,462.165","$409,861",0.5067,"$169,037",0.5206,0.5122
20172018,104433604,Jamestown Area SD,Mercer,"$209,489,784","$70,786,094",602.698,"$347,586",0.5817,"$117,448",0.6669,0.6157
20172018,104433903,Lakeview SD,Mercer,"$409,028,654","$166,380,470","1,345.357","$304,029",0.6341,"$123,670",0.6493,0.6401
20172018,104435003,Mercer Area SD,Mercer,"$437,337,310","$194,383,632","1,352.441","$323,368",0.6108,"$143,727",0.5924,0.6033
20172018,104435303,Reynolds SD,Mercer,"$334,474,358","$153,407,009","1,300.973","$257,095",0.6906,"$117,917",0.6656,0.6805
20172018,104435603,Sharon City SD,Mercer,"$294,411,901","$174,638,908","2,558.888","$115,054",0.8616,"$68,247",0.8065,0.8395
20172018,104435703,Sharpsville Area SD,Mercer,"$271,219,236","$169,390,806","1,463.128","$185,369",0.7769,"$115,773",0.6717,0.7347
20172018,104437503,West Middlesex Area SD,Mercer,"$312,239,138","$144,066,260","1,120.950","$278,548",0.6648,"$128,521",0.6355,0.6530
20172018,111444602,Mifflin County SD,Mifflin,"$1,747,692,346","$750,083,846","6,086.849","$287,125",0.6544,"$123,230",0.6506,0.6528
20172018,120452003,East Stroudsburg Area SD,Monroe,"$3,218,311,319","$711,967,531","8,597.485","$374,331",0.5495,"$82,811",0.7652,0.6357
20172018,120455203,Pleasant Valley SD,Monroe,"$2,037,555,356","$626,393,224","5,764.449","$353,469",0.5746,"$108,664",0.6919,0.6214
20172018,120455403,Pocono Mountain SD,Monroe,"$5,917,577,899","$1,021,666,159","11,476.716","$515,615",0.3794,"$89,020",0.7476,0.5266
20172018,120456003,Stroudsburg Area SD,Monroe,"$2,496,848,256","$696,323,361","6,071.845","$411,217",0.5051,"$114,680",0.6748,0.5729
20172018,123460302,Abington SD,Montgomery,"$5,355,888,927","$2,292,796,231","9,173.093","$583,869",0.2973,"$249,947",0.2912,0.2947
20172018,123460504,Bryn Athyn SD,Montgomery,"$172,795,954","$288,576,359",2.416,"$71,521,504",0.1000,"$119,443,857",0.1000,0.1500
20172018,123461302,Cheltenham SD,Montgomery,"$2,717,735,389","$1,197,423,535","5,418.169","$501,596",0.3963,"$221,001",0.3733,0.3870
20172018,123461602,Colonial SD,Montgomery,"$6,552,762,542","$2,252,691,983","5,674.820","$1,154,708",0.1000,"$396,962",0.1000,0.1500
20172018,123463603,Hatboro-Horsham SD,Montgomery,"$4,072,012,091","$1,438,205,367","5,555.310","$732,994",0.1178,"$258,888",0.2658,0.1769
20172018,123463803,Jenkintown SD,Montgomery,"$421,935,835","$216,209,320",781.406,"$539,970",0.3501,"$276,692",0.2153,0.2961
20172018,123464502,Lower Merion SD,Montgomery,"$12,536,797,621","$7,038,349,504","9,610.072","$1,304,547",0.1000,"$732,393",0.1000,0.1500
20172018,123464603,Lower Moreland Township SD,Montgomery,"$1,671,880,516","$828,426,933","2,607.055","$641,290",0.2281,"$317,763",0.1000,0.1768
20172018,123465303,Methacton SD,Montgomery,"$3,783,009,127","$1,630,479,811","5,710.085","$662,513",0.2026,"$285,543",0.1902,0.1975
20172018,123465602,Norristown Area SD,Montgomery,"$4,126,759,315","$1,784,326,110","8,928.729","$462,188",0.4437,"$199,840",0.4333,0.4395
20172018,123465702,North Penn SD,Montgomery,"$10,741,777,580","$3,739,836,606","14,726.977","$729,394",0.1221,"$253,944",0.2798,0.1851
20172018,123466103,Perkiomen Valley SD,Montgomery,"$3,198,287,108","$1,441,225,886","6,613.543","$483,596",0.4180,"$217,920",0.3820,0.4036
20172018,123466303,Pottsgrove SD,Montgomery,"$1,466,504,352","$592,987,974","3,984.330","$368,067",0.5570,"$148,830",0.5779,0.5653
20172018,123466403,Pottstown SD,Montgomery,"$989,525,522","$396,982,399","3,775.541","$262,088",0.6846,"$105,145",0.7018,0.6914
20172018,123467103,Souderton Area SD,Montgomery,"$4,138,561,810","$1,731,907,241","7,862.924","$526,338",0.3665,"$220,262",0.3754,0.3700
20172018,123467203,Springfield Township SD,Montgomery,"$2,074,469,265","$897,874,956","2,734.702","$758,572",0.1000,"$328,326",0.1000,0.1500
20172018,123467303,Spring-Ford Area SD,Montgomery,"$5,926,253,392","$2,037,532,518","9,247.228","$640,868",0.2286,"$220,339",0.3751,0.2871
20172018,123468303,Upper Dublin SD,Montgomery,"$3,378,303,440","$1,543,639,121","4,939.293","$683,964",0.1768,"$312,522",0.1137,0.1514
20172018,123468402,Upper Merion Area SD,Montgomery,"$5,695,866,068","$1,490,135,157","4,495.238","$1,267,088",0.1000,"$331,491",0.1000,0.1500
20172018,123468503,Upper Moreland Township SD,Montgomery,"$2,227,306,718","$764,890,624","3,658.100","$608,869",0.2672,"$209,095",0.4070,0.3231
20172018,123468603,Upper Perkiomen SD,Montgomery,"$1,768,453,904","$664,132,786","3,843.154","$460,156",0.4462,"$172,809",0.5099,0.4716
20172018,123469303,Wissahickon SD,Montgomery,"$5,375,126,889","$2,643,417,118","5,250.072","$1,023,819",0.1000,"$503,501",0.1000,0.1500
20172018,116471803,Danville Area SD,Montour,"$1,363,201,183","$597,297,861","2,813.819","$484,466",0.4169,"$212,273",0.3980,0.4093
20172018,120480803,Bangor Area SD,Northampton,"$1,510,966,110","$550,836,418","3,662.522","$412,547",0.5035,"$150,398",0.5735,0.5315
20172018,120481002,Bethlehem Area SD,Northampton,"$8,173,588,043","$2,871,421,060","18,484.209","$442,193",0.4678,"$155,344",0.5595,0.5044
20172018,120483302,Easton Area SD,Northampton,"$4,125,108,387","$1,613,970,311","10,573.357","$390,141",0.5304,"$152,645",0.5671,0.5450
20172018,120484803,Nazareth Area SD,Northampton,"$2,917,242,306","$988,810,010","5,636.118","$517,597",0.3770,"$175,441",0.5025,0.4272
20172018,120484903,Northampton Area SD,Northampton,"$3,069,628,528","$1,158,517,492","6,775.044","$453,078",0.4547,"$170,997",0.5151,0.4788
20172018,120485603,Pen Argyl Area SD,Northampton,"$865,585,459","$285,632,924","1,999.151","$432,976",0.4789,"$142,877",0.5948,0.5252
20172018,120486003,Saucon Valley SD,Northampton,"$1,582,119,311","$683,381,379","2,673.226","$591,838",0.2877,"$255,639",0.2750,0.2826
20172018,120488603,Wilson Area SD,Northampton,"$1,112,059,104","$398,834,156","2,621.277","$424,243",0.4894,"$152,152",0.5685,0.5210
