Fiscal Year,AUN,School District,County,"
Market
Value","
Personal
Income","
WADM","MV per
WADM",market_value_aid_ratio,"PI per
WADM",personal_income_aid_ratio,mvpi
20212022,115222752,Harrisburg City SD,Dauphin,"$2,087,946,736","$874,814,647","9,013.802","$231,638",0.7453,"$97,052",0.7624,0.7520
20212022,115224003,Lower Dauphin SD,Dauphin,"$2,153,647,260","$926,066,695","4,530.599","$475,355",0.4773,"$204,402",0.4996,0.4861
20212022,115226003,Middletown Area SD,Dauphin,"$1,373,589,744","$434,351,808","3,077.532","$446,328",0.5092,"$141,136",0.6545,0.5673
20212022,115226103,Millersburg Area SD,Dauphin,"$329,823,615","$165,236,267",933.287,"$353,399",0.6114,"$177,047",0.5666,0.5934
20212022,115228003,Steelton-Highspire SD,Dauphin,"$254,654,520","$125,175,865","1,744.307","$145,991",0.8395,"$71,762",0.8243,0.8334
20212022,115228303,Susquehanna Township SD,Dauphin,"$2,221,886,659","$736,240,476","3,755.531","$591,630",0.3495,"$196,041",0.5200,0.4177
20212022,115229003,Upper Dauphin Area SD,Dauphin,"$505,586,375","$203,784,944","1,359.342","$371,934",0.5911,"$149,914",0.6330,0.6078
20212022,125231232,Chester-Upland SD,Delaware,"$1,197,607,752","$457,672,929","7,773.301","$154,066",0.8306,"$58,877",0.8559,0.8406
20212022,125231303,Chichester SD,Delaware,"$1,566,350,014","$536,704,246","3,988.468","$392,719",0.5682,"$134,564",0.6706,0.6091
20212022,125234103,Garnet Valley SD,Delaware,"$3,913,527,024","$1,387,037,752","5,451.276","$717,910",0.2106,"$254,442",0.3771,0.2771
20212022,125234502,Haverford Township SD,Delaware,"$4,943,251,939","$2,560,051,705","7,467.729","$661,948",0.2721,"$342,815",0.1607,0.2274
20212022,125235103,Interboro SD,Delaware,"$1,675,712,114","$535,520,752","3,987.960","$420,192",0.5380,"$134,284",0.6713,0.5913
20212022,125235502,Marple Newtown SD,Delaware,"$5,332,372,177","$2,457,752,533","4,019.207","$1,326,722",0.1000,"$611,501",0.1000,0.1500
20212022,125236903,Penn-Delco SD,Delaware,"$1,989,327,688","$811,437,779","3,963.487","$501,913",0.4481,"$204,728",0.4988,0.4683
20212022,125237603,Radnor Township SD,Delaware,"$5,343,455,134","$2,972,893,269","4,488.790","$1,190,399",0.1000,"$662,292",0.1000,0.1500
20212022,125237702,Ridley SD,Delaware,"$2,627,938,179","$1,121,355,450","6,624.668","$396,689",0.5638,"$169,269",0.5856,0.5724
20212022,125237903,Rose Tree Media SD,Delaware,"$4,347,416,621","$2,204,111,413","4,557.014","$954,005",0.1000,"$483,674",0.1000,0.1500
20212022,125238402,Southeast Delco SD,Delaware,"$1,231,361,073","$504,823,977","5,533.771","$222,517",0.7554,"$91,226",0.7767,0.7638
20212022,125238502,Springfield SD,Delaware,"$2,673,249,648","$1,176,682,966","4,882.990","$547,461",0.3980,"$240,975",0.4100,0.4028
20212022,125239452,Upper Darby SD,Delaware,"$3,798,154,799","$2,055,167,087","15,385.379","$246,867",0.7286,"$133,579",0.6730,0.7063
20212022,125239603,Wallingford-Swarthmore SD,Delaware,"$2,159,036,878","$1,172,535,609","4,271.965","$505,396",0.4443,"$274,472",0.3280,0.3977
20212022,125239652,William Penn SD,Delaware,"$1,422,609,551","$855,271,789","6,618.333","$214,949",0.7637,"$129,227",0.6836,0.7316
20212022,109243503,Johnsonburg Area SD,Elk,"$159,583,838","$91,787,411",655.504,"$243,452",0.7323,"$140,025",0.6572,0.7021
20212022,109246003,Ridgway Area SD,Elk,"$242,233,300","$154,209,727",944.986,"$256,335",0.7182,"$163,187",0.6005,0.6711
20212022,109248003,Saint Marys Area SD,Elk,"$972,822,873","$507,749,426","2,390.107","$407,020",0.5525,"$212,437",0.4799,0.5234
20212022,105251453,Corry Area SD,Erie,"$530,689,511","$243,674,258","2,346.751","$226,137",0.7514,"$103,834",0.7458,0.7491
20212022,105252602,Erie City SD,Erie,"$2,828,432,393","$1,556,557,209","14,600.121","$193,726",0.7870,"$106,612",0.7390,0.7678
20212022,105253303,Fairview SD,Erie,"$874,125,579","$480,912,450","2,098.271","$416,593",0.5419,"$229,194",0.4389,0.5006
20212022,105253553,Fort LeBoeuf SD,Erie,"$1,336,690,908","$397,107,465","2,521.598","$530,096",0.4171,"$157,482",0.6145,0.4960
20212022,105253903,General McLane SD,Erie,"$952,031,319","$419,895,404","2,512.512","$378,916",0.5834,"$167,121",0.5909,0.5863
20212022,105254053,Girard SD,Erie,"$490,851,545","$230,544,616","1,911.823","$256,745",0.7177,"$120,588",0.7048,0.7125
20212022,105254353,Harbor Creek SD,Erie,"$976,259,365","$413,610,836","2,534.855","$385,134",0.5765,"$163,169",0.6005,0.5861
20212022,105256553,Iroquois SD,Erie,"$244,234,167","$127,954,459","1,451.208","$168,297",0.8150,"$88,170",0.7842,0.8026
20212022,105257602,Millcreek Township SD,Erie,"$3,712,482,805","$2,003,268,608","7,784.620","$476,899",0.4756,"$257,336",0.3700,0.4333
20212022,105258303,North East SD,Erie,"$570,465,974","$258,625,808","1,974.109","$288,973",0.6823,"$131,008",0.6793,0.6810
20212022,105258503,Northwestern SD,Erie,"$424,834,040","$192,568,137","1,625.300","$261,388",0.7126,"$118,481",0.7100,0.7115
20212022,105259103,Union City Area SD,Erie,"$262,703,169","$113,265,712","1,210.818","$216,963",0.7615,"$93,544",0.7710,0.7653
20212022,105259703,Wattsburg Area SD,Erie,"$567,306,653","$245,363,096","1,557.395","$364,266",0.5995,"$157,547",0.6143,0.6054
20212022,101260303,Albert Gallatin Area SD,Fayette,"$973,134,803","$440,149,946","3,940.666","$246,946",0.7285,"$111,694",0.7266,0.7277
20212022,101260803,Brownsville Area SD,Fayette,"$403,155,632","$221,314,329","1,961.886","$205,493",0.7741,"$112,806",0.7238,0.7539
20212022,101261302,Connellsville Area SD,Fayette,"$1,476,575,185","$681,909,380","5,144.059","$287,044",0.6844,"$132,562",0.6755,0.6808
20212022,101262903,Frazier SD,Fayette,"$405,794,775","$183,582,025","1,334.099","$304,171",0.6656,"$137,607",0.6631,0.6645
20212022,101264003,Laurel Highlands SD,Fayette,"$1,374,005,658","$500,677,614","3,467.969","$396,198",0.5644,"$144,371",0.6466,0.5972
20212022,101268003,Uniontown Area SD,Fayette,"$1,317,862,976","$476,316,416","3,293.103","$400,188",0.5600,"$144,640",0.6459,0.5943
20212022,106272003,Forest Area SD,Forest,"$464,662,996","$78,519,406",521.478,"$891,050",0.1000,"$150,570",0.6314,0.3125
20212022,112281302,Chambersburg Area SD,Franklin,"$5,051,716,814","$1,739,616,388","11,437.822","$441,667",0.5144,"$152,093",0.6277,0.5596
20212022,112282004,Fannett-Metal SD,Franklin,"$325,254,490","$97,303,717",548.943,"$592,510",0.3485,"$177,256",0.5660,0.4355
20212022,112283003,Greencastle-Antrim SD,Franklin,"$1,641,627,634","$584,194,448","3,595.112","$456,627",0.4979,"$162,496",0.6022,0.5395
20212022,112286003,Tuscarora SD,Franklin,"$1,275,999,460","$436,501,196","2,843.814","$448,693",0.5066,"$153,491",0.6242,0.5535
20212022,112289003,Waynesboro Area SD,Franklin,"$1,858,717,578","$742,408,909","5,394.217","$344,575",0.6211,"$137,630",0.6631,0.6378
20212022,111291304,Central Fulton SD,Fulton,"$409,735,420","$142,094,382","1,173.201","$349,245",0.6160,"$121,116",0.7035,0.6510
20212022,111292304,Forbes Road SD,Fulton,"$171,155,410","$59,412,849",437.353,"$391,343",0.5697,"$135,846",0.6674,0.6087
20212022,111297504,Southern Fulton SD,Fulton,"$349,591,301","$125,722,164",863.097,"$405,042",0.5546,"$145,664",0.6434,0.5900
20212022,101301303,Carmichaels Area SD,Greene,"$257,167,517","$149,807,372","1,284.645","$200,185",0.7799,"$116,613",0.7145,0.7537
20212022,101301403,Central Greene SD,Greene,"$812,220,234","$348,872,563","1,974.410","$411,373",0.5477,"$176,697",0.5674,0.5555
20212022,101303503,Jefferson-Morgan SD,Greene,"$224,629,423","$130,980,135",903.906,"$248,509",0.7268,"$144,904",0.6453,0.6941
20212022,101306503,Southeastern Greene SD,Greene,"$172,906,975","$99,632,594",699.073,"$247,337",0.7281,"$142,521",0.6511,0.6972
20212022,101308503,West Greene SD,Greene,"$890,383,506","$181,284,667",776.186,"$1,147,126",0.1000,"$233,558",0.4282,0.2312
20212022,111312503,Huntingdon Area SD,Huntingdon,"$1,000,184,879","$331,713,219","2,293.541","$436,087",0.5205,"$144,629",0.6459,0.5706
20212022,111312804,Juniata Valley SD,Huntingdon,"$283,784,108","$108,800,118",877.993,"$323,219",0.6446,"$123,919",0.6966,0.6653
20212022,111316003,Mount Union Area SD,Huntingdon,"$417,408,895","$163,901,096","1,591.786","$262,226",0.7117,"$102,966",0.7479,0.7261
20212022,111317503,Southern Huntingdon County SD,Huntingdon,"$502,087,151","$155,788,572","1,320.981","$380,086",0.5821,"$117,933",0.7113,0.6337
20212022,128321103,Blairsville-Saltsburg SD,Indiana,"$565,472,205","$292,924,404","1,767.460","$319,934",0.6482,"$165,731",0.5943,0.6266
20212022,128323303,Homer-Center SD,Indiana,"$271,676,951","$130,162,835","1,006.507","$269,920",0.7032,"$129,321",0.6834,0.6952
20212022,128323703,Indiana Area SD,Indiana,"$1,572,101,251","$621,033,383","3,371.205","$466,332",0.4872,"$184,217",0.5490,0.5119
20212022,128325203,Marion Center Area SD,Indiana,"$466,710,201","$220,178,206","1,489.270","$313,381",0.6554,"$147,843",0.6381,0.6484
20212022,128326303,Penns Manor Area SD,Indiana,"$223,504,583","$120,623,817",935.997,"$238,787",0.7375,"$128,872",0.6845,0.7163
20212022,128327303,Purchase Line SD,Indiana,"$250,129,364","$121,036,546","1,021.039","$244,975",0.7307,"$118,542",0.7098,0.7223
20212022,128328003,United SD,Indiana,"$343,893,911","$156,891,002","1,192.533","$288,372",0.6829,"$131,561",0.6779,0.6808
20212022,106330703,Brockway Area SD,Jefferson,"$325,657,438","$171,668,933","1,198.677","$271,680",0.7013,"$143,215",0.6494,0.6804
20212022,106330803,Brookville Area SD,Jefferson,"$634,714,631","$245,316,797","1,803.718","$351,892",0.6131,"$136,006",0.6670,0.6346
20212022,106338003,Punxsutawney Area SD,Jefferson,"$852,960,289","$409,362,189","2,539.450","$335,883",0.6307,"$161,201",0.6054,0.6205
20212022,111343603,Juniata County SD,Juniata,"$1,534,893,412","$519,477,680","3,270.951","$469,249",0.4840,"$158,815",0.6112,0.5348
20212022,119350303,Abington Heights SD,Lackawanna,"$1,983,732,170","$1,124,323,106","3,979.340","$498,507",0.4519,"$282,540",0.3083,0.3944
20212022,119351303,Carbondale Area SD,Lackawanna,"$344,896,934","$193,045,038","1,915.107","$180,092",0.8020,"$100,801",0.7532,0.7824
20212022,119352203,Dunmore SD,Lackawanna,"$681,801,421","$392,613,218","1,811.893","$376,292",0.5863,"$216,686",0.4695,0.5395
20212022,119354603,Lakeland SD,Lackawanna,"$725,819,624","$320,863,061","1,783.710","$406,915",0.5526,"$179,885",0.5596,0.5553
20212022,119355503,Mid Valley SD,Lackawanna,"$985,027,654","$336,452,085","2,250.852","$437,624",0.5188,"$149,477",0.6341,0.5648
20212022,119356503,North Pocono SD,Lackawanna,"$1,686,143,409","$622,886,317","3,588.357","$469,892",0.4833,"$173,585",0.5750,0.5199
20212022,119356603,Old Forge SD,Lackawanna,"$416,794,200","$219,625,306","1,146.866","$363,420",0.6004,"$191,500",0.5312,0.5726
20212022,119357003,Riverside SD,Lackawanna,"$820,518,158","$336,742,517","1,846.869","$444,275",0.5115,"$182,331",0.5536,0.5283
20212022,119357402,Scranton SD,Lackawanna,"$2,365,107,735","$1,174,104,978","11,637.073","$203,239",0.7766,"$100,893",0.7530,0.7671
20212022,119358403,Valley View SD,Lackawanna,"$1,219,598,628","$477,084,066","2,916.601","$418,157",0.5402,"$163,575",0.5995,0.5639
20212022,113361303,Cocalico SD,Lancaster,"$1,768,748,030","$759,387,014","3,453.959","$512,092",0.4369,"$219,859",0.4617,0.4467
20212022,113361503,Columbia Borough SD,Lancaster,"$356,301,169","$200,465,684","1,669.763","$213,384",0.7654,"$120,056",0.7061,0.7416
20212022,113361703,Conestoga Valley SD,Lancaster,"$3,214,897,729","$1,085,243,396","4,994.029","$643,748",0.2922,"$217,308",0.4680,0.3625
20212022,113362203,Donegal SD,Lancaster,"$1,483,892,011","$658,883,394","3,497.829","$424,232",0.5335,"$188,369",0.5388,0.5356
20212022,113362303,Eastern Lancaster County SD,Lancaster,"$2,773,443,569","$976,316,729","3,509.789","$790,202",0.1311,"$278,169",0.3190,0.2062
20212022,113362403,Elizabethtown Area SD,Lancaster,"$1,989,181,095","$928,360,201","4,503.832","$441,664",0.5144,"$206,126",0.4954,0.5067
20212022,113362603,Ephrata Area SD,Lancaster,"$2,298,039,960","$1,014,547,680","4,864.442","$472,415",0.4806,"$208,564",0.4894,0.4840
20212022,113363103,Hempfield SD,Lancaster,"$4,502,341,043","$1,942,704,474","8,271.522","$544,318",0.4015,"$234,866",0.4250,0.4109
20212022,113363603,Lampeter-Strasburg SD,Lancaster,"$1,938,020,968","$802,064,869","3,543.173","$546,973",0.3986,"$226,369",0.4458,0.4174
20212022,113364002,Lancaster SD,Lancaster,"$3,397,445,399","$1,780,253,577","12,213.558","$278,169",0.6942,"$145,760",0.6432,0.6737
20212022,113364403,Manheim Central SD,Lancaster,"$2,289,807,234","$815,837,732","3,624.034","$631,839",0.3052,"$225,118",0.4489,0.3626
20212022,113364503,Manheim Township SD,Lancaster,"$3,960,406,990","$1,859,752,413","7,099.195","$557,867",0.3866,"$261,966",0.3586,0.3753
20212022,113365203,Penn Manor SD,Lancaster,"$2,847,405,288","$1,239,883,593","6,268.423","$454,245",0.5005,"$197,798",0.5157,0.5065
20212022,113365303,Pequea Valley SD,Lancaster,"$1,681,133,592","$595,574,047","1,752.044","$959,527",0.1000,"$339,930",0.1677,0.1500
20212022,113367003,Solanco SD,Lancaster,"$2,382,943,996","$737,671,493","3,933.857","$605,752",0.3339,"$187,518",0.5409,0.4166
20212022,113369003,Warwick SD,Lancaster,"$2,618,573,227","$1,198,139,476","4,814.248","$543,921",0.4019,"$248,873",0.3907,0.3973
20212022,104372003,Ellwood City Area SD,Lawrence,"$576,897,585","$322,104,624","2,045.778","$281,994",0.6900,"$157,448",0.6145,0.6598
20212022,104374003,Laurel SD,Lawrence,"$459,218,006","$192,268,459","1,271.283","$361,224",0.6028,"$151,239",0.6297,0.6134
20212022,104375003,Mohawk Area SD,Lawrence,"$534,634,509","$249,975,972","1,778.653","$300,583",0.6695,"$140,542",0.6559,0.6640
20212022,104375203,Neshannock Township SD,Lawrence,"$729,748,413","$332,916,111","1,514.916","$481,708",0.4703,"$219,758",0.4620,0.4669
20212022,104375302,New Castle Area SD,Lawrence,"$537,588,973","$332,125,322","3,899.306","$137,867",0.8484,"$85,175",0.7915,0.8256
20212022,104376203,Shenango Area SD,Lawrence,"$424,403,939","$197,920,563","1,351.382","$314,051",0.6547,"$146,457",0.6415,0.6494
20212022,104377003,Union Area SD,Lawrence,"$255,705,422","$97,268,751",897.886,"$284,786",0.6869,"$108,330",0.7348,0.7060
20212022,104378003,Wilmington Area SD,Lawrence,"$577,522,391","$243,689,569","1,280.538","$450,999",0.5041,"$190,302",0.5341,0.5160
20212022,113380303,Annville-Cleona SD,Lebanon,"$807,618,409","$317,595,305","1,687.392","$478,619",0.4737,"$188,216",0.5392,0.4998
20212022,113381303,Cornwall-Lebanon SD,Lebanon,"$2,701,212,675","$1,107,484,952","5,778.646","$467,447",0.4860,"$191,651",0.5308,0.5039
20212022,113382303,Eastern Lebanon County SD,Lebanon,"$1,481,724,844","$589,190,030","2,886.184","$513,385",0.4355,"$204,141",0.5002,0.4613
20212022,113384603,Lebanon SD,Lebanon,"$777,773,176","$402,262,707","6,219.724","$125,049",0.8625,"$64,675",0.8417,0.8541
20212022,113385003,Northern Lebanon SD,Lebanon,"$1,286,824,815","$489,872,479","2,731.375","$471,127",0.4820,"$179,350",0.5609,0.5135
20212022,113385303,Palmyra Area SD,Lebanon,"$1,831,997,587","$791,404,793","4,284.847","$427,552",0.5299,"$184,698",0.5478,0.5370
20212022,121390302,Allentown City SD,Lehigh,"$4,750,763,436","$1,973,810,238","24,715.081","$192,221",0.7887,"$79,862",0.8045,0.7950
20212022,121391303,Catasauqua Area SD,Lehigh,"$968,440,494","$242,494,346","1,927.085","$502,541",0.4474,"$125,834",0.6919,0.5451
20212022,121392303,East Penn SD,Lehigh,"$5,467,005,843","$2,306,541,993","10,308.966","$530,315",0.4169,"$223,741",0.4522,0.4309
20212022,121394503,Northern Lehigh SD,Lehigh,"$691,878,884","$308,720,639","1,881.437","$367,739",0.5957,"$164,087",0.5983,0.5967
20212022,121394603,Northwestern Lehigh SD,Lehigh,"$1,643,939,011","$587,658,267","2,547.813","$645,235",0.2905,"$230,652",0.4353,0.3484
20212022,121395103,Parkland SD,Lehigh,"$7,898,117,859","$2,738,120,809","11,678.018","$676,323",0.2563,"$234,467",0.4260,0.3241
20212022,121395603,Salisbury Township SD,Lehigh,"$1,192,583,051","$596,404,259","2,019.987","$590,391",0.3508,"$295,251",0.2771,0.3212
20212022,121395703,Southern Lehigh SD,Lehigh,"$2,735,916,947","$1,268,906,845","3,799.348","$720,101",0.2082,"$333,980",0.1823,0.1978
20212022,121397803,Whitehall-Coplay SD,Lehigh,"$2,208,309,539","$797,659,711","5,479.145","$403,039",0.5568,"$145,581",0.6436,0.5914
20212022,118401403,Crestwood SD,Luzerne,"$1,527,513,597","$725,140,260","3,432.034","$445,075",0.5106,"$211,285",0.4827,0.4993
20212022,118401603,Dallas SD,Luzerne,"$1,393,183,880","$842,416,309","2,946.728","$472,790",0.4801,"$285,881",0.3001,0.4080
20212022,118402603,Greater Nanticoke Area SD,Luzerne,"$540,804,824","$305,910,476","2,850.016","$189,755",0.7914,"$107,336",0.7372,0.7696
20212022,118403003,Hanover Area SD,Luzerne,"$774,829,187","$313,898,710","2,515.433","$308,030",0.6613,"$124,789",0.6945,0.6745
20212022,118403302,Hazleton Area SD,Luzerne,"$4,179,632,041","$1,566,144,272","13,913.767","$300,395",0.6697,"$112,560",0.7244,0.6915
20212022,118403903,Lake-Lehman SD,Luzerne,"$1,112,968,588","$436,633,465","2,121.046","$524,726",0.4230,"$205,857",0.4960,0.4522
20212022,118406003,Northwest Area SD,Luzerne,"$503,227,699","$190,050,671","1,294.486","$388,747",0.5726,"$146,815",0.6406,0.5997
20212022,118406602,Pittston Area SD,Luzerne,"$1,642,625,522","$684,141,361","3,923.515","$418,661",0.5397,"$174,369",0.5731,0.5530
20212022,118408852,Wilkes-Barre Area SD,Luzerne,"$2,882,610,170","$1,113,086,196","9,265.806","$311,101",0.6579,"$120,128",0.7059,0.6770
20212022,118409203,Wyoming Area SD,Luzerne,"$903,353,127","$468,743,026","2,646.672","$341,316",0.6247,"$177,106",0.5664,0.6013
20212022,118409302,Wyoming Valley West SD,Luzerne,"$1,610,223,168","$882,889,252","6,086.048","$264,576",0.7091,"$145,067",0.6449,0.6833
20212022,117412003,East Lycoming SD,Lycoming,"$685,723,293","$267,412,835","1,946.276","$352,325",0.6126,"$137,397",0.6636,0.6329
20212022,117414003,Jersey Shore Area SD,Lycoming,"$1,045,769,348","$388,219,227","2,882.215","$362,835",0.6011,"$134,694",0.6703,0.6287
20212022,117414203,Loyalsock Township SD,Lycoming,"$903,080,229","$376,582,512","1,857.290","$486,235",0.4654,"$202,759",0.5036,0.4806
20212022,117415004,Montgomery Area SD,Lycoming,"$392,536,210","$139,274,598","1,031.116","$380,690",0.5814,"$135,071",0.6693,0.6165
20212022,117415103,Montoursville Area SD,Lycoming,"$1,009,538,051","$389,930,908","2,322.854","$434,611",0.5221,"$167,867",0.5890,0.5488
20212022,117415303,Muncy SD,Lycoming,"$617,644,060","$171,911,132","1,203.950","$513,014",0.4359,"$142,789",0.6504,0.5216
20212022,117416103,South Williamsport Area SD,Lycoming,"$470,667,447","$217,204,302","1,527.769","$308,075",0.6613,"$142,170",0.6519,0.6574
20212022,117417202,Williamsport Area SD,Lycoming,"$1,813,444,055","$732,854,390","5,911.260","$306,777",0.6627,"$123,976",0.6965,0.6762
20212022,109420803,Bradford Area SD,McKean,"$542,557,927","$338,742,013","3,007.670","$180,391",0.8017,"$112,626",0.7243,0.7707
20212022,109422303,Kane Area SD,McKean,"$216,382,346","$147,743,941","1,286.609","$168,180",0.8151,"$114,832",0.7189,0.7765
20212022,109426003,Otto-Eldred SD,McKean,"$97,756,973","$61,412,622",710.498,"$137,589",0.8488,"$86,436",0.7884,0.8245
20212022,109426303,Port Allegany SD,McKean,"$200,851,549","$97,600,376","1,056.761","$190,063",0.7910,"$92,358",0.7739,0.7841
20212022,109427503,Smethport Area SD,McKean,"$207,579,697","$104,477,551",907.752,"$228,674",0.7486,"$115,094",0.7182,0.7363
20212022,104431304,Commodore Perry SD,Mercer,"$177,607,327","$83,023,624",543.357,"$326,870",0.6406,"$152,797",0.6259,0.6346
20212022,104432503,Farrell Area SD,Mercer,"$118,865,312","$59,995,269",811.025,"$146,561",0.8389,"$73,974",0.8189,0.8308
20212022,104432803,Greenville Area SD,Mercer,"$368,430,607","$194,605,014","1,555.077","$236,921",0.7395,"$125,141",0.6936,0.7211
20212022,104432903,Grove City Area SD,Mercer,"$891,699,161","$390,302,306","2,172.852","$410,381",0.5488,"$179,626",0.5602,0.5532
20212022,104433303,Hermitage SD,Mercer,"$1,075,650,571","$455,321,827","2,464.788","$436,406",0.5202,"$184,730",0.5477,0.5311
20212022,104433604,Jamestown Area SD,Mercer,"$220,971,297","$74,466,037",523.931,"$421,756",0.5363,"$142,129",0.6520,0.5825
20212022,104433903,Lakeview SD,Mercer,"$447,024,207","$189,522,370","1,161.260","$384,947",0.5767,"$163,204",0.6004,0.5861
20212022,104435003,Mercer Area SD,Mercer,"$483,895,662","$209,820,433","1,256.375","$385,152",0.5765,"$167,004",0.5911,0.5823
20212022,104435303,Reynolds SD,Mercer,"$356,878,614","$163,617,316","1,195.567","$298,501",0.6718,"$136,853",0.6650,0.6690
20212022,104435603,Sharon City SD,Mercer,"$335,680,175","$186,245,785","2,383.805","$140,816",0.8452,"$78,129",0.8088,0.8306
20212022,104435703,Sharpsville Area SD,Mercer,"$294,824,185","$171,992,803","1,339.242","$220,142",0.7580,"$128,425",0.6856,0.7290
20212022,104437503,West Middlesex Area SD,Mercer,"$314,084,792","$157,127,535",965.866,"$325,184",0.6425,"$162,680",0.6017,0.6261
20212022,111444602,Mifflin County SD,Mifflin,"$1,910,078,414","$891,591,092","5,905.271","$323,453",0.6444,"$150,982",0.6304,0.6387
20212022,120452003,East Stroudsburg Area SD,Monroe,"$2,890,268,749","$793,909,821","8,196.691","$352,614",0.6123,"$96,857",0.7629,0.6724
20212022,120455203,Pleasant Valley SD,Monroe,"$1,949,593,821","$736,899,844","5,446.425","$357,958",0.6064,"$135,299",0.6688,0.6313
20212022,120455403,Pocono Mountain SD,Monroe,"$5,531,309,718","$1,181,702,027","10,998.605","$502,910",0.4470,"$107,441",0.7370,0.5630
20212022,120456003,Stroudsburg Area SD,Monroe,"$2,361,328,177","$783,209,395","6,227.492","$379,178",0.5831,"$125,766",0.6921,0.6266
20212022,123460302,Abington SD,Montgomery,"$5,700,374,090","$2,582,203,599","10,039.312","$567,805",0.3757,"$257,209",0.3703,0.3735
20212022,123460504,Bryn Athyn SD,Montgomery,"$174,830,381","$102,796,194",1.360,"$128,551,750",0.1000,"$75,585,436",0.1000,0.1500
20212022,123461302,Cheltenham SD,Montgomery,"$2,893,128,226","$1,339,769,285","5,294.488","$546,441",0.3992,"$253,049",0.3805,0.3917
20212022,123461602,Colonial SD,Montgomery,"$7,182,146,728","$2,942,113,191","6,188.177","$1,160,623",0.1000,"$475,441",0.1000,0.1500
20212022,123463603,Hatboro-Horsham SD,Montgomery,"$4,381,790,567","$1,674,297,690","5,470.856","$800,933",0.1193,"$306,039",0.2507,0.1717
20212022,123463803,Jenkintown SD,Montgomery,"$452,941,909","$250,793,006",855.295,"$529,573",0.4177,"$293,223",0.2821,0.3634
20212022,123464502,Lower Merion SD,Montgomery,"$13,688,737,126","$9,291,344,721","10,217.817","$1,339,692",0.1000,"$909,327",0.1000,0.1500
20212022,123464603,Lower Moreland Township SD,Montgomery,"$1,729,371,033","$905,798,696","2,853.942","$605,958",0.3337,"$317,385",0.2229,0.2893
20212022,123465303,Methacton SD,Montgomery,"$3,983,601,844","$1,916,513,667","5,522.435","$721,348",0.2068,"$347,041",0.1503,0.1841
20212022,123465602,Norristown Area SD,Montgomery,"$4,200,836,548","$1,642,454,317","9,512.584","$441,608",0.5144,"$172,661",0.5773,0.5395
20212022,123465702,North Penn SD,Montgomery,"$11,743,144,178","$4,207,424,213","15,280.105","$768,525",0.1549,"$275,353",0.3259,0.2232
20212022,123466103,Perkiomen Valley SD,Montgomery,"$3,377,865,498","$1,663,420,821","6,285.610","$537,396",0.4091,"$264,639",0.3521,0.3862
20212022,123466303,Pottsgrove SD,Montgomery,"$1,482,737,998","$674,880,337","3,950.295","$375,348",0.5873,"$170,843",0.5817,0.5849
20212022,123466403,Pottstown SD,Montgomery,"$954,410,925","$469,541,651","3,974.594","$240,127",0.7360,"$118,135",0.7108,0.7259
20212022,123467103,Souderton Area SD,Montgomery,"$4,483,722,610","$2,059,325,244","7,762.051","$577,646",0.3648,"$265,306",0.3505,0.3590
20212022,123467203,Springfield Township SD,Montgomery,"$2,337,836,742","$1,019,876,138","3,021.388","$773,762",0.1492,"$337,552",0.1736,0.1589
20212022,123467303,Spring-Ford Area SD,Montgomery,"$6,543,650,426","$2,539,528,307","9,511.641","$687,962",0.2435,"$266,991",0.3463,0.2846
20212022,123468303,Upper Dublin SD,Montgomery,"$3,596,515,200","$1,801,766,632","4,807.051","$748,174",0.1773,"$374,817",0.1000,0.1500
20212022,123468402,Upper Merion Area SD,Montgomery,"$7,032,212,309","$1,982,336,040","4,958.876","$1,418,106",0.1000,"$399,755",0.1000,0.1500
20212022,123468503,Upper Moreland Township SD,Montgomery,"$2,376,308,721","$837,011,198","3,802.764","$624,889",0.3129,"$220,106",0.4611,0.3721
20212022,123468603,Upper Perkiomen SD,Montgomery,"$1,887,836,934","$826,625,561","3,970.818","$475,427",0.4772,"$208,175",0.4903,0.4824
20212022,123469303,Wissahickon SD,Montgomery,"$5,864,825,968","$3,022,121,874","5,721.897","$1,024,979",0.1000,"$528,167",0.1000,0.1500
20212022,116471803,Danville Area SD,Montour,"$1,519,029,845","$654,422,058","2,851.153","$532,777",0.4142,"$229,528",0.4381,0.4237
20212022,120480803,Bangor Area SD,Northampton,"$1,536,600,455","$634,149,724","3,690.671","$416,347",0.5422,"$171,825",0.5793,0.5570
20212022,120481002,Bethlehem Area SD,Northampton,"$9,607,043,107","$3,539,496,564","18,287.706","$525,327",0.4224,"$193,545",0.5262,0.4638
20212022,120483302,Easton Area SD,Northampton,"$4,461,593,617","$1,955,547,152","10,958.518","$407,134",0.5523,"$178,449",0.5631,0.5565
20212022,120484803,Nazareth Area SD,Northampton,"$3,225,697,713","$1,174,436,141","5,866.808","$549,821",0.3954,"$200,183",0.5099,0.4411
20212022,120484903,Northampton Area SD,Northampton,"$3,190,165,760","$1,314,498,228","6,778.450","$470,633",0.4825,"$193,923",0.5252,0.4995
20212022,120485603,Pen Argyl Area SD,Northampton,"$852,767,771","$331,730,478","1,883.844","$452,674",0.5023,"$176,092",0.5689,0.5288
20212022,120486003,Saucon Valley SD,Northampton,"$1,711,928,072","$818,616,871","2,662.686","$642,932",0.2930,"$307,440",0.2473,0.2747
20212022,120488603,Wilson Area SD,Northampton,"$1,151,375,661","$490,856,183","2,815.271","$408,975",0.5503,"$174,354",0.5731,0.5593
