AUN,LEA Name,LEA Type,County,School Number,School Name,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,007,008,009,010,011,012,Total
102027451,Pittsburgh SD,SD,Allegheny,395,Pittsburgh Phillips K-5,0,0,0,0,0,0,0,0,34,36,38,38,26,29,0,0,0,0,0,0,0,201
102027451,Pittsburgh SD,SD,Allegheny,6664,Pittsburgh Pioneer,0,0,0,0,0,0,0,0,1,3,5,3,3,3,4,2,5,2,5,6,15,57
102027451,Pittsburgh SD,SD,Allegheny,7742,Pittsburgh Roosevelt K -5,0,0,54,0,0,0,0,0,34,40,24,31,36,33,0,0,0,0,0,0,0,252
102027451,Pittsburgh SD,SD,Allegheny,379,Pittsburgh Schiller 6-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,81,0,0,0,0,244
102027451,Pittsburgh SD,SD,Allegheny,8107,Pittsburgh Science and Technology Academ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,81,52,123,119,92,95,616
102027451,Pittsburgh SD,SD,Allegheny,7693,Pittsburgh South Brook 6-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,100,94,0,0,0,0,272
102027451,Pittsburgh SD,SD,Allegheny,7888,Pittsburgh South Hills 6-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,121,150,0,0,0,0,399
102027451,Pittsburgh SD,SD,Allegheny,7916,Pittsburgh Spring Garden Early Childhood,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
102027451,Pittsburgh SD,SD,Allegheny,7362,Pittsburgh Spring Hill K-5,0,0,0,0,0,0,0,0,25,21,13,18,13,14,0,0,0,0,0,0,0,104
102027451,Pittsburgh SD,SD,Allegheny,7039,Pittsburgh Sterrett 6-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,76,0,0,0,0,208
102027451,Pittsburgh SD,SD,Allegheny,7884,Pittsburgh Sunnyside K-8,0,0,19,0,0,0,0,0,30,38,23,27,29,21,30,18,18,0,0,0,0,253
102027451,Pittsburgh SD,SD,Allegheny,7876,Pittsburgh Weil K-8,0,0,35,0,0,0,0,0,36,29,30,19,24,25,0,0,0,0,0,0,0,198
102027451,Pittsburgh SD,SD,Allegheny,7694,Pittsburgh West Liberty K-5,0,0,0,0,0,0,0,0,40,20,25,20,22,28,0,0,0,0,0,0,0,155
102027451,Pittsburgh SD,SD,Allegheny,7877,Pittsburgh Westwood K-8,0,0,0,0,0,0,0,0,51,49,29,34,27,25,0,0,0,0,0,0,0,215
102027451,Pittsburgh SD,SD,Allegheny,7885,Pittsburgh Whittier K-5,0,0,0,0,0,0,0,0,40,28,22,23,20,21,0,0,0,0,0,0,0,154
102027451,Pittsburgh SD,SD,Allegheny,7502,Pittsburgh Woolslair K-5,0,0,0,0,0,0,0,0,34,33,35,28,29,20,0,0,0,0,0,0,0,179
118406602,Pittston Area SD,SD,Luzerne,7730,Martin F Quinn Pittston Area Primary Ctr,0,0,0,0,0,0,0,0,214,246,4,0,1,0,0,0,0,0,0,0,0,465
118406602,Pittston Area SD,SD,Luzerne,6385,Pittston Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,234,240,209,281,0,0,0,0,964
118406602,Pittston Area SD,SD,Luzerne,5058,Pittston Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,263,259,231,"1,023"
118406602,Pittston Area SD,SD,Luzerne,6622,Pittston City Intrmd Ctr,0,0,0,0,0,0,0,0,0,0,208,212,226,2,0,0,0,0,0,0,0,648
120455203,Pleasant Valley SD,SD,Monroe,7434,Pleasant Valley El Sch,0,0,0,0,0,0,0,0,302,327,280,0,0,0,0,0,0,0,0,0,0,909
120455203,Pleasant Valley SD,SD,Monroe,3210,Pleasant Valley HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,335,356,337,"1,370"
120455203,Pleasant Valley SD,SD,Monroe,7660,Pleasant Valley Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,306,323,309,1,0,0,0,0,0,0,939
120455203,Pleasant Valley SD,SD,Monroe,7183,Pleasant Valley MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,322,335,0,0,0,0,963
103027503,Plum Borough SD,SD,Allegheny,8354,Holiday Park Intermediate Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,264,278,0,0,0,0,0,0,542
103027503,Plum Borough SD,SD,Allegheny,427,O'Block El Sch,0,0,0,0,0,0,54,51,0,91,105,92,99,0,0,0,0,0,0,0,0,492
103027503,Plum Borough SD,SD,Allegheny,7193,Pivik El Sch,0,0,0,0,0,0,66,68,0,160,157,143,166,0,0,0,0,0,0,0,0,760
103027503,Plum Borough SD,SD,Allegheny,5105,Plum MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,298,0,0,0,0,557
103027503,Plum Borough SD,SD,Allegheny,435,Plum SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,317,301,279,"1,226"
120455403,Pocono Mountain SD,SD,Monroe,7482,Clear Run El Ctr,0,0,0,0,0,0,0,0,250,264,204,0,0,0,0,0,0,0,0,0,0,718
120455403,Pocono Mountain SD,SD,Monroe,8236,Clear Run Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,228,226,226,250,0,0,0,0,0,0,930
120455403,Pocono Mountain SD,SD,Monroe,3216,Pocono Mountain East HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,333,293,371,"1,305"
120455403,Pocono Mountain SD,SD,Monroe,8010,Pocono Mountain East JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,289,295,0,0,0,0,593
120455403,Pocono Mountain SD,SD,Monroe,7738,Pocono Mountain West HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,382,390,397,"1,518"
120455403,Pocono Mountain SD,SD,Monroe,7867,Pocono Mountain West JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331,380,1,0,0,0,713
120455403,Pocono Mountain SD,SD,Monroe,7739,Swiftwater El Ctr,0,0,0,0,0,0,0,0,242,236,251,233,0,0,0,0,0,0,0,0,0,962
120455403,Pocono Mountain SD,SD,Monroe,8281,Swiftwater Interm Sch,0,0,0,0,0,0,0,0,0,0,0,0,251,251,240,0,0,0,0,0,0,742
120455403,Pocono Mountain SD,SD,Monroe,3214,Tobyhanna El Ctr,0,0,0,0,0,0,0,0,82,91,77,89,78,90,94,0,0,0,0,0,0,601
109426303,Port Allegany SD,SD,McKean,7055,Port Allegany El Sch,0,0,34,0,0,0,0,0,67,66,71,61,78,61,69,0,0,0,0,0,0,507
109426303,Port Allegany SD,SD,McKean,3111,Port Allegany JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,74,74,65,58,59,411
108116303,Portage Area SD,SD,Cambria,7984,Portage Area El Sch,0,0,0,0,0,0,0,0,85,61,62,52,65,55,68,0,0,0,0,0,0,448
108116303,Portage Area SD,SD,Cambria,1270,Portage Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,62,60,59,73,56,359
123466303,Pottsgrove SD,SD,Montgomery,3334,Lower Pottsgrove El Sch,0,0,0,0,0,0,0,0,0,0,0,221,204,236,0,0,0,0,0,0,0,661
123466303,Pottsgrove SD,SD,Montgomery,6746,Pottsgrove MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,237,247,0,0,0,0,698
123466303,Pottsgrove SD,SD,Montgomery,3338,Pottsgrove SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,267,250,257,"1,021"
123466303,Pottsgrove SD,SD,Montgomery,3337,Ringing Rocks El Sch,0,0,0,0,0,0,0,0,121,119,128,0,0,0,0,0,0,0,0,0,0,368
123466303,Pottsgrove SD,SD,Montgomery,3336,West Pottsgrove El Sch,0,0,0,0,0,0,0,0,82,90,81,0,0,0,0,0,0,0,0,0,0,253
123466403,Pottstown SD,SD,Montgomery,3345,Barth El Sch,0,0,20,0,0,0,0,0,70,43,52,78,50,0,0,0,0,0,0,0,0,313
123466403,Pottstown SD,SD,Montgomery,3339,Franklin El Sch,0,0,19,0,0,0,0,0,72,59,59,64,52,0,0,0,0,0,0,0,0,325
123466403,Pottstown SD,SD,Montgomery,3341,Lincoln El Sch,0,0,20,0,0,0,0,0,53,70,57,68,64,0,0,0,0,0,0,0,0,332
123466403,Pottstown SD,SD,Montgomery,3346,Pottstown MS,0,0,0,0,0,0,0,0,0,0,0,0,0,233,246,225,211,0,0,0,0,915
123466403,Pottstown SD,SD,Montgomery,3348,Pottstown SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,199,226,239,912
123466403,Pottstown SD,SD,Montgomery,3342,Rupert El Sch,0,0,20,0,0,0,0,0,74,64,64,67,60,0,0,0,0,0,0,0,0,349
129546103,Pottsville Area SD,SD,Schuylkill,3915,Clarke El Ctr,0,0,0,0,0,0,0,0,194,161,163,141,146,0,0,0,0,0,0,0,0,805
129546103,Pottsville Area SD,SD,Schuylkill,5265,Lengel MS,0,0,0,0,0,0,0,0,0,0,0,0,0,176,163,171,189,0,0,0,0,699
129546103,Pottsville Area SD,SD,Schuylkill,3924,Pottsville Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,221,223,203,898
115222343,Premier Arts and Science CS,CS,Dauphin,8260,Premier Arts and Science CS,0,0,0,0,0,0,0,0,35,39,38,44,0,0,0,0,0,0,0,0,0,156
126512960,Preparatory CS of Mathematics Science Te,CS,Philadelphia,7540,Preparatory CS of Mathematics Science Te,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,137,121,138,568
160028259,Propel CS-Braddock Hills,CS,Allegheny,8129,Propel CS-Braddock Hills,0,0,0,0,0,0,0,0,62,50,56,47,51,48,64,60,67,89,85,66,47,792
103020005,Propel CS-East,CS,Allegheny,7848,Propel CS-East,0,0,0,0,0,0,0,0,29,38,34,39,38,39,41,43,46,0,0,0,0,347
103024952,Propel CS-Hazelwood,CS,Allegheny,8306,Propel CS-Hazelwood,0,0,0,0,0,0,0,0,28,37,25,28,17,28,36,33,39,0,0,0,0,271
103020002,Propel CS-Homestead,CS,Allegheny,7772,Propel CS-Homestead,0,0,0,0,0,0,0,0,35,35,35,36,40,39,41,44,41,52,44,45,25,512
103020003,Propel CS-McKeesport,CS,Allegheny,7831,Propel CS-McKeesport,0,0,0,0,0,0,0,0,38,40,33,31,38,43,34,39,40,0,0,0,0,336
103020004,Propel CS-Montour,CS,Allegheny,7832,Propel CS-Montour,0,0,0,0,0,0,0,0,54,56,63,64,65,69,67,66,68,72,66,46,36,792
103028192,Propel CS-Northside,CS,Allegheny,8193,Propel CS-Northside,0,0,0,0,0,0,0,0,37,35,43,43,46,40,45,43,47,0,0,0,0,379
103024162,Propel CS-Pitcairn,CS,Allegheny,8218,Propel CS-Pitcairn,0,0,0,0,0,0,0,0,23,30,18,21,23,18,25,30,21,0,0,0,0,209
102027560,Provident CS,CS,Allegheny,8362,Provident CS,0,0,0,0,0,0,0,0,0,0,43,55,65,53,41,36,32,0,0,0,0,325
106338003,Punxsutawney Area SD,SD,Jefferson,8437,Punxsutawney Area El Sch,0,0,0,0,0,0,0,0,147,140,161,137,174,159,159,2,0,0,0,0,0,"1,079"
106338003,Punxsutawney Area SD,SD,Jefferson,6165,Punxsutawney Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,169,135,121,124,111,827
128327303,Purchase Line SD,SD,Indiana,6893,Purchase Line El Sch,0,0,20,0,0,0,0,0,39,38,46,77,56,56,54,0,0,0,0,0,0,386
128327303,Purchase Line SD,SD,Indiana,2350,Purchase Line JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,70,68,70,64,59,395
103027753,Quaker Valley SD,SD,Allegheny,6108,Edgeworth El Sch,0,0,0,0,0,0,0,0,65,76,55,71,70,75,0,0,0,0,0,0,0,412
103027753,Quaker Valley SD,SD,Allegheny,6852,Osborne El Sch,0,0,0,0,0,0,0,0,55,72,73,58,61,75,0,0,0,0,0,0,0,394
103027753,Quaker Valley SD,SD,Allegheny,448,Quaker Valley HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,133,154,139,581
103027753,Quaker Valley SD,SD,Allegheny,447,Quaker Valley MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,150,134,0,0,0,0,418
122098403,Quakertown Community SD,SD,Bucks,8410,6th Grade Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,372
122098403,Quakertown Community SD,SD,Bucks,1122,Neidig El Sch,0,0,0,0,0,0,0,0,65,86,83,96,87,88,0,0,0,0,0,0,0,505
122098403,Quakertown Community SD,SD,Bucks,7836,Pfaff El Sch,0,0,0,0,0,0,0,0,64,86,76,91,83,82,0,0,0,0,0,0,0,482
122098403,Quakertown Community SD,SD,Bucks,1128,Quakertown Community HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,433,406,413,"1,668"
122098403,Quakertown Community SD,SD,Bucks,5132,Quakertown El Sch,0,0,0,0,0,0,0,0,32,45,49,44,47,35,0,0,0,0,0,0,0,252
122098403,Quakertown Community SD,SD,Bucks,1121,Richland El Sch,0,0,0,0,0,0,0,0,57,57,49,49,74,62,0,0,0,0,0,0,0,348
122098403,Quakertown Community SD,SD,Bucks,4965,Strayer MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,374,0,0,0,0,687
122098403,Quakertown Community SD,SD,Bucks,7630,Trumbauersville El Sch,0,0,0,0,0,0,0,0,60,64,60,58,48,71,0,0,0,0,0,0,0,361
125237603,Radnor Township SD,SD,Delaware,6510,Ithan El Sch,0,0,0,0,0,0,0,0,76,74,73,107,82,85,0,0,0,0,0,0,0,497
125237603,Radnor Township SD,SD,Delaware,7697,Radnor El Sch,0,0,0,0,0,0,0,0,90,89,90,108,96,88,0,0,0,0,0,0,0,561
125237603,Radnor Township SD,SD,Delaware,6511,Radnor MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,282,271,0,0,0,0,828
125237603,Radnor Township SD,SD,Delaware,1921,Radnor SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,283,313,261,"1,127"
125237603,Radnor Township SD,SD,Delaware,6512,Wayne El Sch,0,0,0,0,0,0,0,0,91,87,90,88,103,77,0,0,0,0,0,0,0,536
115227871,Reach Cyber CS,Cyber CS,Dauphin,8366,Reach Cyber CS,0,0,0,0,0,0,0,0,288,341,412,392,393,446,504,581,597,674,711,700,880,"6,919"
114067107,Reading Muhlenberg CTC,OCCCTC,Berks,5275,Reading Muhlenberg CTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,403,369,366,"1,142"
114067002,Reading SD,SD,Berks,840,Amanda E Stout El Sch,0,0,0,17,19,0,0,0,140,149,144,159,156,0,0,0,0,0,0,0,0,784
114067002,Reading SD,SD,Berks,8117,Central MS,0,0,0,0,0,0,0,0,0,0,0,0,0,467,445,460,503,0,0,0,0,"1,875"
114067002,Reading SD,SD,Berks,844,Glenside El Sch,0,0,0,21,0,0,0,0,58,51,52,49,58,0,0,0,0,0,0,0,0,289
114067002,Reading SD,SD,Berks,852,Lauers Park El Sch,0,0,0,20,19,0,0,0,105,134,98,88,85,0,0,0,0,0,0,0,0,549
114067002,Reading SD,SD,Berks,8247,Millmont El Sch,0,0,0,20,18,0,0,0,122,114,116,108,95,0,0,0,0,0,0,0,0,593
114067002,Reading SD,SD,Berks,858,Northeast MS,0,0,0,0,0,0,0,0,0,0,0,0,0,213,217,244,265,0,0,0,0,939
114067002,Reading SD,SD,Berks,5206,Northwest El Sch,0,0,0,18,18,0,0,0,97,115,89,94,86,0,0,0,0,0,0,0,0,517
114067002,Reading SD,SD,Berks,856,Northwest MS,0,0,0,0,0,0,0,0,0,0,0,0,0,222,207,220,222,0,0,0,0,871
114067002,Reading SD,SD,Berks,8116,Reading SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,634","1,604","1,084",907,"5,229"
114067002,Reading SD,SD,Berks,845,Riverside El Sch,0,0,0,19,17,0,0,0,130,140,142,136,143,0,0,0,0,0,0,0,0,727
114067002,Reading SD,SD,Berks,5028,Sixteenth & Haak El Sch,0,0,0,19,16,0,0,0,98,93,89,98,80,0,0,0,0,0,0,0,0,493
114067002,Reading SD,SD,Berks,855,Southern MS,0,0,0,0,0,0,0,0,0,0,0,0,0,178,205,194,185,0,0,0,0,762
114067002,Reading SD,SD,Berks,8457,Southwest MS,0,0,0,0,0,0,0,0,0,0,0,0,0,192,177,169,134,0,0,0,0,672
114067002,Reading SD,SD,Berks,5026,Tenth & Green El Sch,0,0,0,20,19,0,0,0,112,98,97,126,92,0,0,0,0,0,0,0,0,564
114067002,Reading SD,SD,Berks,7484,Tenth & Penn El Sch,0,0,0,18,0,0,0,0,60,74,64,72,57,0,0,0,0,0,0,0,0,345
114067002,Reading SD,SD,Berks,5027,Thirteenth & Green El Sch,0,0,0,15,14,0,0,0,85,107,77,92,75,0,0,0,0,0,0,0,0,465
114067002,Reading SD,SD,Berks,832,Thirteenth & Union El Sch,0,0,0,20,16,0,0,0,99,134,112,118,127,0,0,0,0,0,0,0,0,626
114067002,Reading SD,SD,Berks,5025,Twelfth & Marion El Sch,0,0,0,20,19,0,0,0,88,112,90,84,84,0,0,0,0,0,0,0,0,497
114067002,Reading SD,SD,Berks,831,Tyson-Schoener El Sch,0,0,0,18,10,0,0,0,77,79,97,67,77,0,0,0,0,0,0,0,0,425
112675503,Red Lion Area SD,SD,York,6837,Clearview El Sch,0,0,0,0,0,0,0,0,35,42,52,51,52,39,36,0,0,0,0,0,0,307
112675503,Red Lion Area SD,SD,York,8050,Larry J. Macaluso El Sch,0,0,0,0,0,0,0,0,90,113,71,99,108,101,99,0,0,0,0,0,0,681
112675503,Red Lion Area SD,SD,York,4593,Locust Grove El Sch,0,0,0,0,0,0,0,0,48,58,58,57,57,61,61,0,0,0,0,0,0,400
112675503,Red Lion Area SD,SD,York,4595,Mazie Gable El Sch,0,0,0,0,0,0,0,0,81,59,73,71,80,85,74,0,0,0,0,0,0,523
112675503,Red Lion Area SD,SD,York,4589,N Hopewell-Winterstown El Sch,0,0,0,0,0,0,0,0,33,32,33,32,40,31,33,0,0,0,0,0,0,234
112675503,Red Lion Area SD,SD,York,5362,Pleasant View El Sch,0,0,0,0,0,0,0,0,73,59,69,58,52,79,63,0,0,0,0,0,0,453
112675503,Red Lion Area SD,SD,York,4597,Red Lion Area JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,433,1,0,0,0,813
112675503,Red Lion Area SD,SD,York,4598,Red Lion Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,412,329,307,"1,436"
106168003,Redbank Valley SD,SD,Clarion,1495,Redbank Valley HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,77,87,84,70,82,75,554
106168003,Redbank Valley SD,SD,Clarion,8168,Redbank Valley Intrmd Sch,0,0,0,0,0,0,0,0,0,0,0,58,78,74,0,0,0,0,0,0,0,210
106168003,Redbank Valley SD,SD,Clarion,8169,Redbank Valley Primary School,0,0,0,0,0,0,0,0,83,61,67,0,0,0,0,0,0,0,0,0,0,211
124153350,Renaissance Academy CS,CS,Chester,7636,Renaissance Academy CS,0,0,0,0,0,0,0,0,93,96,100,79,82,83,83,83,81,76,79,86,76,"1,097"
104435303,Reynolds SD,SD,Mercer,3164,Reynolds El Sch,0,0,0,0,0,0,0,0,70,89,64,59,78,85,71,0,0,0,0,0,0,516
104435303,Reynolds SD,SD,Mercer,3165,Reynolds JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,74,66,72,61,70,433
126510008,Richard Allen Preparatory CS,CS,Philadelphia,7684,Richard Allen Preparatory CS,0,0,0,0,0,0,0,0,0,0,0,0,0,74,97,123,122,0,0,0,0,416
108116503,Richland SD,SD,Cambria,1278,Richland El Sch,0,0,0,0,0,0,0,0,114,141,103,123,111,114,105,0,0,0,0,0,0,811
108116503,Richland SD,SD,Cambria,7941,Richland HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,112,134,115,126,114,715
109246003,Ridgway Area SD,SD,Elk,7413,Francis S Grandinetti El Sch,0,0,0,0,0,0,0,0,63,57,49,65,67,61,0,0,0,0,0,0,0,362
109246003,Ridgway Area SD,SD,Elk,1989,Ridgway Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,58,50,49,212
109246003,Ridgway Area SD,SD,Elk,6805,Ridgway Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,68,64,0,0,0,0,203
125237702,Ridley SD,SD,Delaware,1925,Amosland El Sch,0,0,0,0,0,0,0,0,76,63,69,85,74,76,0,0,0,0,0,0,0,443
125237702,Ridley SD,SD,Delaware,5043,Eddystone El Sch,0,0,0,0,0,0,0,0,49,34,36,39,45,38,0,0,0,0,0,0,0,241
125237702,Ridley SD,SD,Delaware,1926,Edgewood El Sch,0,0,0,0,0,0,0,0,51,50,62,55,68,71,0,0,0,0,0,0,0,357
125237702,Ridley SD,SD,Delaware,1928,Grace Park El Sch,0,0,0,0,0,0,0,0,60,46,58,66,63,65,0,0,0,0,0,0,0,358
125237702,Ridley SD,SD,Delaware,4705,Lakeview El Sch,0,0,0,0,0,0,0,0,60,56,73,60,60,63,0,0,0,0,0,0,0,372
125237702,Ridley SD,SD,Delaware,1930,Leedom El Sch,0,0,0,0,0,0,0,0,54,50,45,50,40,45,0,0,0,0,0,0,0,284
125237702,Ridley SD,SD,Delaware,1934,Ridley HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,455,476,456,"1,869"
125237702,Ridley SD,SD,Delaware,7218,Ridley MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,426,441,0,0,0,0,"1,286"
125237702,Ridley SD,SD,Delaware,1932,Woodlyn El Sch,0,0,0,0,0,0,0,0,50,52,41,55,48,50,0,0,0,0,0,0,0,296
101637002,Ringgold SD,SD,Washington,4268,Ringgold El Sch North,0,0,0,0,0,0,0,0,66,78,65,64,87,0,0,0,0,0,0,0,0,360
101637002,Ringgold SD,SD,Washington,8197,Ringgold El Sch South,0,0,0,0,0,0,0,0,108,92,131,126,123,0,0,0,0,0,0,0,0,580
101637002,Ringgold SD,SD,Washington,8103,Ringgold MS,0,0,0,0,0,0,0,0,0,0,0,0,0,209,177,192,209,0,0,0,0,787
101637002,Ringgold SD,SD,Washington,7019,Ringgold SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,224,204,177,852
128321103,River Valley SD,SD,Indiana,7418,Blairsville El Sch,0,0,0,0,0,0,0,0,61,69,61,69,69,70,0,0,0,0,0,0,0,399
128321103,River Valley SD,SD,Indiana,8487,River Valley HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,112,103,102,425
128321103,River Valley SD,SD,Indiana,8490,River Valley MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,108,97,0,0,0,0,304
128321103,River Valley SD,SD,Indiana,2352,Saltsburg El Sch,0,0,59,0,0,0,0,0,40,42,40,28,43,39,0,0,0,0,0,0,0,291
127045853,Riverside Beaver County SD,SD,Beaver,8189,Riverside El Sch,0,0,20,0,0,0,0,0,86,102,118,108,101,100,0,0,0,0,0,0,0,635
127045853,Riverside Beaver County SD,SD,Beaver,700,Riverside HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,122,113,110,446
127045853,Riverside Beaver County SD,SD,Beaver,8188,Riverside MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,110,0,0,0,0,324
119357003,Riverside SD,SD,Lackawanna,5093,Riverside El Sch East,0,0,0,0,0,0,0,0,0,0,0,111,103,124,103,0,0,0,0,0,0,441
119357003,Riverside SD,SD,Lackawanna,6748,Riverside El Sch West,0,0,0,0,0,0,0,0,139,125,107,0,0,0,0,0,0,0,0,0,0,371
119357003,Riverside SD,SD,Lackawanna,2496,Riverside JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,102,125,127,128,107,726
103028203,Riverview SD,SD,Allegheny,6928,Riverview JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,88,59,80,53,60,396
103028203,Riverview SD,SD,Allegheny,295,Tenth Street El Sch,0,0,0,0,0,0,0,0,71,50,52,62,46,59,42,0,0,0,0,0,0,382
103028203,Riverview SD,SD,Allegheny,6109,Verner El Sch,0,0,0,0,0,0,0,0,29,30,19,20,25,20,26,0,0,0,0,0,0,169
105252920,Robert Benjamin Wiley Community CS,CS,Erie,7532,Robert Benjamin Wiley Community CS,0,0,0,0,0,0,0,0,61,74,45,71,69,57,73,47,61,0,0,0,0,558
121393330,Roberto Clemente CS,CS,Lehigh,8401,Roberto Clemente CS,0,0,0,0,0,0,0,0,50,50,50,50,49,50,49,50,49,48,44,46,43,628
127046903,Rochester Area SD,SD,Beaver,7333,Rochester Area El Sch,0,0,0,0,0,0,0,0,52,69,39,61,55,59,0,0,0,0,0,0,0,335
127046903,Rochester Area SD,SD,Beaver,8000,Rochester High School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,65,58,49,225
127046903,Rochester Area SD,SD,Beaver,8279,Rochester MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,55,0,0,0,0,160
108566303,Rockwood Area SD,SD,Somerset,6209,Rockwood Area El Sch,0,0,0,0,0,0,0,0,45,31,38,58,39,43,43,0,0,0,0,0,0,297
108566303,Rockwood Area SD,SD,Somerset,6210,Rockwood Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,39,63,68,72,337
125237903,Rose Tree Media SD,SD,Delaware,1940,Glenwood El Sch,0,0,0,0,0,0,54,33,0,103,110,81,96,86,0,0,0,0,0,0,0,563
125237903,Rose Tree Media SD,SD,Delaware,7365,Indian Lane El Sch,0,0,0,0,0,0,38,29,0,84,95,70,69,81,0,0,0,0,0,0,0,466
125237903,Rose Tree Media SD,SD,Delaware,6514,Media El Sch,0,0,0,0,0,0,35,34,0,96,90,75,96,79,0,0,0,0,0,0,0,505
125237903,Rose Tree Media SD,SD,Delaware,1942,Penncrest HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,318,278,322,"1,218"
125237903,Rose Tree Media SD,SD,Delaware,1937,Rose Tree El Sch,0,0,0,0,0,0,36,22,0,73,63,81,78,72,0,0,0,0,0,0,0,425
125237903,Rose Tree Media SD,SD,Delaware,6625,Springton Lake MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,319,320,0,0,0,0,984
126510001,Russell Byers CS,CS,Philadelphia,7677,Russell Byers CS,0,0,0,0,0,46,0,0,64,72,76,77,71,74,81,70,70,0,0,0,0,701
129546803,Saint Clair Area SD,SD,Schuylkill,3930,Saint Clair Area El/MS,0,0,0,0,0,0,0,0,65,45,55,55,58,63,72,61,58,0,0,0,0,532
109248003,Saint Marys Area SD,SD,Elk,1978,Bennetts Valley El Sch,0,0,0,0,0,0,0,0,12,12,14,16,17,14,0,0,0,0,0,0,0,85
109248003,Saint Marys Area SD,SD,Elk,1991,Fox Twp El Sch,0,0,0,0,0,0,0,0,28,27,21,31,29,30,0,0,0,0,0,0,0,166
109248003,Saint Marys Area SD,SD,Elk,6697,South St Marys Street El Sch,0,0,20,0,0,0,0,0,83,108,87,95,92,92,0,0,0,0,0,0,0,577
109248003,Saint Marys Area SD,SD,Elk,1992,St Marys Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,128,130,0,0,0,0,426
