county Name,AUN,LEA,School Code,School,Graduate Count,College Bound,Total College Bound %,2- or 4-Year College or University,2- Or 4-Year University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree Granting Institution,Specialized Assocate Degree Granting Institution %
,110171003,Clearfield Area SD,6236,Clearfield Area JSHS,181,96,53.04%,90,49.72%,110,60.77%,14,7.73%,6,3.31%
,110171803,Curwensville Area SD,1529,Curwensville Area JSHS,97,65,67.01%,51,52.58%,67,69.07%,2,2.06%,14,14.43%
,110173003,Glendale SD,5219,Glendale JSHS,52,34,65.38%,29,55.77%,38,73.08%,4,7.69%,5,9.62%
,110173504,Harmony Area SD,8316,Harmony Area JSHS,29,13,44.83%,10,34.48%,16,55.17%,3,10.34%,3,10.34%
,110175003,Moshannon Valley SD,1550,Moshannon Valley JSHS,64,40,62.50%,36,56.25%,45,70.31%,5,7.81%,4,6.25%
,110177003,Philipsburg-Osceola Area SD,1560,Philipsburg-Osceola Area HS,122,73,59.84%,64,52.46%,77,63.11%,4,3.28%,9,7.38%
,110179003,West Branch Area SD,1566,West Branch Area JSHS,89,58,65.17%,48,53.93%,58,65.17%,0,0.00%,10,11.24%
Clinton,101833400,Sugar Valley Rural CS,7635,Sugar Valley Rural CS,15,9,60.00%,9,60.00%,9,60.00%,0,0.00%,0,0.00%
,110183602,Keystone Central SD,6241,Bucktail HS,40,20,50.00%,20,50.00%,30,75.00%,10,25.00%,0,0.00%
,,,7589,Central Mountain HS,279,161,57.71%,159,56.99%,168,60.22%,7,2.51%,2,0.72%
Columbia,116191004,Benton Area SD,1595,Benton Area MSHS,57,35,61.40%,33,57.89%,35,61.40%,0,0.00%,2,3.51%
,116191103,Berwick Area SD,1605,Berwick Area HS,194,144,74.23%,142,73.20%,146,75.26%,2,1.03%,2,1.03%
,116191203,Bloomsburg Area SD,1612,Bloomsburg Area HS,97,83,85.57%,82,84.54%,83,85.57%,0,0.00%,1,1.03%
,116191503,Central Columbia SD,1619,Central Columbia SHS,113,93,82.30%,91,80.53%,94,83.19%,1,0.88%,2,1.77%
,116191757,Columbia-Montour AVTS,5178,Columbia-Montour AVTS,135,43,31.85%,41,30.37%,47,34.81%,4,2.96%,2,1.48%
,116195004,Millville Area SD,1623,Millville Area JSHS,43,32,74.42%,30,69.77%,32,74.42%,0,0.00%,2,4.65%
,116197503,Southern Columbia Area SD,1627,Southern Columbia HS,121,95,78.51%,95,78.51%,95,78.51%,0,0.00%,0,0.00%
,116493130,Susq-Cyber CS,7567,Susq-Cyber CS,28,12,42.86%,12,42.86%,13,46.43%,1,3.57%,0,0.00%
Crawford,105201033,Conneaut SD,8224,Conneaut Area Senior High,152,57,37.50%,57,37.50%,70,46.05%,13,8.55%,0,0.00%
,105201352,Crawford Central SD,1632,Cochranton JSHS,62,34,54.84%,31,50.00%,34,54.84%,0,0.00%,3,4.84%
,,,1654,Meadville Area SHS,179,100,55.87%,86,48.04%,106,59.22%,6,3.35%,14,7.82%
,105204703,Penncrest SD,1629,Cambridge Springs JSHS,77,50,64.94%,42,54.55%,50,64.94%,0,0.00%,8,10.39%
,,,6136,Saegertown JSHS,78,46,58.97%,43,55.13%,52,66.67%,6,7.69%,3,3.85%
,,,6942,Maplewood JSHS,82,40,48.78%,40,48.78%,43,52.44%,3,3.66%,0,0.00%
Cumberland,115210503,Big Spring SD,1677,Big Spring HS,197,111,56.35%,108,54.82%,112,56.85%,1,0.51%,3,1.52%
,115211003,Camp Hill SD,1682,Camp Hill SHS,97,90,92.78%,90,92.78%,90,92.78%,0,0.00%,0,0.00%
,115211103,Carlisle Area SD,1694,Carlisle Area HS,319,220,68.97%,218,68.34%,220,68.97%,0,0.00%,2,0.63%
,115211603,Cumberland Valley SD,1701,Cumberland Valley HS,594,467,78.62%,464,78.11%,471,79.29%,4,0.67%,3,0.51%
,115212503,East Pennsboro Area SD,1707,East Pennsboro Area SHS,198,144,72.73%,144,72.73%,144,72.73%,0,0.00%,0,0.00%
,115216503,Mechanicsburg Area SD,5098,Mechanicsburg Area SHS,238,198,83.19%,192,80.67%,198,83.19%,0,0.00%,6,2.52%
,115218003,Shippensburg Area SD,5221,Shippensburg Area SHS,244,148,60.66%,146,59.84%,150,61.48%,2,0.82%,2,0.82%
,115218303,South Middleton SD,6328,Boiling Springs HS,157,116,73.89%,112,71.34%,119,75.80%,3,1.91%,4,2.55%
Dauphin,115220002,Commonwealth Charter Academy CS,7774,Commonwealth Connections Academy CS,875,199,22.74%,177,20.23%,207,23.66%,8,0.91%,22,2.51%
,115221402,Central Dauphin SD,1745,Central Dauphin SHS,406,316,77.83%,316,77.83%,318,78.33%,2,0.49%,0,0.00%
,,,1746,Central Dauphin East SHS,323,164,50.77%,163,50.46%,165,51.08%,1,0.31%,1,0.31%
,115221607,Dauphin County Technical School,5278,Dauphin County Technical School,210,108,51.43%,99,47.14%,124,59.05%,16,7.62%,9,4.29%
,115221753,Derry Township SD,4801,Hershey HS,277,247,89.17%,246,88.81%,249,89.89%,2,0.72%,1,0.36%
,115222504,Halifax Area SD,6330,Halifax Area HS,74,61,82.43%,61,82.43%,61,82.43%,0,0.00%,0,0.00%
,115222752,Harrisburg City SD,6333,Harrisburg HS,152,72,47.37%,72,47.37%,74,48.68%,2,1.32%,0,0.00%
,,,7902,Harrisburg HS - SciTech Cmp,73,67,91.78%,67,91.78%,67,91.78%,0,0.00%,0,0.00%
,115224003,Lower Dauphin SD,1776,Lower Dauphin HS,274,197,71.90%,184,67.15%,199,72.63%,2,0.73%,13,4.74%
,,,7844,Price,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,115226003,Middletown Area SD,1790,Middletown Area HS,154,100,64.94%,92,59.74%,102,66.23%,2,1.30%,8,5.19%
,115226103,Millersburg Area SD,1794,Millersburg Area SHS,63,51,80.95%,49,77.78%,53,84.13%,2,3.17%,2,3.17%
,115227010,Capital Area School for the Arts Charter,8278,Capital Area School for the Arts Charter,51,32,62.75%,32,62.75%,32,62.75%,0,0.00%,0,0.00%
,115228003,Steelton-Highspire SD,1801,Steelton-Highspire HS,77,47,61.04%,47,61.04%,49,63.64%,2,2.60%,0,0.00%
,115228303,Susquehanna Township SD,1806,Susquehanna Twp HS,217,182,83.87%,178,82.03%,183,84.33%,1,0.46%,4,1.84%
,115229003,Upper Dauphin Area SD,6340,Upper Dauphin Area HS,101,76,75.25%,68,67.33%,76,75.25%,0,0.00%,8,7.92%
Delaware,125231232,Chester-Upland SD,6492,Chester HS,186,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8303,STEM at Showalter,97,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,125231303,Chichester SD,1849,Chichester SHS,202,155,76.73%,150,74.26%,167,82.67%,12,5.94%,5,2.48%
,125234103,Garnet Valley SD,1869,Garnet Valley HS,381,346,90.81%,344,90.29%,349,91.60%,3,0.79%,2,0.52%
,125234502,Haverford Township SD,1879,Haverford SHS,421,394,93.59%,393,93.35%,396,94.06%,2,0.48%,1,0.24%
,125235103,Interboro SD,1885,Interboro SHS,273,205,75.09%,195,71.43%,209,76.56%,4,1.47%,10,3.66%
,125235502,Marple Newtown SD,1902,Marple Newtown SHS,310,267,86.13%,259,83.55%,270,87.10%,3,0.97%,8,2.58%
,125236903,Penn-Delco SD,0000,Penn-Delco SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,1915,Sun Valley HS,264,228,86.36%,225,85.23%,228,86.36%,0,0.00%,3,1.14%
,125237603,Radnor Township SD,1921,Radnor SHS,296,273,92.23%,273,92.23%,274,92.57%,1,0.34%,0,0.00%
,125237702,Ridley SD,1934,Ridley HS,404,309,76.49%,307,75.99%,314,77.72%,5,1.24%,2,0.50%
,125237903,Rose Tree Media SD,1942,Penncrest HS,312,280,89.74%,279,89.42%,286,91.67%,6,1.92%,1,0.32%
,125238402,Southeast Delco SD,6516,Academy Park HS,267,168,62.92%,168,62.92%,183,68.54%,15,5.62%,0,0.00%
,125238502,Springfield SD,1950,Springfield HS,280,252,90.00%,252,90.00%,258,92.14%,6,2.14%,0,0.00%
,125239452,Upper Darby SD,1972,Upper Darby SHS,847,477,56.32%,466,55.02%,477,56.32%,0,0.00%,11,1.30%
,125239603,Wallingford-Swarthmore SD,5287,Strath Haven HS,251,223,88.84%,222,88.45%,225,89.64%,2,0.80%,1,0.40%
,125239652,William Penn SD,8231,Penn Wood HS,339,140,41.30%,140,41.30%,144,42.48%,4,1.18%,0,0.00%
Elk,109243503,Johnsonburg Area SD,6218,Johnsonburg Area HS,40,26,65.00%,24,60.00%,28,70.00%,2,5.00%,2,5.00%
,109246003,Ridgway Area SD,1989,Ridgway Area HS,84,62,73.81%,61,72.62%,62,73.81%,0,0.00%,1,1.19%
,109248003,Saint Marys Area SD,5169,St Marys Area SHS,176,111,63.07%,110,62.50%,120,68.18%,9,5.11%,1,0.57%
Erie,105250001,Perseus House CS of Excellence,7770,Perseus House CS of Excellence,66,31,46.97%,28,42.42%,31,46.97%,0,0.00%,3,4.55%
,105251453,Corry Area SD,1998,Corry Area HS,159,69,43.40%,65,40.88%,81,50.94%,12,7.55%,4,2.52%
,105252602,Erie City SD,2026,East HS,170,83,48.82%,83,48.82%,83,48.82%,0,0.00%,0,0.00%
,,,2027,Strong Vincent HS,106,64,60.38%,59,55.66%,64,60.38%,0,0.00%,5,4.72%
,,,7294,Central Career & Technical Sch,228,132,57.89%,126,55.26%,132,57.89%,0,0.00%,6,2.63%
,,,7515,Northwest PA Collegiate Academy,167,165,98.80%,164,98.20%,165,98.80%,0,0.00%,1,0.60%
,105253303,Fairview SD,6737,Fairview HS,118,95,80.51%,95,80.51%,95,80.51%,0,0.00%,0,0.00%
,105253553,Fort LeBoeuf SD,2037,Fort LeBoeuf SHS,164,115,70.12%,93,56.71%,121,73.78%,6,3.66%,22,13.41%
,105253903,General McLane SD,2040,General McLane HS,197,152,77.16%,152,77.16%,153,77.66%,1,0.51%,0,0.00%
,105254053,Girard SD,2043,Girard HS,133,77,57.89%,71,53.38%,84,63.16%,7,5.26%,6,4.51%
,105254353,Harbor Creek SD,7948,Harbor Creek Senior HS,147,95,64.63%,95,64.63%,95,64.63%,0,0.00%,0,0.00%
,105256553,Iroquois SD,4817,Iroquois JSHS,67,42,62.69%,38,56.72%,45,67.16%,3,4.48%,4,5.97%
,105257602,Millcreek Township SD,8071,McDowell HS,502,338,67.33%,331,65.94%,347,69.12%,9,1.79%,7,1.39%
,105258303,North East SD,6145,North East HS,103,53,51.46%,53,51.46%,55,53.40%,2,1.94%,0,0.00%
,105258503,Northwestern  SD,6745,Northwestern SHS,117,67,57.26%,59,50.43%,67,57.26%,0,0.00%,8,6.84%
,105259103,Union City Area SD,2075,Union City HS,86,38,44.19%,38,44.19%,41,47.67%,3,3.49%,0,0.00%
,105259703,Wattsburg Area SD,6148,Seneca HS,101,56,55.45%,48,47.52%,56,55.45%,0,0.00%,8,7.92%
Fayette,101260303,Albert Gallatin Area SD,6001,Albert Gallatin Area SHS,265,146,55.09%,120,45.28%,149,56.23%,3,1.13%,26,9.81%
,101260803,Brownsville Area SD,4818,Brownsville Area HS,116,75,64.66%,64,55.17%,75,64.66%,0,0.00%,11,9.48%
,101261302,Connellsville Area SD,5228,Connellsville Area SHS,218,141,64.68%,134,61.47%,152,69.72%,11,5.05%,7,3.21%
,101262903,Frazier SD,2126,Frazier HS,77,48,62.34%,45,58.44%,52,67.53%,4,5.19%,3,3.90%
,101264003,Laurel Highlands SD,6600,Laurel Highlands SHS,193,139,72.02%,136,70.47%,149,77.20%,10,5.18%,3,1.55%
,101266007,Connellsville Area Career & Technical Ce,6643,Connellsville Area Career & Technical Ce,108,24,22.22%,20,18.52%,36,33.33%,12,11.11%,4,3.70%
,101268003,Uniontown Area SD,2184,Uniontown Area SHS,166,99,59.64%,89,53.61%,106,63.86%,7,4.22%,10,6.02%
Forest,106272003,Forest Area SD,6159,East Forest JSHS,9,5,55.56%,4,44.44%,5,55.56%,0,0.00%,1,11.11%
,,,6161,West Forest JSHS,19,8,42.11%,8,42.11%,8,42.11%,0,0.00%,0,0.00%
Franklin,112281302,Chambersburg Area SD,2191,Chambersburg Area SHS,471,256,54.35%,253,53.72%,263,55.84%,7,1.49%,3,0.64%
,,,8244,Chambersburg Area Career Magnet Sch,180,81,45.00%,74,41.11%,83,46.11%,2,1.11%,7,3.89%
,112282004,Fannett-Metal SD,2201,Fannett-Metal SHS,52,23,44.23%,23,44.23%,28,53.85%,5,9.62%,0,0.00%
,112283003,Greencastle-Antrim SD,2206,Greencastle-Antrim SHS,242,166,68.60%,163,67.36%,169,69.83%,3,1.24%,3,1.24%
,112286003,Tuscarora SD,6280,James Buchanan HS,181,103,56.91%,103,56.91%,106,58.56%,3,1.66%,0,0.00%
,112289003,Waynesboro Area SD,2243,Waynesboro Area SHS,297,207,69.70%,206,69.36%,219,73.74%,12,4.04%,1,0.34%
Fulton,111291304,Central Fulton SD,6252,McConnellsburg HS,46,31,67.39%,29,63.04%,31,67.39%,0,0.00%,2,4.35%
,111292304,Forbes Road SD,2246,Forbes Road JSHS,31,16,51.61%,13,41.94%,16,51.61%,0,0.00%,3,9.68%
,111297504,Southern Fulton SD,2253,Southern Fulton JSHS,61,34,55.74%,31,50.82%,34,55.74%,0,0.00%,3,4.92%
Greene,101301303,Carmichaels Area SD,7112,Carmichaels Area HS,86,61,70.93%,57,66.28%,64,74.42%,3,3.49%,4,4.65%
,101301403,Central Greene SD,5118,Waynesburg Central HS,143,104,72.73%,92,64.34%,104,72.73%,0,0.00%,12,8.39%
,101303503,Jefferson-Morgan SD,2280,Jefferson-Morgan MS/HS,67,44,65.67%,43,64.18%,45,67.16%,1,1.49%,1,1.49%
,101306503,Southeastern Greene SD,2284,Mapletown JSHS,40,20,50.00%,17,42.50%,21,52.50%,1,2.50%,3,7.50%
,101308503,West Greene SD,7136,West Greene HS,49,23,46.94%,23,46.94%,23,46.94%,0,0.00%,0,0.00%
Huntingdon,111312503,Huntingdon Area SD,2305,Huntingdon Area SHS,136,92,67.65%,88,64.71%,97,71.32%,5,3.68%,4,2.94%
,111312804,Juniata Valley SD,2308,Juniata Valley JSHS,62,42,67.74%,40,64.52%,50,80.65%,8,12.90%,2,3.23%
,111316003,Mount Union Area SD,7944,Mount Union Area SHS,102,59,57.84%,56,54.90%,63,61.76%,4,3.92%,3,2.94%
,111317503,Southern Huntingdon County SD,2313,Southern Huntingdon Co HS/MS,76,37,48.68%,37,48.68%,39,51.32%,2,2.63%,0,0.00%
,111440001,New Day Charter School,7762,New Day Charter School,29,7,24.14%,4,13.79%,8,27.59%,1,3.45%,3,10.34%
Indiana,128321103,Blairsville-Saltsburg SD,2353,Saltsburg MS/HS,65,48,73.85%,47,72.31%,53,81.54%,5,7.69%,1,1.54%
,,,4706,Blairsville SHS,64,46,71.88%,44,68.75%,47,73.44%,1,1.56%,2,3.13%
,128323303,Homer-Center SD,2331,Homer-Center JSHS,53,40,75.47%,34,64.15%,42,79.25%,2,3.77%,6,11.32%
,128323703,Indiana Area SD,2325,Indiana Area SHS,184,138,75.00%,134,72.83%,138,75.00%,0,0.00%,4,2.17%
,128325203,Marion Center Area SD,2339,Marion Center Area JR/SR HS,93,56,60.22%,48,51.61%,60,64.52%,4,4.30%,8,8.60%
,128326303,Penns Manor Area SD,2345,Penns Manor Area JSHS,73,36,49.32%,31,42.47%,40,54.79%,4,5.48%,5,6.85%
,128327303,Purchase Line SD,2350,Purchase Line JSHS,63,37,58.73%,35,55.56%,40,63.49%,3,4.76%,2,3.17%
,128328003,United SD,2358,United JSHS,77,53,68.83%,53,68.83%,54,70.13%,1,1.30%,0,0.00%
Jefferson,106330703,Brockway Area SD,2362,Brockway Area JSHS,85,54,63.53%,50,58.82%,54,63.53%,0,0.00%,4,4.71%
,106330803,Brookville Area SD,6162,Brookville JSHS,108,55,50.93%,54,50.00%,57,52.78%,2,1.85%,1,0.93%
,106333407,Jefferson County-DuBois AVTS,5180,Jefferson County-DuBois AVTS,75,14,18.67%,10,13.33%,15,20.00%,1,1.33%,4,5.33%
,106338003,Punxsutawney Area SD,6165,Punxsutawney Area HS,146,102,69.86%,94,64.38%,111,76.03%,9,6.16%,8,5.48%
Juniata,111343603,Juniata County SD,2394,East Juniata JSHS,81,42,51.85%,38,46.91%,42,51.85%,0,0.00%,4,4.94%
,,,6255,Juniata SHS,127,70,55.12%,69,54.33%,70,55.12%,0,0.00%,1,0.79%
Lackawanna,119350303,Abington Heights SD,5091,Abington Heights HS,237,206,86.92%,203,85.65%,208,87.76%,2,0.84%,3,1.27%
,119351303,Carbondale Area SD,2420,Carbondale Area JSHS,91,72,79.12%,66,72.53%,72,79.12%,0,0.00%,6,6.59%
,119352203,Dunmore SD,8312,Dunmore JSHS,106,86,81.13%,86,81.13%,92,86.79%,6,5.66%,0,0.00%
,119354603,Lakeland SD,6404,Lakeland JSHS,100,71,71.00%,70,70.00%,74,74.00%,3,3.00%,1,1.00%
,119355503,Mid Valley SD,8304,Mid Valley Secondary Center,100,68,68.00%,68,68.00%,70,70.00%,2,2.00%,0,0.00%
,119356503,North Pocono SD,2446,North Pocono HS,249,186,74.70%,177,71.08%,189,75.90%,3,1.20%,9,3.61%
,119356603,Old Forge SD,2449,Old Forge JSHS,66,53,80.30%,51,77.27%,55,83.33%,2,3.03%,2,3.03%
,119357003,Riverside SD,2496,Riverside JSHS,107,91,85.05%,86,80.37%,92,85.98%,1,0.93%,5,4.67%
,119357402,Scranton SD,2489,West Scranton HS,188,135,71.81%,120,63.83%,136,72.34%,1,0.53%,15,7.98%
,,,6413,Scranton HS,316,235,74.37%,235,74.37%,252,79.75%,17,5.38%,0,0.00%
,119358403,Valley View SD,6775,Valley View HS,184,149,80.98%,146,79.35%,151,82.07%,2,1.09%,3,1.63%
Lancaster,113361303,Cocalico SD,6290,Cocalico SHS,259,176,67.95%,162,62.55%,177,68.34%,1,0.39%,14,5.41%
,113361503,Columbia Borough SD,2515,Columbia HS,67,30,44.78%,25,37.31%,34,50.75%,4,5.97%,5,7.46%
,113361703,Conestoga Valley SD,2532,Conestoga Valley SHS,306,221,72.22%,192,62.75%,223,72.88%,2,0.65%,29,9.48%
,113362203,Donegal SD,2539,Donegal HS,219,140,63.93%,132,60.27%,146,66.67%,6,2.74%,8,3.65%
,113362303,Eastern Lancaster County SD,2554,Garden Spot SHS,238,129,54.20%,123,51.68%,132,55.46%,3,1.26%,6,2.52%
,113362403,Elizabethtown Area SD,2562,Elizabethtown Area SHS,287,204,71.08%,191,66.55%,207,72.13%,3,1.05%,13,4.53%
,113362603,Ephrata Area SD,6293,Ephrata SHS,305,198,64.92%,190,62.30%,214,70.16%,16,5.25%,8,2.62%
,113362940,La Academia Partnership Charter School,7538,La Academia Partnership Charter School,29,19,65.52%,19,65.52%,25,86.21%,6,20.69%,0,0.00%
,113363103,Hempfield  SD,2578,Hempfield SHS,521,401,76.97%,395,75.82%,415,79.65%,14,2.69%,6,1.15%
,113363603,Lampeter-Strasburg SD,2607,Lampeter-Strasburg SHS,243,183,75.31%,165,67.90%,187,76.95%,4,1.65%,18,7.41%
,113364002,Lancaster SD,2596,McCaskey Campus,549,384,69.95%,365,66.48%,397,72.31%,13,2.37%,19,3.46%
,,,7922,Phoenix Academy,134,58,43.28%,52,38.81%,64,47.76%,6,4.48%,6,4.48%
,113364403,Manheim Central SD,2618,Manheim Central SHS,158,116,73.42%,106,67.09%,118,74.68%,2,1.27%,10,6.33%
,113364503,Manheim Township SD,2623,Manheim Twp HS,419,334,79.71%,325,77.57%,338,80.67%,4,0.95%,9,2.15%
,113365203,Penn Manor SD,2633,Penn Manor HS,409,271,66.26%,262,64.06%,278,67.97%,7,1.71%,9,2.20%
,113365303,Pequea Valley SD,2649,Pequea Valley HS,129,62,48.06%,60,46.51%,66,51.16%,4,3.10%,2,1.55%
,113367003,Solanco SD,2658,Solanco HS,246,153,62.20%,144,58.54%,163,66.26%,10,4.07%,9,3.66%
,113369003,Warwick SD,2663,Warwick SHS,350,247,70.57%,237,67.71%,249,71.14%,2,0.57%,10,2.86%
Lawrence,104372003,Ellwood City Area SD,2675,Lincoln JSHS,117,83,70.94%,83,70.94%,99,84.62%,16,13.68%,0,0.00%
,104374003,Laurel SD,2680,Laurel JSHS,98,75,76.53%,69,70.41%,75,76.53%,0,0.00%,6,6.12%
,104374207,Lawrence County CTC,4940,Lawrence County CTC,148,59,39.86%,57,38.51%,80,54.05%,21,14.19%,2,1.35%
,104375003,Mohawk Area SD,0000,Mohawk Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,2686,Mohawk JSHS,118,85,72.03%,82,69.49%,88,74.58%,3,2.54%,3,2.54%
,104375203,Neshannock Township SD,0000,Neshannock Township SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,2689,Neshannock JSHS,85,75,88.24%,75,88.24%,77,90.59%,2,2.35%,0,0.00%
,104375302,New Castle Area SD,2704,New Castle SHS,176,120,68.18%,119,67.61%,130,73.86%,10,5.68%,1,0.57%
,104376203,Shenango Area SD,2708,Shenango HS,100,83,83.00%,79,79.00%,85,85.00%,2,2.00%,4,4.00%
,104377003,Union Area SD,2712,Union Area HS,42,31,73.81%,28,66.67%,36,85.71%,5,11.90%,3,7.14%
,104378003,Wilmington Area SD,2721,Wilmington Area HS,91,63,69.23%,62,68.13%,66,72.53%,3,3.30%,1,1.10%
Lebanon,113380303,Annville-Cleona SD,2725,Annville Cleona HS,129,85,65.89%,85,65.89%,86,66.67%,1,0.78%,0,0.00%
,113381303,Cornwall-Lebanon SD,4800,Cedar Crest HS,358,249,69.55%,232,64.80%,258,72.07%,9,2.51%,17,4.75%
,113382303,Eastern Lebanon County SD,2740,Eastern Lebanon Co SHS,173,102,58.96%,102,58.96%,105,60.69%,3,1.73%,0,0.00%
,113384603,Lebanon SD,5155,Lebanon SHS,239,125,52.30%,118,49.37%,134,56.07%,9,3.77%,7,2.93%
,113385003,Northern Lebanon SD,2760,Northern Lebanon SHS,168,100,59.52%,94,55.95%,102,60.71%,2,1.19%,6,3.57%
,113385303,Palmyra Area SD,2766,Palmyra Area SHS,250,192,76.80%,192,76.80%,192,76.80%,0,0.00%,0,0.00%
Lehigh,121390302,Allentown City SD,2794,William Allen HS,512,328,64.06%,324,63.28%,342,66.80%,14,2.73%,4,0.78%
,,,2795,Louis E Dieruff HS,344,237,68.90%,228,66.28%,248,72.09%,11,3.20%,9,2.62%
,121391303,Catasauqua Area SD,2798,Catasauqua SHS,103,67,65.05%,65,63.11%,67,65.05%,0,0.00%,2,1.94%
,121392303,East Penn SD,2809,Emmaus HS,609,496,81.44%,490,80.46%,497,81.61%,1,0.16%,6,0.99%
,121393330,Roberto Clemente CS,7629,Roberto Clemente CS,30,27,90.00%,26,86.67%,27,90.00%,0,0.00%,1,3.33%
,121394503,Northern Lehigh SD,2818,Northern Lehigh SHS,138,93,67.39%,85,61.59%,95,68.84%,2,1.45%,8,5.80%
,121394603,Northwestern Lehigh SD,2821,Northwestern Lehigh HS,178,142,79.78%,139,78.09%,144,80.90%,2,1.12%,3,1.69%
,121395103,Parkland SD,2829,Parkland HS,761,656,86.20%,650,85.41%,669,87.91%,13,1.71%,6,0.79%
,121395603,Salisbury Township SD,2833,Salisbury SHS,143,125,87.41%,125,87.41%,126,88.11%,1,0.70%,0,0.00%
,121395703,Southern Lehigh SD,2839,Southern Lehigh SHS,248,145,58.47%,145,58.47%,145,58.47%,0,0.00%,0,0.00%
,121397803,Whitehall-Coplay SD,2848,Whitehall HS,359,246,68.52%,243,67.69%,250,69.64%,4,1.11%,3,0.84%
,175390169,Lincoln Leadership Academy Charter Schoo,8125,Lincoln Leadership Academy Charter Schoo,51,51,100.00%,51,100.00%,51,100.00%,0,0.00%,0,0.00%
Luzerne,118401403,Crestwood SD,2860,Crestwood HS,245,201,82.04%,200,81.63%,201,82.04%,0,0.00%,1,0.41%
,118401603,Dallas SD,2869,Dallas SHS,225,175,77.78%,174,77.33%,180,80.00%,5,2.22%,1,0.44%
,118402603,Greater Nanticoke Area SD,5242,Greater Nanticoke Area SHS,144,107,74.31%,104,72.22%,107,74.31%,0,0.00%,3,2.08%
,118403003,Hanover Area SD,2891,Hanover Area JSHS,144,110,76.39%,106,73.61%,112,77.78%,2,1.39%,4,2.78%
,118403302,Hazleton Area SD,7348,Hazleton Area HS,744,509,68.41%,498,66.94%,523,70.30%,14,1.88%,11,1.48%
,118403903,Lake-Lehman SD,2924,Lake-Lehman JSHS,139,106,76.26%,105,75.54%,107,76.98%,1,0.72%,1,0.72%
,118406003,Northwest Area SD,2958,Northwest Area HS,76,66,86.84%,66,86.84%,66,86.84%,0,0.00%,0,0.00%
,118406602,Pittston Area SD,5058,Pittston Area SHS,241,193,80.08%,193,80.08%,195,80.91%,2,0.83%,0,0.00%
,118408707,West Side CTC,5059,West Side CTC,89,44,49.44%,44,49.44%,46,51.69%,2,2.25%,0,0.00%
,118408852,Wilkes-Barre Area SD,3007,James M Coughlin JSHS,240,159,66.25%,156,65.00%,160,66.67%,1,0.42%,3,1.25%
,,,3008,G A R Memorial JSHS,117,78,66.67%,78,66.67%,78,66.67%,0,0.00%,0,0.00%
,,,3009,Elmer L Meyers JSHS,128,84,65.63%,84,65.63%,88,68.75%,4,3.13%,0,0.00%
,118409203,Wyoming Area SD,6390,Wyoming Area Sec Ctr,200,155,77.50%,150,75.00%,155,77.50%,0,0.00%,5,2.50%
,118409302,Wyoming Valley West SD,6391,Wyoming Valley West SHS,264,195,73.86%,192,72.73%,195,73.86%,0,0.00%,3,1.14%
Lycoming,117412003,East Lycoming SD,6364,Hughesville JSHS,119,86,72.27%,86,72.27%,89,74.79%,3,2.52%,0,0.00%
,117414003,Jersey Shore Area SD,3034,Jersey Shore Area SHS,177,106,59.89%,101,57.06%,109,61.58%,3,1.69%,5,2.82%
,117414203,Loyalsock Township SD,4828,Loyalsock Twp SHS,91,67,73.63%,67,73.63%,70,76.92%,3,3.30%,0,0.00%
,117415004,Montgomery Area SD,3040,Montgomery JSHS,58,36,62.07%,32,55.17%,37,63.79%,1,1.72%,4,6.90%
,117415103,Montoursville Area SD,3045,Montoursville Area SHS,135,93,68.89%,92,68.15%,94,69.63%,1,0.74%,1,0.74%
,117415303,Muncy SD,3048,Muncy JSHS,65,48,73.85%,43,66.15%,48,73.85%,0,0.00%,5,7.69%
,117416103,South Williamsport Area SD,3056,South Williamsport Area JSHS,74,57,77.03%,57,77.03%,57,77.03%,0,0.00%,0,0.00%
,117417202,Williamsport Area SD,6368,Williamsport Area SHS,280,132,47.14%,132,47.14%,132,47.14%,0,0.00%,0,0.00%
McKean,109420803,Bradford Area SD,4691,Bradford Area HS,182,120,65.93%,111,60.99%,122,67.03%,2,1.10%,9,4.95%
,109422303,Kane Area SD,5245,Kane Area HS,78,49,62.82%,49,62.82%,52,66.67%,3,3.85%,0,0.00%
,109426003,Otto-Eldred SD,3107,Otto-Eldred JSHS,48,30,62.50%,30,62.50%,33,68.75%,3,6.25%,0,0.00%
,109426303,Port Allegany SD,3111,Port Allegany JSHS,58,32,55.17%,32,55.17%,34,58.62%,2,3.45%,0,0.00%
,109427503,Smethport Area SD,3117,Smethport Area JSHS,64,36,56.25%,34,53.13%,42,65.63%,6,9.38%,2,3.13%
Mercer,104431304,Commodore Perry SD,6122,Commodore Perry JSHS,47,31,65.96%,28,59.57%,31,65.96%,0,0.00%,3,6.38%
,104432503,Farrell Area SD,5248,Farrell Area HS/UMS,47,30,63.83%,30,63.83%,40,85.11%,10,21.28%,0,0.00%
