county,AUN,LEA,SCHOOL CODE,SCHOOL,GRADUATE COUNT,COLLEGE BOUND,TOTAL COLLEGE BOUND %,2- OR 4-YEAR COLLEGE OR UNIVERSITY,2- OR 4-YEAR UNIVERSITY %,TOTAL POSTSECONDARY BOUND,TOTAL POSTSECONDARY BOUND %,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL %,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION %
Elk,,,,,246,141,57.32%,123,50.00%,149,60.57%,8,3.25%,18,7.32%
Erie,105250001,Perseus House CS of Excellence,7770,Perseus House CS of Excellence,64,38,59.38%,38,59.38%,41,64.06%,3,4.69%,0,0.00%
,,Perseus House CS of Excellence,,,64,38,59.38%,38,59.38%,41,64.06%,3,4.69%,0,0.00%
,105251453,Corry Area SD,1998,Corry Area HS,124,51,41.13%,51,41.13%,55,44.35%,4,3.23%,0,0.00%
,,Corry Area SD,,,124,51,41.13%,51,41.13%,55,44.35%,4,3.23%,0,0.00%
,105252602,Erie City SD,7515,Northwest PA Collegiate Academy,161,139,86.34%,139,86.34%,142,88.20%,3,1.86%,0,0.00%
,,,8417,Erie HS,408,155,37.99%,139,34.07%,157,38.48%,2,0.49%,16,3.92%
,,,9999,Erie City SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Erie City SD,,,574,294,51.22%,278,48.43%,299,52.09%,5,0.87%,16,2.79%
,105253303,Fairview SD,6737,Fairview HS,141,90,63.83%,90,63.83%,95,67.38%,5,3.55%,0,0.00%
,,Fairview SD,,,141,90,63.83%,90,63.83%,95,67.38%,5,3.55%,0,0.00%
,105253553,Fort LeBoeuf SD,2037,Fort LeBoeuf SHS,139,70,50.36%,67,48.20%,71,51.08%,1,0.72%,3,2.16%
,,Fort LeBoeuf SD,,,139,70,50.36%,67,48.20%,71,51.08%,1,0.72%,3,2.16%
,105253903,General McLane SD,2040,General McLane HS,183,113,61.75%,111,60.66%,123,67.21%,10,5.46%,2,1.09%
,,General McLane SD,,,183,113,61.75%,111,60.66%,123,67.21%,10,5.46%,2,1.09%
,105254053,Girard SD,2043,Girard HS,117,59,50.43%,59,50.43%,61,52.14%,2,1.71%,0,0.00%
,,Girard SD,,,117,59,50.43%,59,50.43%,61,52.14%,2,1.71%,0,0.00%
,105254353,Harbor Creek SD,7948,Harbor Creek Senior HS,136,83,61.03%,83,61.03%,83,61.03%,0,0.00%,0,0.00%
,,,9999,Harbor Creek SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Harbor Creek SD,,,139,83,59.71%,83,59.71%,83,59.71%,0,0.00%,0,0.00%
,105256553,Iroquois SD,4817,Iroquois JSHS,89,43,48.31%,38,42.70%,44,49.44%,1,1.12%,5,5.62%
,,Iroquois SD,,,89,43,48.31%,38,42.70%,44,49.44%,1,1.12%,5,5.62%
,105257602,Millcreek Township SD,8071,McDowell HS,512,335,65.43%,327,63.87%,346,67.58%,11,2.15%,8,1.56%
,,,9999,Millcreek Township SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Millcreek Township SD,,,513,335,65.30%,327,63.74%,346,67.45%,11,2.14%,8,1.56%
,105258303,North East SD,6145,North East HS,100,59,59.00%,57,57.00%,60,60.00%,1,1.00%,2,2.00%
,,,9999,North East SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,North East SD,,,103,59,57.28%,57,55.34%,60,58.25%,1,0.97%,2,1.94%
,105258503,Northwestern SD,6745,Northwestern SHS,79,47,59.49%,41,51.90%,50,63.29%,3,3.80%,6,7.59%
,,Northwestern SD,,,79,47,59.49%,41,51.90%,50,63.29%,3,3.80%,6,7.59%
,105259103,Union City Area SD,2075,Union City HS,70,31,44.29%,29,41.43%,33,47.14%,2,2.86%,2,2.86%
,,Union City Area SD,,,70,31,44.29%,29,41.43%,33,47.14%,2,2.86%,2,2.86%
,105259703,Wattsburg Area SD,6148,Seneca HS,94,41,43.62%,41,43.62%,43,45.74%,2,2.13%,0,0.00%
,,Wattsburg Area SD,,,94,41,43.62%,41,43.62%,43,45.74%,2,2.13%,0,0.00%
Erie,,,,,"2,429","1,354",55.74%,"1,310",53.93%,"1,404",57.80%,50,2.06%,44,1.81%
Fayette,101260303,Albert Gallatin Area SD,6001,Albert Gallatin Area SHS,238,82,34.45%,81,34.03%,104,43.70%,22,9.24%,1,0.42%
,,Albert Gallatin Area SD,,,238,82,34.45%,81,34.03%,104,43.70%,22,9.24%,1,0.42%
,101260803,Brownsville Area SD,4818,Brownsville Area HS,93,52,55.91%,48,51.61%,52,55.91%,0,0.00%,4,4.30%
,,Brownsville Area SD,,,93,52,55.91%,48,51.61%,52,55.91%,0,0.00%,4,4.30%
,101261302,Connellsville Area SD,5228,Connellsville Area SHS,193,103,53.37%,103,53.37%,103,53.37%,0,0.00%,0,0.00%
,,,9999,Connellsville Area SD,30,3,10.00%,3,10.00%,3,10.00%,0,0.00%,0,0.00%
,,Connellsville Area SD,,,223,106,47.53%,106,47.53%,106,47.53%,0,0.00%,0,0.00%
,101262903,Frazier SD,2126,Frazier HS,60,43,71.67%,43,71.67%,46,76.67%,3,5.00%,0,0.00%
,,,9999,Frazier SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Frazier SD,,,61,43,70.49%,43,70.49%,46,75.41%,3,4.92%,0,0.00%
,101264003,Laurel Highlands SD,6600,Laurel Highlands SHS,206,120,58.25%,114,55.34%,131,63.59%,11,5.34%,6,2.91%
,,Laurel Highlands SD,,,206,120,58.25%,114,55.34%,131,63.59%,11,5.34%,6,2.91%
,101266007,Connellsville Area Career & Technical Center,6643,Connellsville Area Career & Technical Center,105,10,9.52%,10,9.52%,10,9.52%,0,0.00%,0,0.00%
,,Connellsville Area Career & Technical Center,,,105,10,9.52%,10,9.52%,10,9.52%,0,0.00%,0,0.00%
,101268003,Uniontown Area SD,2184,Uniontown Area SHS,140,90,64.29%,83,59.29%,92,65.71%,2,1.43%,7,5.00%
,,,9999,Uniontown Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Uniontown Area SD,,,144,90,62.50%,83,57.64%,92,63.89%,2,1.39%,7,4.86%
Fayette,,,,,"1,070",503,47.01%,485,45.33%,541,50.56%,38,3.55%,18,1.68%
Forest,106272003,Forest Area SD,6159,East Forest JSHS,10,3,30.00%,3,30.00%,3,30.00%,0,0.00%,0,0.00%
,,,6161,West Forest JSHS,17,9,52.94%,3,17.65%,9,52.94%,0,0.00%,6,35.29%
,,,9999,Forest Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Forest Area SD,,,31,12,38.71%,6,19.35%,12,38.71%,0,0.00%,6,19.35%
Forest,,,,,31,12,38.71%,6,19.35%,12,38.71%,0,0.00%,6,19.35%
Franklin,112281302,Chambersburg Area SD,2191,Chambersburg Area SHS,467,191,40.90%,191,40.90%,191,40.90%,0,0.00%,0,0.00%
,,,8244,Chambersburg Area Career Magnet Sch,200,66,33.00%,64,32.00%,67,33.50%,1,0.50%,2,1.00%
,,,9999,Chambersburg Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Chambersburg Area SD,,,673,257,38.19%,255,37.89%,258,38.34%,1,0.15%,2,0.30%
,112282004,Fannett-Metal SD,2201,Fannett-Metal SHS,21,7,33.33%,6,28.57%,8,38.10%,1,4.76%,1,4.76%
,,Fannett-Metal SD,,,21,7,33.33%,6,28.57%,8,38.10%,1,4.76%,1,4.76%
,112283003,Greencastle-Antrim SD,2206,Greencastle-Antrim SHS,236,156,66.10%,147,62.29%,157,66.53%,1,0.42%,9,3.81%
,,Greencastle-Antrim SD,,,236,156,66.10%,147,62.29%,157,66.53%,1,0.42%,9,3.81%
,112286003,Tuscarora SD,6280,James Buchanan HS,181,69,38.12%,69,38.12%,86,47.51%,17,9.39%,0,0.00%
,,Tuscarora SD,,,181,69,38.12%,69,38.12%,86,47.51%,17,9.39%,0,0.00%
,112289003,Waynesboro Area SD,2243,Waynesboro Area SHS,312,153,49.04%,153,49.04%,169,54.17%,16,5.13%,0,0.00%
,,,9999,Waynesboro Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Waynesboro Area SD,,,318,153,48.11%,153,48.11%,169,53.14%,16,5.03%,0,0.00%
Franklin,,,,,"1,429",642,44.93%,630,44.09%,678,47.45%,36,2.52%,12,0.84%
Fulton,111291304,Central Fulton SD,6252,McConnellsburg HS,71,38,53.52%,38,53.52%,41,57.75%,3,4.23%,0,0.00%
,,Central Fulton SD,,,71,38,53.52%,38,53.52%,41,57.75%,3,4.23%,0,0.00%
,111292304,Forbes Road SD,2246,Forbes Road JSHS,22,13,59.09%,13,59.09%,13,59.09%,0,0.00%,0,0.00%
,,Forbes Road SD,,,22,13,59.09%,13,59.09%,13,59.09%,0,0.00%,0,0.00%
,111297504,Southern Fulton SD,2253,Southern Fulton JSHS,43,23,53.49%,23,53.49%,23,53.49%,0,0.00%,0,0.00%
,,Southern Fulton SD,,,43,23,53.49%,23,53.49%,23,53.49%,0,0.00%,0,0.00%
Fulton,,,,,136,74,54.41%,74,54.41%,77,56.62%,3,2.21%,0,0.00%
Greene,101301303,Carmichaels Area SD,7112,Carmichaels Area HS,69,44,63.77%,38,55.07%,49,71.01%,5,7.25%,6,8.70%
,,Carmichaels Area SD,,,69,44,63.77%,38,55.07%,49,71.01%,5,7.25%,6,8.70%
,101301403,Central Greene SD,5118,Waynesburg Central HS,127,51,40.16%,51,40.16%,53,41.73%,2,1.57%,0,0.00%
,,Central Greene SD,,,127,51,40.16%,51,40.16%,53,41.73%,2,1.57%,0,0.00%
,101303503,Jefferson-Morgan SD,2280,Jefferson-Morgan MS/HS,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Jefferson-Morgan SD,,,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,101306503,Southeastern Greene SD,2284,Mapletown JSHS,37,22,59.46%,22,59.46%,22,59.46%,0,0.00%,0,0.00%
,,,9999,Southeastern Greene SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Southeastern Greene SD,,,39,22,56.41%,22,56.41%,22,56.41%,0,0.00%,0,0.00%
,101308503,West Greene SD,8442,West Greene JSHS,50,28,56.00%,28,56.00%,30,60.00%,2,4.00%,0,0.00%
,,West Greene SD,,,50,28,56.00%,28,56.00%,30,60.00%,2,4.00%,0,0.00%
Greene,,,,,334,145,43.41%,139,41.62%,154,46.11%,9,2.69%,6,1.80%
Huntingdon,111312503,Huntingdon Area SD,2305,Huntingdon Area SHS,122,70,57.38%,65,53.28%,74,60.66%,4,3.28%,5,4.10%
,,,9999,Huntingdon Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Huntingdon Area SD,,,123,70,56.91%,65,52.85%,74,60.16%,4,3.25%,5,4.07%
,111312804,Juniata Valley SD,2308,Juniata Valley JSHS,68,40,58.82%,40,58.82%,43,63.24%,3,4.41%,0,0.00%
,,,9999,Juniata Valley SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Juniata Valley SD,,,69,40,57.97%,40,57.97%,43,62.32%,3,4.35%,0,0.00%
,111316003,Mount Union Area SD,7944,Mount Union Area SHS,89,39,43.82%,39,43.82%,43,48.31%,4,4.49%,0,0.00%
,,Mount Union Area SD,,,89,39,43.82%,39,43.82%,43,48.31%,4,4.49%,0,0.00%
,111317503,Southern Huntingdon County SD,2313,Southern Huntingdon Co HS/MS,85,39,45.88%,38,44.71%,40,47.06%,1,1.18%,1,1.18%
,,Southern Huntingdon County SD,,,85,39,45.88%,38,44.71%,40,47.06%,1,1.18%,1,1.18%
,111440001,New Day CS,7762,New Day CS,20,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,New Day CS,,,20,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Huntingdon,,,,,386,188,48.70%,182,47.15%,200,51.81%,12,3.11%,6,1.55%
Indiana,128321103,River Valley SD,8487,River Valley HS,103,51,49.51%,50,48.54%,53,51.46%,2,1.94%,1,0.97%
,,River Valley SD,,,103,51,49.51%,50,48.54%,53,51.46%,2,1.94%,1,0.97%
,128323303,Homer-Center SD,2331,Homer-Center JSHS,68,46,67.65%,43,63.24%,48,70.59%,2,2.94%,3,4.41%
,,Homer-Center SD,,,68,46,67.65%,43,63.24%,48,70.59%,2,2.94%,3,4.41%
,128323703,Indiana Area SD,2325,Indiana Area SHS,220,127,57.73%,120,54.55%,128,58.18%,1,0.45%,7,3.18%
,,,9999,Indiana Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Indiana Area SD,,,221,127,57.47%,120,54.30%,128,57.92%,1,0.45%,7,3.17%
,128325203,Marion Center Area SD,2339,Marion Center Area JR/SR HS,91,59,64.84%,50,54.95%,60,65.93%,1,1.10%,9,9.89%
,,,9999,Marion Center Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Marion Center Area SD,,,94,59,62.77%,50,53.19%,60,63.83%,1,1.06%,9,9.57%
,128326303,Penns Manor Area SD,2345,Penns Manor Area JSHS,58,39,67.24%,39,67.24%,41,70.69%,2,3.45%,0,0.00%
,,,9999,Penns Manor Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Penns Manor Area SD,,,60,39,65.00%,39,65.00%,41,68.33%,2,3.33%,0,0.00%
,128327303,Purchase Line SD,2350,Purchase Line JSHS,56,22,39.29%,22,39.29%,22,39.29%,0,0.00%,0,0.00%
,,,9999,Purchase Line SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Purchase Line SD,,,57,22,38.60%,22,38.60%,22,38.60%,0,0.00%,0,0.00%
,128328003,United SD,2358,United JSHS,66,28,42.42%,28,42.42%,31,46.97%,3,4.55%,0,0.00%
,,,9999,United SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,United SD,,,72,28,38.89%,28,38.89%,31,43.06%,3,4.17%,0,0.00%
Indiana,,,,,675,372,55.11%,352,52.15%,383,56.74%,11,1.63%,20,2.96%
Jefferson,106330703,Brockway Area SD,2362,Brockway Area JSHS,59,34,57.63%,30,50.85%,35,59.32%,1,1.69%,4,6.78%
,,Brockway Area SD,,,59,34,57.63%,30,50.85%,35,59.32%,1,1.69%,4,6.78%
,106330803,Brookville Area SD,6162,Brookville JSHS,108,64,59.26%,64,59.26%,64,59.26%,0,0.00%,0,0.00%
,,Brookville Area SD,,,108,64,59.26%,64,59.26%,64,59.26%,0,0.00%,0,0.00%
,106333407,Jefferson County-DuBois AVTS,5180,Jefferson County-DuBois AVTS,76,8,10.53%,5,6.58%,9,11.84%,1,1.32%,3,3.95%
,,Jefferson County-DuBois AVTS,,,76,8,10.53%,5,6.58%,9,11.84%,1,1.32%,3,3.95%
,106338003,Punxsutawney Area SD,6165,Punxsutawney Area HS,107,56,52.34%,56,52.34%,62,57.94%,6,5.61%,0,0.00%
,,,9999,Punxsutawney Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Punxsutawney Area SD,,,111,56,50.45%,56,50.45%,62,55.86%,6,5.41%,0,0.00%
Jefferson,,,,,354,162,45.76%,155,43.79%,170,48.02%,8,2.26%,7,1.98%
Juniata,111343603,Juniata County SD,2394,East Juniata JSHS,73,41,56.16%,40,54.79%,44,60.27%,3,4.11%,1,1.37%
,,,6255,Juniata SHS,140,61,43.57%,41,29.29%,66,47.14%,5,3.57%,20,14.29%
,,Juniata County SD,,,213,102,47.89%,81,38.03%,110,51.64%,8,3.76%,21,9.86%
Juniata,,,,,213,102,47.89%,81,38.03%,110,51.64%,8,3.76%,21,9.86%
Lackawanna,119350303,Abington Heights SD,5091,Abington Heights HS,298,251,84.23%,244,81.88%,254,85.23%,3,1.01%,7,2.35%
,,Abington Heights SD,,,298,251,84.23%,244,81.88%,254,85.23%,3,1.01%,7,2.35%
,119351303,Carbondale Area SD,2420,Carbondale Area JSHS,109,65,59.63%,65,59.63%,70,64.22%,5,4.59%,0,0.00%
,,Carbondale Area SD,,,109,65,59.63%,65,59.63%,70,64.22%,5,4.59%,0,0.00%
,119352203,Dunmore SD,8312,Dunmore JSHS,104,80,76.92%,80,76.92%,83,79.81%,3,2.88%,0,0.00%
,,,9999,Dunmore SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Dunmore SD,,,105,80,76.19%,80,76.19%,83,79.05%,3,2.86%,0,0.00%
,119354603,Lakeland SD,6404,Lakeland JSHS,111,70,63.06%,70,63.06%,71,63.96%,1,0.90%,0,0.00%
,,Lakeland SD,,,111,70,63.06%,70,63.06%,71,63.96%,1,0.90%,0,0.00%
,119355503,Mid Valley SD,8304,Mid Valley Secondary Center,106,74,69.81%,71,66.98%,74,69.81%,0,0.00%,3,2.83%
,,,9999,Mid Valley SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Mid Valley SD,,,108,74,68.52%,71,65.74%,74,68.52%,0,0.00%,3,2.78%
,119356503,North Pocono SD,2446,North Pocono HS,203,135,66.50%,135,66.50%,135,66.50%,0,0.00%,0,0.00%
,,,9999,North Pocono SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,North Pocono SD,,,209,135,64.59%,135,64.59%,135,64.59%,0,0.00%,0,0.00%
,119356603,Old Forge SD,2449,Old Forge JSHS,73,62,84.93%,62,84.93%,62,84.93%,0,0.00%,0,0.00%
,,,9999,Old Forge SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Old Forge SD,,,74,62,83.78%,62,83.78%,62,83.78%,0,0.00%,0,0.00%
,119357003,Riverside SD,2496,Riverside JSHS,101,66,65.35%,64,63.37%,67,66.34%,1,0.99%,2,1.98%
,,,9999,Riverside SD,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
,,Riverside SD,,,102,67,65.69%,65,63.73%,68,66.67%,1,0.98%,2,1.96%
,119357402,Scranton SD,2489,West Scranton HS,321,134,41.74%,132,41.12%,146,45.48%,12,3.74%,2,0.62%
,,,6413,Scranton HS,344,187,54.36%,187,54.36%,199,57.85%,12,3.49%,0,0.00%
,,,9999,Scranton SD,12,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Scranton SD,,,677,321,47.42%,319,47.12%,345,50.96%,24,3.55%,2,0.30%
,119358403,Valley View SD,6775,Valley View HS,182,119,65.38%,116,63.74%,119,65.38%,0,0.00%,3,1.65%
,,Valley View SD,,,182,119,65.38%,116,63.74%,119,65.38%,0,0.00%,3,1.65%
Lackawanna,,,,,"1,975","1,244",62.99%,"1,227",62.13%,"1,281",64.86%,37,1.87%,17,0.86%
Lancaster,113361303,Cocalico SD,6290,Cocalico SHS,244,74,30.33%,71,29.10%,76,31.15%,2,0.82%,3,1.23%
,,,9999,Cocalico SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Cocalico SD,,,253,74,29.25%,71,28.06%,76,30.04%,2,0.79%,3,1.19%
,113361503,Columbia Borough SD,2515,Columbia HS,76,38,50.00%,26,34.21%,41,53.95%,3,3.95%,12,15.79%
,,,9999,Columbia Borough SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Columbia Borough SD,,,77,38,49.35%,26,33.77%,41,53.25%,3,3.90%,12,15.58%
,113361703,Conestoga Valley SD,2532,Conestoga Valley SHS,295,152,51.53%,152,51.53%,173,58.64%,21,7.12%,0,0.00%
,,,9999,Conestoga Valley SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Conestoga Valley SD,,,300,152,50.67%,152,50.67%,173,57.67%,21,7.00%,0,0.00%
,113362203,Donegal SD,2539,Donegal HS,209,130,62.20%,128,61.24%,132,63.16%,2,0.96%,2,0.96%
,,,9999,Donegal SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Donegal SD,,,215,130,60.47%,128,59.53%,132,61.40%,2,0.93%,2,0.93%
,113362303,Eastern Lancaster County SD,2554,Garden Spot SHS,222,97,43.69%,97,43.69%,104,46.85%,7,3.15%,0,0.00%
,,,9999,Eastern Lancaster County SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Eastern Lancaster County SD,,,223,97,43.50%,97,43.50%,104,46.64%,7,3.14%,0,0.00%
,113362403,Elizabethtown Area SD,2562,Elizabethtown Area SHS,291,167,57.39%,164,56.36%,169,58.08%,2,0.69%,3,1.03%
,,,9999,Elizabethtown Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Elizabethtown Area SD,,,295,167,56.61%,164,55.59%,169,57.29%,2,0.68%,3,1.02%
,113362603,Ephrata Area SD,6293,Ephrata SHS,291,167,57.39%,149,51.20%,172,59.11%,5,1.72%,18,6.19%
,,Ephrata Area SD,,,291,167,57.39%,149,51.20%,172,59.11%,5,1.72%,18,6.19%
,113362940,La Academia Partnership CS,7538,La Academia Partnership CS,26,20,76.92%,20,76.92%,20,76.92%,0,0.00%,0,0.00%
,,La Academia Partnership CS,,,26,20,76.92%,20,76.92%,20,76.92%,0,0.00%,0,0.00%
,113363103,Hempfield SD,2578,Hempfield SHS,526,374,71.10%,374,71.10%,376,71.48%,2,0.38%,0,0.00%
,,,9999,Hempfield SD,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Hempfield SD,,,537,374,69.65%,374,69.65%,376,70.02%,2,0.37%,0,0.00%
,113363603,Lampeter-Strasburg SD,2607,Lampeter-Strasburg SHS,227,157,69.16%,156,68.72%,162,71.37%,5,2.20%,1,0.44%
,,,9999,Lampeter-Strasburg SD,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Lampeter-Strasburg SD,,,237,157,66.24%,156,65.82%,162,68.35%,5,2.11%,1,0.42%
,113364002,Lancaster SD,2596,McCaskey Campus,519,309,59.54%,285,54.91%,332,63.97%,23,4.43%,24,4.62%
,,,7922,Phoenix Academy,133,1,0.75%,1,0.75%,1,0.75%,0,0.00%,0,0.00%
,,,9999,Lancaster SD,5,1,20.00%,0,0.00%,1,20.00%,0,0.00%,1,20.00%
,,Lancaster SD,,,657,311,47.34%,286,43.53%,334,50.84%,23,3.50%,25,3.81%
,113364403,Manheim Central SD,2618,Manheim Central SHS,213,126,59.15%,126,59.15%,130,61.03%,4,1.88%,0,0.00%
,,,9999,Manheim Central SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Manheim Central SD,,,222,126,56.76%,126,56.76%,130,58.56%,4,1.80%,0,0.00%
,113364503,Manheim Township SD,2623,Manheim Twp HS,429,327,76.22%,308,71.79%,334,77.86%,7,1.63%,19,4.43%
,,,9999,Manheim Township SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Manheim Township SD,,,438,327,74.66%,308,70.32%,334,76.26%,7,1.60%,19,4.34%
,113365203,Penn Manor SD,2633,Penn Manor HS,392,231,58.93%,227,57.91%,238,60.71%,7,1.79%,4,1.02%
,,,9999,Penn Manor SD,12,1,8.33%,1,8.33%,1,8.33%,0,0.00%,0,0.00%
,,Penn Manor SD,,,404,232,57.43%,228,56.44%,239,59.16%,7,1.73%,4,0.99%
,113365303,Pequea Valley SD,2649,Pequea Valley HS,94,37,39.36%,32,34.04%,43,45.74%,6,6.38%,5,5.32%
,,,9999,Pequea Valley SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Pequea Valley SD,,,96,37,38.54%,32,33.33%,43,44.79%,6,6.25%,5,5.21%
,113367003,Solanco SD,2658,Solanco HS,278,119,42.81%,119,42.81%,119,42.81%,0,0.00%,0,0.00%
,,,9999,Solanco SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Solanco SD,,,280,119,42.50%,119,42.50%,119,42.50%,0,0.00%,0,0.00%
,113369003,Warwick SD,2663,Warwick SHS,278,154,55.40%,139,50.00%,154,55.40%,0,0.00%,15,5.40%
,,,9999,Warwick SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Warwick SD,,,279,154,55.20%,139,49.82%,154,55.20%,0,0.00%,15,5.38%
Lancaster,,,,,"4,830","2,682",55.53%,"2,575",53.31%,"2,778",57.52%,96,1.99%,107,2.22%
Lawrence,104372003,Ellwood City Area SD,2675,Lincoln JSHS,91,55,60.44%,55,60.44%,59,64.84%,4,4.40%,0,0.00%
,,,9999,Ellwood City Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Ellwood City Area SD,,,92,55,59.78%,55,59.78%,59,64.13%,4,4.35%,0,0.00%
,104374003,Laurel SD,2680,Laurel HS,90,62,68.89%,62,68.89%,64,71.11%,2,2.22%,0,0.00%
,,Laurel SD,,,90,62,68.89%,62,68.89%,64,71.11%,2,2.22%,0,0.00%
,104374207,Lawrence County CTC,4940,Lawrence County CTC,102,31,30.39%,30,29.41%,38,37.25%,7,6.86%,1,0.98%
,,Lawrence County CTC,,,102,31,30.39%,30,29.41%,38,37.25%,7,6.86%,1,0.98%
,104375003,Mohawk Area SD,2686,Mohawk SHS,94,57,60.64%,52,55.32%,65,69.15%,8,8.51%,5,5.32%
,,Mohawk Area SD,,,94,57,60.64%,52,55.32%,65,69.15%,8,8.51%,5,5.32%
,104375203,Neshannock Township SD,2689,Neshannock JSHS,108,87,80.56%,85,78.70%,90,83.33%,3,2.78%,2,1.85%
,,Neshannock Township SD,,,108,87,80.56%,85,78.70%,90,83.33%,3,2.78%,2,1.85%
,104375302,New Castle Area SD,2704,New Castle SHS,163,61,37.42%,60,36.81%,61,37.42%,0,0.00%,1,0.61%
,,,9999,New Castle Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,New Castle Area SD,,,169,61,36.09%,60,35.50%,61,36.09%,0,0.00%,1,0.59%
,104376203,Shenango Area SD,2708,Shenango HS,81,54,66.67%,51,62.96%,61,75.31%,7,8.64%,3,3.70%
,,,9999,Shenango Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Shenango Area SD,,,82,54,65.85%,51,62.20%,61,74.39%,7,8.54%,3,3.66%
,104377003,Union Area SD,2712,Union Area HS,40,25,62.50%,25,62.50%,28,70.00%,3,7.50%,0,0.00%
,,,9999,Union Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Union Area SD,,,43,25,58.14%,25,58.14%,28,65.12%,3,6.98%,0,0.00%
,104378003,Wilmington Area SD,2721,Wilmington Area HS,92,76,82.61%,60,65.22%,76,82.61%,0,0.00%,16,17.39%
,,,9999,Wilmington Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Wilmington Area SD,,,94,76,80.85%,60,63.83%,76,80.85%,0,0.00%,16,17.02%
Lawrence,,,,,874,508,58.12%,480,54.92%,542,62.01%,34,3.89%,28,3.20%
Lebanon,113380303,Annville-Cleona SD,2725,Annville Cleona HS,118,66,55.93%,66,55.93%,72,61.02%,6,5.08%,0,0.00%
,,,9999,Annville-Cleona SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Annville-Cleona SD,,,119,66,55.46%,66,55.46%,72,60.50%,6,5.04%,0,0.00%
