DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Northwestern SD,Northwestern El Sch,5144,19,105258503,State - Non-Personnel,1908.94
Northwestern SD,Northwestern MS,6146,19,105258503,State - Non-Personnel,1875.88
Northwestern SD,Northwestern SHS,6745,19,105258503,State - Non-Personnel,2364.45
Northwestern SD,Springfield El Sch,2070,19,105258503,State - Non-Personnel,2067.28
Union City Area SD,Union City El Sch,6795,19,105259103,State - Non-Personnel,1777.68
Union City Area SD,Union City HS,2075,19,105259103,State - Non-Personnel,3293.43
Union City Area SD,Union City MS,7289,19,105259103,State - Non-Personnel,2316.21
Wattsburg Area SD,Seneca HS,6148,19,105259703,State - Non-Personnel,1562.59
Wattsburg Area SD,Wattsburg Area El Ctr,7475,19,105259703,State - Non-Personnel,1955.74
Wattsburg Area SD,Wattsburg Area MS,6654,19,105259703,State - Non-Personnel,1714.14
Warren County SD,Beaty-Warren MS,4148,19,105628302,State - Non-Personnel,1951.08
Warren County SD,Eisenhower M/HS,4143,19,105628302,State - Non-Personnel,2186.37
Warren County SD,Sheffield M/HS,4146,19,105628302,State - Non-Personnel,2288.59
Warren County SD,Warren Area El Ctr,7843,19,105628302,State - Non-Personnel,1843.97
Warren County SD,Warren Area HS,4149,19,105628302,State - Non-Personnel,2284.64
Warren County SD,Youngsville El/MS,4133,19,105628302,State - Non-Personnel,1911.51
Warren County SD,Youngsville HS,4135,19,105628302,State - Non-Personnel,2350.5
Allegheny-Clarion Valley SD,Allegheny-Clarion Valley Elem,7467,19,106160303,State - Non-Personnel,2585.04
Allegheny-Clarion Valley SD,Allegheny-Clarion Valley HS,4664,19,106160303,State - Non-Personnel,3152.23
Clarion Area SD,Clarion Area El Sch,5217,19,106161203,State - Non-Personnel,3926.67
Clarion Area SD,Clarion Area JSHS,1475,19,106161203,State - Non-Personnel,5143.02
Clarion-Limestone Area SD,Clarion-Limestone Area JSHS,1480,19,106161703,State - Non-Personnel,1972.38
Clarion-Limestone Area SD,Clarion-Limestone El Sch,1479,19,106161703,State - Non-Personnel,1216.5
Keystone SD,Keystone El Sch,6694,19,106166503,State - Non-Personnel,1847.21
Keystone SD,Keystone JSHS,1486,19,106166503,State - Non-Personnel,1621.69
North Clarion County SD,North Clarion Co El Sch,5139,19,106167504,State - Non-Personnel,282.73
North Clarion County SD,North Clarion Co JSHS,1489,19,106167504,State - Non-Personnel,36.94
Redbank Valley SD,Redbank Valley HS,1495,19,106168003,State - Non-Personnel,1943.75
Union SD,Rimersburg El Sch,5033,19,106169003,State - Non-Personnel,4052.39
Union SD,Sligo El Sch,5034,19,106169003,State - Non-Personnel,4043.62
Union SD,Union HS,1501,19,106169003,State - Non-Personnel,5256.43
Dubois Area SD,C G Johnson El Sch,2385,19,106172003,State - Non-Personnel,973.15
Dubois Area SD,Dubois Area MS,1541,19,106172003,State - Non-Personnel,990.84
Dubois Area SD,Dubois Area SHS,6156,19,106172003,State - Non-Personnel,1134.59
Dubois Area SD,Juniata El Sch,6157,19,106172003,State - Non-Personnel,933.79
Dubois Area SD,Oklahoma El Sch,1532,19,106172003,State - Non-Personnel,925.8
Dubois Area SD,Wasson Avenue El Sch,6918,19,106172003,State - Non-Personnel,918.05
Forest Area SD,East Forest El Sch,6160,19,106272003,State - Non-Personnel,4026.53
Forest Area SD,East Forest JSHS,6159,19,106272003,State - Non-Personnel,4015.42
Forest Area SD,West Forest El Sch,6701,19,106272003,State - Non-Personnel,4091.23
Forest Area SD,West Forest JSHS,6161,19,106272003,State - Non-Personnel,4015.42
Brockway Area SD,Brockway Area Elementary Sch,5148,19,106330703,State - Non-Personnel,1152.52
Brockway Area SD,Brockway Area JSHS,2362,19,106330703,State - Non-Personnel,1631.83
